,iter0,iter1,iter2,iter3,iter4,iter5
8424,712898,201748,62826,204025,157164,138628
8425,670615,611166,328842,363887,653956,110311
8426,493098,299241,36748,436359,343530,462469
8427,235397,582455,45432,340796,604595,56898
8428,102590,35655,64612,167702,512888,395625
8429,386152,463378,225783,692560,350960,228594
8430,283154,408402,368108,507733,511326,368795
8431,634469,129564,443374,253037,53416,141077
8432,222494,221173,620645,161993,161235,449425
8433,551519,252559,516151,113590,71175,243402
8434,690203,471174,17728,657557,287982,81166
8435,435149,578029,168054,259499,110509,246816
8436,451045,619642,301095,255801,589697,411576
8437,581649,584048,549401,61357,463400,720815
8438,402618,105916,170289,657562,287298,199682
8439,188755,176496,178821,712497,393362,370075
8440,160505,618835,632762,347635,55195,208874
8441,217548,91339,407058,444876,58434,669712
8442,113449,473930,39038,324858,6402,590499
8443,493882,613835,298610,713260,199804,279542
8444,235956,30567,164908,234735,518692,643136
8445,384162,278053,280798,449449,326010,512384
8446,597187,175097,395502,323511,563961,602435
8447,591664,7805,91711,226981,76147,416614
8448,152097,181374,451960,356986,375570,526557
8449,104016,340281,11181,499523,245726,581141
8450,70669,557962,227839,270893,696623,15337
8451,420281,643988,224269,109900,549309,481783
8452,486557,469561,206708,525181,234410,607981
8453,173629,66571,541076,623451,64195,310477
8454,465436,270652,612508,703074,53030,326829
8455,633924,153678,194216,395355,676039,354803
8456,298799,199712,550973,356554,357516,656776
8457,613725,170761,121059,316258,403222,157338
8458,306630,510142,241115,119964,684539,625538
8459,376469,486853,202924,390000,466247,211557
8460,117859,533518,435292,658477,506261,139052
8461,666031,525763,376113,408931,547112,263523
8462,641871,588888,468860,102927,360341,278141
8463,330309,701274,320747,87156,699487,455989
8464,624208,353977,514125,311877,7234,341550
8465,444821,358070,163940,473734,679018,616054
8466,433798,288589,545910,131108,634839,156960
8467,560289,567548,446864,484166,23406,11916
8468,672973,369570,217270,369434,371426,159462
8469,352437,194852,342539,430437,684113,68284
8470,470493,594684,313254,668261,120207,167610
8471,1845,42797,192489,664200,215262,395988
8472,373681,391612,564952,115392,28647,573499
8473,613365,90431,251009,543958,719557,71390
8474,566361,391219,376280,195541,483648,481664
8475,21052,367771,543592,459322,684189,250448
8476,714903,461547,373293,302727,390118,45886
8477,641717,424046,235644,464952,637307,141868
8478,441798,641123,12543,72852,636486,633762
8479,171583,169599,653562,485653,13128,229308
8480,140414,221192,300868,617901,243617,315510
8481,625921,578872,476441,422954,282695,250297
8482,260973,318066,717417,663014,108760,12200
8483,42954,209306,541372,149776,672752,235932
8484,627565,558049,289438,452313,459766,19692
8485,344772,579144,512123,660807,700071,329037
8486,556793,75568,522571,502920,291183,143737
8487,52260,100585,561996,503123,126370,698959
8488,20642,115981,504988,501993,140417,7293
8489,667936,672996,212762,41750,477160,66384
8490,381480,119615,81354,21952,287343,462397
8491,504907,245728,437422,135188,288581,20528
8492,631090,695123,152698,712374,139,512474
8493,308340,544905,14744,482173,361112,323591
8494,161064,565590,501554,611865,36022,487646
8495,342976,529513,157216,496721,54911,211239
8496,43979,389886,578261,580597,380562,508975
8497,681277,660399,130253,157038,704714,259091
8498,403616,107624,669167,215190,644272,178551
8499,334625,336027,147942,249546,485439,475841
8500,481474,80460,69428,714062,43827,624031
8501,385297,360216,219135,482387,404927,514888
8502,308995,151251,329471,205888,695220,2766
8503,336191,190055,189112,489577,61272,205979
8504,621985,468585,240302,134834,218447,680525
8505,562244,704511,668154,616446,317145,267300
8506,234678,480562,257793,507022,133195,217881
8507,322588,606934,221975,166789,547648,152067
8508,436011,387418,693869,448856,202709,556741
8509,357797,205556,97250,494492,510126,590776
8510,578779,492289,673856,169469,500500,464552
8511,634206,684412,661745,237726,278475,440582
8512,631808,526985,657668,459386,611606,501807
8513,538602,340003,17249,636820,6174,22721
8514,142614,131973,615185,226150,463670,453974
8515,226918,551414,604796,579507,267608,361805
8516,650251,237138,144499,190521,232948,25911
8517,102837,309139,167619,722226,276125,356238
8518,310685,158902,294009,620216,706984,211818
8519,567533,185942,201348,679065,382145,413044
8520,585823,338177,550734,239332,711598,95041
8521,255090,643018,263025,301368,36545,156899
8522,562358,389543,625967,605076,169007,652480
8523,320890,137828,55012,471394,703163,530581
8524,203232,384016,273055,13284,643749,66792
8525,443681,492186,203607,602796,227781,173544
8526,269275,282016,373219,150211,188333,431085
8527,199913,308258,161532,72404,621129,338061
8528,675838,58912,386267,165351,243520,337171
8529,21859,58366,42542,442924,335642,150485
8530,135967,679885,596829,223042,8359,120315
8531,258590,673766,138143,133449,710563,489679
8532,338016,143939,605176,710606,293780,608238
8533,537840,458462,353023,303356,708519,61600
8534,229444,620973,80455,150657,455054,280449
8535,129777,426927,460045,9910,525000,325984
8536,474000,121788,420285,388808,280422,701232
8537,679595,593631,532809,356167,264168,12616
8538,576316,408714,398859,93458,200673,558844
8539,564865,432379,112020,300594,654511,700320
8540,697452,358562,169641,597003,427628,91693
8541,624043,151411,604393,153566,486406,489541
8542,406003,66059,475049,514848,21600,208467
8543,625953,340997,488746,143196,408837,406590
8544,495258,597913,93914,225500,391955,652306
8545,490027,649743,527764,504333,121404,445175
8546,52245,699240,407020,163073,451367,124267
8547,566531,387953,222806,54135,16971,15974
8548,579303,636064,595814,234865,676596,516145
8549,356733,654822,359516,211696,400185,562955
8550,348604,170069,437311,120624,556434,172027
8551,103549,41471,580061,209743,560212,680385
8552,125725,343079,59563,442178,91609,481635
8553,555546,662433,268323,133379,715150,481591
8554,367541,69380,280570,626782,453773,78271
8555,647271,581980,322624,606059,446892,609126
8556,278340,441568,358739,413428,399716,561107
8557,536512,284755,352130,100093,4217,438244
8558,585402,544777,453154,262656,397503,279413
8559,683290,504827,79218,709395,605692,359862
8560,518863,200641,156173,38333,192065,398279
8561,649570,570246,518825,439042,183243,69803
8562,177396,162065,694695,513573,61068,673479
8563,87535,704045,335198,50602,635067,660674
8564,719111,429766,587421,108804,616272,19715
8565,477661,123978,368,417378,699826,717585
8566,187158,538232,477865,349444,161163,640045
8567,84087,233881,112970,251862,513107,62421
8568,11911,690440,45537,84136,146941,335219
8569,397770,574428,713253,92388,298540,382963
8570,368158,514450,588287,579024,546435,508180
8571,219578,469878,292226,262630,146856,258606
8572,116641,420130,343092,479824,479341,464776
8573,197516,494865,8893,596773,335679,664823
8574,560832,591056,209281,648440,368191,424039
8575,124615,633002,203703,680039,144005,176085
8576,390458,599518,209627,153411,273530,657116
8577,340745,47226,441570,365176,161220,281567
8578,663701,283960,609310,695803,590026,484172
8579,557,550808,204167,37246,320362,351591
8580,638151,680114,264876,704980,706203,421109
8581,585989,445519,502356,340877,683326,314614
8582,713549,528556,361173,296622,135093,519074
8583,297936,410136,541366,455095,424221,637022
8584,712641,693929,421751,3995,116851,94114
8585,290251,542262,159133,577693,118051,413673
8586,243887,171861,613304,504793,168722,97917
8587,543902,439005,15458,514419,148964,314922
8588,176142,61904,39366,125368,313033,69401
8589,339266,258916,722218,142679,419563,429221
8590,295294,434351,587006,336577,717114,612812
8591,702391,669948,372028,270063,586573,111201
8592,179244,223632,294730,594898,143924,722224
8593,700234,507536,430910,37442,683625,575447
8594,105272,365086,202465,472950,685302,151410
8595,175439,500459,378582,277468,22454,162756
8596,263290,717728,337395,458013,194715,110796
8597,702553,664488,515458,402087,43593,88794
8598,68365,394441,577707,664365,368820,218098
8599,205690,35547,632272,628921,654122,80688
8600,521154,281159,173851,191189,375791,118861
8601,137499,366989,121205,87547,505631,169375
8602,538154,124029,233742,383460,573903,542486
8603,49100,527787,436641,309521,218832,466823
8604,603109,431552,286304,77226,52171,414199
8605,7127,396867,128961,675143,339503,16922
8606,14369,447903,420378,364101,454169,569470
8607,148839,32978,563577,383250,152688,365799
8608,6721,689045,356793,158682,653862,408169
8609,66505,233765,530859,591114,330981,247199
8610,677472,449267,482445,183675,327330,318905
8611,670389,110462,385815,720015,682645,463565
8612,235380,405421,617018,575192,429064,34988
8613,328312,154718,96752,354612,497167,604990
8614,252258,343700,481225,36445,667154,546163
8615,185884,375491,32124,632660,630598,626201
8616,548427,526622,72119,358720,258249,457386
8617,329479,426611,29955,266711,51386,2256
8618,440518,540973,132942,394076,430185,668698
8619,475190,8100,206000,116206,392096,501601
8620,563322,353656,387075,63189,132333,562911
8621,645044,259976,480002,723002,504421,93059
8622,700947,201815,299853,211364,582348,719279
8623,16297,524498,187962,405248,392923,211132
8624,616018,10759,426917,188304,620643,29203
8625,723032,342388,73649,182337,12294,689262
8626,190970,492638,97490,95752,76314,593228
8627,563243,457231,403685,96690,182599,566068
8628,79652,68659,414331,457623,256675,171352
8629,530235,322996,420674,124885,392492,355113
8630,117491,35489,587060,613882,272820,292378
8631,109592,2260,486226,294909,223762,274141
8632,51757,329380,19179,658150,147953,438704
8633,52721,617034,531339,427554,323940,689109
8634,159163,84408,529355,713554,294335,503306
8635,145641,556607,37409,261499,485562,298920
8636,709032,87219,255611,348159,414743,409579
8637,115424,353301,199673,187821,124251,199166
8638,463332,516110,543695,492035,356631,221345
8639,518698,562204,720816,139287,148667,95068
8640,557103,300078,599172,103748,502892,590961
8641,649120,719817,388950,298957,538088,612442
8642,617002,68840,526276,94164,508448,556961
8643,235210,373962,330387,593062,551551,325548
8644,587230,145608,18122,602196,384977,217996
8645,136776,12721,706162,144722,695005,51010
8646,647055,73246,283111,634368,190829,635007
8647,505948,305931,381141,423737,105717,538055
8648,685305,657000,461225,261732,620760,517123
8649,382677,181938,453842,363292,5504,659074
8650,464372,609123,310010,65829,33443,96687
8651,318073,475621,687347,345505,400858,370478
8652,121533,90866,717677,418423,313716,451969
8653,594355,155669,276420,600580,190273,380628
8654,505762,227312,86211,199912,88996,589528
8655,81069,372457,569499,336977,45247,457208
8656,658198,668121,646913,147543,267943,222310
8657,533608,93640,420542,146069,71259,348290
8658,596252,66402,611397,605320,634812,579957
8659,674353,39147,481660,271909,490357,344989
8660,101146,45735,333328,41247,141823,234111
8661,114408,238884,386145,342298,197864,59057
8662,71208,192141,281501,593191,37771,106530
8663,165920,58762,227145,100507,541172,176666
8664,22771,601121,186798,337982,486363,116246
8665,445252,369180,114355,519534,324530,229169
8666,81420,710768,565266,580188,651569,598650
8667,56294,193804,150419,280260,33794,444534
8668,607950,432753,316450,602489,427507,543435
8669,192941,709035,285873,661604,150016,321850
8670,500970,249446,24523,96634,461619,96739
8671,715618,118917,335799,276215,331969,4540
8672,515531,43261,141417,47361,719979,558733
8673,425624,411152,682703,355008,701761,398915
8674,611183,260038,650565,145337,280177,199570
8675,73686,481320,404834,71043,78120,699028
8676,81717,271316,722803,253822,182864,475251
8677,136558,27522,433479,606889,699843,664256
8678,426482,619062,77942,159719,254754,439724
8679,185799,150384,382920,270197,34171,571885
8680,43952,448617,264820,126096,94313,555109
8681,696983,601630,680558,720446,38085,681674
8682,602733,444870,159038,157455,73587,5952
8683,133385,681467,623710,426314,68145,62846
8684,424633,573259,149486,67798,426002,132071
8685,85998,168834,40956,388446,487097,196240
8686,677675,371187,509163,619762,246149,63320
8687,676951,65873,517220,537938,118558,534972
8688,638697,213068,674765,368977,441392,523860
8689,490798,513384,134356,434718,14227,61090
8690,211156,207379,414617,129142,429355,102936
8691,443910,257380,137507,680050,137093,605901
8692,374423,154500,179786,661970,592218,412232
8693,251712,686530,248282,29009,174391,629033
8694,182217,50359,237426,77662,305772,480443
8695,236902,335718,190335,195311,313858,124082
8696,674769,370739,28401,526097,427331,248740
8697,402401,532284,41219,332343,607414,51270
8698,541711,634266,256663,620255,454174,213895
8699,519545,104806,529041,256226,65027,663672
8700,458782,71090,2679,599786,430359,130883
8701,114402,246402,349918,555850,116311,713441
8702,90045,557621,367128,86809,320382,720487
8703,22713,722371,252402,581838,34669,241736
8704,26185,699420,707871,307635,661781,255250
8705,622884,463159,93399,631653,687191,232041
8706,589001,717137,63497,619673,631591,132629
8707,298747,509726,562299,619730,169033,429839
8708,25009,336700,633940,551092,663845,34127
8709,309955,79587,571604,685530,142540,211793
8710,308597,165061,704232,312097,716100,172084
8711,601494,544044,451752,627365,243907,685997
8712,349895,57500,635018,378711,653147,19180
8713,74003,294675,434103,158566,264690,436467
8714,34795,139136,561183,643645,515171,38514
8715,708561,502887,404030,154280,645476,708871
8716,325233,162871,145676,233480,636007,33143
8717,422177,717014,246721,88249,237805,71576
8718,63725,495836,462317,520465,241999,277994
8719,9966,638799,658820,693157,673470,49134
8720,430758,178536,274432,584775,205050,186629
8721,83301,645657,168899,1230,681660,12868
8722,220100,255446,220149,159152,673911,589643
8723,314126,647875,77530,232699,338359,413435
8724,571291,401157,591258,630561,125803,452821
8725,532088,173085,394398,502199,441816,479845
8726,131272,614581,612164,582336,168541,427723
8727,620298,583844,370224,25777,627018,556139
8728,688254,563595,420006,383788,241689,324614
8729,324180,434250,503934,159814,636618,189531
8730,519231,397040,248704,114246,71081,93803
8731,157715,144420,535783,418930,13035,545976
8732,656147,198082,76851,673997,121803,434150
8733,557989,209782,610680,510754,519166,70762
8734,547460,144889,497005,676435,184133,652719
8735,292299,661862,210593,635986,542081,308099
8736,595596,550794,535554,247194,275630,666581
8737,332394,73930,628956,85269,615092,692509
8738,91495,694530,198587,645272,685100,64851
8739,570926,405031,330884,95944,398233,503089
8740,572108,466466,345163,121129,613151,429534
8741,239604,480936,660502,186443,349879,266085
8742,215280,520810,346579,307479,461737,85772
8743,631923,609503,577884,194861,157761,227058
8744,30357,93206,632466,294901,152129,239458
8745,65025,610453,226342,130951,290534,55797
8746,347854,374443,480730,613862,438651,287648
8747,296030,683506,462127,627839,22490,567376
8748,214191,706642,250229,304197,170957,516304
8749,146048,634085,470273,539740,502458,359592
8750,115397,438466,582454,421670,524528,545913
8751,506916,303864,133130,129836,219789,401924
8752,326395,147437,550105,277739,553101,93329
8753,487494,92214,154213,239420,122235,447041
8754,62894,191888,277477,346912,502683,592585
8755,543216,554730,333026,333573,367434,321292
8756,87753,147336,37305,366833,686559,59499
8757,296305,673187,213103,52869,420304,543688
8758,480281,182982,139140,457018,586469,518808
8759,3029,345613,525387,30363,309735,620863
8760,368381,192409,288312,544461,234568,31521
8761,562513,429552,436129,163030,656126,269898
8762,134539,86417,288498,322718,301639,307167
8763,542273,703976,93052,222735,634934,499202
8764,388714,430370,720287,707441,410768,522826
8765,187305,562655,320122,196940,232718,436732
8766,344551,385171,48241,244792,212,683528
8767,623812,124691,465102,411422,460650,658842
8768,486163,53617,422519,110942,504093,418243
8769,311090,273357,144122,27376,402338,37039
8770,416247,10464,85014,587595,191637,703815
8771,548067,261024,223477,168128,298721,642025
8772,712831,427795,468191,259446,591065,251766
8773,297694,568120,259511,104403,175200,229073
8774,254608,713241,592131,445189,196465,574703
8775,304169,391248,616665,5722,166382,126186
8776,101821,408303,694851,485227,44128,318514
8777,258415,540443,206578,296252,449386,682152
8778,323571,210842,327412,40125,216407,240025
8779,550012,331993,449232,124979,65156,448019
8780,29780,43064,573908,335638,405029,633165
8781,156833,179074,55887,450361,378393,501740
8782,367460,80429,604242,376207,505135,67646
8783,498394,349268,63427,227650,628641,58654
8784,280281,627649,341109,461273,584154,44077
8785,385011,339800,496267,609373,701587,667908
8786,524533,315998,483525,518236,716097,181362
8787,298691,509463,532079,487120,456603,555701
8788,203308,545367,232618,151131,476113,615651
8789,399728,515401,349733,316413,558643,584473
8790,511001,473190,251767,587789,129995,475001
8791,599380,50913,559351,484505,170026,222885
8792,572480,160709,134198,547984,404347,186741
8793,156475,588461,289110,591863,443589,673942
8794,444674,136957,62495,165401,594878,56783
8795,336810,3053,66878,79438,98451,131724
8796,660411,335580,369554,89039,69347,261921
8797,432634,317923,716886,260242,249922,722186
8798,458821,24619,177768,564015,717,291717
8799,120443,611609,583424,452020,155248,191379
8800,299245,62515,517090,716710,157431,435
8801,294521,593461,234745,335332,252547,684555
8802,155099,675167,11254,507737,227451,103592
8803,658683,119455,513847,199374,343613,694783
8804,491070,13734,361911,281970,379429,604203
8805,168247,36710,696042,233770,576272,298272
8806,21851,444801,10745,358208,98911,11442
8807,499878,471737,460730,276795,235868,707725
8808,379446,316847,486096,496090,281808,219676
8809,536994,690630,145750,218624,452440,606333
8810,503974,549148,648026,10354,363407,171400
8811,307981,79414,152824,574339,635471,409013
8812,122973,494209,691444,583452,495065,625916
8813,60922,75695,212628,403529,521136,151739
8814,97525,116297,650524,109948,672172,11424
8815,511205,637587,284463,687520,196542,346584
8816,228405,576383,280331,651798,617374,32481
8817,421085,181465,217343,76817,652991,274511
8818,30053,410305,430249,381277,719940,430152
8819,460097,423141,555809,592403,495825,528233
8820,237223,447712,348620,193711,666863,603409
8821,138738,427864,560812,353777,574481,309887
8822,532965,490964,246006,263248,270244,702057
8823,273599,495935,412427,55213,336366,550070
8824,659729,222171,394211,693156,647626,253042
8825,596608,562524,248517,486442,62845,236850
8826,691231,434592,424085,417072,638338,660255
8827,456574,87725,621128,582614,319645,256737
8828,535111,60990,298511,582143,658996,234562
8829,470413,251250,209419,80848,575846,348147
8830,583802,272666,562806,685551,709772,597570
8831,392459,255027,116406,650650,485431,577095
8832,704187,669919,23999,310307,435517,696909
8833,489966,47433,195984,50820,241858,571298
8834,665714,516863,431947,14390,405529,394985
8835,20405,52223,421924,128753,457492,179263
8836,197893,414919,447983,14810,429255,629858
8837,236844,280017,503583,265330,425232,253787
8838,280522,655468,349642,307947,311886,658428
8839,137379,62267,183682,715325,387360,45354
8840,140336,466814,351812,167444,526701,559894
8841,639033,220943,334190,177217,315331,137584
8842,392391,658196,469157,302409,546315,453247
8843,709061,175789,213266,592019,590699,145657
8844,690740,292785,8450,187125,614513,186450
8845,712481,701446,247395,561840,498920,286289
8846,149845,552789,249292,258921,293715,148949
8847,693238,451632,640271,397826,490864,179582
8848,47301,234536,457617,684459,393164,536450
8849,158663,680225,474466,418178,377797,68753
8850,397665,350545,687150,208891,689691,88348
8851,550891,494321,637075,336905,580652,513578
8852,274882,1377,555833,264160,258922,247518
8853,359101,263532,715915,225017,281030,201528
8854,696968,382953,242258,469575,349077,90507
8855,234331,535275,338913,425218,105456,690666
8856,664322,359120,176153,524706,82681,620347
8857,124047,289862,168198,142065,300508,631081
8858,331802,340242,182065,371113,41282,315675
8859,515120,545732,346398,52135,408972,560784
8860,96333,649555,603340,714345,338321,247034
8861,422267,422833,540742,633044,505251,240963
8862,380660,268873,102190,87519,74390,33533
8863,472577,315484,274485,150821,244654,285801
8864,150532,386228,673144,155662,416080,229208
8865,102422,666996,181611,64672,171785,145239
8866,422667,468174,98160,40129,412776,543421
8867,284247,233985,428543,37812,14189,669852
8868,5486,578435,402107,306247,243414,74020
8869,395324,208950,678762,273363,514909,669495
8870,261821,571099,165782,359801,238658,515919
8871,383260,338421,618013,248820,448675,322886
8872,319819,398465,308192,456428,433780,180371
8873,429305,428344,715318,497231,178175,598366
8874,134668,275852,580697,200806,641073,491369
8875,30845,518725,21239,104373,447112,329434
8876,77001,445524,708453,426075,120526,553041
8877,46730,197579,506503,665701,452158,12662
8878,170360,429827,572572,320387,613803,536061
8879,578086,316666,322358,135774,229517,595904
8880,200028,521564,145196,242048,615428,61982
8881,471107,346949,309551,114135,609532,431664
8882,435990,642238,103714,562758,283026,683377
8883,650272,326664,559331,91540,216841,11742
8884,420160,263334,350621,472833,397963,331612
8885,343831,406424,75953,457841,138192,650829
8886,604977,187804,167839,668963,85556,196548
8887,12037,431146,4858,265761,45339,75198
8888,196056,628005,430165,566577,484882,677777
8889,610092,505218,224638,595042,185535,245358
8890,264894,382687,558660,113124,220473,604794
8891,572077,576402,278766,588733,169046,414096
8892,609978,459828,77254,174113,279656,32117
8893,608162,152905,634912,136442,414545,146758
8894,155612,615388,649302,188493,144879,233753
8895,456113,358638,259393,164848,417018,22933
8896,331916,391927,174893,662633,510864,253425
8897,598101,491634,421235,49384,267072,63788
8898,219195,107191,426404,416765,609375,438937
8899,336827,433834,65509,206373,556765,79626
8900,544737,428201,572461,694003,523934,416269
8901,402837,459545,312074,203818,315376,112036
8902,389204,41177,134160,682297,719649,223909
8903,53534,506616,719148,625789,571384,432651
8904,696822,39350,342042,613884,306342,13544
8905,358540,145811,643044,16222,140432,548783
8906,309767,409909,465716,616874,722117,704461
8907,621581,708727,522206,481315,120741,682200
8908,156478,324625,694985,102189,291103,85807
8909,354855,439704,580803,573865,113366,564765
8910,201590,492766,539336,167050,320360,187269
8911,66889,138926,615625,523380,201937,116287
8912,448192,368251,717553,287759,690054,29588
8913,2145,390270,360772,150776,91663,390585
8914,639842,456776,188413,431660,596236,157708
8915,697599,278239,18099,297527,30096,90296
8916,295964,423850,71037,385913,565898,352776
8917,691350,394582,406721,495985,367349,191380
8918,465803,601530,55319,219354,706536,9366
8919,102092,403860,565738,647128,63398,581607
8920,536680,519604,309303,177062,682209,478370
8921,272851,600122,613045,195638,323151,12154
8922,380896,11297,281900,537616,415471,153302
8923,474928,393743,225172,442185,16926,162019
8924,337677,429476,342557,13892,67893,376560
8925,606388,420189,571108,262651,445531,184566
8926,716277,563019,90807,41137,339329,43177
8927,104213,447206,277868,356775,397995,140036
8928,519535,678864,555827,565497,581993,433412
8929,580366,3173,180492,676835,586654,175996
8930,569350,403482,685056,248755,444302,102306
8931,601342,295787,39496,541869,149329,353461
8932,404183,169441,163431,633350,407570,702371
8933,252162,224421,719232,277735,315046,672246
8934,51862,717055,35978,2615,699393,574454
8935,384846,97185,508740,206126,558060,404190
8936,445387,483151,320582,713990,112483,438316
8937,493209,200915,588543,58613,717125,73751
8938,327182,506889,515203,464766,454764,703998
8939,268028,610918,537773,550338,9987,216029
8940,42892,344627,699440,627029,383860,219609
8941,255877,498732,128535,517080,371017,522515
8942,289869,495362,615609,628395,286083,9975
8943,319336,305346,433769,691760,289375,283373
8944,309081,197709,288639,475131,564235,236462
8945,394512,414335,263901,152331,93015,9432
8946,251697,39410,205658,647709,165085,85640
8947,277203,492715,4109,377651,274692,10073
8948,364352,540840,100586,582039,577488,241550
8949,232941,220831,72423,120590,207527,358232
8950,333451,113755,276187,511103,566763,239978
8951,16527,336601,688206,25688,72272,354465
8952,122866,483552,116076,546410,582987,24539
8953,302044,551422,6665,390138,63067,256793
8954,120075,412406,413058,703326,58540,172410
8955,564852,618781,292344,675498,248784,614599
8956,387609,655213,224406,552884,288855,208196
8957,507048,73971,562577,635960,344787,545768
8958,48458,584365,538719,376281,657745,457249
8959,437685,58480,560451,372066,412890,555091
8960,35209,63694,70052,278108,129871,504809
8961,407503,701238,516417,259138,43333,657139
8962,676172,259907,141005,718948,245695,43101
8963,248189,27273,39853,146536,115706,273475
8964,415951,30163,300480,335085,675668,539625
8965,217672,574040,43162,42079,25057,83714
8966,510853,652359,360261,199163,1624,340684
8967,307242,377208,445503,608229,610257,450346
8968,384631,230197,309247,462640,306450,179572
8969,366673,329306,324482,255218,696018,338785
8970,11972,12694,23756,10234,10476,57100
8971,266189,391161,607680,324427,45698,138688
8972,103867,138769,717228,329412,346064,612452
8973,190616,231764,159902,707032,127817,158267
8974,420642,541646,617688,583684,38705,530587
8975,306797,339973,549976,387191,387867,209093
8976,255858,621962,477552,5536,203845,204586
8977,265846,363825,442136,556985,669993,644697
8978,716051,96227,144263,249011,695554,496301
8979,95305,397840,115018,50160,380540,530589
8980,365936,569287,199763,361613,534257,16404
8981,571824,33355,212718,646648,221751,717647
8982,129172,625338,640969,448342,98801,373749
8983,608664,709763,537679,375256,245404,196371
8984,87668,1969,559759,708494,59170,590814
8985,642295,258015,28971,702063,416262,350988
8986,582288,345671,263964,448194,541835,21707
8987,500460,60851,178027,574161,574681,362594
8988,573698,481707,556257,357235,27581,542933
8989,81059,441396,271209,397313,625167,488059
8990,561547,392425,195291,253029,28728,565904
8991,712910,548022,558584,261858,111616,648290
8992,183762,216834,273464,432640,545919,267888
8993,645948,325177,363177,271466,574287,60911
8994,703118,19602,242181,213838,72608,456647
8995,536974,557371,409729,702925,253630,5573
8996,430660,392846,315829,4232,651264,641283
8997,361597,281416,468453,38675,467970,694642
8998,550739,228249,470541,162575,281740,244818
8999,298027,323023,522720,685695,526139,591343
9000,680934,355636,153191,102823,2585,720326
9001,440209,366878,85739,605033,6728,67648
9002,586963,670090,49461,596376,243361,466678
9003,178659,248059,138663,273001,44255,345556
9004,509223,453730,464500,530577,121419,422485
9005,558579,167692,221908,133870,638442,625193
9006,600144,146723,604491,530629,581917,169424
9007,402728,702383,76177,445277,597396,587301
9008,64617,8064,478508,403234,527728,593339
9009,120253,430903,416049,253748,184467,371725
9010,678980,183084,654899,254737,94992,497627
9011,452662,606519,279099,351376,356121,432071
9012,341275,671544,120182,712489,407246,676720
9013,703852,260621,263026,120157,720189,497291
9014,91,471348,246664,410239,120689,18666
9015,129632,425709,35647,583718,288394,92386
9016,85374,83069,123035,122366,271861,345383
9017,651290,611158,174916,639160,702421,557724
9018,258830,514444,216839,414271,479081,58838
9019,412040,653970,177537,199993,100046,285076
9020,40274,40215,198676,142348,267136,270337
9021,431855,652035,340474,143745,638839,59562
9022,629714,519124,268259,719299,131776,517349
9023,373712,239353,712,79080,615911,82915
9024,185426,669813,402077,579606,414158,154324
9025,321315,562147,187497,256017,180688,151390
9026,356649,336228,548985,435674,153760,637250
9027,684773,556010,178215,551507,125223,537312
9028,93508,660944,102884,374712,1312,17563
9029,328820,515700,716307,327969,293781,123465
9030,358167,242538,13760,413090,340797,365130
9031,23439,317199,524819,588228,484274,172076
9032,325912,108123,403510,286188,245811,632525
9033,607597,433171,84790,308050,332164,83770
9034,552311,18796,671234,176743,599645,28733
9035,144807,238948,14286,496558,424695,117227
9036,356929,406711,486540,27787,453923,621270
9037,98902,694910,600838,2365,212034,388831
9038,99839,629341,213642,532647,299990,576415
9039,442865,103958,534496,327649,58797,261162
9040,114301,722931,528805,60208,719154,63987
9041,35211,151369,511764,334118,526258,528475
9042,221723,148959,449179,488656,260447,467685
9043,252520,480915,702834,234203,203194,234758
9044,189692,123540,160344,282029,377135,546230
9045,632588,340409,475477,545175,10599,596266
9046,375585,713150,502699,447826,376188,46261
9047,354414,96610,28785,691718,89148,159445
9048,168377,705204,223007,120457,528949,58767
9049,122620,389796,527320,218108,353624,163825
9050,471143,316403,47522,118457,366994,600599
9051,185695,512204,124633,76260,6857,606397
9052,324942,103580,305041,651136,677867,552070
9053,492801,459288,181119,305458,158781,398015
9054,17970,308440,493447,18708,626993,186521
9055,127106,308232,327041,579542,52258,301254
9056,277969,299877,287621,564169,72030,270768
9057,503950,136452,556661,167227,463877,518599
9058,423955,712378,226773,332562,450937,652717
9059,498496,623126,433628,581368,626067,202626
9060,716226,108854,520213,341667,81604,348666
9061,445052,553803,327970,685967,369092,601054
9062,145314,122015,635922,26806,541556,443144
9063,281085,296563,630841,693026,377423,625449
9064,186176,539422,5059,545570,559345,532558
9065,514268,109672,238514,623251,165242,433574
9066,492273,195051,445569,455215,182487,349991
9067,591967,629791,345615,62096,410077,393702
9068,407410,8469,278968,710267,662412,627219
9069,81248,85417,456186,264101,182072,603140
9070,27061,653582,69227,292678,597255,180995
9071,678910,314982,82626,70514,325716,400317
9072,377559,721440,591457,452496,559535,197064
9073,519229,635433,477976,483870,318089,61681
9074,647262,86920,586726,43942,383899,325375
9075,682973,662967,287591,608616,665954,675870
9076,208342,109363,540188,623797,194241,641572
9077,544205,216998,447021,601987,213772,214327
9078,600256,97606,521843,495515,660707,206203
9079,245060,405730,325693,662352,31252,197790
9080,354362,672953,471894,29937,707523,177895
9081,301959,218199,502206,74708,672738,513034
9082,613682,428011,41575,77604,517526,415182
9083,53466,574436,305284,612855,175877,635634
9084,506245,528908,457206,169107,308650,432518
9085,57849,467354,414136,248172,234525,205506
9086,598375,341378,708155,47038,492862,328834
9087,297129,398762,599530,640919,47367,62554
9088,483924,253170,190,359918,141838,380766
