,iter0,iter1,iter2,iter3,iter4,iter5,iter6,iter7
6056,335986,356256,658641,245525,398655,32337,510146,613925
6057,119243,357279,199383,741262,459511,58096,278605,507964
6058,225737,658694,539866,634793,683453,454549,671495,535629
6059,706824,560799,625339,548238,580628,434174,529831,745775
6060,196326,536032,314487,335822,384595,130559,691325,477023
6061,203101,215921,404929,269003,557837,537923,564563,707346
6062,346985,74995,139485,301743,243214,67792,222793,435749
6063,345296,90190,341426,212108,677108,676377,730375,259960
6064,29188,384640,347343,558065,385303,411776,79610,321702
6065,721070,339654,665523,177150,438635,481965,481137,665699
6066,377010,244848,430381,350394,298734,387972,319366,14126
6067,393710,448958,679460,670581,460201,165400,680142,267062
6068,525031,724395,341888,714267,111284,64502,266181,170432
6069,24834,189241,207646,461220,732742,279027,607201,91818
6070,600963,546078,471760,614327,314223,595734,538113,595651
6071,545210,341414,448255,547860,304667,89031,655919,161184
6072,238284,28447,494166,350382,173888,536687,576131,632207
6073,624040,546494,720704,44757,456988,186390,396220,166386
6074,138361,475499,458165,281566,661145,93675,655356,92003
6075,377983,707879,615766,321471,639952,628324,17141,461445
6076,449143,745228,686700,388359,554044,579229,68676,291075
6077,617185,612368,148348,355165,7896,536277,210412,397547
6078,106561,51270,398537,265269,287383,739136,486200,321706
6079,248650,299810,312443,194642,77679,101600,297962,451625
6080,743243,522470,586799,51858,38569,566235,495164,306621
6081,329103,160073,472992,410209,672820,688263,625862,314518
6082,113117,726410,165362,386495,18593,71237,726366,631466
6083,283219,64518,433381,618076,477653,638173,291742,727055
6084,382278,591341,25247,242638,70856,67431,264131,413951
6085,340200,215359,435393,35854,527218,390382,186282,732171
6086,91139,481002,392264,397340,157543,241945,105321,312062
6087,121466,92683,290504,530348,151468,4566,347694,637699
6088,748443,97652,590541,475468,338407,455694,43032,500795
6089,425775,170977,32822,375072,418240,616546,344147,670194
6090,679656,405601,129449,244062,224860,370104,654156,347942
6091,65029,480689,310023,257395,602807,648404,139960,634168
6092,138849,482973,228719,165291,378359,122447,200293,722881
6093,628253,222417,49553,215110,715720,360559,518609,21811
6094,381974,63493,270531,716793,116326,252097,49442,745253
6095,592946,106286,645977,412968,414934,647943,583689,484830
6096,240273,625686,629368,139320,468145,249940,447605,330392
6097,521312,637357,329590,595903,210784,620378,640185,100554
6098,378868,659863,219336,390557,578617,272028,292466,63613
6099,596006,737295,196888,215806,184769,328868,240800,607031
6100,60343,726511,438478,690314,454280,341884,697269,584191
6101,415782,268766,560278,61750,59140,550344,737106,485941
6102,520653,506430,401380,196973,51728,402517,622027,460269
6103,652029,138030,89729,647824,104992,8209,684727,601959
6104,34283,96674,290159,128468,535334,348767,302289,621286
6105,526722,135718,613999,23995,597063,377490,201326,612629
6106,46677,174127,282144,99728,574922,231123,61703,705286
6107,39624,185659,358345,611886,527720,154186,269609,190553
6108,613731,14034,131782,278039,580878,739538,501083,106926
6109,712055,664498,155462,240112,419343,420646,297382,453765
6110,137497,509266,419012,700103,711193,719453,211136,216608
6111,351821,375341,619117,83580,642451,160530,97040,627486
6112,198629,736146,241544,255919,184781,396076,745910,247953
6113,229293,457343,99556,395306,451126,234190,560156,723550
6114,294858,18114,372323,559508,729132,361443,310081,731691
6115,707238,239217,664761,7147,554205,719492,612108,587788
6116,537608,70923,219153,743736,481433,685223,670026,212236
6117,72863,61546,631800,230497,671653,590849,705139,600545
6118,677426,511659,733043,123983,440969,687057,595380,486617
6119,192859,420274,259830,221141,334018,18352,680241,179320
6120,198500,573546,33884,305721,686383,485780,717609,389000
6121,23347,739708,586150,218671,500652,332900,307113,640921
6122,60007,161101,24042,307889,465645,242231,417714,78948
6123,359583,300921,95499,421959,156133,556301,603944,385068
6124,334566,384001,300417,603147,216968,259270,53261,284328
6125,621143,134867,734221,517758,719922,447470,441657,505970
6126,252610,6604,460888,230320,52739,598245,355902,712577
6127,668060,275408,745504,104670,310719,157003,282119,505427
6128,640943,506921,266568,364133,188879,358077,377140,515813
6129,313070,341465,189567,372650,256999,744673,724129,333635
6130,242119,389754,38892,280698,509491,471061,103847,543812
6131,185745,506522,723006,253168,644296,728952,699921,677343
6132,493286,317286,303192,477260,371075,590508,249727,83736
6133,317668,87445,725812,702020,125163,473456,662440,269293
6134,453820,457927,324577,309860,107784,124115,554503,316979
6135,371571,634323,3699,242853,428479,170356,46732,653211
6136,14912,61215,315337,194789,363152,312897,479525,144389
6137,280555,512478,179933,722337,67931,497650,734747,311592
6138,567011,593516,363485,74607,96104,77398,123604,19469
6139,226834,332510,256179,91579,637823,508128,698813,588517
6140,330648,536054,27946,142959,630059,113031,355964,555131
6141,260348,345836,601190,148929,245221,512569,454395,549690
6142,369592,287015,91826,690184,244021,482174,570479,69178
6143,548908,44573,359685,441548,400811,485395,27029,308261
6144,164493,226185,638462,581307,260258,745111,478500,470266
6145,654143,252767,540243,553175,82294,429955,184364,639921
6146,552489,650676,357806,46464,256411,127458,14677,410721
6147,575645,707957,149033,430385,207267,599142,108061,721201
6148,308069,32201,269520,112405,437715,546810,722910,393885
6149,154314,688752,183168,201374,37391,343315,683468,606743
6150,482999,261331,226364,668953,502433,674205,483246,580969
6151,365859,83855,174326,719935,466614,15026,287740,337387
6152,53938,200898,201551,729183,599179,665441,549255,721827
6153,6530,441357,463686,431580,556780,618513,726022,553062
6154,125944,298526,744371,744308,205892,298817,532819,714680
6155,275296,744048,302921,506590,219811,342549,620732,264432
6156,633589,354679,305831,303455,359228,21746,616745,260996
6157,349179,500172,345733,352477,748768,656978,712910,670118
6158,648417,733324,204293,168129,397952,475487,97464,259997
6159,82845,440026,596796,202565,599946,129911,417279,271522
6160,649499,1500,716273,629367,224839,446215,237289,687841
6161,725968,484275,496238,717278,637570,443588,111583,444185
6162,420599,734610,332944,205142,32105,227990,124732,657850
6163,185279,93763,127897,686403,362053,683989,350520,413609
6164,710012,221964,344783,424580,441661,24555,383906,69303
6165,534144,252435,335221,232999,321299,551466,322382,534996
6166,128147,6229,337193,364463,486115,143652,524463,382629
6167,689930,696029,288605,50676,479987,736669,243748,34594
6168,551759,331359,2628,505098,400791,241525,496175,20132
6169,424768,629638,424781,133031,543588,504023,119930,26852
6170,72616,360288,292915,575161,261853,282455,657302,639282
6171,237452,681499,155901,256710,174538,746538,411513,14159
6172,166674,381619,649538,200178,289311,135737,373644,707554
6173,140144,385958,158866,416799,124426,412332,12490,559081
6174,195234,178377,334197,622600,570419,282025,172665,17579
6175,130338,739077,169425,341712,371891,306350,12938,190624
6176,232856,47764,476260,655122,603408,556570,493291,655743
6177,409565,441455,465404,518872,119199,631948,538248,476792
6178,442103,235227,342763,615963,348966,411581,166113,77530
6179,225748,319611,81605,306280,6761,72266,169635,608487
6180,156780,740382,737626,141273,61539,674057,604940,298658
6181,740665,549933,18542,607716,232521,160031,22842,289595
6182,229449,675616,116544,644430,346763,170834,518666,464735
6183,475829,618093,277088,73895,468128,675721,73790,55594
6184,123193,192989,553291,666369,349649,660230,189867,93171
6185,381349,443843,729257,596605,367483,317853,321151,20867
6186,221517,284952,493536,491208,410378,675850,145141,584618
6187,943,304108,556948,573595,324792,450558,652009,606906
6188,746500,484849,271823,34464,393729,224772,246593,85451
6189,733590,407438,550257,680617,366166,271595,369849,55296
6190,117661,201614,541384,204237,500929,135934,168116,134161
6191,361004,658017,635686,607526,637573,128517,268141,669522
6192,310745,119364,408734,582782,256453,397034,496338,169592
6193,663481,237199,256129,3716,237619,185819,238295,427828
6194,516538,259233,192944,639214,558108,601057,75285,279453
6195,7158,667991,469311,58546,167156,601425,398968,212700
6196,283191,472989,492951,566164,529905,613646,333131,664219
6197,314021,362560,402979,55831,442593,510583,48543,106342
6198,294794,557062,518734,488289,409645,689962,503983,241921
6199,533315,705882,461322,345068,163970,345694,693612,659365
6200,607181,81036,175009,558683,540626,391954,458821,279632
6201,708902,343939,475103,179491,215133,74166,360816,127073
6202,213735,496872,461657,541354,393008,520806,246377,515465
6203,267909,172757,285239,194271,15556,681238,306551,74969
6204,642670,733079,385767,647843,369510,43525,675060,717082
6205,5868,358657,657916,187699,105107,199627,561555,617479
6206,73774,374754,625782,199948,21011,133360,391857,214510
6207,116866,441750,310988,632705,586287,583893,635291,365013
6208,169563,468129,552417,447102,189702,647077,707092,279230
6209,341654,104246,341862,61498,266875,151022,188629,135711
6210,473257,7343,589900,71762,648048,76881,435825,217528
6211,361744,343998,452094,502744,471194,428942,721830,235072
6212,206874,700335,388165,249152,743131,130187,84656,275816
6213,725210,607423,609972,636911,564552,589317,221083,29955
6214,442392,147733,640272,463249,68140,686275,439996,668157
6215,306549,361938,302982,255150,503971,221516,587010,362495
6216,159943,350483,11499,233533,699454,83249,705007,594443
6217,634683,305246,58985,554965,110534,301375,683604,144674
6218,640937,319607,107631,221585,374179,149059,592756,527859
6219,289430,462457,479063,681049,650070,731967,171977,336399
6220,18519,293775,451094,194773,681671,515945,242918,726092
6221,447749,287114,86436,554722,25424,657283,97232,60882
6222,681919,675307,207905,224539,88636,95564,422925,18931
6223,383337,324777,182735,579607,561611,1436,384996,608806
6224,685084,357723,62386,58035,406062,179296,515516,715889
6225,289981,213608,65107,544070,373567,570647,531266,320435
6226,626246,574388,467744,177982,357836,713179,474955,644630
6227,420008,563355,134953,51087,217961,318003,132557,405182
6228,457992,52529,55116,426551,416350,174354,397860,13766
6229,745506,158933,156620,656754,320288,280491,404232,624440
6230,541676,611724,52613,267896,251199,251176,360055,239313
6231,205120,596876,703031,507318,528266,293513,592936,238104
6232,35600,322569,379598,286913,628129,113624,38941,257720
6233,541023,958,372986,667564,251786,709168,192621,25064
6234,13584,452384,202796,323746,254842,168738,553986,438259
6235,457563,126592,160818,168467,228370,350868,569552,420255
6236,524783,63278,717641,78371,103259,739904,583123,553721
6237,328683,473218,423065,349362,409264,559758,718276,670149
6238,557812,591065,691993,498252,282586,47278,368124,563909
6239,33883,730645,699499,389465,630065,696771,413383,630696
6240,742887,276442,365735,55733,615616,462440,581564,577402
6241,480152,234455,180848,408638,480329,318771,292179,652090
6242,337080,256205,293797,243712,313884,655347,709181,320632
6243,635508,555206,225444,607034,112505,467703,35039,190082
6244,488586,271530,516873,738346,46517,400685,275264,6810
6245,383272,27505,568922,592606,471248,532138,339597,470009
6246,727603,86434,439893,478001,393150,511826,328601,163673
6247,59539,577498,159885,196231,667107,692278,524117,282556
6248,249877,509936,276535,256805,347977,1614,542501,675186
6249,124966,356420,494434,286543,511981,520515,143930,114158
6250,119103,525446,731105,70645,493214,429268,309332,65514
6251,391900,192359,164139,621139,497924,735782,316965,424944
6252,215301,581619,743017,627331,283740,724088,651246,577282
6253,691609,363266,473688,259305,660830,293260,673816,510723
6254,718743,590281,92043,352218,523457,380858,346239,474404
6255,521366,569131,647097,217564,139049,133780,667498,27303
6256,659348,628240,19657,193303,404177,214049,716324,236916
6257,279391,696146,540525,372758,275731,179473,256662,94706
6258,599732,19470,323441,153032,238449,431184,425530,693622
6259,385714,189814,621844,210409,404163,380450,160127,717277
6260,546958,593578,494648,572495,365326,656575,671280,665211
6261,632553,265344,478093,296426,738966,209290,329453,548670
6262,242330,43916,593430,499992,396294,664023,737824,274690
6263,69535,173589,60429,430510,130398,719248,247479,67538
6264,420320,535316,276839,394726,416941,194312,330693,110726
6265,593044,718213,579688,265882,204743,269602,288163,93148
6266,38178,66104,15234,715860,503097,674778,593282,494606
6267,368003,213891,185952,327605,151021,455218,532429,332159
6268,448044,386588,545766,489195,368620,378350,644100,489445
6269,410611,215849,683333,316540,26621,48892,245343,80465
6270,628907,658793,123262,631845,442122,324505,647172,219845
6271,420257,292942,500813,506399,639605,580064,247532,318785
6272,130794,10380,659078,544820,91408,452818,159073,62544
6273,62560,181309,468715,143063,97422,628360,580754,555649
6274,558754,625295,407315,80443,671566,255245,747102,393469
6275,504254,557115,187574,162046,528105,513546,552168,34767
6276,692103,694823,658924,217474,266723,146436,566135,197012
6277,514318,99784,210452,592683,141422,627761,366750,318706
6278,482659,231329,243542,514921,531397,402828,271005,156314
6279,143383,722063,677594,726601,256127,1081,83005,603451
6280,700359,678173,355829,675932,409122,83124,162895,517018
6281,166973,381912,341491,70224,126832,127311,690579,701953
6282,714997,386622,455085,329040,182437,403978,702271,727997
6283,703745,204048,253926,597494,335431,151444,136202,157279
6284,468225,464170,106337,401906,7444,722155,55985,87390
6285,686238,416052,213985,495918,541541,7228,17284,193481
6286,221833,545023,112036,731014,22356,645632,376875,124610
6287,139731,35796,94673,50411,306364,239752,695443,466718
6288,326908,373354,187802,350754,687865,525685,475960,491912
6289,419632,203874,484438,447145,55693,204735,6906,266741
6290,291484,585458,350533,742568,249572,200671,129858,442055
6291,154106,107595,382285,312470,590554,745344,229375,153473
6292,489602,284682,143306,166715,646911,488979,193643,264319
6293,735902,711861,137050,242548,31263,70625,12123,281547
6294,527773,55521,333821,466313,554737,155306,435827,190711
6295,301466,344327,547566,80930,409918,356495,582547,238431
6296,185337,552751,566308,246866,280723,304210,561658,112979
6297,3871,667854,402928,557705,299250,24222,149633,239583
6298,559598,13281,114523,389603,448152,307413,201071,709558
6299,20919,427224,508947,611096,443052,219660,68971,114138
6300,310750,356462,483824,40239,221060,9779,249966,256978
6301,9973,397868,147192,580426,278213,332293,440939,86507
6302,157793,326344,178030,489340,44996,424479,63549,397675
6303,512700,731199,663543,532275,222940,593442,255283,347520
6304,707709,172680,475747,4319,426706,293233,729631,726750
6305,468655,198489,702241,495209,606162,113791,450972,381945
6306,417935,481234,531448,474495,301758,746004,368354,47309
6307,90210,572867,141564,268865,89523,17545,507149,635270
6308,283910,119114,133996,210609,389526,378150,191572,311521
6309,145786,338720,361522,72589,107092,535147,597047,465060
6310,170286,217038,102054,452736,47480,225175,132088,134959
6311,146541,58776,364928,133736,560655,601800,344013,583773
6312,260579,41604,333403,354404,336861,34682,254356,16405
6313,145986,589208,13127,487568,457389,53217,680407,321170
6314,271514,167376,381310,620934,107005,584658,740359,24358
6315,725432,398815,637368,398478,451480,270983,572232,396940
6316,694159,735484,670897,428019,717828,636068,508232,607810
6317,20676,732157,310815,732178,480191,515288,604078,552386
6318,158942,99967,617096,511107,731846,13659,186468,595771
6319,703222,282937,321288,21133,337226,356648,626064,67989
6320,334717,484805,506537,429547,253743,242753,57556,719878
6321,113302,397174,616467,30623,495181,717608,375410,257310
6322,561810,393019,659694,665320,353840,79728,265150,367154
6323,467059,689124,51708,618989,34013,207316,129181,181091
6324,287184,541202,414135,629743,431459,515355,692502,12612
6325,191922,78834,358370,549891,58649,624352,20754,540619
6326,388282,550740,360649,393971,427989,443270,567162,205429
6327,395031,605538,602866,75532,473480,570047,673812,552831
6328,442098,729039,536692,119165,709457,434928,367125,33001
6329,277115,306776,696748,146396,400880,547881,396387,683753
6330,522752,62291,696369,475777,90541,600456,40319,74662
6331,148210,430833,212073,613724,668817,524365,156417,374875
6332,703044,552207,161099,330782,348464,283166,464844,464073
6333,663711,441079,715063,388416,336485,362582,129745,164027
6334,308403,116481,699796,594642,274149,38278,592033,612967
6335,533296,689862,533164,615131,720878,665717,615772,110173
6336,429903,146644,265515,336193,21896,583058,273842,420239
6337,421567,509203,227361,404745,606373,417293,339365,574239
6338,637762,119180,731314,739567,666031,347341,31465,292543
6339,517685,148332,549643,379579,625254,314535,139847,37824
6340,656981,295149,517393,645092,167415,23752,214986,390283
6341,114286,218178,515504,370922,526874,100708,720183,612642
6342,92351,88036,549510,620057,492617,741016,517715,272297
6343,79861,258116,554393,352986,405422,368646,308897,250316
6344,630268,74242,22653,346355,577735,452735,122544,601270
6345,111293,91330,652495,746286,589784,59915,628893,325353
6346,376017,385432,376247,26056,420652,139428,477804,717357
6347,301019,92432,151104,682907,414529,264110,84617,498207
6348,523126,213863,48881,467923,715386,503841,233062,511766
6349,223655,74095,536293,593800,425623,53620,178601,141869
6350,119108,730068,658066,317072,495904,519906,267244,246492
6351,233440,192151,463649,586834,540641,17650,17742,455526
6352,678544,354373,68856,339509,445280,436298,303368,217157
6353,58387,38307,477689,473794,63546,633513,283046,176124
6354,386022,46138,377270,185322,661871,169061,63677,177675
6355,91332,469141,186872,302911,26402,152589,675216,522016
6356,185192,85169,407507,372476,349463,360691,631137,98045
6357,442248,12973,14058,501216,33234,354261,525470,431475
6358,497110,408136,32696,530738,482715,406549,75128,25396
6359,370444,165697,565776,642438,418008,728188,427477,563575
6360,617965,254768,447141,471716,151185,425736,153579,605363
6361,416777,625900,402745,544979,586954,67717,710345,148771
6362,603372,580102,363464,278691,448828,739169,623008,94314
6363,638151,519185,11370,716781,623544,138907,647918,30397
6364,421293,543772,291595,581697,616212,345989,4745,554151
6365,690868,164383,502069,134890,218044,595316,726276,111109
6366,675971,279442,572998,370215,648635,271807,517851,678914
6367,75811,209962,689682,2561,167086,452424,679550,204010
6368,275905,230795,389247,614267,2979,56882,91615,260847
6369,56005,299388,69773,696590,415946,294951,284066,483130
6370,178103,76714,522796,610896,331947,670328,564499,577489
6371,716879,584407,280957,370641,96203,744177,238331,248204
6372,5381,622342,43875,278553,146704,194376,167111,480656
6373,269671,124701,367275,349180,625665,661374,704793,202982
6374,696434,445201,231635,519437,536527,457024,354846,446740
6375,12608,247706,656733,710420,488958,456229,409798,100049
6376,707466,396792,425933,462072,742588,206595,237463,691814
6377,558756,533410,78646,118001,310348,470986,360998,727184
6378,56149,382097,58449,343595,443083,169820,255715,253207
6379,647422,719707,712210,510492,85722,376197,8498,625166
6380,206609,710684,740292,20229,163296,505338,370989,287216
6381,238141,493973,730857,748179,616617,85436,4799,271327
6382,228310,639016,149913,526928,102916,348063,299327,581122
6383,364920,339807,203657,428192,320770,2062,404229,305737
6384,316924,573355,426531,456852,530746,432511,166444,315696
6385,517993,666674,89310,466747,521202,708006,460873,444215
6386,156529,150308,359167,347828,747362,391564,73494,595377
6387,539079,514114,442623,488781,164381,174942,139794,584986
6388,387358,244465,169020,93253,59967,1522,154901,670966
6389,292719,384580,529143,386741,218256,317526,279638,744467
6390,150138,498707,57087,301848,627190,604064,469747,250666
6391,387888,444272,442092,337661,235296,656424,29329,403623
6392,337031,20976,707727,195143,395099,99779,348689,292598
6393,79075,154515,162481,291902,94983,749262,388952,682271
6394,580705,50698,671195,679981,284710,345891,161749,354593
6395,292693,649511,170433,3445,478221,115550,222575,34708
6396,270377,331741,39619,461340,457837,308842,96651,423424
6397,662571,256163,354840,233434,82698,636815,153726,575381
6398,301290,438989,377805,603723,625965,260408,108473,499282
6399,47858,731151,349665,440899,711481,635033,494312,264470
6400,636306,210741,70882,630585,146079,61754,197673,588222
6401,324290,99244,344043,180463,733407,416153,380103,683786
6402,444435,294084,643573,180802,182885,72038,298020,36888
6403,213763,743995,157935,717031,64437,459668,227046,229290
6404,396609,158117,41573,149716,618330,378931,292919,573915
6405,182732,396014,87224,275178,468569,35149,26328,568021
6406,305651,133105,322450,694304,405257,436386,656379,704893
6407,376025,357303,646316,601301,645949,210120,10392,662525
6408,522297,340313,480346,6412,348445,600569,532555,527014
6409,334131,634219,368116,653918,415985,92919,435155,168317
6410,611198,581001,115917,635144,504280,360003,456091,468458
6411,469218,284817,388351,650142,691758,142130,326414,132260
6412,82145,484420,644026,408235,383485,552768,706110,422805
6413,149037,321453,102553,626855,144912,543727,531273,639299
6414,334414,140656,181941,596521,679833,299373,582268,661437
6415,574834,711058,16184,96729,437321,203107,241092,405036
6416,238691,656810,57182,542756,291347,260888,708445,330627
6417,95798,550736,196714,242141,21517,382041,60478,234851
6418,684279,40028,287556,666189,697178,431800,558974,140311
6419,328859,79099,3261,453684,216392,520334,731478,464648
6420,419797,637774,59251,340802,701858,47436,287822,265635
6421,566984,118488,602800,423774,26371,66325,423267,630872
6422,314912,637817,696602,479767,718348,515872,709677,530968
6423,521209,351042,684484,452863,57859,176048,398844,171334
6424,76191,397459,631147,122889,560495,223859,127664,209176
6425,491197,335652,460038,172808,742312,118269,508691,48888
6426,188753,484828,10558,590403,250479,421161,497716,224631
6427,92896,592446,394697,394682,546797,41591,724094,559858
6428,2359,364067,190573,14339,323955,445966,207117,732744
6429,173973,361638,288820,455469,118225,615855,30208,283031
6430,367494,725421,744898,342862,17905,31653,632128,668461
6431,733,717198,255189,680586,191533,384097,238512,107233
6432,417028,732926,32557,303360,651594,201347,334396,128911
6433,237964,33853,623291,355211,398212,34884,53695,122903
6434,24488,743685,671238,93070,480162,527527,531035,74510
6435,121907,622888,503605,461186,308085,582163,79855,578369
6436,364891,588908,89018,182785,174645,241619,447636,701246
6437,467419,78313,373521,126452,25422,727845,509237,129026
6438,220377,555331,255722,573472,738216,73603,690829,151371
6439,479138,661500,23243,309228,587159,729239,249148,134550
6440,136208,583779,206318,326304,171085,132737,347655,382686
6441,553210,352907,488563,474110,343281,563473,352969,604738
6442,504684,402856,624341,603551,17092,686279,548948,513691
6443,347091,656311,551257,270208,101552,84903,273025,494455
6444,217972,152489,681505,720942,223739,369930,441260,614463
6445,24322,631802,679360,76388,203224,414439,215907,144383
6446,576274,441531,650084,416288,51658,458449,202748,373996
6447,567554,266830,676163,149658,505099,699914,569771,349769
6448,684231,550848,397966,739540,285693,236154,167675,408117
6449,345158,11787,231914,365219,395764,742775,130647,63100
6450,397778,602981,45731,477066,20176,228319,232261,331623
6451,619096,482953,670905,65761,446931,300639,693593,470025
6452,515230,274715,387283,378306,362099,499590,515390,139096
6453,168114,616471,89435,79747,346325,85066,176136,113931
6454,344078,234217,284052,575218,298621,110749,697301,138861
6455,412201,317308,417979,127072,287174,612602,461205,319257
6456,418113,61334,89932,671179,658245,259272,230457,697230
6457,82403,149367,209398,354769,217542,427371,732351,239042
6458,134651,482697,494238,676172,717316,443275,683068,449903
6459,320768,266450,508226,462855,234883,92235,29478,416724
6460,597306,429825,534004,608422,609941,107652,409044,135245
6461,67691,493112,719841,77855,434247,186126,505036,433846
6462,459433,4431,293389,126207,594434,16635,53936,101605
6463,296302,295612,415218,194257,194977,275588,314189,180895
6464,307927,162919,344934,636407,653971,208048,123242,401624
6465,337469,583371,596382,175590,636500,170545,457806,258376
6466,285082,155188,168748,604029,300510,667660,381834,463420
6467,210646,511433,445349,513772,120095,723633,296339,43377
6468,205114,125218,405901,1796,563787,619300,151644,285392
6469,381322,58865,82004,452490,566851,574814,156351,657971
6470,352353,209036,611561,665161,547488,89345,190635,230790
6471,462799,668632,102717,169312,290163,679317,451111,735955
6472,677983,505368,147681,186633,337884,454250,654612,99033
6473,521408,388302,690169,233878,20236,333258,142927,706095
6474,549550,720637,179442,237889,157235,350056,308418,302386
6475,143861,713548,605869,430406,297782,358921,530909,606918
6476,586562,282709,675110,219690,300688,639082,130232,139846
6477,640884,277175,165785,299463,323748,458238,729113,86583
6478,652550,701641,614258,9771,369631,611383,710788,570385
6479,608717,673949,410093,238318,219232,741391,139028,57278
6480,495681,671443,407372,428101,628682,524915,259966,372073
6481,310290,131808,386133,142447,720281,669781,585833,670195
6482,200108,67055,510600,680500,191997,254766,246826,403243
6483,331621,206251,663049,148024,149394,596111,648647,166256
6484,274051,590968,202722,703912,242227,91652,670052,595907
6485,340345,584619,441943,160921,515295,286823,504009,690491
6486,606864,36461,324170,72385,676400,98069,319584,171296
6487,149914,447671,372381,562144,290188,732729,563229,295351
6488,586875,595257,635921,362535,355328,94914,356537,236490
6489,424494,177063,501284,436578,292470,253009,389658,262659
6490,509835,438071,90426,425902,163741,568310,3778,694698
6491,592605,156325,589371,339974,78959,78729,284125,571953
6492,283415,27250,530961,325181,438863,301868,300246,43299
6493,45853,105725,721908,100118,704174,663825,625492,642504
6494,247214,368805,317781,249960,530905,569775,386690,529350
6495,371894,652424,64925,191838,176775,77382,69694,664667
6496,281245,306514,163057,525618,599662,427532,674556,378438
6497,255298,26122,404594,208550,390914,270406,124414,9950
6498,655327,189550,663052,240530,259562,212347,138583,220067
6499,20346,187356,312087,370951,165403,214416,125304,210747
6500,692107,485393,122761,565856,216545,277794,617402,589870
6501,415468,350454,619841,440960,183110,449120,130876,325901
6502,116929,113042,652741,160346,675748,633629,193093,237893
6503,401324,601131,48754,168396,478934,339116,478616,457767
6504,542097,278985,209053,716664,639179,185992,67204,229499
6505,159636,622806,135814,26942,478839,526962,364860,564421
6506,161665,163745,612359,499770,548819,639529,535243,594209
6507,207328,180911,59919,429660,523017,92664,383190,531391
6508,105951,323419,18558,679894,8098,51279,199965,157203
6509,431610,333590,359622,297052,498010,450839,457199,112370
6510,17135,93175,584374,51326,456046,420072,564762,88143
6511,409014,370953,609489,230889,41501,293341,171179,165494
6512,410120,710171,50984,550331,537818,550221,268398,178172
6513,331160,575844,454594,678007,696131,48867,450585,530684
6514,516372,15722,63669,505435,651226,632696,351137,483857
6515,400947,635249,321994,304864,4503,471401,683543,579190
6516,370490,258483,398153,507619,112391,205390,156097,36299
6517,662995,406290,342579,647984,233157,686473,544748,703469
6518,82774,415733,652249,682476,533339,40020,106859,77054
6519,542866,618594,15755,343808,474467,406223,675441,453665
6520,307079,86343,24342,95357,303339,678116,80677,150049
6521,546176,570473,630819,230106,519260,372494,504218,740079
6522,198214,10652,219902,220259,591137,117733,488044,476064
6523,623678,55418,50413,537141,600351,106456,200595,543811
6524,607572,92972,588296,715296,173274,616169,501619,413507
6525,224547,369264,727541,229490,619988,407123,150601,428064
6526,134303,279985,140890,588192,43050,367354,595344,623736
6527,177512,218915,682453,747569,429392,169819,22582,285160
6528,265363,107070,210773,243420,190523,224584,316573,363079
6529,500901,109643,90711,473969,116912,248157,173553,91009
6530,549159,459978,328130,139460,251233,335479,434834,149734
6531,387652,456599,338946,519041,72463,463588,387883,61948
6532,142443,569736,334490,617012,117727,189298,465173,358018
6533,155055,96387,100150,672258,651035,566476,210703,236855
6534,188890,69286,479984,327878,474201,236822,52411,371281
6535,125476,520852,384727,317549,384491,197093,126655,180349
6536,157097,165839,428031,112665,571724,472356,477278,174408
6537,611916,317570,717498,606803,632056,172984,611584,429450
6538,593523,575305,242789,527047,442486,372441,399818,662145
6539,85383,344360,723271,19036,35791,184950,602249,278294
6540,583496,286022,584622,265634,455981,277626,649633,399640
6541,334082,671272,323432,379236,315942,11092,629126,723141
6542,80903,631380,76169,93530,131039,548362,700671,432715
6543,338246,24483,398969,65743,301864,246233,374035,170147
6544,90277,486250,427784,668298,337280,331937,26007,360972
6545,614329,408592,27150,4710,374735,225102,630171,74888
6546,538500,645995,437176,257951,81093,94206,166501,312613
6547,329058,441423,365198,550320,206506,546473,460798,528603
6548,219424,383306,194736,202388,667329,579059,217862,11750
6549,150837,351494,408025,73879,580044,703930,129685,272904
6550,168217,536626,69832,214558,568844,9589,220864,394947
6551,368748,216417,525473,258253,435425,482328,214262,335160
6552,18889,143482,347789,181424,675927,206293,35431,426623
6553,218188,351434,25887,124757,688585,41787,198755,568985
6554,381664,493129,101904,138623,583848,451604,746636,110111
6555,22919,622065,476980,629732,710795,160840,321317,166168
6556,323202,236361,338074,480423,482809,20700,612370,723976
6557,335391,423421,627291,110664,458079,103296,554029,173161
6558,220528,435403,676362,104224,99131,38507,684255,326408
6559,244970,699376,321723,414379,265479,413812,558366,737582
6560,326954,28875,728588,484461,647354,585014,183347,41762
6561,367043,349775,17653,207732,559815,651924,260805,676359
6562,406973,465826,53781,70052,555901,733258,452996,640897
6563,445284,672723,489501,466274,150511,30344,324746,681234
6564,371977,134955,687530,514129,632174,310044,258603,23320
6565,10098,588960,657722,157041,730616,24719,116991,583961
6566,448755,198441,82569,237475,121485,196206,708086,614425
6567,23962,393987,601058,4282,241975,426391,687094,508896
6568,657574,50121,398291,186973,147519,266725,382656,731586
6569,334079,91069,50678,223844,350090,35033,375754,541830
6570,63084,600914,203548,435884,339793,746369,472955,554063
6571,39397,174319,158189,399966,728939,741109,679425,86095
6572,562920,470552,641499,279665,390996,212582,335804,559662
