,iter0,iter1,iter2,iter3,iter4,iter5,iter6,iter7
7888,643871,269679,528575,635208,405841,56755,42685,71665
7889,707851,674770,376722,245139,382738,136180,701335,480898
7890,98866,71967,206216,429655,398111,568961,692583,510886
7891,56688,440849,443166,14960,626340,95247,511200,119936
7892,629994,719455,163314,689632,276924,532309,128652,612399
7893,326269,123225,626525,427760,313181,172729,684186,272432
7894,65234,155177,119662,276485,85527,33725,314152,630436
7895,535344,497525,42693,266148,407406,582854,665057,599339
7896,598146,151552,596286,480424,442615,432795,57963,667978
7897,39190,30160,449329,266317,608284,83405,429226,87916
7898,36295,339618,71719,431901,374534,152882,641852,449074
7899,296783,123263,700400,322132,47112,692044,271179,307879
7900,103703,704353,636799,130838,498045,296261,497642,433918
7901,252773,174072,462526,558449,665225,158376,408434,608292
7902,549995,58044,165024,433301,595761,592616,535932,65321
7903,182180,206661,162295,317806,276312,317695,458594,641937
7904,624373,181404,390049,116351,422338,662685,456870,604278
7905,696082,308966,609774,100281,607220,665793,424530,114154
7906,246979,637621,567760,73636,561972,74633,197293,676258
7907,492960,130096,273302,189006,537473,616525,55993,19385
7908,347258,495056,199052,94983,135951,141668,174996,516517
7909,75538,517889,532958,425715,236155,625518,359843,200589
7910,93130,20785,265527,89817,649715,31627,484360,382900
7911,582324,301098,341932,60979,669984,228116,443052,334254
7912,611034,257434,565100,133688,416307,477691,234369,150167
7913,309244,143981,384729,638975,267056,486427,45856,306173
7914,542184,270619,390305,37729,688042,676378,582807,208832
7915,504272,409057,385640,638630,397889,87583,513156,300370
7916,568322,363624,4956,519698,614933,460100,564698,159039
7917,79918,425500,18613,64970,285607,205018,516910,635995
7918,356699,702046,242026,336648,656881,209054,379630,678996
7919,46477,582293,98360,510702,324004,94459,661622,659939
7920,88615,313912,203863,259603,338597,202790,541771,495606
7921,581228,153292,422310,409755,200324,459461,162249,347013
7922,308884,59722,140060,549466,240751,572782,487031,271271
7923,130121,579668,340981,308761,113321,708498,657161,564498
7924,578281,48370,183077,407339,5729,605015,441002,547689
7925,507425,575142,695425,422986,550616,510369,665781,620037
7926,215135,549990,423430,389221,94175,329313,40908,480579
7927,24863,261203,588626,380984,535234,297371,50527,456812
7928,349376,79252,401687,219810,656128,82290,193488,137863
7929,714988,157314,270232,42422,690529,423646,590197,520111
7930,321891,140205,590500,24327,35873,194787,533856,701677
7931,529590,390645,469677,144374,100569,352399,290416,177662
7932,34149,213558,77970,133873,710260,402421,590404,701222
7933,716156,618752,291915,516392,419755,589158,110898,109645
7934,595463,423246,200561,480236,215518,373961,198103,89006
7935,449790,270206,522253,467188,723169,325003,470831,169903
7936,355009,320613,268492,415352,201949,152526,580448,460617
7937,103646,607523,535436,50510,592115,117161,668617,47057
7938,220654,9952,310384,185616,518500,430001,54145,689917
7939,235509,281104,588623,55011,691882,5654,404656,46178
7940,258404,690003,360326,114253,554895,443131,261840,333054
7941,705685,228001,283956,31610,18389,70997,657331,622830
7942,141565,708809,97011,713547,596733,659342,431329,334402
7943,255350,459057,137534,538240,429309,559495,606108,370554
7944,464321,126630,377672,627360,451561,56007,428385,346103
7945,297004,1720,318570,719953,539449,115688,46984,491790
7946,471740,297540,629811,564290,571596,508140,646132,345924
7947,206847,8153,658828,373643,13998,499905,521058,494263
7948,488737,290237,650134,358068,695705,432317,498669,687727
7949,460110,684159,602798,564634,58818,218493,441313,612803
7950,600811,111657,314068,212683,75099,4658,94197,11645
7951,154257,26834,511549,169190,471242,431541,503474,129490
7952,65576,351790,250779,367321,716860,539096,451324,534252
7953,420996,361353,574539,377499,403303,143052,315678,496402
7954,706499,211437,670400,225919,227674,134545,568180,68671
7955,506792,201734,607112,140206,89553,552319,292226,553625
7956,132513,82920,190688,25226,429497,94391,665176,97397
7957,172512,192588,161114,461167,132662,416395,558415,653213
7958,550790,454215,541915,62088,498802,571338,303505,470622
7959,508229,551204,592438,552194,308970,199007,174868,550375
7960,450156,410544,545556,413647,272001,52763,361674,100560
7961,666926,543261,186072,209296,180837,497337,14436,359487
7962,284670,13327,119580,365366,178265,21970,250600,574942
7963,271821,379867,122089,553741,347719,520272,393249,615065
7964,63341,31908,683317,433479,186945,195570,389140,432498
7965,237077,147869,595363,298474,634296,533626,371883,40135
7966,546623,204492,445799,104675,164142,183533,27550,611972
7967,291994,81811,627279,698906,640290,641312,204530,283442
7968,584186,550383,388908,291257,524171,691492,107883,517054
7969,613530,365912,512236,284924,379693,565459,276800,615608
7970,585694,97478,372586,256586,679826,286439,215200,154515
7971,485165,117505,226368,626246,678040,701449,382405,426255
7972,529006,91388,461231,677974,297632,637785,664590,404400
7973,712066,483020,341397,83736,412884,691061,517595,241054
7974,545543,517196,587812,65534,661194,134852,423919,349545
7975,541263,91019,146140,692550,78756,327253,471415,254416
7976,64483,676253,399095,656001,441914,69813,494653,152887
7977,87948,534207,666259,285608,300819,151816,123298,447471
7978,296534,411055,709495,507994,665765,516556,408821,355141
7979,199275,154018,92984,547591,530305,308960,586660,548355
7980,177559,187152,321791,671264,480419,159708,231194,311412
7981,510420,525705,296662,462709,394983,102333,448,316932
7982,171854,674916,92019,623250,28807,88559,64963,127773
7983,494054,457749,607080,507700,657343,114281,343191,204218
7984,170137,49587,212678,201593,366957,718942,152834,485036
7985,128173,477159,369011,478320,663093,356234,579526,474824
7986,117906,564409,502320,201773,134140,618780,393775,462651
7987,456442,496196,412623,156828,341789,189280,591670,648129
7988,285641,599493,602406,594476,708785,69710,194627,236092
7989,639786,547711,529118,674829,279626,490958,29181,326275
7990,393237,460629,173437,321112,113672,164481,55478,150759
7991,143885,51715,600692,330744,248030,20090,391716,459864
7992,27399,216601,92885,500622,298642,680324,374076,326022
7993,135770,304988,535242,43648,410898,561788,166177,424913
7994,452593,437253,379822,364246,311608,617373,241725,405407
7995,591490,596683,448246,459462,383833,388127,588063,115011
7996,334014,26456,692742,24952,613077,331046,407192,585291
7997,723092,377979,531346,229768,582590,398005,412699,244274
7998,477016,522589,10840,599114,182221,191836,217282,467540
7999,566039,255546,62859,317667,401187,349055,579951,352395
8000,472171,14573,82185,121816,380159,711279,153436,625798
8001,635750,483226,377075,657567,295110,305149,652356,212027
8002,284189,331592,463731,295332,135043,188168,671304,443227
8003,21465,130527,262387,573797,60088,661369,219700,663402
8004,695759,719488,343174,554259,328178,131019,680783,275187
8005,379323,482464,206088,392601,572938,360727,16349,605815
8006,37224,232297,400519,476725,270061,177251,611074,694185
8007,247708,204249,176390,719840,375489,571687,147674,92288
8008,560719,565698,256710,592404,641921,166059,19433,681459
8009,333719,80299,40353,337315,607018,361390,304677,644639
8010,194620,491542,147258,251407,258088,108172,568907,71506
8011,579328,269902,161018,504031,395651,192302,131963,685909
8012,296924,16756,37319,194765,71786,314516,466878,366025
8013,550392,290621,365153,55231,253494,452528,389159,609703
8014,531264,650674,513783,31019,83262,389904,658547,284199
8015,49368,694385,248476,113686,463782,698761,144354,569030
8016,486733,240102,424253,197252,441939,675948,716288,671922
8017,394444,716644,42512,413343,645784,605869,349790,147783
8018,427548,283239,824,591894,610278,102861,353342,269547
8019,405351,136927,657282,318419,119781,197880,527019,80800
8020,397968,351969,321002,514818,464852,256526,570288,162248
8021,273704,684547,192559,140586,549743,21923,209018,700108
8022,455817,174842,543625,534648,612098,104061,36031,348549
8023,360944,13119,114734,566708,166333,195950,455572,34452
8024,618148,508643,225238,458865,342809,175950,242960,584187
8025,438997,695284,355713,46734,686797,164652,287699,164188
8026,207940,38566,150946,393286,23223,625839,622898,351575
8027,293004,521131,612426,638526,523831,152120,302516,110952
8028,293800,169388,495694,356462,392021,4510,164031,642496
8029,618693,41710,304754,190875,224631,357820,422777,719179
8030,166786,608815,496453,159043,426178,58466,656521,714248
8031,335714,228231,264368,42700,54487,245312,658226,701856
8032,434932,166584,257101,705952,408985,284826,556481,61888
8033,103378,617933,422865,479197,544860,140,510893,712769
8034,576071,444469,621506,350879,465922,200475,265060,450490
8035,491631,82404,109564,581525,344840,609728,118107,521947
8036,514085,204960,56545,51697,704918,600493,698248,98939
8037,400656,394155,194143,60450,75083,104128,705276,334949
8038,518616,615005,47379,185650,462775,208847,492112,223086
8039,176401,617055,543382,167659,69282,353746,28991,54601
8040,545964,439477,588573,694085,336257,384704,69491,331057
8041,317246,236085,528742,93353,607171,459867,710405,207525
8042,697940,32900,157288,546712,194639,238323,156525,96784
8043,160594,50170,587951,35902,507337,616694,130935,296037
8044,565188,497794,536812,521978,543167,366418,102266,708949
8045,92536,211986,28858,32746,116753,185312,588001,63615
8046,105113,470091,38835,160531,624282,300483,380655,596781
8047,249245,264652,617661,46955,526424,316688,12244,48841
8048,372805,323611,284365,710495,410989,88168,116480,475018
8049,688513,482651,198978,701599,3139,640894,441662,101253
8050,138125,532342,309385,512773,597039,602693,476327,709407
8051,396216,129107,9861,437646,251988,604810,50377,288678
8052,19838,210292,227495,63557,381212,8039,134634,384708
8053,239807,323987,143418,233762,379240,503301,71112,631162
8054,4921,101514,236764,218469,62699,252414,666803,552224
8055,160932,721068,143708,614046,171192,692015,158398,251208
8056,170638,540506,250813,322498,57872,326765,433633,646357
8057,476377,607511,167201,351637,628415,155039,216233,453036
8058,112961,722268,153700,306189,101450,378716,516669,438060
8059,320021,301762,152362,323686,718429,543296,404253,537095
8060,721317,15647,59612,699422,252936,699252,722451,691356
8061,403530,343953,343043,270816,712400,439238,324836,171449
8062,589926,71346,260162,47860,82131,300108,318903,256468
8063,451439,362331,552190,234863,716020,432451,181938,258857
8064,109866,434114,186523,11576,165120,422928,372917,18301
8065,404439,253437,130777,503963,180984,79152,190176,626833
8066,33562,467044,33647,256697,408145,38541,127481,316301
8067,5148,19812,478891,530850,89275,603254,134720,485128
8068,63466,633604,597107,601997,72877,549796,453330,82885
8069,285015,565358,639060,457638,542882,704754,173677,577418
8070,300474,357454,44893,185358,353098,12929,659472,402085
8071,624587,495700,173058,408678,560076,268079,141042,189968
8072,386018,72477,26504,209107,293652,532826,677423,195179
8073,359831,443421,36389,283805,327868,594203,584030,712502
8074,366124,433046,661113,677456,707006,116772,676971,273779
8075,126337,539871,2546,278093,300876,426893,498696,130232
8076,588184,92911,251221,483333,623977,322380,125773,637991
8077,222948,167058,37405,696925,710975,95775,663814,490272
8078,479006,29773,280439,372599,718720,235789,505762,437103
8079,543092,10759,248466,450440,595957,584701,315229,472901
8080,523967,173672,55863,468217,585545,521082,616634,542158
8081,529296,551477,36891,498127,360314,717011,35969,712599
8082,1147,670777,538077,391765,501405,16001,338619,498691
8083,336683,488094,285174,45382,110748,53320,632321,703688
8084,267780,715292,223588,163546,87863,681396,272812,46534
8085,287511,385423,77445,601340,666204,678535,33084,657805
8086,470248,575497,344738,369683,701263,157851,152519,95699
8087,136774,265598,521658,185002,601300,542111,695569,156211
8088,431434,181445,446417,243845,250762,89749,246373,640752
8089,17955,607163,297327,694666,651809,38838,384270,148850
8090,183885,451790,554512,175132,423250,455126,133174,632141
8091,154849,491116,417650,77509,520365,160890,380595,414137
8092,329885,327647,549269,330158,569544,33902,157728,89554
8093,14296,240397,576210,252435,229150,647863,125635,261793
8094,437237,118561,338229,2373,68578,308844,10850,294041
8095,53748,262234,358584,252869,517538,226721,487884,539426
8096,61517,661821,639118,250263,324463,367817,60504,19161
8097,321145,446685,503862,574318,271736,136469,295176,504823
8098,82560,19299,412027,387327,58665,30692,638586,428296
8099,525693,350150,192122,348686,581744,597605,112902,117532
8100,571616,626206,72356,706245,136659,167189,507285,528824
8101,646945,489453,544663,151535,482279,593511,278648,123553
8102,215769,162009,641779,4378,404666,216810,10454,488084
8103,445698,5452,358703,596608,552652,6031,697653,425301
8104,26639,463565,221747,268573,325352,560081,334013,493694
8105,630679,467673,487152,685242,636862,311145,152318,672579
8106,602708,152798,649438,8751,338820,369798,336974,337860
8107,569961,225749,118505,15101,627621,377270,660391,425533
8108,305750,452197,427900,95239,10998,166517,662308,302180
8109,240155,301085,325900,370239,645245,67603,182284,467169
8110,118786,55115,19033,282015,349760,23181,473972,342386
8111,75388,218690,590436,712781,454497,399805,361311,441501
8112,182716,256444,176688,314489,272034,197560,196942,74245
8113,384632,262960,242997,542654,706535,494325,81402,412783
8114,124184,643959,35468,427197,545676,585476,356558,3098
8115,575988,499120,617126,229776,497512,654174,597153,480161
8116,613169,664938,15470,456538,37481,93919,630639,241761
8117,89456,260750,573565,470884,174250,714444,474944,166445
8118,195897,700865,163130,236900,277296,160444,70695,703134
8119,262600,249694,428467,417433,380918,108242,322114,642809
8120,642140,705989,270228,559703,593495,10214,231406,27155
8121,466503,530714,164053,307736,365113,7657,493587,458374
8122,346005,668646,481718,446568,657192,686337,83585,263901
8123,188699,494468,569385,482515,2886,423102,490827,712444
8124,36759,260819,243694,408019,405332,39457,553453,416957
8125,423935,505243,536841,120099,319483,30752,209327,546611
8126,656161,437116,193453,79080,311098,698719,427709,6163
8127,577791,474602,211688,340639,641661,197317,541659,570785
8128,683179,477294,172472,137851,170993,33690,407804,260333
8129,533083,436620,586215,718316,553906,438153,609813,652475
8130,57638,631732,682244,323710,448483,338146,610335,52235
8131,341140,654405,660376,685667,82749,634896,501360,169205
8132,293099,709079,84828,22778,623536,433629,81360,446543
8133,620949,655991,87022,365925,658874,531597,633403,114986
8134,113603,704071,217586,603605,160365,493804,275319,292516
8135,655811,665901,591833,488345,247531,286175,691594,402069
8136,714742,656700,500127,469690,12853,610019,668044,592844
8137,722537,345951,461565,267549,123496,593519,451477,450326
8138,677346,249397,445146,340418,517370,612490,443354,340002
8139,83131,533238,557998,537033,525662,238828,493950,319898
8140,672517,159851,590694,446548,169486,509674,389398,713496
8141,580502,447424,327985,219803,130179,436618,276346,153863
8142,100448,178758,111435,286511,509244,529239,83192,403095
8143,212291,133192,160300,346925,341445,187503,662787,700637
8144,361427,615445,442514,452879,263728,206668,232029,146895
8145,453048,119170,392508,78392,634092,338892,367839,254841
8146,699781,11815,324283,393279,165292,494868,192544,422972
8147,291252,458417,283739,287837,696541,278874,178311,282335
8148,717118,285811,178642,482588,150391,239409,255464,517458
8149,437203,378720,477204,366531,9202,64129,400917,123372
8150,268726,107533,192022,272745,69433,38386,601475,25882
8151,546356,418739,344843,94356,439050,350319,496510,85269
8152,599802,45924,233719,57363,166080,63375,420784,259525
8153,697195,122220,208116,656414,160097,70514,107739,19784
8154,70245,156085,85274,667394,353118,315584,60431,719266
8155,674144,213671,643294,461294,302936,671909,261274,349946
8156,190915,708801,699721,66446,483250,433443,92681,625181
8157,703363,30366,626268,466634,327775,536329,241704,385398
8158,247824,132040,41636,161434,136391,661032,488968,404215
8159,186846,86056,469021,655625,410604,68523,208286,438181
8160,257460,489415,45140,72932,328390,486815,163153,390451
8161,31545,583347,195632,73512,563552,509738,278596,99401
8162,18892,343566,14745,148763,138182,175540,627116,106762
8163,73413,85598,518838,11858,52170,367924,233196,404751
8164,238420,194671,158537,119232,601598,37133,386156,393216
8165,624217,581275,555763,33575,198536,81616,136999,677505
8166,426265,240047,150305,102750,587110,543686,65562,34671
8167,426393,330022,479967,99262,376348,10885,231639,287576
8168,699280,147902,569052,379643,703132,298626,270923,77066
8169,103833,280850,348433,13613,142913,151851,464810,249363
8170,436101,423995,478522,151482,389458,172709,563582,381474
8171,36666,9123,676241,427376,648767,705405,18244,451547
8172,168354,325199,96079,637248,498533,355003,327076,200442
8173,622310,48740,588178,611858,301708,651935,674823,322629
8174,389783,721256,618824,109515,63721,499258,276590,339267
8175,657145,397900,645400,373936,317456,157915,521679,143579
8176,447977,284786,370437,223392,525940,541882,695713,413107
8177,96665,97794,129121,448474,390760,407759,651389,223222
8178,551551,655373,154949,141260,278806,517224,378344,281892
8179,522763,630523,163096,107618,445557,475345,639847,295416
8180,631260,250185,613074,450209,581754,512124,600215,344885
8181,582366,684791,375645,718816,127026,204553,477191,317084
8182,572674,139449,167585,102284,604970,471953,301457,549482
8183,309587,131527,475197,406686,675822,146498,191026,535489
8184,513406,485346,550283,382631,580231,691148,260035,292850
8185,162395,640603,164796,556905,251048,51556,194335,64928
8186,151775,513942,457219,421367,34275,712507,292001,571241
8187,631487,255810,86479,491114,40527,469412,288138,155240
8188,711865,248237,173284,89644,378082,628354,160879,692500
8189,713764,52117,183130,148676,296804,343852,253306,323166
8190,162658,36187,692606,72429,398544,450612,100531,397394
8191,331715,117368,86272,334080,554962,249451,430577,305800
8192,510483,158518,541711,672950,659097,656622,710925,580837
8193,349967,529751,257794,484673,489626,560551,720213,162802
8194,221385,585406,349921,651880,413304,544749,660237,715848
8195,281570,552599,610611,357744,348551,563106,644940,367850
8196,293076,588660,117332,641774,186750,431894,270608,170389
8197,306911,639012,346995,666086,161026,271638,171305,120634
8198,203338,404063,306191,256842,711085,38275,306452,500397
8199,524912,66392,60850,535288,511799,472082,210364,557076
8200,301942,652881,386056,8855,183770,245337,202667,634582
8201,632731,572208,411093,36078,114781,706894,466983,86828
8202,9228,230490,207716,603604,556782,377206,655136,268780
8203,380936,442649,623520,349446,610559,325370,282348,166967
8204,287026,441093,197833,398025,113323,86726,549436,593893
8205,340907,676065,414538,534759,1859,541776,532016,42343
8206,137972,454356,327718,593753,721961,373745,243214,278009
8207,639073,39437,498452,679224,246576,519214,719511,108909
8208,188641,20008,471925,648169,75616,153690,448678,512884
8209,4069,98385,270117,612245,258933,349593,50749,232423
8210,146512,621853,440530,2887,705474,388597,699154,478071
8211,307919,287645,581644,279233,688486,414302,104134,723029
8212,150693,582980,666780,301754,276379,419652,54073,427764
8213,48621,58355,62390,25201,441411,46588,365587,101543
8214,64771,471324,378401,666699,645708,480636,110636,375149
8215,596775,553528,180734,299407,256742,614925,404061,596588
8216,423203,586941,595967,383770,563802,82388,432480,691624
8217,605450,709149,154258,450393,433461,106714,560092,659378
8218,495729,173676,42577,109349,545568,454855,684276,317445
8219,15392,579891,685112,34885,354390,543140,240570,96246
8220,656669,304212,615120,53962,554612,234914,116720,86560
8221,287386,331677,336032,533293,507838,16291,645008,475628
8222,494582,248463,82155,56474,571208,626145,239387,27123
8223,3029,339600,670572,542305,446046,386107,420459,103903
8224,662677,603926,672247,280989,424554,606079,638273,661116
8225,193066,226349,353061,566524,414448,304091,2916,72672
8226,469163,370397,231523,560223,35421,82925,701910,117407
8227,557576,324947,597730,711783,543164,244862,573744,302429
8228,682364,332969,168836,454110,588778,198542,300401,666894
8229,600471,356705,626865,132943,256369,695930,577943,19082
8230,325036,589189,320012,584852,681667,703632,624889,347159
8231,665733,407915,673546,611954,389022,469027,662983,271321
8232,98120,549152,508253,478963,492021,677928,137710,181560
8233,104718,633739,30465,718719,227056,442387,95116,104444
8234,355099,31699,685816,181281,481465,251709,2124,127212
8235,709492,255236,641990,222433,362817,384616,197931,394079
8236,350861,141289,283276,26483,12630,331602,560394,465524
8237,283941,193041,485509,6953,552869,496118,338844,522097
8238,571899,529893,562126,391411,38471,687127,545901,334218
8239,549451,533561,398280,639650,205542,384080,324319,388571
8240,474481,629295,438348,68642,2,4348,351893,1855
8241,252233,186599,516805,137706,105908,548875,110204,331961
8242,708005,212327,676459,301384,93618,50307,44380,293477
8243,479546,539203,232506,296004,11311,488232,447685,563062
8244,395177,429737,73170,277830,645859,406247,225254,503892
8245,548724,446902,26876,686662,663240,492894,212969,379520
8246,203586,462324,252764,523787,142477,423526,413259,674451
8247,443529,57866,88900,218068,28960,109892,286421,360197
8248,370442,718806,203577,634071,93169,622727,1008,377017
8249,438948,120241,399640,257231,707190,375415,37631,180516
8250,558071,539230,214542,356217,164715,543789,481648,375551
8251,366521,36861,690855,693366,537340,273202,320832,503358
8252,606614,478806,247280,494796,215947,626556,35395,280670
8253,553970,216068,670179,365713,357552,212838,613953,122704
8254,148471,692460,689699,558582,74758,211052,512697,654111
8255,158304,532199,372334,383408,510075,71734,96198,152800
8256,6219,329001,259610,220708,363294,3505,15904,58335
8257,607114,403322,68960,141887,625856,667650,410121,182062
8258,667295,200392,617206,45518,104307,699613,600348,572238
8259,107082,119529,576094,307656,40284,588867,162693,426207
8260,654017,709975,82087,311006,692259,481198,455661,329205
8261,63777,343308,494021,175548,717478,667514,655218,171373
8262,261845,507420,695614,104553,442623,40140,426106,30475
8263,677786,262842,319700,167721,50426,622152,634735,141901
8264,211015,522777,60209,249157,158310,138502,482823,296391
8265,156779,688635,248682,17640,719908,341675,438282,100908
8266,596777,417487,596764,117482,408036,164399,700730,669519
8267,169470,241779,178123,388308,161259,649302,506565,692482
8268,255960,84011,91031,628177,1195,13056,60527,518987
8269,278461,560513,398190,147982,42876,679705,335545,155218
8270,585229,229071,274304,125114,133393,114301,64570,84189
8271,245569,77920,247543,695519,297745,580190,4196,286531
8272,219075,316725,326863,252771,668563,495954,721304,287964
8273,714143,30765,7427,292938,169993,137821,127000,270854
8274,612035,21861,10561,52189,648851,311276,604782,548761
8275,74632,184475,122021,705696,575406,711491,331670,31370
8276,195729,364397,180013,336675,292368,607263,587462,370010
8277,62199,263580,345211,439913,274585,43498,334651,149005
8278,124440,254738,131802,36353,386852,355057,314696,369676
8279,561693,130982,584088,183006,357387,15144,321011,712804
8280,621308,477086,599143,373426,367689,673309,702332,680990
8281,377443,686539,369132,560845,321238,95224,261132,53443
8282,462689,568254,700939,679293,316562,629708,574689,502327
8283,535245,240794,89968,228113,163499,24485,356792,535792
8284,458479,10853,404757,608673,271166,402262,594308,293552
8285,262447,700284,314534,383706,341668,572853,314905,299961
8286,294251,139756,522866,437014,25107,501021,560047,151350
8287,619832,224543,639780,120410,672575,568733,138361,306873
8288,29293,462064,162902,117039,382743,354489,70693,403000
8289,257758,215407,618257,270098,119861,48353,498882,63450
8290,288281,167802,340597,111101,511835,424205,18641,521663
8291,494861,467449,255250,54381,251895,422220,37834,139511
8292,152658,57740,99303,190469,193233,512071,142381,574014
8293,95204,601302,369822,149823,485041,670133,336920,379477
8294,189739,577840,147242,214706,487358,414670,603959,540590
8295,372320,207722,447267,536347,250497,147761,548935,26811
8296,170363,384382,83246,471732,495271,272194,712038,501394
8297,256637,375793,604332,222924,275619,343928,173958,337848
8298,156313,539408,689083,550469,630018,564675,687950,331455
8299,190400,340360,319206,215448,198733,152730,233,268177
8300,674681,18250,356153,678701,651742,628250,310000,89086
8301,253082,586800,574009,461634,97581,654904,513001,182214
8302,638337,305893,242711,471349,562839,213652,166608,553627
8303,43480,417702,6223,394566,624511,134787,508375,29498
8304,390753,13620,534024,230962,445905,215069,331175,146367
8305,501153,355031,310311,178569,369414,192425,610938,155043
8306,168846,151450,657527,301467,324160,562708,347200,543859
8307,241977,353432,514910,457442,101257,202775,34970,490563
8308,8654,131883,447677,470777,424466,299272,35145,585629
8309,699735,709824,652408,630125,41362,470858,103289,508740
8310,417123,431653,323476,612042,230048,486388,522146,664483
8311,347044,477162,166606,134072,47309,357159,478769,75644
8312,365692,310390,122758,467594,630105,14678,337598,247049
8313,115550,504034,648584,183138,313649,684878,643587,144979
8314,259867,567816,660635,392382,491552,283667,60978,699298
8315,499079,236374,625018,712026,393583,708960,681733,384195
8316,185594,84846,358907,3221,114076,391300,479724,48393
8317,265478,495351,110134,97630,274187,191385,690830,158384
8318,207279,639056,195260,191668,97098,618064,541966,434800
8319,612387,172389,63836,158903,470940,430040,527442,576803
8320,531679,591795,374573,457148,547125,287171,654299,451013
8321,79083,580452,13614,386731,628095,189636,174682,702229
8322,562225,234879,93507,607904,66957,681257,594866,148402
8323,301171,513521,526343,660922,474694,264502,228407,209069
8324,41474,402786,261760,288415,510393,312846,309535,409547
8325,485541,582839,622006,659265,701630,512890,240217,76653
8326,417410,366150,604596,241791,38983,716977,161540,208494
8327,13782,64850,588742,573858,152769,207981,273454,211797
8328,107826,422783,464961,194985,291926,427483,46035,249410
8329,315012,388233,57406,696832,142536,179760,167998,156709
8330,627968,297957,303844,669585,710907,342987,387591,322058
8331,91742,114716,714907,645261,635246,650566,156533,359796
8332,97990,542783,510088,18510,330403,489748,575730,533547
8333,139930,349987,298568,615381,641291,710783,535159,425919
8334,609988,723093,581713,30647,608822,612379,638400,40398
8335,695290,216042,662016,590306,118031,656914,459643,464308
8336,680706,515836,94404,598185,229807,361410,392412,536681
8337,677113,408374,222698,397691,302945,112690,441680,423474
8338,648705,634170,299168,210,124547,248802,240549,326799
8339,650056,557282,607716,239755,438212,339171,191898,688640
8340,623318,466530,712696,625622,233854,537696,110018,475169
8341,387879,63062,449749,495337,138136,267094,128389,155589
8342,507775,382624,520587,189057,297277,381094,716610,90046
8343,337150,495613,537610,481239,219482,59445,417180,377008
8344,301400,145859,16471,409125,538950,315839,30443,402840
8345,32128,35151,683812,282706,564262,103956,679828,89020
8346,353338,11548,325562,426545,487913,409457,126119,478378
8347,702613,630886,591144,301910,38567,343549,409280,533157
8348,238405,299426,92075,222397,359194,709528,355556,58731
8349,586304,359836,227554,439622,353384,543324,158265,338302
8350,391964,583397,347589,486522,193627,591298,421612,269258
8351,211214,336819,521367,149556,91262,64233,59770,76225
8352,508497,262711,95852,521552,462031,253399,400464,619192
8353,371243,586945,361681,60080,340079,9396,98201,504265
8354,214231,58204,288517,131610,218826,163810,377998,433594
8355,85521,246351,705486,460984,299218,608781,565024,402046
8356,267560,84468,397854,362066,272026,392286,158553,535423
8357,269032,216059,328514,148823,554901,507316,174098,510238
8358,251575,106652,361849,422913,385527,246539,409933,3704
8359,270221,36950,100344,243937,649783,147633,581379,63240
8360,154553,149347,398112,487137,435360,368890,687257,71921
8361,607668,293408,218120,386487,686993,476361,127910,534332
8362,33048,301682,301000,311856,222163,712612,405787,182799
8363,168833,451888,522679,106013,58023,184681,433961,211431
8364,447432,155714,373584,361773,324029,694368,481756,618805
8365,411915,225319,569040,281268,548774,298023,634552,482861
8366,369712,481606,565750,235727,333674,3846,590605,136874
8367,719621,661947,218065,10995,301477,481393,699110,268942
8368,167798,656732,349663,91558,226628,629375,316623,251945
8369,540598,306244,245492,664015,622389,625664,32667,65165
8370,584445,301688,411862,524609,358872,665246,9035,126565
8371,538446,159225,73392,453489,200031,630156,46622,86213
8372,516000,389850,571883,354065,26506,700545,670319,226832
8373,687437,433640,227128,671760,85858,241187,591204,61722
8374,704727,147558,38183,573389,706141,593078,63637,351891
8375,270229,236016,591759,706437,257264,718143,8715,694722
8376,639132,617810,638824,430941,61035,335153,394628,131002
8377,638032,135420,409868,416986,31261,681370,309249,526203
8378,612669,76136,499625,715051,408207,10423,583662,584403
8379,453366,576429,718528,11575,104705,394791,676460,102549
8380,142497,357868,602425,561241,102185,332920,309320,333425
8381,110581,111009,543333,421782,280467,617664,188154,220634
8382,542841,248070,32694,691066,148446,649836,146774,23438
8383,459380,675216,427793,269196,279151,475741,459363,142339
8384,263681,486882,701362,139054,698487,254325,284283,469483
8385,530226,453130,44848,471385,491916,508799,685585,572776
8386,718764,385407,373963,338507,217936,346366,53196,305207
8387,667919,16252,333668,448402,352333,185919,40309,680743
8388,597620,434737,681614,321008,42714,614983,245800,685469
8389,418283,146242,57869,100596,100352,369987,47279,575882
8390,532265,684697,582872,572830,101115,692902,85641,22220
8391,125175,82614,72924,505060,596563,343643,595713,90324
8392,62622,183870,278738,580679,260946,432291,483196,75693
8393,136615,546905,554107,109851,512459,146781,479093,176145
8394,639388,694697,264198,163729,404423,475246,574334,351534
8395,707743,654772,535438,307829,187514,539869,656311,23417
8396,189647,676310,404897,115115,346675,574392,433617,87590
8397,454222,353055,633499,500718,629326,140363,704712,35800
8398,599662,629878,344182,700811,356187,603719,537897,203145
8399,135654,375276,638892,413963,453885,703718,620563,417793
8400,556357,236010,87728,601682,161228,687887,499282,94034
8401,492385,645111,12100,168884,702006,280447,225788,603236
8402,156673,77482,627728,577382,36196,353320,372496,279262
8403,354138,620062,237444,120455,270314,659690,147723,75387
8404,56503,683866,620828,133365,493025,339694,318334,21725
