,iter0,iter1,iter2,iter3,iter4,iter5,iter6
4366,81481,285496,78668,257633,714495,227061,578419
4367,219554,476147,405164,433891,581945,198938,202682
4368,228740,489395,733766,735469,171389,537299,385537
4369,250670,522323,361482,655039,442933,49955,332266
4370,227843,317037,537172,704258,692513,487954,411741
4371,153386,498417,288225,628737,191955,501517,246077
4372,617130,672218,191032,291659,344453,243139,238692
4373,684570,6842,38031,689450,546649,610477,256376
4374,475411,273206,12887,660065,150466,412084,303226
4375,139862,618068,483240,740303,181323,415409,689817
4376,382317,660144,52673,283857,80741,368433,732008
4377,347362,99914,111604,635179,604611,381007,423911
4378,665566,470012,103333,68512,670470,223335,730494
4379,385857,589634,357377,689400,380069,437724,384034
4380,100513,345007,328244,174150,594722,144626,259128
4381,181618,373964,462587,548772,194810,400589,342468
4382,554033,86424,401890,323645,556255,669129,652191
4383,692506,54312,462344,477830,737139,302577,373656
4384,723901,51188,576177,10282,381313,648675,39735
4385,159936,154288,657061,453768,484695,299687,473965
4386,728931,32598,516422,29686,319074,627563,74321
4387,195839,481139,14583,661210,133135,196234,636193
4388,739683,162843,507583,490983,441250,81646,8064
4389,473389,105790,593382,46924,620733,571806,162038
4390,688300,689248,315286,604225,591344,234155,397161
4391,292813,220513,364796,74008,371940,590102,659497
4392,54064,7494,727257,700173,50270,89308,150190
4393,546282,38420,185093,623798,462178,215415,126378
4394,509307,662832,749157,128178,650856,322079,45819
4395,51612,393530,190548,649956,209004,539296,186722
4396,702472,568054,482682,450491,466613,674863,401396
4397,501232,653489,266806,256714,487699,369186,169918
4398,524518,718278,200808,579095,468624,158845,422981
4399,431167,733152,216957,113630,222090,265436,8337
4400,622818,205752,386657,134506,625762,28308,74037
4401,385500,142947,688892,393473,226679,118844,643592
4402,508951,645781,92584,42575,88412,551055,226877
4403,743889,49388,288845,628383,152210,198644,646861
4404,264226,329758,633491,133709,609170,288533,51565
4405,61024,366726,503556,455083,358395,468400,501418
4406,216607,216570,585497,301657,523692,550586,417242
4407,199329,177896,35372,348275,684519,301797,51304
4408,428774,557947,568259,69392,23595,606104,467257
4409,243141,28849,741734,390329,533831,307826,668825
4410,508676,462463,270501,166000,204201,636865,562911
4411,728166,540241,553861,510197,643245,77987,634116
4412,320717,175870,294655,728643,520674,192136,260491
4413,506754,534119,321495,444075,399290,741187,622941
4414,56112,436628,98640,46815,463027,385666,13255
4415,252906,170078,567000,614315,95697,142810,439945
4416,319495,491435,457306,320668,591649,385881,372558
4417,217694,426307,153175,639592,201976,150147,67538
4418,156999,97505,635062,356664,100438,233575,664346
4419,705245,561034,341747,159729,219970,731258,511324
4420,667770,35637,49518,419110,502393,114466,373221
4421,313356,127717,72313,483868,608587,607870,335861
4422,40082,399806,260977,691899,568044,78364,259813
4423,23220,348093,327454,391933,198298,192798,107338
4424,173924,264472,454670,335696,490895,315595,587214
4425,377225,215255,168002,542109,573936,720179,501194
4426,593650,558873,667517,509519,206733,251201,350517
4427,360604,109592,712451,738133,569078,705913,485784
4428,509007,239821,425910,412929,284340,56177,205586
4429,517292,516369,512706,628406,648426,730322,719165
4430,85375,728467,622654,182181,709723,30286,122776
4431,418507,106535,327719,89370,264675,165234,188132
4432,261600,589381,231381,426580,22909,664050,665472
4433,44566,605743,693723,181558,748483,64503,49805
4434,706449,378490,621181,188466,145516,219701,271785
4435,213596,648691,622975,618813,298768,480314,636357
4436,610429,139240,120817,141056,663699,315274,488909
4437,96507,436297,497094,658508,518140,407859,123777
4438,151141,582964,616608,606381,331244,469183,303964
4439,550089,122160,112381,266727,273938,418791,385045
4440,167280,52025,548810,17730,609726,199635,237268
4441,41556,19767,477813,636103,166290,338664,325017
4442,457774,334117,207451,573271,313982,123743,374421
4443,125237,366449,559975,439046,690690,259161,276866
4444,640237,96463,375658,37599,107404,398417,721742
4445,320842,288764,695213,127079,435367,137021,311128
4446,136756,212985,458336,698068,327444,273422,183458
4447,403302,112836,745431,622792,236253,625628,602344
4448,662561,248554,152906,497905,740596,438827,53094
4449,706834,525988,532357,704980,126453,748186,416028
4450,441778,204825,202030,112327,113257,388203,342775
4451,88619,711709,147826,473847,691732,139821,366268
4452,493702,152754,241177,212894,340765,433714,477442
4453,661201,96137,640100,65694,338829,81920,354597
4454,436034,255763,685611,657005,134471,658107,446589
4455,356758,722622,151902,487536,656781,80161,729462
4456,564478,548631,266420,605823,678974,420011,636335
4457,684497,248481,568316,256064,223418,88114,309582
4458,209625,584930,651551,218285,158587,451165,672516
4459,201199,196311,33026,266402,188889,436935,214385
4460,617378,161945,694969,525828,122908,376025,114410
4461,425050,420030,627649,43412,299534,510492,531324
4462,614799,664854,433381,409566,353766,35709,456957
4463,712259,512813,456036,612447,76566,456905,256716
4464,380428,131414,163388,207483,261778,597582,487799
4465,664437,288073,659992,388057,419983,489394,694164
4466,286304,393678,552874,57087,685653,102745,229600
4467,50549,176458,290577,217302,68727,174833,448392
4468,188960,192077,490818,473591,397810,631880,446338
4469,127865,13389,344519,729888,284396,375319,652412
4470,440340,685372,748664,615198,173043,76019,736053
4471,69034,32798,640894,281120,463510,159864,22516
4472,644866,749163,274661,126577,380965,27230,530599
4473,132853,368347,368800,26682,440333,276757,9869
4474,485407,30370,322010,499106,153360,644253,373911
4475,294843,627389,467877,612131,345430,122057,500326
4476,403582,2842,141014,145015,637187,585398,182463
4477,456913,729590,301074,193740,648523,14878,30128
4478,195890,135738,246871,560038,513777,286068,183379
4479,627029,415885,717917,117146,103348,309220,692843
4480,348294,742303,107882,247885,254478,228417,236230
4481,481227,607192,676171,366942,281722,371086,497993
4482,419658,150786,468387,331991,373897,735319,168630
4483,37974,10072,206510,107465,671996,706956,228383
4484,640076,477731,595378,520585,508968,454412,415645
4485,543058,5841,163308,700807,477779,432562,392854
4486,574723,216312,690619,86006,164751,136121,86218
4487,93831,551879,262989,484440,661735,186474,142765
4488,15493,578764,735445,9500,37033,26823,372001
4489,60788,104865,432083,94767,549155,97750,326849
4490,204407,34646,643596,75641,63156,390906,568208
4491,555096,518642,524427,307719,429389,150935,708319
4492,67232,239648,485831,124373,207063,470668,40122
4493,585400,557402,311435,344471,561678,547894,408921
4494,216071,180619,515301,702656,643482,283288,586494
4495,727075,706957,140555,616874,498992,487402,286758
4496,481416,504098,426671,535711,619201,666425,596149
4497,583042,734217,389913,597787,487396,618043,499599
4498,640586,44739,314888,14347,493911,16658,574557
4499,305162,751,394727,13380,604172,5214,397509
4500,527401,452147,95969,134568,556618,394206,276125
4501,506568,447277,164409,654882,67208,641862,285139
4502,462526,263293,528115,59718,437327,281460,159817
4503,315571,274385,272833,11324,443221,528823,626594
4504,151686,599188,619271,489743,70053,51410,658519
4505,459723,261811,226556,277869,3581,45201,394511
4506,244729,521104,421930,202822,603143,708435,299204
4507,596240,473901,291326,726315,23195,596910,494266
4508,126040,663170,32056,32214,172288,653781,693921
4509,491992,680989,294972,235425,300738,506337,661230
4510,488026,150585,573376,144055,368994,172722,399323
4511,293424,737584,729395,48261,136158,202344,147924
4512,23380,70369,662505,113704,571219,169735,192907
4513,117180,672390,632553,743367,347405,458585,211549
4514,480875,122981,106598,220908,737525,69176,481751
4515,344860,345922,83259,191812,320814,488535,495983
4516,78634,93636,360226,6337,728724,34189,48892
4517,161539,733193,265177,118203,244625,693594,587519
4518,480520,690537,135650,335151,631834,232193,544620
4519,375402,339645,327299,480342,689426,568419,572631
4520,527033,748484,322799,676475,467078,654128,499140
4521,469002,518617,602745,720370,45741,560627,515781
4522,747336,12811,214852,562712,357079,264133,134326
4523,674970,233130,646539,673003,333455,62976,209440
4524,689462,736768,678527,588000,709414,59658,382130
4525,431447,364868,96547,155675,136761,523407,212781
4526,528578,579733,462167,20542,250140,305478,735798
4527,318079,623196,299364,151513,489051,127660,671117
4528,54624,685772,234126,111042,312369,639475,625010
4529,727658,163147,284149,337602,11380,601111,304948
4530,719158,430335,744810,565145,185509,513557,131390
4531,130621,689866,453987,725694,80907,97090,571617
4532,26438,250471,425173,561255,539074,559494,605782
4533,355534,373531,557752,527369,505535,394346,286679
4534,719245,624488,103553,9531,689664,98351,186432
4535,529461,165641,162464,50058,316391,29005,577018
4536,26768,21208,691972,144456,121125,60453,264328
4537,411120,14465,278014,306369,310562,131481,42232
4538,228191,284160,164214,467450,170150,488810,91827
4539,39799,706263,661728,343733,686003,96149,739072
4540,615599,290611,498388,302850,172682,19197,427664
4541,131920,739805,54262,440459,474661,599205,143912
4542,287783,419087,531646,234578,680781,379482,579573
4543,658663,386759,190958,386373,749138,530578,442098
4544,585431,442112,235869,462668,432219,325956,559870
4545,553307,546659,476024,631242,481078,397968,423525
4546,44558,365157,99361,496066,27305,552700,29352
4547,81539,327144,43704,80097,311802,612747,9357
4548,302829,1644,559254,657240,123493,133043,370314
4549,634178,604764,523812,385325,113653,390950,549625
4550,315384,671712,131329,154369,239922,724708,119193
4551,641863,507131,46055,448017,246719,332924,264614
4552,313393,641914,710224,652481,551692,278430,257714
4553,515133,388607,684133,475907,411425,228816,283772
4554,190868,138096,598299,248644,738128,625824,660229
4555,535714,428848,690398,345989,707198,283807,378687
4556,116306,546856,333601,282563,551599,661232,110619
4557,269747,732342,325716,348100,358418,587473,497395
4558,720755,358058,382761,92740,171364,647674,716160
4559,176916,589424,116897,747204,160495,410815,149095
4560,169348,525928,597329,80089,492160,10634,111893
4561,455324,529957,101739,23181,494235,466009,404884
4562,214916,173894,521419,404773,457010,250873,451915
4563,568706,442360,276697,256420,226383,52939,586741
4564,514975,543138,185151,590201,455349,570584,399669
4565,38,121106,676795,99234,216807,176512,29588
4566,632561,566598,71118,533004,75328,608419,277284
4567,217953,267262,380345,734668,340464,145644,201962
4568,398303,263446,422487,171041,228004,394632,493215
4569,628789,452552,560787,686121,287870,430076,10076
4570,613534,379047,652382,249187,399931,179845,204379
4571,512020,390026,10628,172814,648258,38663,142306
4572,231603,52557,132408,689530,225739,121743,404244
4573,311930,641592,267448,678789,684238,47406,245488
4574,558713,141105,415818,740201,201303,435898,117047
4575,458369,651061,243583,369392,92416,506741,717036
4576,269726,362771,1305,422248,229893,313492,31146
4577,429874,561038,79958,24017,700714,125102,307521
4578,75080,714802,70419,552201,487675,223212,468733
4579,21580,608215,151220,4954,564504,37571,297600
4580,330718,48878,493480,195499,292390,215548,240187
4581,451403,126295,421660,591292,507607,91496,483181
4582,248922,580198,320343,566745,405662,315792,113334
4583,182887,298232,698717,599578,194385,448387,144226
4584,488475,722832,420093,74772,50970,135010,670415
4585,718485,310382,702819,678087,279421,596160,629216
4586,658637,332734,283833,90804,644575,410839,98650
4587,615444,241841,37108,115786,67755,685741,433218
4588,39225,553644,703390,97206,517716,243025,362561
4589,319144,14956,589943,656845,420964,26301,11693
4590,684074,598644,86681,528364,288095,278975,441523
4591,40011,147622,491540,38771,362599,310206,148618
4592,653027,192032,416075,107153,614691,55711,415462
4593,417861,8323,310550,330611,67638,541695,652165
4594,472369,408051,746130,206307,28371,63855,682148
4595,8078,98954,615773,383762,604159,453027,715775
4596,264063,106522,408235,732287,166822,582950,164064
4597,286411,119638,146070,88627,464119,373725,81516
4598,646093,183325,397058,49990,22438,240447,37132
4599,326390,429676,615718,338237,675574,116232,558184
4600,145480,273423,566881,128748,34989,85613,352842
4601,662435,218301,529319,717454,714212,302304,397273
4602,435162,275451,121222,300516,693803,112353,184873
4603,391697,520158,401699,657368,328908,159649,264858
4604,427961,73858,620662,511777,714288,410990,160981
4605,311867,53774,334369,556995,583516,290369,185569
4606,676310,692429,70154,179050,341649,626918,587945
4607,230092,674254,124472,207126,281771,124896,172731
4608,183401,586136,428898,359520,116866,734979,318727
4609,702801,575634,50677,683620,601876,159077,665331
4610,533014,420839,394253,169723,82410,61348,652112
4611,201103,668425,551843,690651,708237,690620,278953
4612,51319,188275,203975,512138,644944,319978,737530
4613,13284,41660,268203,580453,344662,46606,517251
4614,6655,329458,57460,75949,137803,582658,417598
4615,564821,705324,112898,74176,625387,458053,178146
4616,50880,205595,188655,136463,233802,86400,685030
4617,336460,255562,571925,448059,285111,411660,459645
4618,691717,370043,549179,38475,181301,368824,653318
4619,527822,39024,531452,720689,292660,724408,488948
4620,400372,327663,657328,490794,367114,108495,363908
4621,205723,329966,611056,399207,447787,521586,674483
4622,371497,357603,661645,106935,706525,45375,682171
4623,492346,23378,360316,528226,227716,694511,65533
4624,2952,723961,249174,450645,566894,618598,334658
4625,582717,176798,322151,14120,226872,479620,280131
4626,698236,166798,209034,190609,587748,100035,381889
4627,102863,500993,651171,204170,674672,408026,31556
4628,269099,332947,129100,622637,134572,322913,215882
4629,274546,567597,14689,576437,226792,629831,370724
4630,41301,500275,195023,354797,188102,8790,470011
4631,410027,367117,699623,60118,41875,8593,493955
4632,565117,232768,296583,148,389074,216084,169
4633,250730,651697,416117,239940,659300,147085,643545
4634,708156,299706,503749,541176,56779,601786,34143
4635,98057,619514,221541,423686,518798,107657,302802
4636,40254,739397,193887,405316,724636,205315,492235
4637,378690,344411,169083,584979,570011,297021,149500
4638,421932,526885,443966,664655,229841,138494,532577
4639,678611,537025,668112,81699,60327,272708,254873
4640,382527,682750,286106,607686,55505,79124,747007
4641,718985,370932,83039,748796,114871,415267,626976
4642,271276,278262,453712,627717,573594,612138,230863
4643,631476,190819,302469,386881,289340,446552,184243
4644,741207,291227,455654,226794,50546,738080,648568
4645,649549,649816,485882,310037,341484,163271,331799
4646,195267,513592,424481,195411,689595,109963,530276
4647,639780,524688,620787,70186,570688,449755,331139
4648,223256,410756,646376,308341,544825,284867,4056
4649,541810,414834,539405,708163,139941,128106,554651
4650,34146,677562,50884,699876,440850,650901,609614
4651,514231,678772,102836,200385,64293,562815,213551
4652,106120,405421,430324,1702,243650,186924,376585
4653,378016,140749,410373,389187,309714,497021,261559
4654,159468,568760,569380,461658,437222,260185,528282
4655,702803,452253,585420,158555,412957,650103,58770
4656,159386,20407,10789,115178,470273,514006,193747
4657,398401,7540,75621,383066,171282,576928,449129
4658,718632,94573,658868,447145,505268,566617,659928
4659,374269,452694,249381,118795,489718,338090,146239
4660,488152,530662,488315,151493,260504,98497,635033
4661,389686,255111,418669,63392,226790,633637,119679
4662,586626,241544,259438,545359,502332,553640,61857
4663,217483,672632,125860,514534,280623,476970,609867
4664,352061,63344,125067,300543,215162,353394,49763
4665,732943,498129,732045,725201,743775,649109,275617
4666,748480,387582,493578,336696,27839,571208,688462
4667,700548,240370,56137,426298,347120,129878,653838
4668,264584,58461,748212,700651,732114,216355,686872
4669,162064,15934,567291,495496,461864,497999,94421
4670,507629,662152,57788,506666,503960,747032,263596
4671,52792,157456,264971,640869,130148,486563,521461
4672,35155,437422,401504,513488,329296,518541,579642
4673,94018,714570,124374,37384,410635,72993,501257
4674,20101,735437,463923,706060,394810,492435,705881
4675,279988,344018,78441,141930,205092,472034,192567
4676,429928,338119,343031,173701,364623,250313,109698
4677,484971,546095,316595,283699,86748,265052,588950
4678,509751,215553,194483,482810,456215,333489,239676
4679,160954,91333,281093,70221,263463,92955,152002
4680,183412,73142,703169,419379,498770,413264,91900
4681,673142,551901,123570,619364,23930,131357,380260
4682,301179,97973,242250,686670,44229,259736,422865
4683,26953,578566,610817,600183,527423,586618,226276
4684,72557,473439,557991,596885,170365,615402,64034
4685,354191,583539,366859,220867,314490,621723,618493
4686,653953,639375,231564,105871,16711,309659,742130
4687,606446,438002,134932,55611,669699,275184,95266
4688,426258,225502,36500,541195,230475,44187,345656
4689,651284,9632,257980,706092,426339,129044,601536
4690,610233,43813,365542,347665,522921,91210,224244
4691,256557,158405,171705,517183,166219,443303,514053
4692,33293,293141,625723,615635,478768,532858,710134
4693,54647,510187,322192,519831,402996,95388,134718
4694,392439,332139,122278,444949,150915,501624,240125
4695,153664,171756,638659,17017,662704,63708,179071
4696,280476,578157,228824,457042,281083,456555,184621
4697,103619,28140,306822,749270,162836,224989,480223
4698,258165,143209,183605,130715,613748,226031,556441
4699,442509,61000,545669,257504,116323,702071,499223
4700,187044,184981,177494,81220,557845,653453,196122
4701,359561,661290,430278,416851,441576,331951,376051
4702,64116,440862,577174,606530,747443,659168,419933
4703,214412,345842,606813,396753,60839,449272,719358
4704,488795,373034,97074,226319,91682,634874,344841
4705,613666,515403,163855,337753,525593,176773,119184
4706,137778,46881,618110,654904,444629,193328,5633
4707,706418,176355,360135,208121,633767,258413,137549
4708,345934,56517,105140,713971,92734,256914,546685
4709,443273,489956,189578,373422,250023,743787,602069
4710,616827,494410,247878,444912,70334,151770,41784
4711,330855,182990,555656,200090,116110,514000,178430
4712,652925,142150,144247,202127,300975,511589,663400
4713,478865,329659,426652,51849,650759,145736,618136
4714,341526,167975,654798,456300,233175,203632,365555
4715,372511,455608,688343,687452,548517,682880,516233
4716,510376,564725,524838,605329,719240,24986,693586
4717,695379,94986,201651,263755,698673,244089,420452
4718,335834,365802,555747,369751,332682,138641,658805
4719,408994,475028,439463,726658,182351,115105,135075
4720,356974,206221,372239,564332,578015,659478,211442
4721,430848,177491,447634,591730,662291,113706,95783
4722,678130,375574,83122,517108,685523,85345,589993
4723,407065,546304,209333,534301,381863,421362,631988
4724,315836,86934,317830,62183,186673,274757,418616
4725,696142,355766,659673,48745,63842,387287,659991
4726,384099,578141,16498,355052,183239,495056,392165
4727,388285,617517,376920,397333,42108,370258,207649
4728,674591,292177,127421,544833,413671,702998,336245
4729,204459,508210,57627,95871,314949,705520,500614
4730,686221,606775,88389,31227,582574,372016,528370
4731,685988,503074,647491,262589,591484,322020,399581
4732,148602,215033,201867,510255,522660,698875,385755
4733,643114,510595,493589,512397,522600,234597,221295
4734,579121,62547,548911,406749,293042,703371,525796
4735,444731,558685,264986,228778,333727,177370,508007
4736,291332,329318,2830,280435,437917,192016,398189
4737,364878,601122,39501,1158,633621,221137,664625
4738,35523,734736,652138,710886,644684,477839,447257
4739,384450,704697,263188,715273,531896,506457,55143
4740,583464,526034,185480,669510,224197,360878,228571
4741,210351,65466,498455,546470,170804,502062,12023
4742,70539,35967,707600,385298,550500,414117,139197
4743,728320,641471,642797,668549,735116,618051,93248
4744,638669,608074,477651,724479,511938,719794,408838
4745,290509,433005,733401,677585,267442,636972,167291
4746,709702,142715,677822,586806,747354,131080,32933
4747,422963,447038,668237,555076,384454,517368,456719
4748,407875,722413,719577,173604,138721,304461,156418
4749,122509,498644,253448,517291,257290,724383,684014
4750,157775,510244,401159,157294,367616,537264,285811
4751,16183,74899,391220,395436,279286,691820,26431
4752,725494,506164,86990,396026,523204,379827,233136
4753,409442,473507,77092,697937,564816,394198,286465
4754,231637,700758,170339,436427,489890,424560,157433
4755,654142,461464,100807,479371,153522,704965,4453
4756,359854,176124,601714,360567,726560,157385,202667
4757,220082,152214,640361,79239,542633,396041,408295
4758,596822,589875,349945,75874,746256,251072,583048
4759,446904,126441,287178,612693,595038,370459,419845
4760,19218,179554,655174,559951,698739,603159,537467
4761,399171,620271,566474,308401,120205,504978,739777
4762,625531,40058,102805,340050,653884,670157,163774
4763,33797,721735,504127,707450,527775,349541,483780
4764,748814,27065,154499,207197,71657,361169,277899
4765,40093,91956,319194,645170,237582,55912,31482
4766,301312,130281,290691,39769,117517,314962,22328
4767,345268,582887,130985,107210,601563,688747,225343
4768,184964,337320,6342,250110,8070,33067,399174
4769,377597,679685,18528,219269,256145,647086,566979
4770,668829,631144,227863,551949,473291,434004,727562
4771,523057,298286,286618,199324,268696,166568,117283
4772,697798,537321,561536,54745,7129,370061,215229
4773,239972,681447,98520,575889,468655,39098,87312
4774,166830,177020,456901,732737,153850,177433,118746
4775,442964,625313,287027,420595,331925,677376,721821
4776,516655,448010,322790,336681,538792,408757,743265
4777,339552,126642,244546,621814,11117,321879,326254
4778,237244,709747,199063,360625,61026,597075,137398
4779,502197,505505,684616,680682,746844,623325,201059
4780,105260,262671,243871,696780,287801,103758,231495
4781,379306,124694,246946,625102,65539,159307,645428
4782,735782,678847,469828,671444,42984,588476,488289
4783,30015,274524,545054,630542,198681,460981,283787
4784,544530,483487,59054,126158,530327,537420,525984
4785,486085,650143,382211,690263,194155,7694,505898
4786,743516,701305,599331,382683,253870,82914,437852
4787,70783,490116,286783,267426,324872,475857,728251
4788,95786,314025,682318,684063,160672,656977,747246
4789,94230,189760,88054,604014,348715,578129,69367
4790,602990,539406,125752,391916,437240,259101,517396
4791,619928,27296,373457,569182,707409,529377,281556
4792,201447,397589,83209,436702,211615,188951,304172
4793,648497,735098,281165,716242,666218,617615,233230
4794,562467,94548,618891,495536,677956,363360,564945
4795,66966,512065,454033,36383,366981,451566,654343
4796,88160,114252,726349,32354,292308,322341,265289
4797,515629,430865,456781,219027,429631,123694,348515
4798,465350,294772,113030,207753,209874,369319,174278
4799,451258,2922,221382,469411,675819,322418,726174
4800,40753,460774,42562,633495,214376,341391,574539
4801,170651,372622,619821,536908,622863,218720,614035
4802,142654,92931,24264,42724,667482,15090,51884
4803,301485,461570,353772,196383,215920,184161,536589
4804,606789,730863,583571,186764,697613,701177,16651
4805,129506,488211,47762,213570,554019,202274,428300
4806,64972,533722,252646,411146,248924,71965,665823
4807,25820,414438,104439,455439,416235,586808,293584
4808,459115,80643,12403,491609,423590,471401,690364
4809,50343,618071,311829,463478,475843,5019,310383
4810,660269,672173,634457,420276,599329,134125,366124
4811,511199,690823,436395,510088,467487,493874,719386
4812,90930,457169,4164,250762,370896,505297,640379
4813,130868,263590,573766,159783,8226,249863,20314
4814,455686,540826,445421,590196,284543,351376,30440
4815,516628,135484,71160,339883,441898,239842,294957
4816,185344,261964,517983,333368,445093,206840,517919
4817,414981,224856,292799,534856,729902,15925,590480
4818,421328,239457,539687,289643,544307,153889,218553
4819,27975,664908,101672,445743,409744,24133,136496
4820,255445,376555,24782,83120,305605,87737,595340
4821,451946,545944,599570,338227,588578,61185,405600
4822,75484,474987,157882,19125,402324,216456,358960
4823,142997,492426,49401,22839,205938,210340,523750
4824,134184,347075,679405,628652,41068,141778,716312
4825,319273,290054,124908,174234,506589,580450,535443
4826,507311,406620,29788,254747,478934,116888,203350
4827,194694,354929,117031,285594,658558,728237,565700
4828,292917,111672,118290,285358,544139,810,728043
4829,84317,248789,150620,278414,288832,680166,496220
4830,131558,719326,491152,628847,653530,258465,479216
4831,486490,115096,288461,94847,547,372214,92282
4832,460135,638237,528592,20304,25757,29320,609381
4833,259566,188474,624269,159200,447171,438161,256668
4834,37131,37270,569099,343340,689627,351691,535447
4835,139516,718571,163007,424045,460904,38202,164079
4836,589786,401616,14388,683312,199880,571727,430214
4837,536151,740983,310631,49003,52314,55008,569330
4838,226636,284560,266364,627628,91467,365335,322976
4839,158969,179048,160656,415280,299991,348101,498238
4840,306086,231486,272401,582910,572168,97200,557327
4841,104717,347183,562357,567488,226257,190991,301934
4842,177527,618916,474491,406893,22451,465744,583410
4843,669105,715851,372197,609500,234004,35027,521674
4844,4373,154022,675855,525705,387486,172136,595964
4845,5734,310495,33202,398174,406912,129258,103128
4846,614575,553541,40325,175983,469501,132400,649873
4847,473199,508213,42520,366664,199172,563434,468708
4848,569001,66593,505939,440732,325346,83917,531142
4849,13881,544174,319248,600868,74506,24040,504059
4850,511682,236412,24682,685884,285315,50231,449838
4851,613324,128453,343386,103307,53799,637647,249999
4852,698262,323952,31437,198009,39573,262409,718867
4853,149924,218647,335031,284386,535949,646548,440372
4854,725674,603640,61537,599934,471278,439633,101344
4855,84867,554218,626145,25508,537194,132201,39967
4856,212175,62466,105511,89333,210153,12793,443922
4857,484892,290756,349370,503847,38076,46809,122973
4858,302289,320658,581848,377909,82779,583258,619640
4859,434237,406520,127132,68982,673401,570323,114088
4860,657868,272240,231280,589668,373119,256770,568275
4861,25467,416548,209800,208088,1332,518584,721652
4862,539716,453736,115334,496774,564206,554041,459953
4863,631838,563424,433994,379494,115572,140033,624128
4864,239192,694499,278932,263401,496878,633428,337514
4865,227822,681334,301313,547751,297779,8385,622295
4866,628899,545483,162776,122245,409365,596427,5347
4867,66280,123726,137806,499534,217482,454805,564683
4868,210197,676839,463506,8115,253057,585599,504232
4869,481387,35198,469042,600042,593567,289921,442986
4870,225200,432749,273354,175796,317631,539976,261940
4871,328715,98506,283685,697298,511813,712852,735738
4872,311148,507309,75808,648455,262977,233561,503493
4873,675679,578122,449083,728705,522516,197445,625
4874,433604,587913,717091,60380,645003,620276,172613
4875,639505,537012,327717,507952,105887,120326,181550
4876,478650,609555,149581,323036,577682,580444,454769
4877,706766,73413,301817,437011,567468,157914,566177
4878,407319,678643,129822,620209,724610,341972,543284
4879,13918,183592,444636,1510,277504,736919,210086
4880,11064,730200,127363,304128,719503,12676,724646
4881,527424,269284,430400,55605,277085,573619,399690
4882,469674,592977,711659,466987,434334,165821,539735
4883,141510,109309,72378,372747,478461,416205,492059
4884,524553,17556,661062,587700,260820,643638,151328
4885,672133,303145,74319,697462,179402,264214,626445
4886,222813,431063,240934,120659,573931,310317,692597
4887,136513,23058,552419,188435,357675,417794,23522
4888,303818,91545,250074,413589,644619,386411,60489
4889,279152,320117,525718,142491,630617,470248,315531
4890,616846,184931,93803,280996,10608,499392,567699
4891,415239,714181,727722,602416,98841,623714,463067
4892,240115,347525,490271,298840,647814,316365,10202
4893,281236,329293,63367,150185,31537,531713,442449
4894,445998,396016,291147,398591,368715,102181,364939
4895,178723,178069,231713,435540,338275,189899,672556
4896,436456,593860,301814,733296,509459,617872,703790
4897,493866,713560,32941,381750,107740,493611,25176
4898,19558,180071,37243,618518,136188,582787,460379
4899,491480,56653,250249,69878,444654,48237,197958
4900,656626,328529,158822,748358,126968,275897,256590
4901,582290,595443,387525,579586,556271,500228,604328
4902,243663,441533,217850,41060,634560,101871,41899
4903,217663,233107,315552,561138,476291,730464,517778
4904,539148,594689,253555,5441,699117,231080,23622
4905,391657,277359,42598,440576,485970,327960,266544
4906,666868,226814,551099,510431,447290,330716,179867
4907,94935,423942,118369,494407,450265,732328,242564
4908,126134,44873,708263,719461,559216,447870,451728
4909,8422,352575,562703,155924,191264,667215,39142
4910,208599,265455,364204,428795,464973,66667,678211
4911,153774,203678,149094,285184,60676,336461,739285
4912,660662,303191,590900,358105,560329,679366,358322
4913,546738,61971,676778,438660,108835,438078,478589
4914,628702,314683,711463,590984,620359,364903,687391
4915,647319,411770,432631,202668,156637,276392,48352
4916,589556,539711,108065,440304,461183,229263,281007
4917,102466,61714,235451,196375,619767,311177,486767
4918,683283,454843,3971,351361,88638,401278,637971
4919,67424,448162,746230,442525,394823,23530,184020
4920,6869,130751,425052,181588,72328,170051,691186
4921,435849,166909,314368,263925,86159,562654,505250
4922,33690,335150,738998,578969,294359,213843,102552
4923,722229,405511,643941,502856,447355,398832,725251
4924,278045,169816,561509,483399,635271,120430,464829
4925,205107,746436,527774,361536,63114,537503,395121
4926,306288,58838,259134,738375,592040,677153,399706
4927,276395,462958,593331,370081,176165,366617,327029
4928,68759,447823,395308,621286,27570,679924,129511
4929,300641,429752,225419,740723,490333,20003,520783
4930,125197,503496,690018,607400,231676,441089,357945
4931,426971,55273,201157,354133,294134,307742,498886
4932,460238,527297,454388,34879,31817,358646,264278
4933,496903,487896,643156,403303,141457,439865,55670
4934,327023,535299,254857,138727,608461,279943,380362
4935,311799,141421,502901,644052,633124,77391,641085
4936,259392,140865,381766,90172,486361,55410,433426
4937,323503,417754,632768,51431,44015,709661,579632
4938,50199,159443,28883,658954,391528,14088,224249
4939,338246,156704,459563,518042,501269,146237,719225
4940,508614,30139,685519,241415,137891,122091,287016
4941,178758,592963,276760,579384,636675,177602,632868
4942,711752,25564,272872,690825,499632,320648,536976
4943,730036,422646,12344,696852,191696,94443,567838
4944,308304,697625,234431,124041,121139,526828,72397
4945,275629,535593,547914,253535,408467,153289,572611
4946,635118,134580,310790,385531,526134,198990,517997
4947,367337,373185,689619,327870,591575,434675,366744
