,iter0,iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11,iter12,iter13,iter14,iter15,iter16,iter17,iter18,iter19,iter20
426,488706,645550,2890,53702,73278,6682,351862,338947,524528,150706,560151,523289,626716,493450,64550,340277,44171,252941,88132,703037,211541
427,340256,431710,6020,387782,43742,684579,237429,334275,78563,678676,51530,636387,319583,622829,186990,581890,178683,198940,7027,446082,688953
428,204963,603312,427335,274584,342151,350184,241143,205689,235279,185257,3679,289942,98225,405906,312882,629577,28833,277789,651332,710577,382360
429,581042,714052,415153,91106,182419,34451,649166,304756,671185,210192,266420,622564,567992,28174,437517,420404,245918,486437,574263,372385,389938
430,23515,636846,259731,352883,94344,235301,482856,333049,313951,685528,173039,306040,353547,569300,562824,163956,77802,91045,523570,159627,627209
431,479856,146590,53377,429968,68610,283746,180215,551313,638380,434517,216112,361085,646038,282019,23829,29459,336359,194020,714185,336192,630386
432,659963,46937,181963,84351,576996,525951,44756,45522,43878,220482,494906,698685,277114,123158,125687,152248,141962,536399,266680,375342,349074
433,171567,683070,525668,542275,706323,285740,55546,259452,650628,276051,132028,258840,440276,324788,638329,384275,232461,178818,207839,568156,374869
434,52707,441549,274448,6990,323368,543811,109770,709592,223971,263515,194642,67156,704913,399993,715259,438364,488728,444208,269052,562610,256550
435,56650,55761,341604,1653,519398,179886,166888,592393,54969,278769,512696,709869,446739,227256,7928,417646,353499,346204,298521,199298,617870
436,85283,585404,537259,14488,468285,685014,89959,134296,42137,600175,84361,697913,4290,635308,30600,599511,376068,319738,635548,94085,101516
437,691315,442345,707276,338905,338735,539438,405206,371061,681772,353493,223708,303862,418689,148941,284222,506236,648108,83381,640353,619452,358640
438,616380,141319,703674,696416,338575,142331,296444,717163,336966,291016,487490,99343,268283,342030,155616,457706,35820,676705,531263,151099,128415
439,100748,687964,330366,216678,303055,413332,175745,224657,125943,245612,514613,96302,543622,249457,152814,407232,410959,421598,109982,683378,508058
440,74927,235182,669808,252335,654723,545857,57628,637341,306873,25452,237510,562366,372619,551067,499716,711900,486213,329808,41867,567569,175810
441,377503,679680,555443,375022,512161,504011,548353,167743,373935,582955,410613,361358,374726,568613,119305,418263,391598,231085,270485,212909,178707
442,27825,263268,700648,357377,604952,588162,335783,640130,650319,635883,176157,160958,230175,267227,420408,271921,244889,120108,65415,335714,452034
443,707237,426686,618749,285333,538147,264942,233608,545541,280683,663833,104960,606872,364422,302419,698216,334847,682224,400195,490423,462428,121300
444,111109,626881,669210,119791,458693,698282,668518,547058,38318,566885,154154,658049,275779,218989,102618,404651,78855,205289,31818,663416,344852
445,57130,160353,479053,480787,395134,618754,488339,18465,593793,147187,67710,235480,219589,677881,501097,417142,481694,480424,420035,70765,317478
446,168250,662429,667630,240382,156112,407144,419623,520635,223793,172268,196715,282012,10615,571564,316799,707556,610491,646209,368339,2006,511523
447,504774,711568,388237,47115,486387,388022,246174,112519,434529,582174,49147,456577,467036,494730,188704,7418,694280,309849,181618,217387,532232
448,614517,698137,661113,35355,193193,595857,717846,271895,30093,548417,304315,55292,239921,396741,528733,478994,579165,314039,517288,463249,476874
449,46280,85242,112674,2018,634488,135980,696958,507746,544324,58636,560243,228091,385435,31788,106232,300540,653715,313030,127903,162839,523377
450,526434,703842,69225,515398,277131,701625,40818,646842,226166,588706,358553,22000,336107,601832,183970,380468,377180,131246,500447,644331,453684
451,479653,233273,228787,301336,450103,503346,719187,429821,715345,227041,532248,606973,234454,600200,197924,153052,565319,41356,95274,108328,199961
452,480600,184818,563493,216306,565433,566439,699981,392273,423612,600007,478267,54135,190356,244324,526866,202626,281811,426833,649489,660689,158801
453,197908,630072,269062,687463,440758,632864,493412,374472,590003,578027,177599,645652,249422,266350,322918,429101,456588,406904,429582,638828,102375
454,153762,418360,263669,92919,123077,623849,518604,432652,143301,158297,55204,562812,423189,604524,719332,98507,614046,275955,483772,434352,259363
455,63166,437989,393814,644063,349084,310867,213215,120882,370072,93524,268062,144391,371995,632811,65953,418343,511689,318343,331232,472276,145028
456,159209,83334,563849,117879,669675,285268,358009,692523,692637,90673,205158,560420,242418,247967,231410,243688,140,401595,558215,582120,232000
457,208188,564012,451891,533312,162284,85316,163752,447048,611673,162993,674226,281912,273116,704804,495740,48611,718784,27661,308822,119056,675040
458,370695,275205,259557,704916,298403,253873,702695,370566,231700,520644,40371,269453,334615,721598,218396,643129,73234,243127,599683,407347,554633
459,3403,384935,258299,706532,431669,239516,633270,284154,448594,317801,182383,216350,296499,486055,254254,352757,599394,6624,62029,154720,478802
460,603369,649927,525543,5092,580495,417070,234712,297354,4661,460805,504749,335558,446213,519224,521418,578310,682342,610151,630810,363053,708365
461,332766,641869,565137,260724,160319,97752,628947,26042,339437,345662,506880,241683,676319,539659,5704,68214,212066,376855,185323,326648,311717
462,572341,450934,658646,457398,178182,142876,344,356735,561581,89946,269749,297144,216196,17818,178275,536763,517598,661197,486832,672102,84085
463,590935,21193,17751,250846,163874,161507,712131,630454,452406,714963,658058,715059,379802,606919,578274,303552,543288,224598,542947,347018,362143
464,292215,175706,74880,235361,234416,568623,219846,411739,401561,336454,506096,267826,228046,443681,505458,449452,188395,351273,386542,65896,679473
465,419324,414706,686328,290708,257254,28775,482938,562195,458670,494424,429685,366979,514895,141332,492142,571353,223031,662912,436983,164401,65345
466,110481,1365,400718,262549,454973,214198,620944,63255,90179,229161,337731,112641,506954,157384,297125,531569,347685,523344,484064,705932,582598
467,251140,558119,11775,552987,202685,502661,263018,208168,713205,222693,510793,39071,383380,217088,529161,622407,594147,270498,505684,585750,204731
468,110138,669160,661652,421276,404132,27808,233107,465773,308180,288806,61206,712273,714516,119709,161898,192330,232704,147134,543660,699985,61475
469,365935,75095,113111,504380,487113,269903,55710,582962,495250,507663,475142,434525,366351,268989,143180,13356,365925,19964,415324,198400,510994
470,665265,434786,143748,543289,532875,437144,339111,123082,412376,510176,87258,590831,148353,721841,586272,333713,390095,151281,711433,16974,129986
471,228261,332901,273483,458927,446042,13656,210043,179605,699575,561915,201973,308048,64242,34666,427970,654230,53398,584943,1488,527043,702922
472,559099,178453,618680,560700,471509,558722,654768,636789,246590,715944,643605,357035,90787,132694,466272,583571,155965,150414,550643,370766,670378
473,114181,636728,216672,5440,57447,184658,105625,454616,73783,335954,359224,36789,556214,719474,185135,59370,141320,104630,109612,185405,465821
474,226970,638372,13716,372878,226085,455744,550264,112942,355462,239444,242479,7697,152005,127809,254151,524247,319104,395326,162136,216987,427264
475,547952,129557,186206,337339,316550,670913,653724,48276,21981,198100,81200,391502,545976,652689,638703,298036,604335,286650,354288,414819,258506
476,140098,195612,707726,647561,421744,314996,679947,332967,379676,599459,600394,594357,189648,312553,69498,550737,411241,220188,325356,308342,240583
477,421779,519764,260381,333422,538322,207816,482140,448724,560901,315672,626246,360493,607382,639215,89474,484977,373910,315753,634965,110653,166565
478,76453,211679,386448,337610,631746,207747,22493,112027,568567,463422,41089,326305,242008,482789,465577,688541,694013,388042,29509,188603,9775
479,108673,87065,237225,308832,312069,662052,606060,692579,348607,266616,651774,149309,169843,438390,163539,560300,307519,319898,118329,295667,227467
480,596591,377275,132828,50628,344897,285572,253993,612466,87878,293810,158965,697189,240059,535630,380301,232761,314137,656900,179804,539189,633559
481,360578,687383,195028,59296,333303,530181,492206,154816,40893,621944,143336,133086,299506,655666,165228,681557,717864,291153,444535,486498,151273
482,117296,380402,437425,210053,501396,458313,480839,93489,533574,103953,577724,610707,545891,289182,44516,662223,396299,390018,706083,451873,692668
483,158751,9130,164875,73305,126345,413768,214356,529341,680176,367918,32082,348655,80810,671445,14628,295653,24626,411087,115668,270707,506879
484,456462,287461,496461,501582,23737,109375,512866,345341,413783,47836,677318,460147,501864,505386,701967,96344,532747,463373,602441,17213,354088
485,227413,421055,522769,495149,24093,612052,193832,19860,38382,666222,105492,712533,116006,627860,346905,27144,203387,148606,72958,576096,131994
486,374038,680626,86210,483759,43235,169756,8963,304786,42935,556011,194965,56388,420853,632227,337134,411371,564334,150406,485577,107699,505234
487,493807,85154,284783,299837,461009,157072,616490,557224,144229,450504,275638,69426,463470,520923,633470,90581,32930,541465,531178,297477,468518
488,638586,182666,458064,300217,526996,632291,209042,88270,36705,71248,376456,166744,216634,317760,677077,152737,45813,29280,365588,227813,86062
489,44018,128313,460151,517258,220441,284588,581338,186453,305440,680366,439925,156518,200456,243316,154920,170847,147333,613295,494417,422826,552109
490,78065,363403,486805,131051,178370,493822,470240,35279,696792,443767,398522,664216,225021,580744,388269,167468,210005,338473,400674,443370,112762
491,564966,517720,577165,683020,493414,408905,514264,101835,299817,502538,476574,196185,138856,674486,130653,680893,83739,437874,239219,621321,35247
492,698186,613172,442049,436455,6232,483086,37602,158332,379291,407945,124439,66628,397244,705510,292649,678622,518490,316834,605356,585705,266770
493,540986,398225,93686,695879,113254,461935,129597,299362,409968,552286,431825,147644,158374,176995,107067,76298,555685,107099,222976,110366,374177
494,301380,173567,262528,663266,626086,391207,238871,670867,579912,344288,21493,105259,573681,625476,168523,296873,161428,643436,690724,483081,64472
495,117730,385275,558328,108796,523444,94807,663984,412571,472275,124309,251504,321686,594488,178351,26278,510564,458598,421991,290044,403271,636840
496,258083,21026,200155,427477,557393,389217,121319,347536,684607,361462,537172,39360,524642,528055,365049,668797,306513,363129,91165,98197,81842
497,148601,250789,428740,665415,665823,50077,347502,406225,562360,425010,286440,629657,77270,230031,32595,277050,148813,279128,103074,442585,691428
498,449508,214253,219609,126276,205600,705772,466674,159534,692935,571102,162362,550377,131904,480432,342142,146190,505966,379562,151065,81190,706323
499,395844,478509,138414,484353,170472,655071,500579,275709,438846,43905,212330,49633,516856,138013,400280,582583,519327,360231,329733,78296,91900
500,411120,269448,254921,520315,558282,489748,622983,406640,677880,403603,918,658320,476065,334224,460519,343154,286235,562254,61781,282813,458398
501,552423,144924,341947,333725,638816,237702,155396,552271,160717,330373,168984,613423,305313,43158,190328,654303,501779,364693,314526,549915,595025
502,471149,537054,589230,400335,351361,81408,181086,421376,582805,68130,667548,263917,62263,29126,131863,134735,14111,667410,536300,546710,679843
503,311954,239032,327179,544284,147033,513121,459390,671862,284759,255515,502342,63114,471730,58383,314253,567340,548369,631651,83169,139176,464671
504,433255,380043,167541,101559,198483,102113,587780,248429,269821,467249,26198,393623,237982,307019,170601,180473,212267,60485,429768,143922,218735
505,588786,404580,303979,10013,407947,313609,409794,156168,525006,343104,53648,522996,267262,213524,692956,466935,290777,300082,285658,3484,263933
506,430953,408467,79341,538854,289879,468263,464104,163199,617751,121207,120765,167605,434918,419106,699153,182843,708117,482744,77731,25281,224494
507,254596,365828,661637,132900,714141,522122,273583,355932,157190,105292,606803,219563,243165,53673,614187,713494,231048,83468,190208,13198,78445
508,463733,507347,704453,388012,627917,584211,65097,552388,127272,187021,555364,517179,358515,217043,701773,47933,350400,611035,671990,689237,49427
509,491684,371726,398364,504541,573633,334892,230729,89284,217587,172788,648606,425361,163327,451555,165390,445697,501527,700927,559527,667,258470
510,219894,17456,463513,320676,253952,580694,387377,29945,234795,126650,377078,597405,603331,194802,26345,225786,301402,319374,303220,178809,531297
511,73116,220452,494738,674204,7491,358775,552050,446656,572322,161454,75777,589344,180694,252329,345318,356545,578735,71024,230279,608713,553900
512,141621,110969,614644,139570,321486,220534,349867,167263,289852,458685,392899,122954,481903,533431,69619,610832,222042,188370,5466,25487,246970
513,295719,516149,152260,347407,663702,499327,93556,260498,88753,566706,172177,215480,302077,616772,541799,532895,573251,645427,256410,575397,488415
514,271170,541303,364771,382719,293345,163295,198541,389865,673502,417067,342263,707818,428444,145140,162313,386952,405498,370145,499121,67811,358650
515,589898,653313,561213,267256,547510,145614,664970,221425,652106,93116,71054,417309,688963,435701,145249,486573,582702,117833,481710,89484,655113
516,102891,31781,138779,359255,672224,185915,665015,623161,156625,456083,612553,145770,330094,598911,144662,650082,76514,660212,432981,381471,178665
517,83446,270006,564626,17206,500373,366868,721562,250140,549564,623975,497496,447447,474539,399295,160416,714302,471293,192603,634876,222181,474400
518,522052,476444,84092,255507,614085,94674,641203,534809,127039,710969,676746,101113,423093,132740,556641,634783,664590,25620,415926,576166,557601
519,353884,90500,625572,322524,400282,298237,609489,462492,538075,123813,80803,708153,341999,293914,176787,697581,56464,303238,629962,721505,557288
520,550779,405597,32872,397653,612860,500234,286671,66111,639492,181843,158072,647001,236519,434320,101320,287301,540032,84955,96572,196665,16312
521,425377,512759,637696,467986,218797,42842,7819,552338,342210,460707,661262,566395,702704,25890,408760,652189,22829,167774,40131,62746,494787
522,349903,298711,215529,314558,250017,186212,68175,51713,13965,448368,245277,49006,305095,252234,527318,427303,192327,714476,429440,356829,555084
523,31244,176579,229019,372644,429240,269615,243884,580921,485740,258142,697983,516492,75937,129508,123505,671144,673491,257759,600953,454726,400530
524,386673,360944,356133,388565,181478,688066,129649,626597,377515,440236,97863,720810,421108,660893,535293,443733,683639,296440,51975,669091,137161
525,589998,451558,184887,580530,255296,575068,709587,440054,663926,443778,113745,72699,65517,232308,206575,235900,562528,210417,243082,144014,393586
526,91310,503714,152456,207222,386444,28448,264175,137285,105255,120897,458324,594420,213436,208948,639712,61777,331900,111296,41297,398171,9103
527,423632,98435,602935,133573,398325,432752,127731,582,48322,565228,289035,462031,247961,320766,51415,313880,239123,96194,601760,646597,452804
528,255317,527742,66623,359490,342571,420279,111009,543349,27286,633996,333102,286751,301079,97939,6207,104574,456836,146540,694252,656426,621499
529,413366,706208,398162,472569,402252,404898,626598,253571,442773,244278,530645,543320,385161,3193,235408,588915,493610,489999,226901,17812,362667
530,339021,110226,282043,513862,278354,193121,539381,161348,544095,637055,409027,516803,486675,375240,644914,665856,663415,505437,541282,432026,160559
531,289138,338570,679896,227511,598212,208628,170245,614685,336888,268445,415796,423419,134544,560164,390695,117051,120902,651174,465723,396953,16130
532,111844,364438,229737,92687,79612,562697,360828,177169,45564,434595,493483,585507,90476,509182,692803,216663,616144,447418,577976,466226,296074
533,31238,666515,433994,270266,537159,239236,647096,422418,220679,25425,418072,413937,615185,169768,111223,293826,682998,331286,360206,91044,478593
534,232101,531039,23783,7942,415492,646876,331323,630736,422788,589318,14243,447279,564020,198670,512285,230470,7564,522864,212263,104654,434467
535,40164,383912,184783,549607,520414,482053,486126,108925,431436,335886,416965,314791,249224,607658,99218,375830,176103,671728,456341,711045,160205
536,330271,682540,656861,226944,381625,44146,645336,98658,271963,503462,672179,577619,162576,187292,466141,331588,608869,296772,68374,605599,660751
537,511581,593310,494638,300235,329949,689872,459187,343228,95770,162697,242543,422886,331735,258845,364258,552030,60666,162879,504979,299488,389992
538,454412,552985,127483,499165,633572,230735,505499,561834,246583,519946,186137,142895,458764,128991,50257,94015,70136,536670,133859,993,202621
539,602079,540682,440224,708291,174028,300050,577440,147220,395237,244183,208604,514085,35929,594600,59546,589296,179720,17254,243696,359986,87717
540,572158,498263,350792,419069,30728,349719,421892,624042,225952,600236,166048,37801,192988,236380,118101,454694,599017,199631,634412,137457,469596
541,180531,347381,310193,424971,328607,722882,345494,567646,457676,408400,265526,497685,362560,721478,284977,540034,695358,387990,531715,525788,678782
542,75463,190927,18863,145156,622154,9514,472331,14943,136431,196482,486770,302104,211046,551848,656675,470720,365188,563383,123520,310426,22569
543,618211,315572,630335,605408,293506,283112,507545,37869,655441,811,203851,265283,77936,55938,2948,409402,127268,153725,372689,582746,545263
544,190182,330434,378572,340294,375607,180319,459789,122191,62242,87,343570,667139,375158,208656,631885,639294,227376,325707,699504,238441,299138
545,438956,240352,92206,466472,161589,582880,156482,310874,407152,118675,722617,442614,651200,673305,14992,692411,196995,711788,371446,685250,309614
546,664461,337196,230200,149153,352337,440739,184361,454082,597437,261932,242125,679646,355587,546216,474727,17233,442672,70361,505060,211624,123001
547,352500,37414,177009,425217,480396,76659,406733,66675,534377,707188,233411,25968,140682,64876,348500,252738,471460,630241,554755,722023,578304
548,151827,688985,544460,469367,60649,244831,482165,208999,55491,318194,301533,114089,625746,349065,41846,381692,571166,148093,569253,677544,433011
549,207033,258822,427495,73513,517387,529861,25283,583446,177875,285424,682875,672951,314173,230738,495621,389892,189585,152991,597388,5331,453555
550,54258,337608,284906,121538,480177,553818,563441,386757,227734,581498,211559,214749,557711,360911,185038,602514,365388,175120,273653,433998,111395
551,245616,135031,583429,281086,59073,158291,501790,534278,716983,60934,591983,131414,674344,113508,434107,430856,156398,295776,143928,33716,595633
552,292755,571449,270679,252041,431489,381270,600683,568328,77528,575223,316045,719247,401820,376260,717178,121457,99506,323938,339766,560878,358363
553,468547,60139,365008,535773,419424,381337,657973,128070,173829,36090,187314,325341,260060,16955,434287,319883,314256,247555,703700,288073,145441
554,68358,318712,36309,655908,527505,687490,125634,462337,681926,370663,486642,239436,183625,542910,180853,629568,691296,626173,382583,507346,65807
555,54296,401584,294334,552524,301676,61240,367071,18622,61463,115075,564347,132948,426406,234698,514510,546724,632518,425756,52558,258736,5881
556,310854,693340,347833,675639,212485,634717,102660,654731,707946,436835,613677,111800,420037,473304,653829,330872,329090,85437,176841,38692,285865
557,681730,181387,452801,403348,649938,154089,278891,456490,203669,435188,387878,611209,707067,706808,194100,34927,507402,442668,15700,631938,196949
558,65546,298526,484615,64262,604873,421924,627037,561159,683194,308255,638669,284561,120990,431246,635846,482749,74888,553458,176078,74241,162076
559,394563,562642,240684,242684,486845,635434,272012,444825,291966,272068,607397,624051,47777,158631,461066,489233,412879,471962,308344,477097,609637
560,288018,679458,178612,225574,260795,222527,133119,140500,604000,537497,571622,32000,105382,208767,29481,217268,658998,533862,13553,699130,271375
561,56842,608167,334586,630487,32208,598379,272876,678793,596097,661496,373460,393746,537088,349048,623211,677717,69785,504958,470771,310029,580136
562,413126,198091,325500,172926,9286,667020,143753,136456,365195,586496,306576,295122,683838,345924,381420,208123,44575,479765,442724,276476,346833
563,525208,406159,157664,351726,509437,221124,98444,288386,592447,647950,374445,418268,143856,214046,651120,692280,234361,466068,526532,570848,148058
564,206301,635423,709588,482919,548467,93838,274582,487083,149696,277439,651555,530336,97051,365383,404560,647558,87735,313399,689572,120094,552580
565,426376,594344,107065,342446,310489,401032,21227,400763,129903,339868,358263,194614,195080,383564,85689,43396,653689,459859,219387,119539,224595
566,378346,632435,226145,141631,432177,116490,62569,444438,124333,432525,5803,432560,17762,220009,426408,696852,423622,579156,700855,345346,45389
567,303559,430354,528791,198954,441059,657562,474446,193238,234099,520022,173049,502396,454452,715261,8118,445918,683012,623992,478592,523213,236419
568,586600,286789,400580,619823,478909,75844,503136,441184,644594,388010,157305,615507,236528,366105,663410,215517,84197,48929,589114,398443,285567
569,498245,104214,642034,448885,297714,476135,352000,44642,202629,499419,482271,354507,601368,416431,239212,372083,42951,493371,164658,204653,269754
570,495232,57129,720162,676470,146616,692391,80382,429258,565740,350703,637638,635391,688022,622463,55950,377569,31983,127956,406127,526519,602218
571,300910,48433,590030,629209,581167,333177,655034,583516,681358,22500,564389,616547,270613,123853,561588,74569,72609,253150,289432,131122,564728
572,493219,542018,407620,224538,264177,285670,214279,356687,350310,500473,220561,404330,574574,25392,395507,99667,422348,606873,461382,601397,451811
573,275966,387372,599714,483053,696700,514432,401262,566169,669393,164495,181981,544086,375570,144384,192109,494481,101196,174531,484793,333526,688383
574,292266,138428,488604,125778,42508,662721,183352,289231,569536,22749,532297,138919,294936,543561,158945,186582,226825,555430,253907,629276,276610
575,230565,662126,512067,644903,79283,551310,640978,89893,9896,220303,647103,368847,72384,534382,65769,266870,12720,687630,413040,337184,394906
576,637203,416733,535066,117563,194273,414290,307063,262161,146520,648172,108006,225101,674661,220450,380442,385921,218178,686359,65685,469104,379640
577,138454,368950,379503,481217,15716,449969,145358,710098,475,213448,476348,390096,117750,347016,167841,627866,288562,392471,587354,347140,83470
578,327398,389550,674128,617424,625745,322118,399351,536992,700844,121025,625953,548699,689260,426674,645131,587899,47203,661461,25090,549228,243622
579,358502,599278,317772,549973,162027,30310,150927,644892,294408,349537,340104,280058,701649,129933,374844,439935,609430,288831,514100,626784,467444
580,304103,451901,449214,533232,1032,515816,461801,569426,288734,114772,595667,552505,611350,219728,493586,247990,251189,118453,212045,255833,82318
581,116541,215725,233455,605114,192451,222897,256248,652092,8026,298499,327822,668622,704741,397523,90010,271213,405573,78229,441048,209694,668808
582,123779,607588,478620,628340,616475,593312,62195,26017,571570,84751,118729,590814,353397,430981,220692,260926,38984,294297,57140,162017,460330
583,634262,293212,489884,630491,154441,422892,705315,413459,654562,152125,144803,551944,59323,236739,159801,331258,466183,627477,262524,191919,222179
584,235793,165768,461096,249036,248056,132569,260323,482208,67073,681390,249689,321136,634807,558680,100788,510913,63376,393504,126282,265401,311037
585,677021,441859,20336,646084,533134,489321,118868,183299,84377,21848,257758,18041,86076,462243,536285,643737,595109,70569,442962,271754,241846
586,182826,532395,303744,72811,20375,196507,238783,386513,1730,153077,613726,533736,94531,644687,713497,525954,355500,381654,497017,98585,609903
587,264763,495146,703188,442469,391980,586490,257131,343350,686715,255326,364905,458752,131703,465227,360621,656922,115039,76983,286282,528742,490457
588,643047,338484,50534,515749,571485,428891,490887,399288,430751,448457,314954,518332,468135,307707,392627,594520,592665,498858,401434,218303,532499
589,437152,322660,263835,305878,582970,503974,40622,101927,267883,512742,663850,166602,141565,633924,688215,30695,694239,92267,294113,84262,400543
590,500672,204403,321223,259067,247113,54909,355529,338939,588430,609677,607908,402318,293356,438438,557419,379138,110399,657407,372216,574278,304545
591,345122,671278,172743,365483,137149,183477,154126,466651,514497,675659,51630,571488,584780,473856,470917,314887,627907,561067,373080,638730,355538
592,178991,481773,687016,508533,469022,441937,312057,304934,459656,305793,504358,718064,518488,242615,132843,319494,195434,271095,461453,303063,643839
593,722666,357973,408523,136649,90854,440715,647282,658967,662788,232425,18689,490990,7346,60724,591837,73838,246855,592327,625913,296632,395805
594,459108,494270,240687,664313,195240,433436,683342,456934,601201,40890,664640,186116,539856,133076,383084,30384,78907,557236,679862,521356,590069
595,183015,289348,282980,223406,122214,92331,524994,570287,581135,642193,97872,556104,628339,666623,316058,189210,163234,429104,688305,429818,622641
596,129916,722707,425254,534558,434199,227814,655006,452989,132862,528983,556427,550793,588686,21445,213150,209976,102089,176660,309083,601308,151933
597,637784,534724,458245,463481,184358,461879,71524,615505,494263,223440,292013,553211,204792,14931,78221,480963,344094,630793,73607,524593,174608
598,111955,348333,34872,613377,385030,434908,556612,702775,537651,376400,332695,382988,503311,646045,652725,337661,257724,80447,547132,487559,392638
599,79205,224058,131797,651652,41621,238290,391456,572438,62038,191375,572642,301532,555727,246747,123724,649389,190505,236716,24345,448050,178961
600,343506,275866,143787,365926,28156,148531,404886,171420,30411,439431,479496,504589,347647,273367,413254,679327,651963,267858,403138,27845,549221
601,522183,637936,603029,7918,339426,3038,117774,233406,314659,413157,84928,580504,583747,317279,474267,65431,328769,702753,262837,432552,158051
602,524529,262836,597216,63514,166901,295138,655688,180097,248352,96781,357479,392406,659218,384504,143188,295773,689346,224808,450872,89789,445125
603,395762,458416,72113,692992,540719,708188,710321,367497,169221,687218,26314,252435,94621,373758,629303,577760,621655,477062,695626,168522,402844
604,246470,594581,442068,704429,413462,305102,4609,306526,714841,16390,390748,641268,618896,536821,474311,241743,69928,338133,174988,82776,192580
605,477507,328117,474967,186244,407217,714233,53112,366067,467146,409423,113590,20791,696720,721244,614000,74981,273548,318527,234817,71781,205056
606,93759,78125,177176,655002,21096,385699,218811,551861,718820,277467,59252,384478,111345,665595,721636,471972,308216,239903,386074,484859,146005
607,656765,315308,127042,701986,149698,102392,34805,282600,170716,193350,57464,84935,48779,220644,451574,235310,602303,60191,669503,505957,541862
608,247125,326259,36917,80247,255419,241287,428239,27678,66682,334330,172083,447460,598669,628972,507507,606206,689851,38188,98856,682884,504451
609,57306,9551,500194,408562,545865,463462,72993,653347,57576,383637,23407,445663,646560,226650,171400,460228,300988,487028,533602,71296,406895
610,560242,289905,194280,94364,134120,244190,538687,705350,542871,120199,445717,589115,369910,590808,460852,83297,607505,667269,207258,467980,713500
611,124956,336536,130021,627105,692006,686782,563579,513569,59483,235818,353759,254651,478716,241173,517535,622686,203079,520636,390297,483389,373170
612,644169,720030,567614,591107,115007,612431,636738,274769,413149,422032,402879,358056,694537,277929,223985,670688,165739,544252,286143,519701,684192
613,161183,10121,722036,678261,629673,624324,517463,573256,679333,472634,620443,298933,346614,669038,281739,440777,421195,457325,107407,520384,499964
614,21439,199330,149741,214008,513239,303614,327780,699313,201316,443079,362621,502836,274428,553781,700938,681702,635211,115684,433437,355412,437529
615,405137,432653,53439,8832,400575,155887,335479,584189,686341,170306,434247,471944,546772,289225,238231,609764,96003,713108,366286,25219,500944
616,96296,624373,242148,623754,160152,526127,87440,372364,175279,477659,230338,720356,119631,629190,654796,516553,611203,341992,620593,504516,108843
617,666975,102003,33957,451760,680517,423925,596683,395774,718158,224828,666533,576068,244728,359410,225,566795,257240,243772,547678,293588,453530
618,83955,298327,58946,113968,135155,156964,585418,9394,467730,457154,695954,322434,418995,474208,61393,715288,654740,501844,578544,517142,619182
619,187857,477104,558886,408837,180460,714005,108562,82673,130187,530881,77230,240920,426437,55809,374298,682564,701525,697391,3562,477532,206089
620,606086,237258,593275,54502,483959,271888,421498,627081,193707,160621,118547,365384,299665,293931,5756,339522,610933,460728,405487,253376,547424
621,26869,381189,478088,664088,165679,418478,236053,100968,649510,604618,596747,105784,350985,674983,205879,489052,179374,533015,414366,352046,29266
622,244786,531874,668212,249511,498970,232385,450400,274667,437588,608997,175784,57703,232399,646851,112215,275929,629199,521629,265520,372922,708864
623,649789,548851,297570,287117,157241,436622,31278,103538,390862,501954,26606,703595,651708,493052,710084,78764,258157,684183,710885,676182,60793
624,162250,629693,492042,2833,229587,13399,86415,191190,252136,95073,25138,650881,396718,48004,692286,74881,324082,96323,56939,468115,422696
625,611544,51545,73060,453036,246241,457424,616601,86861,683145,288321,577082,48487,406318,77925,379735,438879,26522,711731,594866,596215,237679
626,262673,218575,261328,96780,699796,495704,714644,83445,72118,197588,677317,372741,422353,318335,26377,460546,399277,33104,699595,611006,262659
627,76417,324073,358450,62487,103587,509421,712720,680983,414301,449497,297430,594741,426945,186279,4190,605369,62376,214100,140726,224679,555456
628,288655,213915,308637,703202,433960,189170,162473,603751,410071,533358,307913,585198,116219,145445,483968,123711,535310,618880,656329,347330,553973
629,335213,267647,239302,110951,125028,232714,64942,678627,523675,310945,31414,645075,203339,277323,144752,94976,623569,545648,332684,119023,564341
630,482834,609626,550178,601535,658333,590551,620063,360314,391328,150551,687423,520640,322651,458748,55777,369774,30403,236864,327517,213607,18598
631,365660,144172,92966,631992,441644,354014,146000,387115,581284,43434,512867,87442,125058,486871,496603,63310,214953,240514,692118,228759,494613
632,370379,367038,598823,167291,248794,271919,393884,432864,103787,621030,452331,645094,582926,464818,525468,678668,181336,561672,249846,462110,716257
633,597492,504694,439203,703502,643245,434378,514179,112370,6135,83143,703165,507452,339047,541869,25040,436177,289461,198223,358780,216416,253880
634,14567,360981,119533,417925,422235,123888,575531,574091,509861,278346,683923,482057,398737,644989,95847,358733,713963,175036,43511,456145,276429
635,667956,620932,572846,665728,549270,177142,347734,45748,100077,379987,499776,249556,161347,326088,153084,383339,61455,259330,514413,157536,521723
636,448371,595225,512810,169258,85379,371620,223627,426948,64915,441965,510288,429410,441811,423293,28320,12283,351943,464972,165585,653494,394481
637,631214,500386,88291,529603,648965,38724,614538,488391,397562,156629,132699,463417,290920,679514,201983,644391,87589,365636,342998,235525,477006
638,467192,225343,111114,212545,616187,181103,465442,464671,228714,649669,656934,89132,2932,121711,553260,483073,534543,677939,261089,517054,390908
639,171901,145318,673598,151062,226386,498124,574260,140807,387378,477508,355300,318760,509202,543202,448719,304415,385918,190938,163217,691268,29778
