,iter0,iter1,iter2,iter3,iter4,iter5
9927,494528,424515,441840,216772,283320,740584
9928,43046,503671,350863,579537,264029,109366
9929,450985,524837,219157,510333,404395,661168
9930,358212,247372,3418,447461,333837,30369
9931,506127,51155,241089,258917,184815,560646
9932,554299,576444,204431,86730,33061,650513
9933,133955,168200,136491,194896,529770,319868
9934,318541,4907,642016,97576,436536,26213
9935,337819,55782,249784,691804,309704,447422
9936,79981,712814,544555,304996,678910,624054
9937,99889,358845,302099,197801,158677,427152
9938,211280,481420,99717,156260,111356,639049
9939,711989,376153,189831,68101,559007,631983
9940,608597,513954,282050,509943,156186,117493
9941,221283,203061,29056,220158,745314,684996
9942,715800,649591,278056,20550,691938,482832
9943,510928,690709,138287,204709,638424,317631
9944,108651,12259,357976,110975,657173,137670
9945,241177,24280,236488,74477,402219,380582
9946,166409,333228,534600,425430,632804,354005
9947,512724,715660,480079,535376,25897,195012
9948,666294,651066,395899,555073,258611,548846
9949,350715,54795,434500,473389,658917,188926
9950,734586,231923,81204,273896,98229,602491
9951,362869,48361,459413,90372,584413,364179
9952,125336,484863,523117,211007,569838,184669
9953,662042,29939,497658,652322,42262,472071
9954,276422,547559,436704,485353,461819,381829
9955,35009,307615,150614,233136,616006,380177
9956,53822,691001,63093,374720,260321,723503
9957,444953,360394,432803,334881,102293,220656
9958,566502,322714,709192,150817,122947,663894
9959,107919,73875,86554,351066,649348,658112
9960,515057,349349,263211,675708,371084,545493
9961,66754,611223,252895,386836,134861,444898
9962,246106,181984,731727,120945,67317,504582
9963,407193,722446,252163,289912,605519,65662
9964,209495,399260,348418,492152,530552,506034
9965,117784,403300,68125,282619,308026,605341
9966,366283,257549,597705,460775,422018,640781
9967,239769,525998,581337,573947,187346,118408
9968,169106,726131,519611,561534,3048,99720
9969,380006,381876,364499,48751,330473,27885
9970,432464,621636,519520,724707,149700,498861
9971,118311,526746,313896,92173,672457,13155
9972,392885,389523,680104,730448,499203,445165
9973,635071,669162,590915,239613,234718,542942
9974,661926,105553,137590,591301,188777,730896
9975,22825,567065,454073,428978,193720,625872
9976,234494,38672,226319,697744,218377,601267
9977,485183,318691,230636,99430,738843,285551
9978,115762,735329,429560,128029,217173,740698
9979,117050,712912,689210,467089,723678,247072
9980,694207,105192,134033,395115,578075,343423
9981,38587,223302,253893,653406,477707,516321
9982,107552,170312,78365,652042,654354,687034
9983,606285,212466,206135,211702,682890,72901
9984,101485,204987,262621,150207,486632,256659
9985,64507,661045,226957,22467,234769,461714
9986,645671,175192,8024,319669,120578,709069
9987,108939,280199,56936,167474,284281,401420
9988,366187,187957,656515,585605,35573,419164
9989,737941,667075,354283,287028,376732,511531
9990,37313,431944,535400,749098,568958,517213
9991,297465,348149,249626,434607,64313,77931
9992,626456,748933,115238,365181,367911,496093
9993,99432,131420,468277,517593,430591,157013
9994,498350,58740,717253,190590,352422,32757
9995,249130,416913,112814,30345,584788,249807
9996,738333,116494,168698,317818,567667,115077
9997,249122,734624,284050,203205,624426,580454
9998,477202,747502,175446,675747,512227,442491
9999,311833,503089,128264,362070,746931,481034
10000,10413,310601,325764,688823,337691,510812
10001,127577,92367,257343,532406,446934,472363
10002,214995,547313,678097,214838,504280,133750
10003,440608,26648,296194,571786,133277,729666
10004,153680,249009,61457,78368,458738,608950
10005,60695,739010,342938,353069,748450,374685
10006,549847,591265,559137,454578,166490,346972
10007,366831,734387,607730,606660,347442,61509
10008,166660,679858,486488,654744,561475,611799
10009,304627,200762,131113,469242,358040,92738
10010,110653,321164,299171,331692,14132,560225
10011,486322,201210,525826,91382,524647,513024
10012,659928,436615,684110,620213,407920,393755
10013,338214,187328,712135,271418,504332,3598
10014,402866,405514,561663,689539,395,728735
10015,742169,20742,741019,264842,355191,641605
10016,368747,30157,749076,658430,281087,230160
10017,200758,371087,446675,393382,60830,373521
10018,609187,353788,246008,676661,663871,492616
10019,416108,422441,328494,552977,497531,274991
10020,402456,663705,647366,203036,342459,241961
10021,658372,94102,156937,630894,52485,428507
10022,147067,581058,57816,266543,199483,103534
10023,149865,56446,221127,497964,160039,401289
10024,273909,223855,176813,282939,21950,386907
10025,725924,291637,325718,95964,599071,578245
10026,391925,532838,289587,58512,360656,346851
10027,580135,470150,35205,27062,37574,107495
10028,331440,403626,644447,553808,198387,711610
10029,545097,44971,607092,259810,14840,420858
10030,73775,660525,243461,217541,535136,610144
10031,194597,142469,516502,326006,163121,57630
10032,722285,262408,624671,522308,258759,28709
10033,543579,300679,336031,503245,127691,377291
10034,444603,44697,207863,104047,654412,436143
10035,52267,147315,707203,389474,467562,731919
10036,504562,600567,290331,563698,141195,692674
10037,521542,387843,284818,379595,239574,529762
10038,573814,500726,567572,517258,406650,269913
10039,141700,251705,350292,494877,606420,273654
10040,300632,431824,97014,17295,296491,239666
10041,538665,554590,109325,181821,449036,282551
10042,214423,63613,517168,19422,417470,196231
10043,145280,402920,488165,325599,142924,546410
10044,721800,240532,215535,718471,292706,634357
10045,683405,314209,192668,486233,409930,197517
10046,382935,648210,112768,508889,644838,20933
10047,72004,250815,461621,391204,391791,203592
10048,538763,267122,207633,690255,322743,743945
10049,630132,126362,732559,230417,9861,181637
10050,474597,723804,182579,545508,148069,406874
10051,716861,462783,110726,642818,187483,219547
10052,65971,185842,723508,270524,376765,163924
10053,251586,740132,586376,124608,323328,497263
10054,138223,701259,386535,26173,437437,686376
10055,497376,745279,16007,83765,509739,179292
10056,548530,275082,7631,697626,522693,552768
10057,227575,742863,205662,596338,483324,3659
10058,491582,215931,91293,209220,428761,379090
10059,734393,374236,24332,281897,719611,567542
10060,538253,462415,241465,536106,414297,542598
10061,494453,70449,248955,468092,728946,616335
10062,350284,663317,527731,463059,379716,241078
10063,127087,77759,522983,311679,77006,600706
10064,337030,87257,324637,551760,456819,417653
10065,4277,468229,350882,130610,277161,404418
10066,260278,79046,377872,501408,334256,523449
10067,189992,213580,281239,535623,641458,233475
10068,52060,448203,639206,698890,550574,513012
10069,117624,194018,21528,477620,344122,447178
10070,208369,92449,199585,183675,668961,694500
10071,549427,293326,27606,328213,71894,187593
10072,730103,183712,165123,287304,699171,196598
10073,205541,649238,25624,439767,81600,582271
10074,330260,348513,674595,106031,170147,306190
10075,423177,491483,732519,467269,700629,76866
10076,114348,583175,296092,290950,564152,66640
10077,690398,60814,518387,275478,369463,14995
10078,575640,151556,244635,110824,331329,22395
10079,256337,135635,609976,302558,193518,677267
10080,579214,257562,582553,271287,67096,663716
10081,295368,496420,212418,608018,268785,252935
10082,716664,181619,369000,707618,546710,290564
10083,445538,742441,128104,380692,645109,295684
10084,504080,293742,319733,736821,583306,500537
10085,346379,561738,89258,392275,171222,742927
10086,139997,746566,352510,744018,186337,190293
10087,458235,566318,644876,677239,283580,671201
10088,392319,294230,499265,167168,693145,707853
10089,493574,299901,66867,728250,84352,214102
10090,625821,25780,400750,356103,572383,636026
10091,27281,270382,38507,64698,36071,748146
10092,542935,206857,246839,687720,52459,351567
10093,727408,664950,93300,518836,560674,297335
10094,667997,391182,312371,431245,510370,198415
10095,213705,188536,674925,99297,668338,733313
10096,465754,206897,610417,660228,681121,663703
10097,54621,548376,332452,488946,296875,420660
10098,255131,443283,173291,327490,33962,513456
10099,105927,286510,594722,484473,444575,526227
10100,748319,719903,327550,230271,321602,372539
10101,496819,427040,201716,598743,645481,283513
10102,700391,130703,476207,102310,547142,14703
10103,444414,621382,485274,21432,328459,67602
10104,280137,610975,619595,523982,738730,134329
10105,56207,315428,477075,397028,428239,739900
10106,275386,595020,87558,120843,41445,633387
10107,264506,419270,48838,638981,281515,23143
10108,653264,44257,657290,508436,123329,415264
10109,419775,233829,725045,330295,215141,406089
10110,68435,251791,37015,199447,387,361067
10111,639257,645562,601453,25709,686572,584162
10112,437083,509343,648488,162004,463297,673290
10113,519928,267359,572520,408425,46078,175874
10114,724122,417487,300345,342946,532195,363326
10115,489422,326956,703097,512514,35,271458
10116,329860,9347,384218,664512,194757,2701
10117,204506,641380,22852,26683,65339,364095
10118,642735,34188,20735,596877,7002,439784
10119,130453,536794,42806,255699,377292,124943
10120,590553,431478,573513,620703,382103,161263
10121,114087,531098,645526,678404,97625,390984
10122,144980,398281,106366,506471,317842,748802
10123,644638,360551,717988,644574,67763,438802
10124,512606,59029,67748,521022,161272,310396
10125,80251,541679,710490,240148,709504,706320
10126,489073,51787,237645,442760,553840,600894
10127,247538,531443,196202,300724,200117,629676
10128,518258,367245,525203,299066,130444,7065
10129,196161,607830,253342,109883,675881,354143
10130,31623,8828,295565,78877,66766,466484
10131,294050,636124,328784,745150,310298,457872
10132,238038,603162,184774,473112,725720,59632
10133,641738,123791,553969,248015,449993,196149
10134,227226,530655,247897,320158,202490,95689
10135,652332,366033,600044,90471,244772,329963
10136,458371,726778,554685,639166,527152,120980
10137,725690,622516,199199,420056,499586,450970
10138,212335,466549,539395,11499,630176,665207
10139,388284,7556,203426,627624,279949,163263
10140,387584,499665,170856,17365,178904,78124
10141,69858,659041,722706,48221,702994,190000
10142,464833,665270,225446,376802,298487,326547
10143,472935,586185,540298,492450,717660,394467
10144,143371,8566,378160,370606,330057,736548
10145,356287,513044,602238,38053,635108,330679
10146,332993,329054,209239,204121,53323,724970
10147,326786,594970,405516,233127,85721,686291
10148,152380,222666,604228,61306,722382,507972
10149,654931,220142,75492,624673,509485,698311
10150,519102,396649,537386,199296,234009,435866
10151,744963,120711,377784,45262,133850,278456
10152,333461,177918,439387,162501,112769,276185
10153,642413,392175,628494,408099,380549,723466
10154,516659,107476,359514,364490,212531,588296
10155,494970,722193,366015,272001,488548,338543
10156,537116,261870,114239,66086,604210,572508
10157,19622,288634,272588,102005,31155,343537
10158,703869,455,748324,102740,358894,14861
10159,167944,698037,145912,36731,103978,338196
10160,410592,680889,434115,722131,685276,510146
10161,9802,527060,665781,20734,522103,512595
10162,507683,454989,615011,710658,243342,315712
10163,456251,259520,58728,705600,74126,96213
10164,675330,398551,611363,175620,726539,206157
10165,665034,345284,539743,728503,431891,560313
10166,314155,176185,662276,632890,364304,373821
10167,63904,684770,638449,575853,619706,468014
10168,275372,609309,303916,554241,424305,90188
10169,506301,719760,221314,184300,239589,27287
10170,395762,552570,442920,715492,123404,108596
10171,173391,36735,389371,603970,66132,374962
10172,571559,116141,67568,554389,414740,29491
10173,78695,98416,204739,356025,393876,112262
10174,567396,416957,659020,156303,326545,176847
10175,160518,578172,555880,94885,105448,232205
10176,514846,54644,144471,627615,44684,711631
10177,287141,173201,947,510691,126705,9495
10178,566577,510736,59862,226911,87526,472349
10179,693404,105786,413317,77052,458517,36193
10180,39075,63754,210109,630834,235394,666165
10181,120993,131988,276353,95609,520367,229181
10182,550955,453493,487007,565607,282579,695955
10183,580476,326181,31920,412595,123067,68080
10184,442519,408486,149352,281171,155842,311970
10185,156000,405276,376944,679586,300599,274553
10186,228982,312197,90559,562202,528665,663508
10187,615254,83237,168119,321920,163654,617735
10188,410013,235421,178219,160478,247297,522057
10189,622098,33098,142648,587327,614926,454494
10190,296830,169416,489861,191936,628461,2531
10191,516065,94698,533703,572239,31995,255909
10192,605866,715675,142665,210834,367629,658091
10193,104180,77458,254430,620082,241824,541764
10194,500194,654206,334002,678453,673478,407348
10195,657503,512242,52959,386715,101816,337173
10196,405062,12998,225380,1054,6081,375319
10197,57064,359434,34658,635837,49353,130070
10198,364852,555402,696528,233337,734473,288841
10199,332364,353083,495929,362680,271980,11912
10200,559880,480211,678292,103352,20675,415101
10201,352317,398535,186801,307702,363543,356662
10202,72291,352533,357474,473771,254926,419668
10203,354946,118064,567550,66493,607949,186590
10204,336973,401220,28729,592432,92181,107799
10205,467976,552375,501339,726650,446245,679361
10206,129242,461806,1677,674986,518892,313495
10207,668731,437613,586908,666414,491702,288716
10208,394101,165090,173841,580676,636885,512240
10209,358842,743629,435716,456417,336909,673073
10210,275905,387364,363438,55887,584776,267929
10211,575923,262443,34305,313033,466901,704229
10212,400287,229249,674163,466834,199247,618551
10213,235256,583792,312725,620741,2366,98320
10214,409925,366168,455203,703654,125140,733857
10215,587982,480457,566490,596330,707192,56362
10216,531922,465252,690740,348550,521377,324772
10217,399110,104232,339126,380202,4314,169052
10218,116476,584738,117135,663916,705692,87401
10219,688200,143351,287820,324039,530482,46542
10220,316131,566447,457748,281702,425033,116005
10221,244864,656996,95899,433540,159713,264730
10222,277888,547940,462332,618115,98400,576473
10223,522230,368631,631411,675644,104123,116554
10224,245341,597609,235366,419482,573230,339180
10225,295732,424553,67360,279156,56811,36631
10226,411260,728170,233385,652628,580146,253650
10227,293683,287165,17559,298346,451261,365002
10228,149256,238310,619612,546831,22303,242283
10229,358909,275491,622012,559895,637078,634650
10230,505568,87363,251561,223535,215212,135292
10231,705271,252739,428966,123474,626293,17429
10232,173958,134614,525115,117087,354824,647964
10233,675128,79489,500237,632383,88015,184835
10234,332583,56964,699048,463394,29265,708147
10235,303351,321666,43821,486132,709433,568498
10236,170594,39374,390028,308228,208925,572637
10237,400745,414397,679749,604639,306797,634292
10238,326334,592105,503476,276463,500799,89677
10239,460634,58395,680517,453985,623858,303209
10240,71700,197130,392101,323518,725466,277175
10241,43607,237174,6936,89418,390636,182822
10242,722949,598980,454673,58567,224582,391320
10243,712418,392216,487147,108803,630214,283955
10244,414914,206283,615874,373686,355431,110577
10245,726942,461269,588546,480392,156675,484043
10246,442117,82472,243254,626876,635544,519733
10247,135557,341014,92237,360283,396010,182938
10248,634312,617877,404103,430919,379150,274594
10249,583767,411024,627328,91133,232496,243088
10250,370284,591342,383934,255507,298236,414244
10251,119935,532302,100543,374949,745519,70181
10252,567196,479665,326505,585941,454881,463101
10253,571998,707902,7100,81647,13128,162641
10254,7905,117508,38669,550924,54771,614911
10255,67640,15243,173010,644599,381832,58082
10256,323318,214001,282290,575130,97589,115602
10257,114463,563988,256917,194558,742011,490826
10258,420954,208422,445791,450065,331785,635770
10259,512278,642108,188155,729790,642921,303417
10260,678506,458450,207553,180338,515790,542394
10261,51231,82023,697132,299082,652407,747120
10262,294905,527801,745123,8057,192544,567024
10263,164089,35603,470361,658110,581167,523994
10264,549478,664471,623847,46099,11245,565826
10265,467906,401988,261878,567339,173495,168020
10266,638161,659913,691097,316335,271486,552512
10267,459342,632476,22458,583482,216242,164157
10268,675583,569577,723109,189576,456066,285414
10269,331866,527584,95870,97628,88463,710934
10270,371797,292971,417844,337682,12819,34014
10271,310029,604667,72714,115165,600491,39586
10272,113082,39340,98799,13309,662600,404848
10273,195550,206403,338440,10044,679799,245258
10274,441490,325306,534479,672423,444977,287965
10275,736246,207694,28981,548430,165184,687481
10276,623462,664155,365654,70540,599301,729478
10277,589240,189655,346833,355210,371860,342272
10278,413279,415171,203047,256156,293004,692967
10279,516680,6651,583343,310640,92210,340179
10280,495001,86332,518983,77427,133340,654495
10281,684640,411119,431059,91823,721958,675621
10282,361389,550345,251872,263555,670776,609737
10283,639646,606287,318621,685977,330619,68901
10284,140135,326,392119,25610,461818,735338
10285,406336,221235,39380,110784,587123,141947
10286,166264,532371,7874,470497,600616,94302
10287,87501,480836,227760,219657,534593,128656
10288,90361,625668,350223,176768,692875,578797
10289,35443,335516,730425,90683,319020,276587
10290,722313,397178,314512,174420,629977,325883
10291,364515,581693,52312,243091,585011,9606
10292,664,412344,632791,202568,158093,582692
10293,715989,459289,215820,64416,434511,748992
10294,586713,497406,732291,161784,96241,629432
10295,316183,304515,68535,470243,727290,242981
10296,110801,141952,345087,638296,273669,473153
10297,424708,633753,528446,236068,508087,574100
10298,369003,509832,36924,73333,700234,420763
10299,671968,229065,180096,487913,608202,612762
10300,644982,641057,635480,693828,724012,231668
10301,153444,112259,242536,29069,76368,214693
10302,50195,305211,427827,279428,201875,572566
10303,71016,1166,321684,70004,469831,428710
10304,716613,259500,585066,451309,276847,57069
10305,686674,647590,436420,487005,644391,207273
10306,623911,713636,34125,221991,439915,687590
10307,286964,223181,742906,411812,190466,223977
10308,469225,712979,201604,32009,120953,700894
10309,428620,115643,623048,361197,278721,104069
10310,212729,215687,222119,564857,474222,647524
10311,493465,174319,522853,216043,521237,71005
10312,688672,634752,359392,622047,641379,257785
10313,189879,61384,71477,46975,407679,89896
10314,655599,410760,672556,111910,586763,627307
10315,384991,548340,103984,741149,456644,366978
10316,439664,166509,722184,85748,394854,51244
10317,680391,170485,41153,35002,742655,610967
10318,370893,580058,144350,260896,170239,436504
10319,502185,402229,36712,222036,545233,40360
10320,8009,676153,21849,302658,439103,15472
10321,243686,323963,579780,663149,720768,45727
10322,6327,252189,281388,389141,66920,10873
10323,226781,381341,591407,15337,244478,517150
10324,483900,170740,264110,670320,190225,228915
10325,1972,401024,59200,463912,368286,277643
10326,444069,644785,409338,259637,484347,484230
10327,387780,87704,367719,471367,614335,567325
10328,214771,294023,689598,53531,688436,486880
10329,397044,134016,460261,697205,232349,264316
10330,322812,418837,591975,586781,384615,619381
10331,465797,121091,416822,264663,463278,230582
10332,196418,36121,378965,187665,666802,660055
10333,180708,256879,121541,227015,261434,300928
10334,103143,436290,376593,198079,177926,273576
10335,343900,645752,561942,571857,207797,673222
10336,253744,293088,553958,21012,456732,577596
10337,693240,214010,698289,412163,613502,111247
10338,374692,262422,203002,719964,705611,488137
10339,62061,142673,469765,370194,610591,66130
10340,730772,143821,419817,150923,289123,63132
10341,399928,112660,555389,611411,595349,270044
10342,696057,3875,56894,467909,160403,491773
10343,730684,333331,395894,599393,730861,203464
10344,377531,637855,278326,280544,448234,644241
10345,249949,693865,568338,297258,270023,438739
10346,448143,470863,146142,238159,613808,441603
10347,377648,696479,601266,551399,89786,91241
10348,23076,154170,239542,82292,223444,496383
10349,157722,434165,481872,193645,599384,1970
10350,651653,419731,319137,18071,283005,604823
10351,348624,593559,82858,265500,186754,596376
10352,338918,593808,541347,69045,272643,353762
10353,90050,577234,250645,700265,22374,370415
10354,97315,529969,746054,512392,687504,712871
10355,253255,481978,572662,629941,218932,295451
10356,209366,425560,253568,289276,690396,625942
10357,173812,165904,35794,539685,168018,508696
10358,260596,96353,345949,39497,321509,539116
10359,706283,105086,347747,32511,174428,294644
10360,88723,314090,410978,70806,351429,56730
10361,561121,488205,398744,520217,173058,704219
10362,419066,458570,149981,526933,314600,594537
10363,446210,218928,385187,593752,464045,544310
10364,127047,490880,709627,100732,276363,267342
10365,479967,165215,67155,469542,110118,268195
10366,297016,692617,458496,57287,302023,333052
10367,184162,581033,310503,375899,118740,411394
10368,604793,140846,528473,109780,623609,683484
10369,252663,496221,487919,7690,659646,84097
10370,743788,131200,52582,476623,515290,698173
10371,148801,282213,556851,588834,498521,635826
10372,95856,310845,227495,530379,746242,177427
10373,343768,57536,604560,449622,467173,550617
10374,346365,60852,313753,698206,326785,78216
10375,84675,124302,689605,662194,571313,187344
10376,397169,314856,350531,229626,651162,617971
10377,195577,122104,563189,162548,49745,539728
10378,230515,189279,242266,611770,421588,19185
10379,439813,462201,505026,274923,356,662850
10380,569498,499087,221748,715537,486067,361973
10381,667353,653348,494209,276144,437687,111492
10382,95629,472353,640520,119890,151056,276521
10383,209497,287393,215837,708670,608164,238564
10384,721624,290637,249242,51025,4122,516176
10385,355735,423973,438128,208091,669287,288693
10386,605497,103351,66007,252417,304789,136560
10387,281614,47938,670358,526753,239016,599424
10388,295495,504938,619024,702700,658528,131900
10389,197126,119299,432664,160991,592264,643693
10390,514487,272298,573592,520816,692577,289005
10391,327007,263828,307350,313319,590093,728325
10392,283194,559213,70810,668950,388333,487527
10393,25031,519324,639882,146711,216940,425847
10394,459708,14782,192787,78313,410412,6887
10395,612531,336329,196102,605164,134152,180661
10396,588783,575137,575751,398856,335156,701401
10397,222770,39931,383059,137081,749212,241852
10398,380392,567879,257860,430332,748533,411847
10399,500139,546962,224544,694154,396943,282353
10400,195253,586610,509989,592530,58387,393556
10401,158434,447550,244617,137188,334348,306410
10402,725444,596813,157920,710984,241212,196413
10403,583893,516858,458639,293049,202081,366947
10404,533174,258568,80100,687081,171454,378027
10405,128258,42184,707779,641715,257547,413238
10406,100055,527141,165355,730170,176292,384145
10407,540005,567530,207162,324679,547424,356057
10408,31681,733803,190638,565343,88313,91455
10409,139451,299025,373732,688630,103265,748657
10410,649663,82200,658084,6873,262044,263049
10411,740048,686604,591361,129786,206815,29026
10412,439202,315692,491239,200974,489111,301076
10413,457298,34089,542242,699816,221745,423911
10414,661679,212247,98160,34493,452885,544798
10415,218923,384076,580074,348956,30797,235545
10416,626727,160699,698850,692708,566223,682783
10417,593,276992,117075,641093,293547,532752
10418,329914,312475,80650,338959,93193,523174
10419,316470,113983,236808,284201,437478,157173
10420,531806,743003,252429,707842,164734,701284
10421,426179,173448,124600,239406,256243,460615
10422,602753,221732,488159,132833,240526,495696
10423,195245,450117,673559,10015,175725,91171
10424,446641,599115,516598,339478,515122,69305
10425,34306,253849,548162,630493,470454,579297
10426,287957,409645,298271,243390,11825,391356
10427,71222,561356,611279,280495,649298,648437
10428,406279,553553,4443,355665,671648,612924
10429,698763,513732,393462,503584,159463,103180
10430,47985,270915,540772,452758,690618,596469
10431,557790,388722,404279,708950,441828,329065
10432,740908,314946,639815,251866,418653,724684
10433,27637,634310,474848,102992,484781,583657
10434,207057,688631,410939,90654,92430,546143
10435,353418,543428,138777,460887,80859,485440
10436,263867,543999,188283,17422,493277,100636
10437,281736,94922,471911,495552,743907,160073
10438,513420,344953,563653,430895,541185,711346
10439,685287,142508,78972,22179,178847,547001
10440,206854,535228,400539,325059,111680,258124
10441,296407,740921,81538,561905,244186,170952
10442,142445,633646,240320,523641,33997,423619
10443,474443,125897,334587,423392,132430,395107
10444,214984,494929,415123,715957,272016,112405
10445,731912,714599,674147,469663,100062,150321
10446,524695,250187,208039,283138,549162,383184
10447,360196,620369,105881,436327,106485,663942
10448,666539,75346,350191,38648,333217,728040
10449,697340,737018,734775,162018,678227,408002
10450,55584,253769,166722,155103,421017,258692
10451,529170,406585,230798,591181,375261,38991
10452,717923,486889,522011,68271,377366,575073
10453,152480,408130,350921,325663,206931,278004
10454,173937,333255,672798,427848,58511,516172
10455,267871,178124,670142,693466,358739,319515
10456,90535,553817,515829,159071,92197,184458
10457,381615,246773,684382,617924,376974,413536
10458,35056,355469,281627,103857,23106,91903
10459,622609,7783,314381,510655,78327,86599
10460,243522,667692,331698,197182,635860,609307
10461,477697,265855,609691,154984,563674,310441
10462,86656,733052,495437,338139,139052,455811
10463,697404,52235,219180,481272,242568,26971
10464,257022,42157,44868,485295,48943,686706
10465,614399,411778,469572,489361,462366,686715
10466,90386,339821,13448,718084,583987,748408
10467,715553,715699,507758,359342,232362,100538
10468,635771,3398,472450,740809,161243,543748
10469,100195,297530,26964,117571,289442,33890
10470,236515,700410,608161,146476,18826,527109
10471,103916,471267,703313,321347,494324,346776
10472,79636,268912,427993,313250,470317,270380
10473,66319,242345,672316,401868,329230,5215
10474,561365,295810,129903,650060,402647,552784
10475,343240,55007,213948,520577,297767,275143
10476,168897,748941,676924,604226,268410,183039
10477,618661,156080,70295,572774,705172,189959
10478,503756,728919,572071,389411,11505,63744
10479,513043,74888,286783,231429,80085,730212
10480,495475,13939,481395,271822,675093,33232
10481,161952,345551,529089,329195,394185,707722
10482,270485,507369,363473,677442,72966,236521
10483,394113,208783,377743,28533,693937,732536
10484,258658,148546,158004,159824,15785,640859
10485,410369,519609,444678,646580,612765,84248
10486,387172,600053,550403,180719,126572,364408
10487,491904,115956,595040,614156,487012,327348
10488,65299,588336,612241,14937,84723,573894
10489,468117,332441,424136,334109,689053,365176
10490,613273,452095,746863,221684,619246,508640
10491,306474,249868,264655,535973,706485,325148
10492,402764,382658,434118,327984,54218,264495
10493,356756,378283,508201,430873,363662,564406
10494,271115,156722,492747,145790,507492,620910
10495,510633,165897,695465,387970,16941,331603
10496,665279,507722,692771,218522,178520,127075
10497,452821,218248,326529,526707,741036,504239
10498,168543,423447,501852,340736,464747,81278
10499,230616,680006,463691,17148,335556,566585
10500,93414,365710,332606,652634,715842,393700
10501,83562,255555,129459,395539,476726,422421
10502,303929,364520,267973,315000,271000,541082
10503,699756,426768,274970,246428,310323,523501
10504,72502,59549,38213,365562,551579,43503
10505,26441,510319,203838,49458,609878,728457
10506,667606,625891,66798,648744,476591,30981
10507,110211,368936,433957,614448,687429,502743
10508,6618,442973,413485,211609,369055,138154
10509,527828,40126,571960,710489,157463,500683
10510,597402,440064,160655,619158,213554,665170
10511,139407,612016,580625,383011,181682,5354
10512,710341,93705,581261,91360,499426,36411
10513,304748,135047,102205,703092,571534,570991
10514,258906,595579,452644,465220,304414,54211
10515,523343,421895,614247,312561,592570,59166
10516,737201,330099,570207,440001,280904,316705
10517,688308,147649,169825,130300,55182,735378
10518,159758,32905,188149,709346,340262,142071
10519,501972,34645,494928,505805,329810,678676
10520,2030,129968,57337,150094,64606,321813
10521,239191,308798,169212,409524,439681,80599
10522,552732,20236,377509,697277,78428,398638
10523,507194,305284,45637,659252,64464,135336
10524,6382,475351,493511,195515,390178,129909
10525,650538,641747,459748,471275,168585,251533
10526,24391,734157,696824,535329,45297,591365
10527,384512,728181,174912,697625,196387,189369
10528,681018,747907,574031,646639,267216,86444
10529,439533,515367,575129,448961,304616,707008
10530,512896,296173,389133,664858,9285,455978
10531,569671,285633,745693,608232,443812,518845
10532,629395,607300,216932,146564,655969,246636
10533,235354,735432,333105,593631,526621,213449
10534,591830,493652,267835,598302,732620,41764
10535,8702,278646,570543,219483,188007,455644
10536,260348,558344,5404,256010,525771,235667
10537,29214,647007,425074,157480,631605,201361
10538,605946,303129,158604,707939,739241,38062
10539,416643,415420,227517,248878,331701,152288
10540,666098,220053,263088,690680,190379,350691
10541,300290,209804,380883,370039,139038,486926
10542,410607,683107,668038,369164,86832,507609
10543,120451,443751,627493,59576,629221,374665
10544,187300,571071,483140,746011,513773,529907
10545,708520,22533,128422,495788,714804,279806
10546,729809,265901,494413,704139,37024,85596
10547,326726,619474,95649,523575,280882,379501
10548,525290,700168,726184,130839,462576,278619
10549,101156,331435,386404,101381,18765,360194
10550,224644,729220,649667,540136,734672,252707
10551,595300,168520,551759,522461,110648,199269
10552,529938,417666,710757,161017,420613,531999
10553,593744,111006,620520,231500,145265,600711
10554,499180,490940,115336,632197,424923,388037
10555,79911,396412,510662,314721,131172,674921
10556,343824,401933,153069,53394,681729,503420
10557,607040,393647,510403,33267,1537,344083
10558,473419,735758,248404,590716,433306,171177
10559,689960,571512,249744,111758,346014,50665
10560,658784,305226,273829,679676,158107,589970
10561,187470,143348,570209,184987,64809,139858
10562,353475,81811,620728,69627,360020,283523
10563,464302,187356,662015,446132,670606,706692
10564,548635,62532,589247,597753,571940,299475
10565,237685,202344,40406,146780,121097,339763
10566,220882,628020,315238,420901,469849,618685
10567,5870,79685,224335,538393,296898,163487
10568,598772,707803,708932,454779,338083,238280
10569,539187,8332,360274,297855,646194,277162
10570,568068,683671,489967,53001,368750,83167
10571,217192,10352,590397,237239,304260,492884
10572,257659,671945,296263,284983,304843,453880
10573,586462,660481,88190,390205,639380,443221
10574,695116,664518,191266,484440,30937,639519
10575,76218,73103,748090,666998,221245,499225
10576,310077,71980,242306,315563,568189,232576
10577,32690,237254,632456,155625,549010,19886
10578,165115,371878,289816,361001,657287,131869
10579,596687,330990,246373,251208,222224,462080
10580,131806,383223,506609,461788,711052,725939
10581,18930,566802,363441,427879,141742,503274
10582,543833,27191,679034,120692,609505,94355
10583,317332,86261,511882,421160,230252,265953
10584,462340,654309,168741,542750,459790,61115
10585,42853,660765,519294,531117,486529,37098
10586,662825,211143,287389,693777,434773,534702
10587,573720,316892,173419,373149,699467,36897
10588,289616,427399,120726,609968,181910,624602
10589,368119,113457,458888,580624,680515,398600
10590,252076,567165,180536,420641,647047,618380
10591,176276,9039,684772,47393,248401,287069
