,iter0,iter1,iter2,iter3,iter4,iter5,iter6
3911,49200,714155,618990,568276,491822,717792,323098
3912,414739,61297,560818,85972,220656,370702,586963
3913,333185,187037,231662,523365,272747,196444,266204
3914,662314,277995,524527,714352,707287,572374,30499
3915,22046,686740,672965,210707,503856,589768,3256
3916,521088,490246,224314,35656,669382,123809,575381
3917,482411,348160,29392,461514,398610,310161,318333
3918,203661,346503,241584,17100,208729,518234,123706
3919,493101,69058,669787,362233,298632,69517,441236
3920,30688,565743,647980,221034,637554,721594,575609
3921,327993,489426,584157,64837,715490,85407,84610
3922,188963,126388,513761,714823,549198,256519,93308
3923,92902,620680,601876,585946,718804,120883,716690
3924,586438,678806,360843,204353,380552,60995,717209
3925,457484,591643,670869,703125,478102,554622,422897
3926,258004,300591,357363,55499,229395,445405,215766
3927,431008,372699,460250,311313,214404,275002,547225
3928,659479,693207,91644,668174,262625,312745,37654
3929,543603,141804,256137,210505,591166,644931,226831
3930,704994,53601,38023,670845,664116,530481,462551
3931,313382,111973,663833,427979,496380,120409,613069
3932,28979,607989,156052,345656,274508,249018,53578
3933,43614,29448,653170,563679,492835,491295,95536
3934,410485,716328,715090,402842,264964,42449,722700
3935,163952,115157,67977,407483,436328,551060,136554
3936,515670,406843,123354,242618,486438,71519,105068
3937,319101,222894,319927,431290,393926,537378,317297
3938,561611,654938,586862,711592,523326,417013,697836
3939,604844,63252,671933,519862,614988,334700,89020
3940,649077,498452,567541,133254,516259,86915,337686
3941,330686,344916,574513,139218,723047,188926,96509
3942,184609,13192,96272,306777,458088,285224,524327
3943,215893,12373,73366,485182,376591,11386,584691
3944,197665,503462,214152,694088,177597,65923,21288
3945,12681,397684,178626,654613,569177,1704,448741
3946,348385,392898,652352,166361,95602,310346,676273
3947,261940,194021,330258,479136,675632,610883,131954
3948,68375,45631,43103,39737,244672,570836,512636
3949,9293,444510,461733,627559,132559,495031,64253
3950,286241,370233,338621,656870,119424,113387,71196
3951,556612,561218,143305,115331,236746,700355,366866
3952,48265,47219,451633,375365,607589,273509,105930
3953,599633,265088,435328,383932,440832,249008,438585
3954,473388,171586,670588,91629,98170,69692,469672
3955,581489,438102,58632,135134,652244,690260,203150
3956,65406,232849,313767,531126,132140,606548,691640
3957,438247,240711,648295,210130,286966,613372,625368
3958,27747,253597,518530,167995,306363,290752,265836
3959,8291,101396,712798,46920,596441,263101,32174
3960,100151,291828,710447,584904,459760,286499,414054
3961,625128,426898,40879,229361,643701,294112,195353
3962,76049,657131,397283,200759,599635,539810,104982
3963,262557,166846,322865,461412,637987,273449,408289
3964,615638,8888,176101,383484,524194,592208,616124
3965,526944,687728,569348,79431,438079,429579,507260
3966,680187,498329,698351,293730,687204,509309,360206
3967,330999,378469,489869,293159,336422,430448,260530
3968,36858,75581,118551,30463,658073,189846,409769
3969,489488,7858,261686,478056,30101,156548,15486
3970,2606,50251,160491,337577,651852,250546,205776
3971,151093,424325,150907,609658,223749,698384,75193
3972,339237,264773,138578,191570,666987,396016,673378
3973,399439,696447,270581,670421,30,215911,236114
3974,688038,35432,186265,432508,438302,583737,217555
3975,283835,601682,322792,435591,195780,161981,46585
3976,678985,106173,3183,247417,548670,332309,166571
3977,255866,337082,680958,673693,381589,689590,66333
3978,174934,66374,58958,125804,43667,624287,348819
3979,523584,716511,359966,99695,34285,569607,532276
3980,503653,417681,574886,291406,717870,629599,215506
3981,694185,678887,109468,497269,376892,658448,388734
3982,695369,596211,713205,563396,357654,5717,396203
3983,276121,431570,164698,154912,471547,574107,86791
3984,180454,494573,72750,202566,351608,262229,603402
3985,188209,208891,375085,705096,302337,572458,635271
3986,569081,297438,657183,606652,65516,617229,698413
3987,331705,5211,690243,542897,321651,596146,71143
3988,475954,574816,385713,383142,64623,314698,313270
3989,429873,403149,617539,350552,490003,344905,253599
3990,368364,200936,586895,500397,16652,721703,602314
3991,295308,132782,49483,515319,10700,543911,331439
3992,444825,633609,596201,72012,671912,197893,543403
3993,234024,172747,707470,342241,435445,18207,413943
3994,438296,87462,679209,255544,136938,358859,708329
3995,421893,195330,185785,154208,700246,36670,54742
3996,270083,656031,55004,124358,418095,18091,649191
3997,203484,464311,5762,154886,68657,531321,459490
3998,256566,594393,415459,603680,604985,563680,289044
3999,494848,316151,492309,167353,33618,50704,505961
4000,461352,258052,414045,214303,511265,15636,71082
4001,23755,332101,526343,399679,399626,659563,209973
4002,457968,302047,380002,186158,7358,404088,633537
4003,238489,272496,605203,515600,557778,2533,22590
4004,177203,590519,263607,116653,201791,74834,631346
4005,5597,525301,176646,326218,170072,106934,30368
4006,222180,680425,693310,353026,635458,658292,574193
4007,684745,533257,570693,41503,693113,161300,223233
4008,593432,176660,720834,388242,153708,557365,512736
4009,287198,218922,701081,540759,96138,636809,680382
4010,303340,125438,632316,400095,181396,256172,371352
4011,642661,120590,658412,578833,188817,128630,63981
4012,133392,654872,657470,583586,79106,15041,235937
4013,334651,300195,642219,682657,107930,46190,379075
4014,65792,44890,255270,690891,663342,148817,693140
4015,247368,328171,264074,723073,361536,554616,110572
4016,454195,347742,299538,437386,668970,526495,620318
4017,434579,310839,220338,388147,544239,279950,625718
4018,623484,315157,126191,623206,477817,99500,603929
4019,388572,39883,536489,111622,8693,708924,700988
4020,543037,221605,602595,155348,520733,309609,604484
4021,96469,537067,76619,455672,406745,300635,371953
4022,284919,659645,583578,155252,162814,649011,55536
4023,447422,370467,554182,65948,151788,591259,220196
4024,679997,342408,415356,333670,401027,334388,345460
4025,609554,298285,125563,397626,596247,133635,153385
4026,650103,507705,657129,585131,578977,557536,399568
4027,249901,721398,479733,652911,57370,697259,496966
4028,477811,274315,33682,639393,293151,114288,687022
4029,55420,514290,288721,707380,520001,709486,396161
4030,595231,660783,365839,306669,674668,481,7458
4031,280322,8228,609028,360905,558983,234276,254762
4032,325222,590633,382130,656272,510583,472117,705425
4033,45307,214898,230458,150991,587512,499295,72916
4034,262804,424657,56909,1200,151855,431103,250362
4035,339196,85265,498955,479998,180088,16620,578154
4036,267205,700746,564237,719125,178485,25805,143092
4037,75460,298340,66384,646438,145171,536016,372207
4038,2016,721726,259182,147180,471154,613218,210171
4039,192351,566433,365769,713458,236384,16922,678200
4040,186717,67774,330785,233767,283534,557058,660982
4041,91823,108655,193238,523705,546140,181653,544648
4042,211411,491673,196895,497773,217293,191260,505580
4043,86637,214651,541738,15017,266373,440957,230751
4044,637782,372285,494883,207030,458620,613634,105350
4045,89487,138862,638868,197511,320602,39300,210095
4046,201046,341235,287891,555644,721459,306496,121710
4047,89514,344293,237572,668667,686769,277746,463887
4048,183670,164536,607757,434133,363697,254248,217593
4049,297558,706993,402359,569745,38423,210099,326368
4050,659165,434439,616858,166178,67757,409961,261938
4051,633787,5023,284173,557739,681388,209043,429554
4052,61132,83707,352104,82870,52844,82843,318499
4053,454287,463281,621014,610695,458352,711346,689870
4054,708459,237601,97498,19390,136949,632066,149603
4055,471185,501431,259143,258354,325368,467841,216046
4056,320799,206119,609520,461676,27262,302902,31224
4057,664552,112889,489561,692634,141078,476355,539593
4058,597643,216985,216274,300803,289905,298795,230558
4059,333004,234319,474956,177444,333672,319685,137566
4060,653246,17876,355044,546829,451935,611929,194770
4061,530432,722611,553546,663323,230906,421576,648871
4062,511674,489345,502572,163468,583888,502286,601845
4063,30141,147598,704579,513650,292296,79736,566471
4064,183163,84185,430514,675163,139320,329702,223405
4065,306378,387189,363348,387859,688594,214702,131473
4066,226175,163472,397613,391152,24337,61654,412501
4067,169199,716036,585382,628222,365485,178802,661208
4068,353242,254044,404052,148081,533338,594666,118218
4069,373238,56303,711620,116682,28406,465466,718687
4070,579554,572194,470930,221860,96835,124170,37162
4071,214080,290066,636253,135524,340732,560142,447214
4072,229799,230407,696106,565302,599866,95355,480920
4073,481697,552513,175320,345004,136415,490272,390417
4074,247337,209922,359631,667467,261547,462013,30926
4075,423054,86846,671602,156805,205438,623307,14610
4076,527128,200757,357297,164245,277300,148318,99336
4077,721104,619538,635763,148769,715164,559718,67306
4078,43770,695714,141885,150541,421179,568666,3900
4079,42390,688200,476004,487453,340601,274056,56183
4080,442902,92474,508880,714486,197175,362473,688964
4081,641011,51738,597887,172339,718313,642298,712906
4082,370133,287196,232085,199896,48247,612059,716265
4083,642822,311919,719893,437991,124262,694850,341073
4084,685911,182705,192725,301868,93297,607736,401513
4085,92536,381320,592070,81077,264981,472820,71481
4086,162673,691152,672421,487517,507754,81938,82549
4087,52582,596129,328719,391977,55581,590775,631831
4088,29761,539019,176088,351126,291236,710795,393591
4089,711129,389870,648518,708096,15552,149426,483134
4090,651561,332886,19102,537077,695864,390423,516966
4091,75043,709039,198223,136543,627869,245681,598054
4092,190740,321305,4387,107852,711889,585461,332325
4093,609188,372750,173989,422484,549597,20598,107118
4094,394825,160527,387149,623784,627566,611057,141020
4095,82633,278043,265263,702242,636078,89098,668472
4096,672653,509018,517976,235657,443440,38238,48362
4097,616834,598984,337652,254425,449223,386801,176770
4098,591921,411275,51309,293161,338970,540490,107488
4099,650617,630756,514050,338148,124998,142269,683422
4100,6896,394718,603101,520793,150167,456141,437298
4101,208340,165445,226600,343261,6842,221506,39785
4102,363535,135190,221319,720336,59201,454879,569379
4103,430714,385109,402775,142421,293723,375284,11138
4104,156162,42407,16556,244245,662709,16318,514508
4105,498696,140681,643767,182840,596089,131511,553298
4106,120833,380551,549752,400203,78923,199184,590518
4107,594222,722239,53532,649941,519732,358899,630902
4108,436214,653953,717240,676369,354262,412118,8055
4109,489235,507238,30805,373165,702680,655704,539699
4110,560276,147201,697552,592513,345594,86961,585829
4111,179381,471108,133540,672733,495233,44649,309444
4112,146465,200172,510283,16369,405347,216459,211888
4113,605311,636140,501781,423961,493499,678754,342323
4114,3643,406222,185849,399100,661554,152377,79517
4115,539932,497980,186094,651294,614111,679531,663555
4116,709522,257781,416117,578885,211972,55726,181428
4117,159219,452497,559737,4302,381545,152775,494329
4118,343915,683218,643912,492431,494222,674518,245071
4119,431211,490414,292120,203362,199675,377924,413870
4120,350781,488210,169991,702263,489164,122032,508912
4121,346119,564658,471647,230926,293823,91519,691084
4122,634787,668304,218079,141700,419066,29546,133724
4123,187480,122710,549439,676946,209518,350088,499485
4124,158941,416146,683382,609094,246860,707342,406947
4125,1182,502688,80180,386517,442349,639621,307699
4126,600168,487542,305634,69414,214497,245189,193724
4127,470234,505001,414332,451068,506920,636836,580507
4128,307664,579094,288232,521934,700379,246083,585481
4129,520472,175940,552267,266080,159988,24495,282897
4130,104309,564640,681162,255153,416276,364065,535897
4131,671117,293878,464681,624133,654220,648984,110812
4132,659947,221216,566691,220561,155585,400389,232736
4133,306493,116592,590752,667403,638260,473957,254439
4134,227164,152194,309951,167046,660389,127003,138840
4135,642739,129276,101873,492110,416965,650919,634009
4136,104265,714559,440102,198419,101494,487949,309656
4137,24587,173057,495143,367509,91520,619531,648662
4138,235861,258242,621623,435135,228376,621170,484864
4139,165489,677396,723030,111897,504119,568408,99510
4140,155217,83471,92045,453616,90495,72513,626856
4141,507931,469869,393988,681648,153100,205402,649614
4142,433092,502771,632460,614547,513553,201397,237131
4143,102937,385840,607676,522925,546038,327042,212551
4144,706813,275106,505117,364758,14135,318340,528747
4145,259053,229373,647803,635593,390798,192577,249634
4146,203425,657876,109762,686798,151820,524795,85685
4147,447708,485950,600306,203246,239180,632598,697200
4148,353336,341332,272555,40633,266828,30227,76363
4149,331268,168593,651355,140530,406451,312900,353500
4150,136956,662703,329240,453587,559387,687220,451567
4151,266839,167892,396760,507375,569795,720373,336492
4152,228721,59366,279413,540955,711027,106231,46742
4153,622390,693752,406819,126685,111938,233479,32371
4154,403366,239117,158591,576812,81028,624751,417808
4155,684140,492682,350223,195299,73406,575380,231228
4156,563264,591120,340723,305307,166790,384578,670244
4157,204097,332978,92619,285249,258689,635836,630539
4158,171848,174878,580384,567442,522778,235552,154464
4159,331236,441978,577011,288502,651540,61866,220342
4160,249709,133087,330337,474701,261848,334605,717485
4161,36171,432793,312960,591489,695421,436409,109448
4162,540122,84099,674310,320756,281560,119414,431050
4163,678562,307364,68593,641993,319461,55526,315634
4164,368588,226410,115190,1287,642286,565946,317841
4165,274155,454291,656601,280101,91649,686900,436728
4166,715140,26550,126022,189906,560803,534055,122188
4167,105468,710501,287084,160732,163284,179815,604763
4168,624573,645269,628533,364561,290320,452131,604358
4169,150385,703867,540188,94379,443865,294344,518307
4170,670451,700025,345428,128300,562344,712923,215892
4171,72434,299572,408208,164180,609287,462473,676661
4172,629088,457810,500725,657207,46575,244883,489542
4173,642321,215918,232347,719090,130849,337700,703547
4174,161582,564326,297396,476460,607004,608988,214690
4175,291425,152568,227889,441203,597706,164963,137487
4176,256039,503352,53636,128177,612656,293104,654099
4177,619656,490139,433733,688464,304491,470904,502391
4178,2153,559201,168036,369486,587670,562522,142976
4179,593980,127232,479031,320502,403194,375396,580549
4180,624400,29118,28214,594498,311354,295915,403581
4181,461640,127245,638736,523953,163707,682742,300880
4182,599477,684784,541792,506574,262810,595038,164878
4183,351637,316465,204430,55128,393655,634514,624021
4184,685924,182381,77523,254538,594550,511387,679679
4185,108779,553444,141153,483378,101941,560851,312676
4186,642690,164730,140664,350008,295255,43957,109321
4187,682300,193110,591239,310940,315145,125688,514136
4188,230251,98639,694115,132156,285953,47637,476870
4189,524479,161043,670707,485200,657120,386255,112589
4190,265667,155933,562439,558761,388869,223126,34177
4191,429649,55606,713250,375060,2694,400536,678495
4192,539233,581392,720093,112942,269606,228082,90651
4193,330117,463709,541273,317859,706960,385080,487277
4194,561447,441958,165958,601706,689007,546734,638462
4195,136156,123658,217694,62304,527498,278874,464140
4196,485924,451153,191629,626307,135191,16714,293589
4197,464338,95549,406196,551643,1760,255216,621295
4198,686972,84266,69521,630928,596447,464171,407246
4199,327907,549829,21030,13574,184252,378348,643890
4200,270742,230321,673414,351968,445373,39815,667678
4201,38630,157260,476864,7619,306838,177328,563560
4202,509261,535007,619896,397666,542182,270166,515376
4203,546317,450871,178476,263192,697993,69210,217027
4204,335584,426865,234280,132218,700465,82458,330331
4205,713923,189702,638916,583108,40956,535465,720033
4206,388546,622929,641155,393607,205298,277220,288220
4207,148642,644670,24869,672644,27837,569349,132712
4208,305384,608191,673873,538277,224579,540858,577931
4209,429326,392722,699540,168048,379300,156562,233651
4210,231684,681335,230532,639373,658689,499689,445955
4211,648884,257208,679621,21847,644831,613406,551281
4212,578392,748,671365,354557,705848,114245,526829
4213,332871,53952,559386,176757,633296,61435,43725
4214,459918,437746,363159,343233,284442,180369,471005
4215,213063,531699,572427,365105,473232,93230,676142
4216,94448,229367,48015,635165,103856,396418,576181
4217,227691,650179,67929,99274,542721,496607,150741
4218,6993,613358,577118,160739,300471,236692,692011
4219,705904,550950,650652,143504,27969,233047,94557
4220,303024,19233,357214,223150,137844,131519,685048
4221,353146,5260,359384,696496,506991,433015,456934
4222,647257,441971,174940,703341,511090,94048,122040
4223,208171,40005,360079,674952,289177,168224,259439
4224,380398,601316,467275,664634,231941,523667,562508
4225,25444,497305,325566,572367,444765,478561,258583
4226,600240,605449,189941,210073,178094,344830,580489
4227,312083,179622,376046,326691,169479,123072,100667
4228,346502,506817,721079,701372,577122,124980,220113
4229,387901,573636,93782,435028,199706,30467,656361
4230,429950,603239,321616,172057,81754,556221,524813
4231,560010,55276,89359,624032,442490,431443,228985
4232,107328,88305,258494,71009,522264,30713,423548
4233,431599,163315,208468,72899,523613,693402,411838
4234,254908,360872,139168,531108,417093,496126,162677
4235,87842,441337,279195,452873,376951,614292,712184
4236,624761,388399,556418,90705,242194,714619,245446
4237,665775,73533,146834,67845,77019,358738,220673
4238,702348,607638,32673,388929,613844,16118,181913
4239,289782,557393,472132,315678,369743,47646,122218
4240,715108,281700,617226,411796,532579,85482,342535
4241,459259,51994,705707,425071,657224,135470,102883
4242,572012,99237,513619,480736,481816,61345,462323
4243,641135,170474,282299,314537,317654,325943,456269
4244,226836,556942,618588,122326,124163,423797,359167
4245,544157,304005,154846,445716,32624,717612,167895
4246,257332,238338,238711,238636,710237,436013,203715
4247,177028,116966,264497,167632,168091,336907,38898
4248,230503,443131,625001,20228,295841,120132,175228
4249,485174,474884,482671,352125,66121,521206,371111
4250,29909,477555,2386,706545,290980,91619,50085
4251,325727,297637,305511,465439,84873,699289,664390
4252,91631,665313,178324,286844,71668,11072,508364
4253,308068,335588,121089,349311,617096,430637,33818
4254,479869,75698,274465,426225,12454,15906,532151
4255,668813,311796,168276,409808,423260,336107,94788
4256,308039,56210,83293,520100,103296,362642,651922
4257,244899,38181,508946,658456,248570,55017,611543
4258,228664,538699,456538,413908,565094,586154,592575
4259,438311,371638,162924,206110,473469,408905,451949
4260,273731,493056,319166,5346,39134,144867,137791
4261,55462,298970,504229,339268,29907,7697,328910
4262,22341,313632,550019,616874,392024,484513,60229
4263,397073,22292,25445,102174,49425,146995,528227
4264,82188,525579,182939,219337,336487,418327,110356
4265,48058,69447,76275,624978,561666,530406,442501
4266,112596,382908,623783,307224,611788,534706,579464
4267,388206,705200,353321,152388,6942,583036,330212
4268,305261,598038,490261,573203,249306,539261,572682
4269,302369,703970,394104,169689,190142,318295,600468
4270,332329,360434,439205,309950,674709,328959,294654
4271,127519,12898,361852,480521,30487,184178,21946
4272,577729,253673,396874,196315,472342,80824,77000
4273,237705,261097,544692,297223,290385,27293,252044
4274,194918,312957,203584,619224,392984,47368,208506
4275,505773,464906,186642,110768,228530,593930,30576
4276,187948,642129,122095,679690,679897,691867,86991
4277,482340,20420,444292,489121,698533,264172,553081
4278,566795,288035,699225,288481,596353,72695,162635
4279,208917,714586,2879,303665,34065,615859,368147
4280,17303,78515,659153,90402,195092,566946,570164
4281,118186,235348,598372,199220,380233,126432,261052
4282,18763,378114,296448,242611,405274,696174,194948
4283,344760,276926,361960,145033,14839,168808,493552
4284,43474,465827,708159,259168,354134,606657,147768
4285,39178,567280,621925,605393,606401,663229,308810
4286,174668,492677,84057,174471,671509,346684,691039
4287,548424,595373,79138,491297,434772,550315,479376
4288,679034,176732,306126,245164,637688,413300,128889
4289,522079,197939,502392,101613,580267,537076,9111
4290,665029,438703,259678,20244,100509,64106,485944
4291,245282,444915,306564,211174,506635,280570,541278
4292,612511,253475,306169,159869,428863,428807,393249
4293,443633,151167,176829,523420,414315,626014,340576
4294,266683,618136,343315,289829,455103,465973,527993
4295,678355,254837,277102,178109,143779,83398,463405
4296,659203,308934,385397,56458,578878,480792,110537
4297,493366,600739,48601,633882,61426,320759,196968
4298,289827,161266,701859,380262,199185,242192,155213
4299,69241,576964,109338,611400,681809,272044,587666
4300,453673,142548,682831,44008,171654,678025,493169
4301,415295,91442,500136,525287,255567,151711,72526
4302,507701,690234,282860,165373,130663,204417,148998
4303,174163,715006,53652,151048,36168,204893,592216
4304,620678,97691,598909,166796,408502,293242,12459
4305,294188,435207,519209,567923,390955,90658,197781
4306,16068,496709,51758,556507,327727,547735,326638
4307,684473,159271,418346,643246,335590,374557,629080
4308,502036,381505,652771,31907,487828,173862,481964
4309,191287,302213,173184,679463,596740,446487,298324
4310,325854,626116,686914,251711,262172,621112,502533
4311,11709,326842,635837,179667,16839,158045,615397
4312,132224,275593,318862,720783,166646,315661,22944
4313,716899,577356,716486,495369,486970,568552,143660
4314,526003,699564,442756,20174,216879,309433,297812
4315,27439,612158,409327,96386,406891,389291,551917
4316,508198,627046,322064,113754,561014,567150,379502
4317,564479,303157,285938,589101,47104,35078,353040
4318,162653,302882,486756,685221,502494,502317,603967
4319,603192,194973,14786,692558,424837,404143,455019
4320,708301,108663,367604,361806,644017,158362,245972
4321,719955,356685,531396,394348,692026,104866,225722
4322,365232,173135,644066,22348,304004,525265,346418
4323,107470,654564,626833,153377,589314,658278,461219
4324,583721,605382,228100,409932,71747,649412,193099
4325,595873,694997,62804,385850,214846,197506,384058
4326,145840,535627,440689,401939,703458,351674,209456
4327,68575,361922,688990,212437,373393,604932,471183
4328,533270,117840,527148,219385,7223,507664,203449
4329,333612,713531,139701,362803,323647,703781,273039
4330,79918,382438,153462,464239,710399,409639,397758
4331,90055,694861,677552,411083,616922,313375,289592
4332,719763,27450,161867,83978,182610,624521,81590
4333,243279,218026,519132,255885,349639,602565,362106
4334,402585,701188,541563,179549,581205,195574,620714
4335,292800,79862,466472,303764,327757,420329,280309
4336,608907,98396,687433,440959,707621,119563,385332
4337,707881,575751,450109,653130,550364,318570,712975
4338,515193,260393,487635,52795,94689,1661,394039
4339,444109,90940,642814,30311,518645,248345,680303
4340,301644,158270,489637,20384,452518,646632,479923
4341,399477,378887,666336,152300,458390,585971,471838
4342,478232,683797,167855,266981,653328,400079,55440
4343,539369,3935,42101,306667,606620,347783,367379
4344,64410,377270,674519,436406,166824,354012,600991
4345,598478,325818,224789,463389,540219,18463,370978
4346,423597,134131,199289,478097,408629,97761,78921
4347,513136,571616,698273,240455,82823,460690,330171
4348,117548,491625,673186,400266,656695,599320,313758
4349,219009,618158,287635,117291,578321,14835,511643
4350,221987,607614,606015,401611,386588,346075,641844
4351,514481,392498,108738,470039,351949,349910,577906
4352,331312,22710,260042,482974,591454,337604,43984
4353,461879,714398,201004,419790,158182,188814,36288
4354,294207,360860,521074,332481,237985,617387,509590
4355,269710,400091,527757,4640,702980,180552,513676
4356,187681,54937,540197,565484,231035,685971,271053
4357,427702,49756,630803,652730,173946,56322,375264
4358,521644,662029,110333,111365,309045,318585,141352
4359,246598,348508,243194,623989,697405,149319,286961
4360,608731,420989,139970,685087,549283,142594,183644
4361,51940,425549,232112,445194,497977,43766,193142
4362,687814,273096,236247,670116,580705,56233,102355
4363,85735,154712,198360,601405,25605,268308,111256
4364,261020,565157,603636,485237,437832,56340,158431
4365,588706,615441,183296,35530,212271,315735,231979
4366,27913,621709,654516,643510,410902,440471,239354
4367,246733,563598,507203,723064,124916,2711,526909
4368,41023,660820,649016,253645,107866,332313,650663
4369,465881,392142,169184,398580,645903,133625,720420
4370,199034,240268,339559,547715,497278,271366,680789
4371,340872,521977,522453,372087,189742,842,423477
4372,543512,482990,554938,333967,203818,491393,710996
4373,297907,108734,84587,11347,207196,164039,339747
4374,274259,265494,16933,477776,450052,45793,639565
4375,717075,270539,224117,392161,462683,372191,213958
4376,417830,65000,387351,387218,619174,462460,371594
4377,621567,600370,367999,272041,205140,665922,480105
4378,215296,199547,403365,454746,433014,125880,100990
4379,414243,81181,702699,606653,557164,42865,149810
4380,115844,434347,295959,634211,431072,436310,257037
4381,224110,259786,591996,190779,32511,183210,238776
4382,624087,545190,528203,288394,320004,472783,605849
4383,415192,82261,657373,132460,446623,164786,566252
4384,648713,300366,222643,550685,609698,396041,291094
4385,12127,722003,174283,514524,339562,448993,243198
4386,599755,360504,666891,66971,86335,548455,133555
4387,183206,240714,23087,486948,607616,520906,28194
4388,6602,694902,318947,593635,526506,689292,652367
4389,501439,132117,616785,115393,719669,713965,424014
4390,17329,384406,304573,663941,567862,576528,295395
4391,74182,1399,606223,400853,177194,6682,464878
4392,177470,436312,303741,440250,686668,70330,568205
4393,224456,516592,484475,456806,60836,66060,372091
4394,20066,412906,527407,612490,298784,88451,702774
4395,569034,101301,271212,495862,50178,471029,619047
4396,275429,419519,319556,19532,432922,435845,86190
4397,468333,72127,562468,713262,15458,608164,339661
4398,319757,23273,430118,513477,554373,225632,94486
4399,450719,33940,573599,681002,473365,325919,510794
4400,595691,126203,617399,435114,205356,103059,95290
4401,492183,115781,96535,541918,164604,49313,128241
4402,649611,183007,480420,274859,386913,249337,525966
4403,50294,568172,299267,47652,661862,249882,617985
4404,276910,283916,695390,421801,423683,491494,77589
4405,7654,624011,711514,376090,377401,608656,249042
4406,247938,674534,39401,558268,658956,323979,141613
4407,361362,112042,533430,566818,690970,423821,437432
4408,236819,549911,373024,582209,648900,77996,42405
4409,501561,695046,453886,254512,471794,401094,701767
4410,14921,480123,642785,667433,67109,278688,297089
4411,36590,357368,719284,593094,582229,100449,103423
4412,574033,142295,13097,222082,365325,119475,457058
4413,313995,254506,213810,632233,285822,661164,118801
4414,604778,455924,391846,201413,161771,7784,126207
4415,409493,679102,79697,331759,277529,500675,487788
4416,593776,686910,694161,534775,503177,711695,649243
4417,80337,152368,38270,2440,389199,521199,80980
4418,188765,582206,372462,611422,556197,269498,531962
4419,715609,679059,261439,340676,93334,41175,631323
4420,315741,218215,347181,575360,657668,248351,313540
4421,722717,460161,101145,464164,356749,648325,704243
4422,415797,284052,332401,458519,254583,698497,217327
4423,145243,421334,607149,345632,464904,298709,2302
4424,434643,139615,433077,646633,145474,242330,202202
4425,216270,397526,360167,136850,713087,239873,151694
4426,409631,394645,524189,215540,294189,380391,130449
4427,227687,108854,153732,387595,297878,232314,600121
4428,358656,456242,250196,721041,452488,457199,644792
4429,142467,160466,394786,553253,366657,112749,210928
4430,267670,613294,550312,274725,691472,96243,215423
4431,331692,387965,833,437697,332975,158113,331686
4432,389017,639047,401798,89973,271420,705409,444156
4433,655530,722301,34091,14397,522834,705205,496284
4434,425014,603901,67054,550143,189077,78824,279107
4435,28627,58512,221783,676888,187717,117233,236971
4436,701836,134342,114271,425661,421131,558119,460302
4437,408281,382909,60607,676032,571579,63831,589862
4438,321370,458852,324680,52081,377656,1450,5355
4439,157065,648920,320604,95659,268676,273549,630059
4440,235365,533817,533605,171688,390785,418620,532864
4441,86141,668914,518617,655260,185978,446462,99799
4442,664806,599926,590602,286676,18285,305227,357840
4443,40046,10885,322951,534353,361424,572303,309622
4444,501143,474094,190323,88553,712805,590312,170974
4445,283502,381965,437090,1577,147164,637284,155739
4446,450039,582768,556914,456042,214446,357294,587125
4447,386009,358475,462810,612409,248425,237780,159796
4448,98031,611506,390436,191561,543840,351483,678981
4449,21254,352200,274403,301204,264422,334610,656455
4450,24380,718280,280323,363496,211396,311607,376613
4451,352864,15533,425808,444259,17696,557391,327072
4452,620737,194424,361836,31436,393147,217049,529128
4453,80550,53038,326957,229230,131736,562784,625229
4454,236922,522298,17643,477486,253385,233134,527044
4455,701417,376887,112692,52098,364603,427981,308758
4456,82912,129367,321830,717687,27349,3560,381321
4457,222926,342906,319896,330485,56082,73504,142483
4458,515057,229833,229886,133106,309891,182403,15507
4459,505350,62219,61929,517638,301807,217853,524896
4460,647705,427749,656782,373304,323822,197942,573877
4461,4144,702091,177566,402400,428915,275445,180056
4462,153507,61606,149333,562990,355790,453036,258344
4463,394343,51830,640276,11234,350292,96383,340429
4464,52227,447737,202950,205651,202543,530435,499235
4465,522335,390808,140720,579189,444161,57807,615514
4466,633503,61404,148860,630815,391099,683051,575662
4467,262763,435472,652290,142666,173678,20629,438179
4468,85259,659778,666817,204919,15701,175434,319698
4469,97389,322243,348258,423806,313116,139246,14071
4470,577590,242405,68775,481905,77927,389760,221802
4471,583744,165661,644463,181622,572853,384652,239517
4472,601210,181054,381951,553044,685192,57112,604433
4473,656418,276348,395925,463613,158836,393130,708188
4474,545835,62656,532651,463782,579408,46245,280212
4475,665292,118526,375218,176941,110167,406709,514946
4476,393318,233444,286635,63186,595322,459686,608354
4477,585369,30107,480223,7542,165403,79160,261368
4478,246268,531723,190823,223873,657992,458238,711878
4479,346877,113618,482854,501884,123581,338207,271900
4480,466393,624552,278776,481701,295898,546950,712870
4481,136294,69911,125016,323614,677740,162120,513525
4482,415508,292145,555564,465373,625095,645436,296550
4483,380859,516426,14368,503964,689761,146452,399700
4484,690689,9204,643618,435598,6413,376521,377741
4485,446165,234414,94,690495,267369,69547,3085
4486,569611,406491,228993,45215,391377,44625,95048
4487,531365,98111,322362,707809,138795,184651,150861
4488,238897,509311,635794,579963,226000,698772,691064
4489,699423,673203,672437,230157,101870,555101,682076
4490,347274,100218,617061,220013,120066,276767,442388
4491,303833,713487,468170,495768,665629,142966,358665
4492,133385,579898,130486,675989,258371,310237,353202
