,iter0,iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11,iter12,iter13,iter14,iter15,iter16,iter17,iter18,iter19,iter20
426,146754,382024,6060,128681,436841,124360,695612,137584,493774,515501,379364,284541,261428,115343,94599,217355,264274,135884,21417,453194,457944
427,222418,310679,540854,324285,507931,643124,73736,178588,150684,303106,401372,243563,668806,215661,532089,87552,516214,76410,466124,704265,63565
428,569368,210220,305861,291031,612194,321221,646834,437066,93216,146364,690631,474946,489219,639394,301002,388943,430580,429973,387229,151138,359484
429,423261,680977,197617,684805,186787,584378,558182,385489,431889,611432,435735,547110,562335,30139,706761,386098,20909,215497,297359,62671,5550
430,6793,725544,397855,718142,252388,675010,86474,694649,347746,110783,127481,385707,1468,111333,470572,64521,94898,743582,255468,301205,152043
431,90738,282759,8291,348276,524033,198456,303157,418649,340015,268393,533667,99337,418625,175615,477442,7685,575219,627274,117350,187645,513211
432,466635,125426,165482,7962,266288,748938,653528,409134,676800,142432,521765,307421,515326,614263,629770,371541,150239,145001,79657,171205,619179
433,99094,82253,714638,175352,36129,702597,620141,494654,639768,79379,317187,381422,727837,326327,375690,324299,445137,537496,267611,180914,270218
434,634601,114834,13950,251811,729078,543405,153267,673819,15428,603602,284246,268027,308351,10557,310501,496788,426413,696951,255922,170408,676351
435,80017,521013,36124,621566,57312,432923,681381,687158,207957,616478,692833,376430,343161,713579,483893,399090,532245,569131,740602,468102,120201
436,418075,402802,725126,33734,549170,325895,624593,327110,384274,355737,483398,497243,397163,5259,278149,651566,49094,152608,722497,317335,686657
437,175817,712582,234490,85863,677549,570495,160492,152035,349688,463982,246556,89396,454837,533659,283994,287321,395770,236448,591799,284400,718767
438,640121,151708,509470,575336,646872,123156,502265,305391,487965,1103,548857,150686,364583,559475,383945,51518,37933,231483,13273,237277,213038
439,478239,448501,612771,189108,352611,583604,391094,510190,128032,633880,555470,514862,21173,456479,110280,599050,312933,127750,389871,699729,417815
440,131158,538208,89824,682043,696680,336402,644578,198581,387719,682134,455460,496710,310350,243689,277490,15981,355744,573073,420091,584725,634097
441,407851,202870,482425,110011,80131,733755,200971,747364,224519,24281,617816,89698,316963,138488,228391,182623,6586,394018,715202,516526,617695
442,327629,569400,623158,249480,575750,243391,42963,23144,611847,400322,390289,523998,190200,386856,579221,184958,110683,703279,51600,379394,689441
443,82239,78528,218643,1007,734055,500865,114573,178093,739127,963,183478,424912,488205,166887,471859,142412,539258,120766,574302,631715,380501
444,575446,744735,49112,145567,284568,148088,746687,254097,397487,558226,386395,668580,415839,512451,205471,423801,152067,313493,661148,310951,541577
445,634920,477062,408305,575430,87980,526798,42661,583240,124711,243671,43798,559944,325997,634644,693507,633961,595474,272617,228115,577661,451618
446,304380,662384,81069,256980,612865,109493,84044,20367,511056,409480,462366,492463,618448,482258,60580,256374,707309,63061,640660,630633,384759
447,281633,303987,680249,620308,450994,61727,24751,299899,448756,27906,488203,440306,588604,87761,17815,13611,200815,480467,412642,531690,107598
448,247932,745719,296496,129775,299092,737556,514461,42330,506986,592536,75914,685930,624436,319110,18090,141078,108698,476577,208845,1131,198
449,144100,126717,89930,50000,711726,92945,634222,368160,525015,225224,712055,704154,634826,334642,179984,618951,616411,467620,189135,366927,105434
450,173256,11394,95890,264929,591674,2631,537813,460063,566647,707683,189366,204281,634212,50404,244796,612290,630461,507083,723417,579197,523867
451,634587,257604,63330,500229,42316,222484,462232,111698,35103,417851,215873,290272,174884,315793,78863,47759,683867,127828,76070,138939,350625
452,654015,518795,298408,95749,334861,162290,468319,622735,199149,416001,401017,436460,285909,264471,275052,294401,271415,448395,10498,467267,171298
453,520906,69840,93135,577495,482276,25589,124673,361834,11013,690652,253905,243734,326598,444282,572242,29828,49447,185478,380879,15468,248632
454,497360,233731,721063,410984,378642,690099,343196,448984,230010,92817,268914,222320,234406,25889,641173,65567,731685,593810,303153,552611,431802
455,67057,735509,645115,414250,631602,245888,415973,143648,364287,595094,321807,490781,696515,498930,73215,441939,743033,64582,677733,91185,146854
456,173691,675465,186062,252309,584154,567830,722261,73832,68303,734956,393061,605794,536932,399468,387529,195002,23949,202996,126886,95047,106496
457,232735,257307,273675,300323,420714,632010,200496,147129,350757,422868,95245,286647,539645,632691,340335,240939,189655,203259,592153,618020,636765
458,660464,732634,226002,188308,265953,500249,339029,199473,538012,420684,220484,612464,247533,207778,526449,698530,582037,367096,697957,485374,370204
459,659407,525947,686286,424900,347941,55584,678806,179366,13358,310653,435010,381035,85021,347255,544290,233891,516509,585561,345385,218248,577723
460,79868,635282,30147,634751,319646,568490,685767,376665,158990,40271,704095,181846,350805,570750,375686,558775,420642,487007,691202,462171,671835
461,420466,268518,525419,132280,369719,681401,232118,487531,551176,648801,155577,185714,307639,525873,43273,657770,458611,422601,554539,667388,455343
462,373255,230555,116370,532094,164155,630377,739224,86155,530718,163479,470774,354573,632501,39037,727263,637002,721396,716453,112916,373423,404693
463,333273,262397,32460,435826,479992,718626,66932,615322,719023,88730,531849,180231,298370,500869,396996,256511,211316,419567,368274,102626,447788
464,511752,494857,534335,84077,144279,676236,637055,24860,146292,629670,13209,19898,342760,319398,718835,244135,309658,158902,12907,414764,718936
465,276923,300312,43599,146649,535951,523893,419385,20383,14369,541380,411483,89371,88206,263468,259523,689521,634219,478943,438487,69442,124866
466,684087,434696,220576,676978,141033,54409,242491,642100,148851,684470,619903,62891,26437,654647,88443,138545,95882,225365,520888,39294,42757
467,510043,5012,252483,405971,645395,169729,91013,388337,80082,40022,672184,555615,424706,649664,659529,636591,136554,585346,212434,475998,507166
468,370370,46355,455299,62565,548467,325960,438142,97184,599953,378043,262516,177968,260803,321118,613576,214804,129017,110691,277073,632821,314404
469,653609,281079,470857,687380,127465,495127,599280,93277,20301,575775,616751,561608,433709,140297,458070,3345,652887,443040,302872,135997,599159
470,148475,428630,23212,682825,705059,182217,715242,367242,599577,730138,349416,583248,391214,679229,619685,668604,349107,732381,719774,584069,451238
471,48715,31715,697317,513649,217483,554156,329943,532538,748385,572554,439735,654901,569790,228376,222452,509677,496449,252916,601072,412608,511570
472,7887,270793,747352,156647,423221,28907,170933,736768,259873,354279,12157,241287,508037,581727,277647,723637,662651,305660,711620,18448,256382
473,171026,353161,668603,160749,493635,69213,544337,730272,602011,617964,302834,456066,731484,45346,44020,693300,502598,435589,130872,226868,499764
474,361808,116163,150702,236359,473572,138787,304237,509042,400985,726386,24046,408934,412234,488179,18580,158868,660460,21983,471324,97671,546349
475,743418,80607,705354,296039,149842,698057,259219,716480,267953,195859,533126,644330,492159,635107,456946,83139,403858,445435,637655,371774,539980
476,273535,718726,289753,142131,297447,8422,651219,251053,695018,454524,734211,253450,287294,515232,483010,553846,536675,483236,127403,628439,742407
477,8802,257414,363273,462045,21448,604702,524652,151127,398101,666487,481964,441264,53817,457133,383303,745960,617306,138283,730276,536626,118427
478,6940,295913,424095,567543,510967,395092,364620,748437,573970,179055,414619,631927,160732,704591,402449,263977,672938,310011,469927,425448,667002
479,337763,254354,712981,506747,30645,50142,127740,211632,10616,378025,413445,419447,250399,200144,705390,260043,705313,717538,199293,714129,612121
480,18099,587527,235513,30396,139502,685689,475031,289064,591046,136610,99775,481967,197067,645810,247316,293861,622478,27437,553498,746554,226490
481,87479,562399,611299,431390,593450,658785,372493,638790,44517,657289,384665,711076,711035,476590,85571,446805,339153,373122,670736,554637,162355
482,102746,452880,12656,652597,269701,8627,275621,63716,119496,723977,398405,90075,46321,617848,172386,502943,674928,568389,651455,23030,567853
483,192201,449065,691262,579,507633,234011,28506,339549,508483,458450,413982,689751,64059,630911,499451,464767,662979,166337,384537,720866,63234
484,568586,522960,250556,10231,334657,253243,288091,579787,619252,159300,6351,296035,92574,712180,68305,222639,186706,33537,734197,180263,26379
485,436785,221855,215539,666375,543649,564541,214440,520937,213138,166790,303749,237176,528051,240188,474235,562271,541590,398790,364832,451204,511453
486,381229,705094,155811,148004,671263,440441,405704,221850,526325,683331,401376,597840,409959,207608,6847,369404,741268,385169,101903,295497,584571
487,237001,582135,100081,236898,340281,85762,194034,553889,441374,122111,385528,42223,475750,508283,696644,82102,614218,49815,37530,196646,263291
488,223136,373896,250966,709542,531065,638962,238105,470935,661803,701799,143375,630223,568709,27601,334668,462116,436476,257588,362947,305825,15520
489,333315,130884,727987,135042,151637,598016,427471,151540,182740,646547,424059,182822,438237,78493,112189,118038,476867,407828,647279,389605,133623
490,473373,739274,586751,711158,539867,282724,545047,514488,683619,744385,12035,8108,402542,126550,411319,388397,542311,540259,684985,151514,467918
491,277915,506186,161133,337844,220102,304153,544582,412691,265846,208262,586367,403003,352992,600719,674960,114338,196821,584208,553958,408090,42775
492,711935,264687,554083,575232,236713,119016,23495,4426,368972,257856,238544,738590,331344,410837,732118,291245,545616,147473,77759,207894,315217
493,101931,54728,38567,221827,527812,731830,46121,377565,56008,515190,467585,67159,154486,714541,694862,593599,74116,112757,385980,360670,208156
494,318052,385056,126099,183218,296708,303979,532153,652767,616608,66312,196195,85805,520168,240266,392900,279350,215660,101477,617928,85007,573237
495,121694,345586,463734,183305,647567,740161,645348,609465,258437,42632,18884,59646,128845,647766,275524,232424,327310,45122,410815,186320,527899
496,48447,622396,575758,532717,586487,47130,654421,97319,108417,716799,541071,34996,324792,6556,555604,587471,733856,558257,203714,582935,388016
497,37590,666863,333920,384070,670095,175341,188904,410528,345804,5246,565940,657910,111785,280092,323157,296820,365773,202264,424902,79313,214375
498,681928,465653,287026,75250,510683,390356,646010,55380,231713,35498,42754,65905,143407,421258,640807,340280,719015,39157,272118,566562,481339
499,148731,416831,719097,305722,600588,492598,482954,1254,308124,715673,12538,137113,373679,392885,481204,479158,192387,94535,420801,146405,530621
500,494044,223825,457664,537003,12906,607535,103841,672450,405897,266062,518173,593390,348027,541136,706961,618820,282271,40510,626646,64092,515877
501,647909,659482,420314,241916,18867,713471,707931,695482,215389,337306,286498,703284,346389,103132,559688,555291,650786,269827,670535,601153,330299
502,364502,731851,334421,300539,702613,453497,246198,18914,541558,330090,259936,410138,43860,400065,153311,636729,253813,745037,132282,605235,32126
503,225179,55734,635630,131270,397474,253322,90850,110454,513070,22518,618584,670799,138695,634625,480533,649735,163399,285079,662175,211712,291765
504,517916,236219,516457,203529,248388,204103,555337,434993,307090,147035,671005,263211,220571,667382,231169,438024,364670,462934,194482,87574,381793
505,364691,128141,703771,727608,95220,293356,329833,287048,684915,296448,266680,431447,477323,209517,543651,343629,318814,11020,702710,502404,611248
506,404942,610516,721973,125817,236878,352280,403367,54951,211625,380129,580547,201006,427363,316246,315523,293343,191668,87948,441954,490827,101133
507,447266,301157,546070,348316,12133,191257,728396,746906,462598,28888,612241,206276,367400,414022,570889,28733,356326,488520,734667,726939,498016
508,33896,465290,607184,319211,79800,303953,152488,347808,380513,217360,443088,61917,692096,583353,17922,193254,81698,332313,47921,346038,630187
509,638054,544818,207482,468386,181579,679876,563875,478066,561117,507751,87278,244304,439981,135362,76294,339418,298836,193747,686854,565458,507549
510,144026,683927,90069,698959,720643,363461,612520,198330,449784,684930,554340,364617,112740,205664,282149,131740,478757,32941,194367,680575,175930
511,457675,579616,593207,193829,11365,90190,80465,624059,707215,466260,457680,443700,429177,528331,283165,374062,275163,55674,525482,351737,611559
512,92910,506192,40186,449336,651135,671967,563783,653880,98232,445019,368910,561433,9945,115780,189680,352642,160009,287710,739370,486908,98543
513,206969,45116,464260,267451,582061,8327,202023,291053,16098,214204,76740,43872,683064,496357,67071,568447,85038,59770,512207,118957,268966
514,168634,626049,518601,567409,204335,508526,513176,711260,203136,117368,711036,328755,352625,708747,568448,452841,52811,136838,232685,210739,192834
515,76272,710859,10865,487397,155079,383789,458197,482292,659611,288042,507910,200501,538247,139761,293606,589647,569564,146974,157963,28406,239765
516,180431,730361,553677,47265,442061,470844,86025,556495,232911,566366,523440,558721,467027,419727,97861,620820,248395,129593,122667,558252,694142
517,138464,79573,352499,418852,465227,546919,410107,278999,613687,553932,20174,218288,102837,220648,557330,587025,118990,236329,187941,563052,724951
518,240803,233966,376725,360320,659492,248220,143388,70476,169129,317104,718242,580643,46260,703267,518036,241582,344660,256130,470421,399399,67454
519,671561,742389,201824,434693,545622,598378,274491,746876,11941,16615,726342,250657,677808,16062,670269,437090,628207,494007,218495,173289,1557
520,164054,599715,366452,216164,2272,470470,728662,183346,538544,411437,231446,642134,46586,497603,394400,394738,53575,620745,275709,34069,337836
521,104666,620446,711486,331504,56627,178443,242579,23027,710921,75862,707244,673870,39052,193087,687060,153830,411763,259306,709511,354092,288012
522,628837,302699,463082,45366,648878,392238,445683,344909,399275,544015,639546,217924,371475,129831,553645,671280,458930,557844,494625,83241,235359
523,205218,159447,722293,364159,44190,94852,281404,469583,264427,87445,506778,220885,467270,165367,503285,320514,570604,176630,744508,681682,677265
524,12034,625735,654657,581317,406628,616266,503800,134210,276809,43575,425485,36655,345051,479185,517782,31840,417551,62471,199589,459987,529486
525,668776,92315,20988,365123,637691,300412,77976,378676,54827,48011,68804,529116,335066,625461,4014,631606,414532,209691,682999,220714,281211
526,474829,137440,275565,713898,344504,10989,237838,496623,491511,148390,630446,168428,673218,509352,251966,277491,599091,469950,745815,456419,57639
527,322557,66032,596040,688445,143714,305225,294445,421077,666220,270930,172791,593382,12395,147904,8650,300012,301754,262335,138205,741944,600334
528,317376,288769,202064,153191,743660,127709,96297,447559,733875,557642,76649,717500,331821,170654,336633,625797,271716,575846,599789,720477,378098
529,674998,399059,243410,697812,345222,516183,743308,276107,129483,99933,125684,583515,688004,661205,684646,115605,158183,105471,600918,242614,626454
530,743752,733303,109138,662507,657355,67239,395402,221583,288491,608050,468556,608782,219790,291022,82896,482586,686011,567222,620029,672251,496287
531,457181,549189,587429,239749,126608,289986,159635,375783,531516,716890,231311,386971,632011,171764,142906,523503,121751,592919,205324,100279,379428
532,617981,50138,151670,676780,256457,597168,20090,126100,98407,241776,111003,192268,572740,523490,218211,422057,382271,73155,590296,426902,738339
533,282577,317314,506218,184219,748935,139819,578708,619307,164959,430112,327546,722749,420805,133581,438298,717700,83760,403800,115887,610417,229156
534,83412,577912,94413,116873,194964,383797,303803,690242,50660,128646,563851,137819,605018,395100,627751,355570,414325,735479,268504,332149,617408
535,169511,480836,404117,304293,302846,559482,685705,524725,617065,214214,491348,4022,295958,669128,549537,384160,323950,239471,226547,582644,11732
536,487776,289690,203779,254118,340532,172120,71989,67923,464877,588630,709530,223937,169833,280776,424330,53185,200400,118807,370795,96268,666412
537,33423,444365,503085,25387,188837,116649,277585,649102,151893,407664,314713,296266,111020,59661,282448,405283,105852,365265,110687,646196,647112
538,592022,646528,11960,346496,529044,663927,114862,350930,132806,95991,589544,99101,310411,405146,469320,250582,253821,13369,299384,614158,435702
539,586725,248853,444256,658072,135809,22120,485346,167720,410178,328436,696219,291811,672839,576680,326443,597105,204324,690800,652160,188453,350139
540,537297,376519,731337,170131,29289,551096,288911,623246,734574,599312,309275,167135,244435,167881,141797,309486,705333,159383,88943,77617,37141
541,365998,264439,170266,341280,483635,43584,434111,289777,97650,467173,505633,611841,105655,489804,181090,225180,155331,669571,443119,675292,662350
542,57934,46737,199806,291363,569027,497946,32801,267164,490282,572890,622830,324372,573998,734308,277368,385388,31735,471116,256966,659465,352249
543,575033,712731,28379,27715,71860,259872,177486,723860,325055,506773,548193,445055,618375,289089,500877,434630,218669,469136,295407,719981,30622
544,510064,218857,655560,448113,319084,677376,166007,410291,588568,245218,373477,707913,365586,642549,483708,368184,364641,658274,152419,290260,500138
545,61576,156650,624717,388246,269926,621552,201894,396039,301999,444159,302467,666484,609289,562497,692014,419857,412259,518928,724770,551542,233810
546,405804,411373,196534,523436,276321,156778,457317,321597,11578,184200,727868,414509,525044,35976,428999,267599,125540,305059,681955,45753,635622
547,437435,606717,509738,369430,325016,538851,492726,137643,315610,361506,366317,673142,327199,395627,302443,679923,230784,102336,11267,655624,436138
548,144354,562217,404248,637988,571183,472135,533624,366956,458591,526458,576977,745784,442773,439257,51583,200162,391757,702103,628362,627287,616272
549,249813,445420,134297,97450,8570,24034,134246,79857,80124,91234,451490,562937,346401,194798,345770,214938,193288,257010,262985,117902,425833
550,301015,46363,432087,502084,636114,290756,21029,268048,232149,730153,173441,185320,18512,245932,90687,304775,610492,290570,348764,631250,393988
551,640500,135027,380831,742962,567293,648870,214152,124686,496955,101835,671062,593119,442618,589210,356360,50080,135704,645021,109920,101805,133814
552,112469,522933,347149,546125,131362,541406,168500,162315,429444,206952,250655,595125,719601,179802,251596,494956,610246,434007,622372,161325,96377
553,563371,747143,124264,365379,327912,451743,331805,745771,133102,734258,85748,385098,633649,557630,632376,21007,210990,26669,94439,1322,361493
554,195622,187845,27589,389371,354714,244088,592727,6303,680021,520878,669915,51734,317300,595303,393748,378281,572415,661605,582896,453071,3625
555,441114,230583,419271,165749,590388,698431,271319,304809,117637,51195,159344,471430,107885,707187,553291,552192,431918,381819,549837,36625,433286
556,264633,435927,653537,676923,253428,539799,259226,607171,553332,497665,661820,174676,124240,514121,225460,176727,253234,199823,239701,640247,111674
557,171015,385640,564498,724562,41762,85379,611348,224397,514279,562806,34051,688081,525145,318317,399932,510562,121781,395399,497037,535018,108043
558,207899,605944,567518,271723,630749,358936,519110,193654,436273,571815,433333,654875,440310,190262,252515,131401,61751,381793,35571,284332,267745
559,215751,210169,391821,645741,495746,502101,149786,361786,67689,501088,234286,129756,563869,291051,93188,578761,567263,605590,725400,8226,13512
560,539130,208929,76553,338364,526889,36719,526702,158170,586868,345497,708983,115752,621065,652787,435108,568313,515523,614332,148845,318521,637234
561,389097,501653,366878,213211,644509,361802,665647,236893,701729,664608,388576,698458,326059,406155,299500,727898,331286,674096,506207,389903,308995
562,661060,200517,44187,484589,371720,544229,552399,519062,572260,233617,98625,508676,483580,716605,210059,732914,527520,453382,562791,437819,514750
563,361281,340951,255184,390666,254190,601002,182708,461244,403046,314093,32021,616922,432252,65339,234434,314586,593219,696247,34955,663432,375043
564,23445,730235,435748,607769,13019,286125,268488,347119,709683,295077,359535,224551,417032,280399,344408,579083,133059,137940,33644,194054,160719
565,579820,702331,218022,463685,189149,156587,430106,297780,266398,404435,323253,693154,183848,96557,673373,410261,363568,15518,580496,696700,583491
566,325741,146637,667882,13744,745659,364230,209790,440606,284179,584188,294646,403570,370742,19847,697616,523191,679134,586537,709820,125023,291263
567,518093,199871,693962,415103,334857,548350,94436,42381,708829,289475,265165,655085,660034,512792,449528,321876,447278,520981,49106,579687,743849
568,96430,186599,97847,320791,21366,279079,662768,620677,274628,627828,37013,730803,285160,221398,516614,332098,259162,270537,87042,525483,327029
569,372325,629342,544623,321494,742816,361244,643388,327773,515973,9682,51597,619256,137359,254866,285082,614718,682372,734072,15169,681962,528597
570,324362,746011,252509,615867,414312,504696,456826,661313,204901,188149,324105,38108,213583,123716,446635,669299,153907,423418,203763,651309,262431
571,541970,632073,496458,215927,605806,109347,375501,490738,673744,277147,593243,566298,115516,256774,418465,463654,526858,463061,349978,126756,202830
572,195446,7732,585004,528483,699007,558437,51967,562638,494375,88565,517751,340537,635393,147066,725599,51727,626024,664329,124168,543516,723881
573,216796,163794,711236,515055,658965,600658,555957,18791,389290,239053,692075,473512,243392,332034,141330,512684,359907,353114,59608,135086,232022
574,603422,485184,155002,570934,574260,668049,464368,137675,622992,374603,618845,527833,233984,157433,734610,489403,18471,176207,737505,630373,596749
575,345816,160825,16587,404285,172112,275482,610723,24252,511298,360133,703307,554518,407157,552904,253709,660762,394604,429953,615262,268383,306213
576,643932,67807,37689,223408,237230,528591,721611,22012,607647,198031,727937,21611,4253,311781,181466,320283,195912,143387,579822,377383,84900
577,647719,204526,119806,734544,89205,711755,295573,250363,590495,403812,391154,645694,406911,532508,662190,289308,571688,230870,154903,451633,445269
578,383465,745386,120071,25567,476318,669779,603241,660475,155801,155429,70955,167022,599247,407580,312958,744593,153407,510966,464344,732793,24711
579,143868,255600,645931,351718,51660,133395,679585,658351,332907,709139,501576,165762,365008,6463,340465,186165,306434,632842,360712,623975,629613
580,688216,13663,320920,616364,491282,97310,351855,743701,339640,258875,583789,647257,556118,136880,224487,585634,444407,510750,131730,545132,199311
581,670945,477666,262094,596740,293798,359602,178406,586276,510030,245596,446645,23722,493272,185238,29331,422454,551284,414951,468412,241446,614452
582,317864,100123,377709,665789,465532,662180,4038,156137,565272,11816,104888,19185,382435,102220,700811,358209,28526,736271,465540,184612,648587
583,609779,396649,236558,470716,412095,442818,92223,575784,233082,644581,588626,714695,715534,623861,507267,233253,268353,222880,533794,738849,90485
584,504033,298764,287644,611765,90766,190161,53103,403814,255722,285604,440564,505329,37607,562467,34589,409364,410182,479027,89831,393551,726885
585,730455,51646,548984,148642,416447,71007,322906,325122,60622,32345,704183,216742,37833,128844,129193,641879,503690,119941,629972,419468,689280
586,585973,682263,75187,179875,225895,573212,64025,43730,236774,100283,6240,450351,124740,113849,264757,405918,373885,729926,586123,717190,177841
587,513102,408889,368923,291806,123607,678310,254723,653071,485309,224645,726653,76604,131283,493966,296953,363772,499256,9079,665202,228903,283131
588,442945,492272,731788,441656,281835,703645,339094,701900,260011,349647,186131,557128,70529,258452,540229,540982,563840,131841,55249,586153,707051
589,44256,312090,4036,397403,81718,346538,103894,739994,8974,34741,690630,543284,199416,726837,312198,315722,637670,251109,658514,60987,314765
590,393300,183687,304953,683617,330175,152862,123927,280465,230304,745766,733134,228245,483696,513929,624041,36643,580739,59649,73982,282551,638323
591,724488,356443,381155,399331,373866,719575,262884,533246,568559,203037,592261,409080,169591,355142,592373,555116,346536,440758,252715,535391,141293
592,552879,58923,522408,189010,121422,724359,432874,52982,582561,232023,511152,511784,35637,339519,258762,576024,538899,686799,126009,241965,508193
593,507619,141721,544127,453597,542647,494596,70891,17238,739425,299224,488980,40836,568230,99900,711655,273895,270269,167346,634459,579721,563552
594,41251,360471,474927,579951,539278,194987,740663,373614,432002,325199,622717,719959,14431,16045,235136,116485,361015,205407,450282,631562,170890
595,43528,553910,403930,494603,145037,657671,212295,199578,432310,25759,316268,655174,403476,604568,554897,538789,108131,400470,99629,447234,534402
596,422155,177746,296154,291670,639801,140214,433525,407479,73133,45586,442014,451606,295983,736273,707175,484449,232399,283692,99450,43544,279155
597,613007,724293,427239,281551,393085,489065,260285,465528,274061,307328,560838,424367,193782,608921,653366,563536,622197,535422,207649,714791,272528
598,187771,594059,459782,689702,537530,595978,182550,222298,446848,313692,333955,592470,473147,306308,64227,659619,459241,639672,362632,412669,156121
599,329490,658920,718645,425073,538858,480518,493254,194905,738596,606746,671868,588920,693109,224608,99157,42638,575729,745957,81754,246274,202893
600,302989,382658,369146,669315,97878,499541,177673,549621,147143,176026,262642,742158,587904,471212,242964,665128,474575,564729,325728,74082,241887
601,614923,590735,409329,737001,367852,714103,155400,494410,577587,54329,601239,84585,378302,23020,453877,290932,292978,533836,733520,45573,390998
602,53144,726811,604177,442313,655059,227626,361739,686232,55665,639217,248846,487550,529743,691116,627988,523273,252732,571494,391011,391545,605177
603,666959,139353,731521,188973,734343,134429,93561,470875,188638,352613,14991,328988,85298,524435,65234,264356,565258,278120,625908,76626,569277
604,95316,415440,78214,710332,296672,429443,206084,397602,418288,74139,153910,567384,144280,143826,511497,569250,613663,20285,213774,208417,683575
605,542791,586828,335914,179388,567664,701095,392286,230479,718346,495709,254701,732579,184435,425303,233475,281616,694300,129192,150250,391805,113366
606,442200,277622,214601,42075,89791,592364,487969,112423,2225,543679,420236,410929,262935,546069,366255,356405,243697,232418,279037,649679,450567
607,120475,330141,338152,682940,106363,394161,243261,72371,719301,573363,563797,242033,475565,268964,156046,583360,539303,581585,612430,422940,739074
608,670995,738058,244931,616552,520923,53909,71885,170815,220247,480793,247092,264217,79096,111398,79939,95864,218555,272203,17793,99323,193344
609,439547,91367,160957,621494,573883,197023,341135,190543,37696,557599,359640,160913,183458,84347,86788,594746,239724,228684,321885,578157,21566
610,411283,724688,555923,464987,557596,227162,137927,224392,661105,595729,671965,702772,492435,332590,183698,333520,315930,663174,297706,121013,94468
611,734247,175744,538273,135968,549152,413855,262911,718254,297150,259466,128063,299488,498905,255189,280481,2588,724332,29687,698299,313346,436324
612,447538,193615,735959,368117,660937,665366,312164,714639,84472,31304,256703,348390,528298,652221,139906,134636,536264,627920,114017,213759,74889
613,207779,154373,403429,478851,515487,99789,197852,495086,740786,134196,596217,500577,692693,315837,154367,119620,271146,662954,190408,251041,559305
614,553093,417935,356627,610872,85394,632977,514288,568347,242410,326511,179901,479099,35096,622559,453058,734476,744334,478509,388934,659997,352454
615,390443,195108,665355,136236,69415,592634,329460,50033,378829,573781,430692,356652,657640,167983,330706,546553,472558,92810,526447,227550,495567
616,531374,165087,417400,184173,285390,393354,448533,227223,49095,743176,269722,350662,72554,147301,595551,330265,572348,665438,380626,727455,702168
617,450204,482676,101866,636053,703444,92152,610114,628175,240337,54741,482615,382877,235731,150421,489787,378712,259374,635078,244097,11623,438828
618,378113,653385,542691,356529,453893,82486,374080,691753,585430,463223,248981,483473,98344,39780,153532,503542,338214,678809,432486,446648,103251
619,705607,350697,613182,456252,103496,336481,677070,696044,559011,594561,702238,675702,77554,403556,544690,583383,441817,189757,301192,691788,315598
620,116716,442402,671886,387848,151381,685849,485476,157586,266153,514989,268479,618790,649949,644534,181599,715655,507182,52661,711536,166398,465791
621,584546,164960,571911,611393,465610,406648,366477,618186,320380,243610,724270,604273,26699,687960,130864,166451,717054,663930,586888,455600,668422
622,220839,1675,112114,54190,685392,116661,103009,527516,64994,200057,179211,6431,182330,744753,418734,330221,315933,597259,110292,626244,241527
623,175494,252790,599233,452975,483942,122437,35938,319576,597418,413188,424221,482290,631838,432861,687145,519973,208540,533423,515616,328712,412650
624,475817,23339,162289,304917,148895,298874,72099,210676,229036,112585,603198,560359,428763,378211,399491,691550,261010,336938,508634,685104,622103
625,493791,257987,564413,629602,79985,423029,639307,390844,316335,147089,190132,6889,34303,617791,392646,472059,280608,245939,78386,119005,30104
626,394093,164393,686535,723284,662414,387849,492264,213020,404867,329763,185156,531140,730790,302697,419542,627503,47517,520678,355325,547244,277858
627,77244,31190,543084,142496,59075,511418,124386,725476,538681,296057,583093,740382,641341,449697,706491,674939,88047,14570,431019,333798,541627
628,223167,728059,319952,528469,497337,241877,122555,537280,219354,741154,669301,269574,335301,126996,591427,241343,743172,459819,204759,540266,94758
629,185805,325908,3738,486958,443940,405255,366577,691917,121737,586785,52479,441102,66855,8551,240859,573497,146851,685583,420779,102862,359233
630,41000,465421,95543,537783,235117,406787,157727,141996,403816,360261,313199,30867,680729,211131,168599,412991,259153,616819,169051,395800,471254
631,215054,662116,739675,118282,302591,409839,712972,153076,108629,139846,272945,27109,363259,609332,370549,657842,510548,234465,186682,719395,740398
632,406394,158909,484431,44130,554090,501293,491265,195112,245994,617661,166522,310220,651814,518216,193142,740730,122217,415889,12784,255411,457542
633,642963,542808,233710,686373,515058,383284,23367,171700,526242,579068,370832,159598,11554,565869,211986,54922,712756,460011,543122,553475,409904
634,227648,118139,462390,160433,178848,349265,380541,76453,40756,185817,356992,131181,654351,45632,506069,664352,711583,55226,14015,370944,643165
635,525559,471974,336573,486527,703607,461325,539221,387370,637307,44387,48574,685661,624681,46298,373126,446583,183741,717357,157197,698124,713702
636,449493,144650,475833,47088,32768,623737,167444,319326,194210,33027,681560,496037,284649,255497,389279,682309,329377,675935,63702,549321,548033
637,694708,31199,532946,408119,522129,317536,425688,380637,301469,488873,470220,446484,237514,597546,666465,421368,565462,456728,484819,461144,599061
638,65442,684536,131454,73655,95682,612082,330782,282018,73174,105958,614844,113077,458301,553146,592332,582144,635418,677981,116129,264011,495954
639,431857,476533,539545,207347,685840,162667,554619,503494,409857,492634,387720,309372,607165,619707,258431,523199,58416,94313,405504,574393,100282
