,iter0,iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11,iter12,iter13,iter14,iter15,iter16,iter17,iter18,iter19
1055,877235,911932,1952049,2156339,701159,886249,1346231,1732401,997850,518649,2134525,1787048,996025,2033676,768823,2169860,1901474,273882,1627788,798864
1056,1205604,1879035,1901488,10755,2133233,1556105,256858,465650,750642,1334972,2060327,168685,145600,1054010,232433,292255,1623649,871285,1885949,1823908
1057,1734755,701640,1155642,1112028,555863,92093,1124156,892722,1037435,1936895,1957126,651763,519866,252120,47653,1869666,18130,66019,543966,1776942
1058,1823864,1200021,1014758,1878827,352229,387662,559333,1022725,1161882,1604293,188610,2066693,969178,549048,1510674,16433,82902,1621729,506360,167125
1059,1584346,529784,1319501,1760338,1262713,1080793,1647444,2088073,283418,1561539,1075130,2012254,314493,382957,2020313,1469843,1314110,2168964,519724,899071
1060,488561,1540605,1967809,1753184,164934,1770283,1019764,1959627,1800071,1073385,2184445,280614,929542,1503842,186149,846084,797830,1628376,281477,937957
1061,749269,226452,158498,1242386,99,1069379,106818,1219352,640171,2206109,1558285,1546626,419226,1298103,297364,1475368,1075977,1612171,1565935,1121944
1062,847931,1304027,1731392,36136,1706421,1605563,1826243,496431,1548371,157987,496606,1526744,526688,1604972,1355393,1116210,745968,1962897,1699288,1533464
1063,706480,1629589,1276959,1000860,450618,2031586,1795610,341142,285857,523026,1389913,762114,1887245,420786,205929,1795512,2231457,13819,2189198,1206132
1064,20438,775619,2059130,947873,182136,16235,1006133,2080232,1925672,1273081,867232,1609986,1578907,508211,199727,794026,1348268,504787,2238068,886920
1065,1704363,942224,1562630,1039675,1144650,1664577,1823289,2110274,765376,2002871,199671,1325684,1934778,20258,1395244,23374,1145439,1747942,1963301,425210
1066,626655,317568,1936185,1037181,1182368,1556213,157066,662253,795009,419981,464817,1975038,973628,1062748,1200476,310489,1246269,72606,516688,1225236
1067,1603829,2029109,1811543,1869727,1053173,1553172,1430941,635844,7874,145860,828937,864,1932716,2216242,1939784,1554182,1756789,847409,954335,2081581
1068,1198938,2102048,247485,314779,1591812,367614,1628498,244424,1609987,641476,1697352,281700,1956900,209567,638662,883497,1475064,849238,1402507,996312
1069,1606564,836344,1131422,1183603,1378894,751092,370054,634826,401690,1219596,2196985,277135,1712248,236507,318821,1125483,1909624,1496334,1827897,1243509
1070,1514682,1898980,1933268,1733350,679491,976734,960311,2153658,327365,1550465,918998,1741527,1036857,1212723,46496,1544445,699313,35801,2052079,714701
1071,2064746,1075758,20899,1911495,1246130,1785296,1685186,1154420,5866,848604,934393,227737,2242188,1267650,722196,1721610,811127,1204310,764453,1722445
1072,947518,672861,2028373,1687708,81088,429261,1141146,256274,2010660,2164577,1044091,387616,2209358,1837653,1300151,414399,747881,113947,607383,630421
1073,572929,127392,2223851,1758899,1397623,2062866,1156702,704451,798213,1153563,508066,644037,252528,1286234,1320464,1990574,33632,1456527,1470350,1458283
1074,329371,1848834,1824758,1040033,1199394,1912402,1032591,1190798,1815838,68933,1124020,698884,1829636,1184026,593801,637521,1713965,996470,954056,1648362
1075,1827872,405440,465610,588036,976531,21109,1712099,1947853,247927,1267540,1632510,2030439,1797530,1465370,1418349,1942213,772773,1638393,1705955,2193498
1076,1538121,1344036,1202928,858748,1399654,150212,1968683,56775,171330,2150989,2107884,322117,38063,563211,2087663,2229456,2134017,879674,1815445,792627
1077,1417566,2023959,1791754,356708,2228194,1293454,1807151,353818,99733,2116268,1594350,1082222,398034,1220384,1346077,2040473,946508,1886916,1452561,869501
1078,867479,801913,2242264,646833,54151,1226293,2242475,2147716,1125908,858989,142759,1970469,590500,1941275,595811,914545,196965,2231586,248924,368244
1079,1339935,665159,2028677,682345,646893,1119274,871022,421754,1123346,1221659,1579253,1005898,354069,1176565,357267,780114,825978,995463,2139509,638958
1080,1841808,1970046,2075945,1062023,1674638,24585,1563037,331918,378564,1248057,2181698,926746,1162341,354678,1297998,1767416,2123366,2221860,432872,1405406
1081,1751615,517852,1449775,2114186,1708206,1186834,1540663,1275258,2243127,2056142,49409,104516,2134627,448874,2030553,2015830,2241405,147384,2146653,1170729
1082,456042,626158,2138248,21758,659335,947691,549766,1451662,1304361,1397,428014,839041,1348798,2008570,40217,1138220,75532,1142784,588041,1188024
1083,2105414,254763,1777165,407636,1624722,1271442,245719,275434,1305149,2086967,1502050,1090849,1934926,1860508,1892814,1146754,2068866,425401,29825,791119
1084,1782180,1584767,1785995,897131,930588,1802796,412145,681306,15764,149731,112393,2095731,1862347,1037443,426476,565258,1638998,1796379,203787,33868
1085,1184192,622692,1878330,756737,1096513,1148036,961546,328069,783710,1807708,46248,890209,385425,422078,1813340,1159348,1090392,1576243,1128450,1515006
1086,66303,1849258,1787400,1253913,959858,498570,34263,2104231,1517445,1355246,1090063,2021737,1565396,281906,1753084,224863,1849030,1452030,689589,2221485
1087,1949952,1184305,1152653,2032682,2179527,1365983,713885,707688,1902358,763912,1968755,1059478,1611957,107213,797750,2104807,861621,599834,1312024,1082644
1088,394770,615657,326985,710451,73275,598130,1920122,268044,778759,1020301,1662797,864735,202116,1125748,1434243,1688096,2212554,344089,1137768,1909558
1089,1799154,377724,91832,1035309,1405266,428533,1927609,813533,1925454,49816,2100239,37720,1339064,1974592,2235191,82730,2181207,2219967,1597056,1358909
1090,185616,1161269,315076,712824,61149,1259274,1980713,951242,1437794,392612,1452804,1528705,683110,443915,2105461,1388538,2239463,2120501,726973,1702509
1091,1729923,1158481,1576676,1445643,1389797,2121388,1110543,413674,1205943,430248,1955165,407024,700614,1133878,1250308,1757856,698315,1595372,2207779,984065
1092,1618984,2141879,1058042,1588164,1922051,355536,25063,2064966,2232477,1886303,977022,467697,1131139,281513,1559981,650561,274451,1110008,1994102,385588
1093,20788,1119060,1657563,1090785,406693,1460306,1543972,868756,26434,2000490,1948866,1283463,2139466,1366810,1684747,577259,1349011,341097,565935,1448517
1094,1828626,356107,641938,640268,776414,1531994,1013731,1598792,673769,1704703,2024654,1209284,246120,1741043,986129,670510,407613,1619375,628543,2027196
1095,1561327,835583,1046734,2114557,313502,713572,1891301,997449,1922299,1084512,2225731,1521617,1512122,1170328,1185596,1037536,35127,1110399,2158041,1604875
1096,354329,1877365,958361,1564305,1056542,1782989,967841,647486,421200,926451,139905,1307798,2126456,1121055,1750536,1420459,963354,1849510,492616,1048832
1097,322201,1177199,1375935,890086,753623,1091084,1975481,907982,1354011,110259,217998,1839919,698832,1122274,843682,1115252,706026,1849334,645074,808054
1098,1246455,1341534,875493,69807,146852,1982840,2030996,2206757,688327,545500,2152547,541572,2017597,928489,36990,1854299,1313025,435826,772777,1718751
1099,1214114,2213165,1907728,1779993,1437207,678314,1436317,1964796,796670,1771364,1944102,817294,884205,1136975,1005372,1282478,6853,798843,1766321,363814
1100,1780558,8844,1162681,752431,1607925,2050121,530253,1348374,437627,742072,497622,1174108,2110100,991005,755582,562197,1052256,1263995,2118195,335668
1101,1782002,1594212,1021304,230318,1634125,73370,375952,691196,1841449,1228813,383736,1414433,1386121,1691651,2155073,1981593,1148728,562534,968345,1934598
1102,453478,1427296,707750,119719,286999,1471376,113499,155769,37276,1462055,445744,1074343,2223572,1606854,973328,1579669,542515,1417359,1891539,1434631
1103,1102925,1166988,359458,399708,2155905,681601,1669388,107409,1331041,2136389,1220978,1496829,2207564,217119,1169990,512491,861544,1115769,1485452,1745168
1104,917505,276670,1379359,1973453,1163971,193349,184591,28131,1181572,9556,642606,834184,551972,492749,28942,1100293,748369,1392029,2042916,1370767
1105,1686750,2038153,2061558,1015628,1119215,920584,2055178,24106,2099823,79098,1658730,2122806,1114226,1953683,839725,1975494,718801,1513904,129596,1367331
1106,495343,833545,960954,1097909,2030978,745440,1866641,1683034,1216567,1339789,2095072,2074009,220235,1661997,1915069,621018,395166,1875535,1878862,1187406
1107,754564,1214855,1594643,1604927,2025985,2000824,1161854,434693,1529585,614042,407538,442962,431468,1770463,651010,1674693,356479,1605536,1624529,1967316
1108,1252959,278415,1457285,967790,130823,473447,543901,397983,1162559,2216860,1462968,1378375,1214884,1674782,1097418,1136000,1554489,901648,1809317,269346
1109,885003,1207174,2024230,1574,1444570,1387763,1651454,1075609,473958,6353,1871963,336783,277966,869719,509645,818237,1423570,1273741,1887392,1906076
1110,2072210,1518808,1853435,2236339,1590565,74525,110574,163757,87320,683770,1145285,522524,1793633,632159,822805,286441,49082,1071274,934270,224280
1111,1596565,1081303,2205294,872452,1672055,1691400,1367511,1535313,317137,1819750,106897,128432,1146190,588218,864109,1394869,2003778,412232,1937717,180039
1112,1945634,1794796,641498,1507168,2191474,1288429,2211195,1208161,2228451,1792358,628911,639810,169449,170763,820114,1534655,10843,309061,1466601,1566747
1113,1404124,1128919,1389841,2001551,1282228,1044212,204152,1320515,1441602,1261551,755758,500187,1431132,1169193,913890,570076,1749167,2003112,880930,529672
1114,1730280,24736,291152,122349,828857,1562145,1464833,1024844,1358995,1372722,1700431,1092350,1213728,397176,1229501,1510811,1569378,271224,176794,2055725
1115,1330817,1921334,1879389,176752,1682139,1723362,1586883,325166,2213868,860703,1854754,1005149,1360442,1257473,450585,935465,8258,1135071,1987489,1229337
1116,1759614,359217,663443,863666,1619798,86948,1087123,2171360,1025317,1320921,1439106,2220288,293843,2210487,1987690,1537262,385200,1164202,1483081,1125499
1117,2192482,1449495,980360,1894802,1498663,696939,1859131,516406,668826,1362719,2182590,1416081,1180097,1465224,1348891,814703,1582971,2010656,554307,206426
1118,1693952,1346374,1593861,224097,1844994,1984114,1200197,755566,364956,1203455,1318072,1503491,1801260,353196,1792911,813875,1284653,991565,1014457,1468270
1119,1242763,360780,839934,351613,254453,1875623,369067,276703,424863,1888252,1343195,1357981,496798,1818173,1172613,1300572,1628717,75265,714645,1527638
1120,2199236,110341,617105,351695,537288,1209537,144584,376953,793300,122139,1059792,1092160,1237491,302628,1259118,1436048,40546,903387,764920,925112
1121,806451,2216315,983043,1425223,883917,561989,1748362,1612281,1345856,70613,1082878,1113032,96819,1726863,2047130,369386,586844,833733,1775210,2141138
1122,1913979,1529647,431427,1584133,532675,748936,1811443,1062947,915786,1090976,1199141,1861448,1370376,1815304,2108880,846195,1863864,467905,720404,1720812
1123,1961476,164606,74715,1757875,150847,868951,2123241,389018,444834,1234641,1839640,1486979,1765776,1847280,901079,2023272,1232151,1625741,148693,918455
1124,1400549,70638,1058363,1748690,404860,610387,1849889,916972,2187991,1433763,832903,1723519,307293,77011,1471496,1297003,1788531,1507872,441361,343895
1125,1794819,1982767,1389154,200590,1974551,1397096,192868,187303,1516527,646799,1043259,1982047,1698136,1643731,2124928,1549705,1685225,1208680,770051,1766310
1126,1834756,578369,1152257,1825301,382747,1026172,233795,1396319,2013597,390711,2144549,550247,1587621,1306005,361501,72156,1434486,883863,258466,1289581
1127,1266775,47926,686580,845077,522874,228165,401571,1806037,1249957,1328684,269403,1326365,323647,613801,1306461,563374,1146334,150224,1091168,631196
1128,1047757,1726588,1387302,152100,914415,1732385,155252,1092010,1692102,2010271,1061552,430204,1963764,639541,1671400,1755103,944369,130140,100496,865034
1129,1222268,264675,2223209,774337,1870629,1345211,69785,1486777,1426752,672796,608831,1400835,1252288,708061,1180642,1975471,672484,1593574,1866216,242711
1130,2070679,970987,1887815,406123,135913,1753933,1939446,2143372,1413146,918564,988078,252789,2002158,597604,1319498,769387,1504824,1576789,2070463,693943
1131,1403826,789003,445934,1183992,292267,1061784,2116439,754844,1036217,1127986,1389062,694846,1020829,1248825,470010,964643,1987835,1457544,1995306,1583242
1132,625414,1239351,2211388,534933,99285,233038,2237973,1166774,1328332,282812,1845755,1081750,402765,387701,418492,1820721,920599,593595,609563,971739
1133,1411242,188084,1392432,466436,1478846,1559499,484421,1103220,2232343,1367795,561912,2026345,1621760,1991603,1355859,2087318,883748,659805,124353,1614041
1134,163913,1142626,853526,105837,1956868,1765695,681400,817403,107935,1584372,735944,331423,1852387,2068656,248917,1480137,1761829,1982572,986109,986929
1135,551774,1216931,1990354,1630468,881350,218307,1531674,764409,1259539,1873324,816532,742372,402458,2173597,562947,535777,1032635,1588558,579610,1729316
1136,2134285,134606,2186767,810791,1036307,870872,927659,2044093,1108019,240864,2215112,287112,304268,1501776,1643278,370647,301421,2127404,1034011,1099043
1137,1526071,345783,1690136,124399,1497205,136240,2230907,83641,267824,2093030,1759445,1748285,640018,1107811,133415,2192760,1222227,1039688,565700,321741
1138,390214,184915,901351,375395,1366189,1793644,1220173,220593,1882105,1148281,2203329,2215555,439941,1310368,841624,95986,730583,697952,1017154,1798721
1139,2011978,488887,1238683,1681052,636890,1475244,477984,61840,313194,1219133,1673800,698355,408687,58800,1882666,835371,926882,1757676,2013060,532776
1140,533709,1387289,1687495,2123106,1713835,1162105,892989,2135285,383708,732906,1026246,270938,688726,572149,1543925,823350,1224689,721452,38191,906489
1141,21069,725674,7935,628051,1412372,1681032,1025785,913202,912589,768938,1060879,1082208,1122471,1428861,108103,565462,1373701,1878343,1093602,21282
1142,1885694,682276,653642,1972976,637134,611082,1275690,1247730,2085224,564218,647896,871425,967278,1957616,1981321,163802,1158637,1231213,1697458,1295494
1143,530331,1599847,1428077,1653345,1038884,2098089,1363297,322192,745715,198869,1030112,386375,1161780,1769294,1480908,1693023,665188,687334,1452152,1122141
1144,1956378,735919,418039,483651,1567519,1670042,1474240,36933,1984890,1961533,1298080,1874401,134962,543615,567103,807593,1899629,382038,60003,1840098
1145,613424,1235745,744703,1185655,694256,157935,404755,342176,2062792,1676279,1954961,684015,2181607,2095377,683872,36400,2156102,2177784,567313,460349
1146,549581,191858,873916,2004993,670400,109041,1075591,1462974,288928,819066,271590,413699,456259,565266,361057,382094,1697038,296196,2018819,1747429
1147,1980126,1054625,1557754,197240,1081214,2013921,1606980,678546,1558022,289681,1039383,232459,1721259,1364490,655145,1190575,1294298,1946193,1716254,743250
1148,497703,368881,917286,290781,2235058,939301,961364,1064145,1938926,1790041,1963536,1068215,560572,1905656,1978276,635255,1570095,922934,761927,868461
1149,1223083,1800755,621513,1271671,1802591,2106621,305519,558047,504496,1748965,502477,943123,172763,302498,907938,208596,1331131,589588,1104814,730436
1150,1215519,216176,1917509,831601,657737,1098802,300699,799358,1864170,933781,1720957,1966804,2166414,1743942,544189,1263388,2211346,2062626,1428166,734909
1151,118064,747401,2143854,641027,2182500,1192336,1746617,585764,1901876,886578,594617,1972425,298803,303520,1856886,1934766,700037,948715,121599,504164
1152,416643,552587,2051,1090009,586531,509664,1959347,2157476,1505634,980654,923131,982318,40305,864939,2150268,2054729,855960,1917914,346969,1266811
1153,57198,1403882,68661,1279285,541805,1860137,1614235,1529111,897150,2098038,365188,1349219,1022238,1184899,776664,261305,785334,786005,284189,2052983
1154,647122,295360,1876776,1745548,1306031,292006,1154674,1743842,1945388,346684,1070533,136271,60166,314707,1406921,350887,1936994,1653246,2046397,1011959
1155,1077631,1423660,1825260,204022,411282,1243411,261342,36740,1520650,863006,1645925,1021322,34019,1721289,1959834,371538,770491,931350,948642,994657
1156,952520,1217408,895757,1684236,1659152,288658,1231788,1978219,2214019,1704058,1904223,1327407,432913,209211,1584802,150299,1404452,2170132,617658,439705
1157,2059976,960710,1359251,1244162,80995,366489,1208929,196983,1897344,1751655,849921,1832816,2014260,1562672,1878781,424170,1639713,581364,220946,60793
1158,1079820,2119817,1827663,1062046,1968183,310127,871258,570226,2162192,1305841,1669201,1229709,1967484,560248,265371,377666,596134,331695,665283,1540448
1159,1477305,2239914,1774861,674602,342757,75943,153768,1819223,2153670,472470,391883,242241,68084,203580,1979324,1951425,429099,1840441,722723,1999269
1160,924145,769258,1031959,1635358,246289,1157876,193960,459932,1497125,620240,1684037,136649,2175103,2205598,249805,370816,1423956,796297,1587326,81296
1161,164667,972620,1844596,1191372,1125494,1376182,2090655,2068409,102584,1883453,697714,1543975,631540,1907295,361515,685529,1225904,1990607,1612876,2176255
1162,814102,566639,1620237,661700,538704,1862575,727210,1383353,1964887,437677,2544,2016377,1896880,1018751,10289,818002,1881816,695648,2084209,970821
1163,1469705,1830335,1771919,2033556,605301,1137141,432662,604104,265449,2151885,88858,1003238,1761715,359871,2065994,1855331,2081696,115478,458134,280282
1164,640350,466217,393123,506158,438969,552164,1534336,777084,1041941,1635881,965067,860671,2192722,2056160,972372,647527,878738,1845227,638464,1209849
1165,102685,2053209,488959,828622,1161853,1340641,1843930,2075733,2085966,182429,2149899,1059755,405791,2067730,2235111,523177,1132868,205637,543757,1499580
1166,2002963,2197674,1093529,331090,1743211,507651,972263,289191,1214795,610725,1609270,484168,1043632,1722934,1863109,1787504,849083,1791145,14733,99314
1167,202502,804961,133846,1669104,2169799,171271,1028541,238388,499328,1929797,1047140,1820432,647894,1075795,1308013,1046246,2095849,1583296,2031151,543396
1168,1679608,919445,171242,1747270,1927816,1891748,103600,534171,14653,1892904,79115,68204,267420,638800,221045,2240710,2107488,1217322,208669,1934559
1169,438675,489352,2198659,357208,1043376,1384541,1205949,1865729,2056480,759432,1611027,951829,14423,1769081,1711201,1401911,1148823,1260609,318007,1994171
1170,1403739,110268,931948,1438766,823047,390666,893717,6048,92729,1329543,672450,1012285,295073,228150,1470516,2041783,447357,1488676,1382474,1072363
1171,830091,903696,1189440,1704255,740013,1323191,1453981,1111073,357087,2008601,323227,306081,2055958,773828,78190,594373,1658855,929968,1216145,1766681
1172,72331,1005778,1305511,1040561,1437496,1333531,1549342,1432637,1456567,576852,1436747,1945783,1049051,763158,1741677,1437309,2090921,1848542,855466,1178164
1173,665523,2183338,1094512,1177569,79117,510012,1002129,1249594,1365586,756540,1781873,802826,1475637,380089,1010231,40012,1959342,586045,671510,2144488
1174,425470,425643,427222,2202042,2214388,1053093,1680186,2185964,1808609,2223268,479184,1166695,1165642,977791,182091,2228380,1867463,796888,626148,225118
1175,1465523,2185984,1355007,325111,1399454,120901,1808206,1716725,1632806,1445363,2188869,1212862,929244,149054,646673,617744,1993318,553469,299162,20053
1176,613513,915798,560215,224010,2127774,1561239,2027560,1502663,2053332,860166,112702,1791438,676873,835927,1989008,511260,1971045,30950,1645900,1873704
1177,1365765,224605,646250,859650,373596,495583,1504987,698387,714862,1172388,1660166,1098893,882411,1658223,2128113,1677679,2242026,1155610,796411,440275
1178,942684,215756,770284,133604,1764,1364876,1300414,1794013,2063183,1700707,1027172,1019934,470671,1575565,1089707,1336013,1262537,1651573,602005,522478
1179,294227,529953,435927,1099690,57033,230277,729057,1011102,1935928,2007760,1634918,1416140,571530,310645,514864,762135,1670529,1887289,1260761,838025
1180,1532986,1141061,338427,1728059,2000044,712695,581219,1171833,300469,2099021,1617784,1698293,2076695,90559,411925,1825129,758927,290804,193183,684703
1181,1050515,860586,1020367,504458,288249,1204291,2143492,979333,1834967,1323037,1156404,1111161,1444688,1935938,1809347,357426,962880,622534,1444473,228502
1182,1222261,20837,1746265,1783989,824885,568646,490322,696744,1737403,1883788,51058,819422,965257,1878112,25224,1586091,1843500,1908989,713600,1771811
1183,2033225,570209,2194431,1228463,628348,684914,1454845,761753,429628,581217,87869,1113100,1293270,2044216,561225,2038651,97201,575698,516405,1497820
1184,139241,1860322,495292,367571,1352076,672429,1583044,1293725,2121151,1203792,630558,1079004,1626684,336245,1257019,1247959,1352532,526886,2038187,2172402
1185,1923092,394233,14747,274901,1974366,1556855,14036,2079498,1270954,1574842,1492958,2169899,1951556,15861,1288210,1120994,87424,2059772,1419122,520691
1186,1869213,190510,2027055,1629388,1482930,954852,550215,1899610,1125818,906205,213646,2019361,469755,1105189,1806295,1661342,1116225,1231886,586592,707866
1187,1236850,983217,1710166,329332,709310,1524559,155004,896514,966218,25751,677470,1648455,1496650,1669692,191843,1033194,549652,731433,155623,1739427
1188,1754775,120822,563174,2010077,907928,756536,1481389,1484929,1765112,460574,1511768,1866115,2219642,1730505,948336,518389,1556614,932625,1415858,289300
1189,328596,1167305,710615,2192467,1189960,975634,1075647,2239486,2076582,538382,408824,1911616,170625,127685,1539485,2225805,2174062,1320942,2100145,1827182
1190,1212219,288246,1782541,476480,1699880,2025831,1052992,1047366,1053769,618127,975660,769320,1329325,1383956,1366199,1929119,1340166,1284404,408230,1434258
1191,1344553,1773878,391035,1758815,1016485,750810,695087,566803,2014490,251102,519769,1267871,239017,2047339,1053087,1102873,1651796,2069411,2064420,1578293
1192,429861,1847476,1043574,921061,1097360,2124407,1546055,1975316,1972897,1644542,290509,1987574,461494,1935507,1397226,297568,26461,872769,1224979,671655
1193,1325644,830309,136770,863221,719152,1211845,770548,1308700,2242033,242269,1289615,857945,277238,1959753,1197610,1541715,21100,2009138,1292071,143441
1194,876024,178258,762346,1727999,253539,1425201,1024909,773535,1099931,134332,838170,985910,147128,1589599,1486495,1780526,371394,212403,1974931,788015
1195,2191878,1917296,304247,464475,1887748,1070762,1087197,2067663,1454039,2109193,1136850,2173635,20840,118574,1719189,1992493,545033,325387,750974,2018835
1196,1944851,1670822,1080570,172872,2066691,838600,1674075,1429167,1416377,1963327,729478,1820426,1519287,60868,1119194,530897,952420,516523,1329276,1172826
1197,1560878,2043971,2125533,450659,1531294,1857256,1199666,636641,1434631,1192879,1741189,447949,1967635,2203533,1942477,2100497,383359,2134468,1664490,1722267
1198,1725815,1081593,1181361,1916516,854522,2149184,530153,2099832,807542,1451633,1906100,218015,1138510,2060066,2127882,2021692,1421099,1081350,2162456,1846193
1199,521293,1234638,843891,420768,496013,390375,157119,1925695,1383129,654273,491729,1138672,1626182,1194480,1038902,1133986,681410,30987,2102228,254569
1200,2112154,785823,1567469,1981576,2110179,1060890,911583,1135523,16010,444453,1626317,405459,534396,411397,115447,2238324,1106459,958605,1712839,379311
1201,785183,1253333,1871939,877890,546864,2229682,719577,1623633,1470718,1120351,1056881,737910,1041299,1251546,1672944,1355972,1293923,1199378,426981,732405
1202,2119057,315089,1852193,2011118,790939,498848,547157,724998,1132245,2111391,2105239,2009173,1601036,377402,432944,1967421,275802,1442612,410811,1859957
1203,1673832,971573,1816185,678454,1673299,236080,1247416,1044102,2093614,1626485,808575,406988,1187423,753393,1536049,1110811,1137300,2082335,23042,1300611
1204,2052228,744775,895716,1671544,1328775,1375698,523726,1727955,2176218,717668,943221,451554,1774915,1740652,1417665,121493,1410988,39038,870755,1289284
1205,504223,2222916,867208,361287,1440410,1072369,1695967,862806,585875,1486039,650650,1377035,1743760,1649911,2150199,2062707,1182617,1676640,250593,1847176
1206,873935,339364,1978176,2049245,1646841,1117992,674607,805793,1760594,626698,231753,1558908,730072,1243283,2014247,108158,1727946,1680762,2189233,330571
1207,1258627,354474,1608275,1361878,50527,1289406,122647,331313,1562442,1156117,555247,2052580,883421,1254130,1684272,1454349,1564040,919039,524852,1784262
1208,2066912,857593,575292,1653041,1639603,953280,916793,1344100,1697725,989652,204123,609686,936671,1654392,1770419,986915,800683,1718316,1824508,628400
1209,1717631,174145,2186171,968726,1601017,2087636,781105,2022583,600268,1143230,1137368,1035573,659668,1727263,2207127,1859011,1798374,2220332,1754640,87805
1210,1573409,2202846,1054340,1491637,416014,6504,1174316,1720921,1781345,68285,1176925,1481939,301750,1366464,777891,1796254,1741556,2173029,1462671,1135039
1211,1948170,1842301,1929598,1426209,1028618,794371,52796,1835779,856781,356525,1812941,248149,618134,216473,12820,1591447,1054608,1346903,1263159,2191899
1212,1170193,1713880,1798158,1840561,734310,846557,228415,778678,772054,1347768,1484011,2234974,233610,2153152,561801,551814,1342487,538212,586555,735726
1213,655270,976521,2176089,1496626,1911542,1824843,1718922,457849,547251,1029388,1896185,720904,1428061,255986,2177345,1079417,945041,1626506,47969,818279
1214,943897,20732,1083028,1533260,897824,915140,1240941,1958969,41315,369214,2205646,714631,1083964,2049035,1633605,2189894,1417503,2042519,2008853,671748
1215,691492,812374,795681,413642,1868009,960161,1474365,149698,1487585,2048938,797356,1318051,407379,1492382,1368089,1966148,2024030,517580,2032132,1016089
1216,202471,1814540,530350,1370956,1709438,2242371,1249537,1587587,1904589,420298,1176088,1609539,1145364,237553,122094,83370,742088,297791,687047,2011457
1217,555732,1800397,2218964,1455104,1443422,1091702,331924,2155770,1560284,783980,504700,1887913,1470098,804117,767685,293281,1702889,1763084,1056033,1655852
1218,717247,1090936,695747,1360894,1137816,544968,131337,794556,1132975,1607896,935007,1304047,728295,462944,300959,2052267,1576230,1533411,1227726,537643
1219,1674892,1241504,109965,1257315,793924,403521,1047490,1197788,845155,1664548,2224037,1057807,2230637,984474,967439,487204,1402819,373973,1667238,299357
1220,55814,1076791,1498267,332612,334525,401615,1156770,270167,549589,763222,624133,132120,1346469,1933849,1048316,994263,2202281,148584,1665191,1504226
1221,1727369,1701216,727075,732897,593701,9089,572116,803484,1755383,495817,1756774,1206620,1493773,1754700,1936008,1969527,1926172,144313,528565,2016440
1222,1438154,901989,229693,2202480,850531,780500,215276,1290602,543264,2220760,16004,679199,1957038,1343587,717703,1568509,46931,1798534,1146688,253325
1223,423112,493700,1911185,97537,1260799,1971154,819903,376722,607951,160078,805491,2039044,343339,2221124,1916731,1861912,1073862,1617501,185643,1816348
1224,467792,1702881,513060,1939297,21193,1753016,1053373,1766762,1274158,569283,1369030,1166482,1105370,746019,1626901,499132,1644589,1545729,1468153,261672
1225,819707,319810,2076518,1009159,1929510,2125531,1012489,474828,987615,722357,1622160,176349,1050457,157344,1547906,189078,544599,368577,1265820,1577197
1226,910623,1623969,963886,391105,24672,1379091,1222084,1942191,1341042,608932,2223229,568092,828159,765233,1953646,328730,1841906,1197304,1492620,102024
1227,1502188,1922339,1971595,571118,1610426,104284,20755,2111618,1234439,1466425,1337172,945164,1472579,1688301,395231,1491862,465495,674713,1942607,897024
1228,2208885,2162467,2189292,2178927,2138545,615017,2130607,855220,1645563,77540,988561,2020314,273426,691970,552539,1171175,442697,1682559,878031,1033821
1229,1864666,1477279,2100217,1609489,10622,283304,1576334,1439907,470371,251446,669421,362859,229646,1582335,2118435,1646732,60736,772874,937122,126746
1230,226211,942770,1360959,457705,1552429,1388157,540879,11417,463509,2008250,1543472,957162,1910438,1588053,174424,514872,790134,2086094,1804339,101694
1231,778141,623134,241669,1885645,1779319,2035896,1535810,710987,338914,1050488,171711,1361131,887120,1388169,807993,2122007,117881,1092442,565110,321638
1232,42704,97656,1129838,1053555,1224971,619756,1582319,2211340,973887,1385354,1695915,1485072,1853228,86206,1548921,1762900,318044,1252386,1127532,229132
1233,1663642,699576,2160113,319276,1162061,300455,1275587,276975,786421,59525,1799139,926249,1534297,1445236,671285,123249,1216487,710529,1883975,561568
1234,374602,1267333,2019411,1687973,1115658,1877710,893805,1712754,863020,1484456,821022,1746855,242515,908721,860417,661584,1420787,1861644,378598,39915
1235,2008400,1095682,1824390,964070,756412,1491673,1171296,8685,1129225,2081739,844925,1721473,481810,2107139,1961851,1638835,1440783,1454856,237625,1161339
1236,82176,1070380,1479099,717214,759443,2178773,466878,1729355,1218008,284731,508410,1980705,2021834,1966292,1809527,149892,1085983,364932,767841,2127307
1237,522050,2012589,595402,689191,1744187,719900,1081178,1218516,505422,1294905,374306,1507880,270002,1982327,902635,879836,2209117,613504,1078074,1364198
1238,959848,1588345,1531031,2105743,250533,324435,1373548,2052789,1316302,547623,2173404,1318914,689718,1360200,101449,1237065,2045483,861912,1166584,1441573
1239,614686,727389,1916040,2047609,600793,1129954,219476,1802047,1113252,1519547,1840857,1039035,1128072,2115181,1144423,1371785,1231112,1763743,2109326,2113650
1240,1130690,283854,1274249,1537733,702212,1896667,1565081,651089,1840712,1367210,454286,550112,113266,1305016,74134,1364076,1788720,232826,1194953,301814
1241,1705682,1318620,933868,259380,617825,1533892,104330,2111489,1905217,585449,1261354,180153,744435,1664789,697548,1647559,2085363,1750732,1420365,1698043
