,iter0,iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11,iter12,iter13,iter14
12689,99350,1479240,1503279,42684,1778280,699608,1188113,793893,52124,2044970,1966835,177526,1057589,687120,911327
12690,552539,382405,872439,179018,1574410,1497190,24530,1905825,1720027,1925422,1286551,1108578,89468,1195142,1694442
12691,1921380,1659792,1078847,1038329,1789938,2098631,1168187,1109060,6567,1646425,2132985,68003,1123933,979524,1841528
12692,409974,545753,1942359,237655,624378,1885722,1086296,1698716,797055,2082986,1516663,131205,579037,1138185,106846
12693,144596,1052927,302093,591328,1256263,1469828,71944,889631,1378578,1970992,1440103,1545263,448534,1825703,116172
12694,1901639,1401463,1217017,25552,226145,985779,2119988,19164,117313,1197122,2058918,2078192,36449,1722585,1639373
12695,227474,428991,1670711,521668,1053027,892902,209290,1340377,1785721,2129810,365534,1931601,2097694,589282,1409957
12696,763462,167822,1578694,1722365,364023,1427606,1558050,1039261,732802,2011341,482982,1052520,2074362,1030081,1984483
12697,1643454,31349,697630,867543,468951,683261,871344,871995,1564253,1763707,280620,824736,1040921,184601,2090394
12698,1525401,1983434,1212786,1354179,50450,1337385,712846,117128,1228685,242421,1207876,1108386,418179,626375,221569
12699,1614465,1835004,1283354,88503,1593987,299464,22427,1789295,1476419,2033716,834949,2053603,33023,1028819,1538452
12700,1180762,226809,244362,38242,1140487,901694,1432822,2105281,1558570,853944,1811021,1599105,1204731,1315311,1132675
12701,154113,99032,669443,2228881,419034,1204595,366228,314102,1666381,274383,933201,620829,1990465,1906117,685846
12702,1677600,821564,538121,1302822,2213268,106064,903488,901096,340176,995504,2147496,1407207,291699,171060,1911739
12703,1405783,162014,1034425,994878,1535485,2166534,1009015,1566887,119026,1306821,449970,564082,1241335,483168,548045
12704,1559135,328644,2183039,1537094,1567206,1967342,2006026,2085785,833608,1989870,613208,1816994,404784,1517385,610222
12705,785159,842230,453088,980583,395807,771150,1823268,1906800,394308,1314466,1198886,554687,1824369,165641,878738
12706,1512445,497157,678000,423272,1870059,1043693,27927,324099,1055182,740648,738584,1223847,1180322,433042,815508
12707,432324,701454,725253,1766532,108305,2050801,1271328,1284572,13049,1508184,609770,2008281,825093,1534694,329238
12708,32529,654696,800750,1689059,10061,1515358,1238064,2143144,1317940,929363,2015723,1324253,495883,1549975,1733080
12709,1014772,1756913,835378,1724618,170796,949144,2221105,2168023,1546966,718753,2235770,1843685,1473030,2201067,766638
12710,920703,924582,1044429,1572274,1115981,492095,316316,1021007,387450,544145,1541503,151711,1853227,689807,973007
12711,1757919,189074,1153633,727179,1772288,784287,1731948,838686,74099,1355861,1588787,69914,1503614,1554794,190340
12712,404399,988903,1694827,759279,1944744,843024,694528,1877747,752600,2082163,2152328,1592094,1752878,537713,274057
12713,842011,1583007,1820580,1744237,1177872,1109589,929716,363258,424155,839713,96978,1359887,236729,117599,311280
12714,1813895,722006,1201156,187164,970052,1024390,1213286,376654,1418496,737811,768489,1345700,543408,105926,1182266
12715,643744,419737,524642,722884,1220412,1451635,1786265,1768804,1076328,2022798,1333923,1414113,216023,1262792,2149199
12716,1670753,2211574,2000270,1983120,646405,1044654,1575807,653063,598211,1462688,838283,1929680,1536353,461040,576745
12717,2138377,1981695,338906,1582271,1696095,776028,813976,1812697,1562713,357827,1147362,1359595,1069886,1449390,1140812
12718,1022494,1433693,947716,1899152,535998,466264,1181519,170875,426314,963250,1908287,199569,136105,1910552,688512
12719,1358235,456089,786023,234743,2140652,798353,1193076,1394510,1105758,508514,1559543,1389556,732320,557975,1986575
12720,1644250,520653,1348278,923951,947567,921484,952610,918756,977662,2223469,2147034,1911742,2031255,252562,1706599
12721,938679,24384,1123727,1117423,1008413,159501,1858161,1657076,1335365,263653,111648,21496,1448549,1111941,629200
12722,1372848,1192428,2033798,1438035,1147944,690536,1618894,1372708,340735,665183,748196,227497,1039071,367369,1417027
12723,1163674,165454,189257,1363187,1864281,2107190,881286,1074221,1742563,773371,1470639,1464459,1290686,14387,1748488
12724,1777433,2005797,1567899,1654184,378251,274158,1205094,2177288,1987726,282916,1672972,5082,1500539,1489739,277136
12725,2155231,279269,1728232,212270,1901504,928145,1293495,1301660,170314,2165758,585185,284382,355660,1021721,434248
12726,1652880,647589,990922,1243832,1935568,966868,535760,1064316,1423098,1347218,1339588,506563,1247157,1573743,914509
12727,2046018,1569554,1911956,1525978,180407,964319,1360985,1748496,945213,1186825,143099,1089363,1645119,1937358,394571
12728,469729,655302,178960,2177935,655670,457557,1430826,1168267,1530459,1053600,2218578,648322,1788847,811296,887836
12729,925682,1881482,593131,1821786,508645,1735999,489745,173783,555955,890267,560842,1037783,1196829,776069,834151
12730,983765,168996,2203524,1008713,1657158,959757,1489467,1984299,28400,776237,1635,1338240,781596,1557185,585137
12731,691002,493217,597303,56592,1675086,1948230,1902426,35953,1885652,767000,178160,1838147,190742,719310,472676
12732,576892,2223284,1049826,873346,2083957,602226,223947,1736939,1833308,1667231,1191229,925017,2067361,1194476,1709668
12733,1376905,1995287,1509336,1684148,2054263,1833728,178576,1856128,1034595,382333,335810,1285905,1174487,1801289,783831
12734,1252343,178785,1715070,88835,1171928,1280997,456368,953867,2126706,497148,1373458,778100,921829,552992,468244
12735,1570721,873775,1737347,1110422,1589448,721297,2008405,1584723,532250,98116,2151204,118864,802937,934968,1805350
12736,1612431,1289284,80114,1384975,963516,99211,804513,315077,1219175,1720747,1025163,517038,2026370,1601778,51343
12737,1393568,547417,1264642,2077784,1989232,2112142,1298334,627154,911152,1332215,574434,930610,1156759,2184296,1307982
12738,1900394,2154276,1884525,306104,2046502,1509539,1756595,32806,2138175,1291593,972544,2218313,1135951,506194,960844
12739,1920467,726661,1332584,361653,484044,1739236,1773520,603048,175925,347826,486341,561278,1493107,1982260,1020241
12740,851472,1675282,1448007,692907,746729,628014,369305,1154558,568471,1410638,2155624,1659327,1291119,852981,278043
12741,1441357,454370,1268614,2205406,1865892,889638,486203,1847146,1276593,1679054,1924084,621934,1294116,504915,1708189
12742,2093173,2193185,1316860,918859,154452,142579,464943,1490665,196002,1997654,503176,1352238,1634929,742473,576326
12743,2109613,1719240,85644,1251627,1327515,1441563,492685,1141695,154534,1802790,135700,1145791,1997292,571458,1710545
12744,2233814,521225,1329098,1916509,659895,1220500,1652786,1189547,592800,546990,72330,1864897,192461,2139857,1542254
12745,138043,274061,56763,520718,649069,2025014,1237554,1227,646026,299355,768221,213544,1495855,1124265,227747
12746,2224507,206487,2156915,1896357,207146,178289,2212891,1048513,843904,1450914,1621398,418633,593313,1308362,2016219
12747,32309,1990441,694653,1083886,740061,1649350,1736247,185845,851154,1149038,1574872,270552,1453994,965543,1665306
12748,1230133,488844,1206508,1409353,2185613,1026039,825512,1304841,1443815,1200101,927416,3313,699520,1603293,1964125
12749,1411202,605265,1525234,206503,225537,326878,1953473,1673700,347963,1041155,1158828,1295970,1056557,249415,23314
12750,943614,2138627,629008,635712,397346,2161803,334039,1113082,587518,2017894,1125698,525438,1110371,631458,2217288
12751,1005271,1591020,1431823,647200,1659791,852184,1751656,2043683,1344109,2045764,2151061,1901741,588722,1262598,355523
12752,2117278,1032704,1631196,1105013,1653675,1841462,2147665,904574,683430,2184585,26729,1829030,1759404,878190,824810
12753,1171501,470179,1804850,1504915,320380,1463111,1768246,8421,1144871,1835011,293584,1418993,354973,520706,83426
12754,249352,1896696,322780,747957,1537201,1218985,1236519,892072,1290464,13616,1077570,50348,2090376,371366,1508694
12755,585883,694011,2155200,1463868,1107994,427425,1087249,890858,1299261,1382854,1736193,478035,290147,843466,212744
12756,496374,1663345,1100800,899557,1159004,1780420,1245854,614910,1335773,282270,892384,565774,2072742,357263,775678
12757,1390396,693580,22336,1319751,2171902,1313171,1550864,1027084,1002544,1729675,1823539,460744,1537115,976273,1881239
12758,892163,1393337,1517101,1032260,127333,606629,1550957,1280097,111035,1889494,1507660,698234,2129928,1315530,485136
12759,353988,278961,1031523,1258934,1920808,1510750,921021,54217,755321,988195,296121,1209546,641940,4207,1831277
12760,1841956,1278122,77442,1319810,289158,81225,2067637,2197658,933820,1009225,60729,1900100,820513,561564,1914890
12761,1760914,1246468,1149739,1219100,1077791,876336,1891312,75860,753828,2200072,1516210,1592909,1877267,1854118,1003731
12762,291610,488937,749337,763004,1397117,1662908,992849,1484131,775668,869734,1587608,1915450,140155,190387,152727
12763,258831,868013,2026486,1249206,302347,1171654,272103,716830,1488736,95186,1206051,943923,1336440,1382264,1292580
12764,2065456,507857,1278901,50649,1584964,210551,1187360,944296,1273306,538055,822519,2234454,1420951,73628,177064
12765,908942,1189111,594783,184612,1943908,843746,1912827,2240223,1013674,322954,1440773,528558,1259052,2008270,323906
12766,1614233,1622567,1167026,2116811,540716,281814,1597966,1424729,1051367,2016980,1339048,885088,1461328,285585,420422
12767,1469695,478031,141510,1639951,588276,1501541,1889340,402504,621985,2105275,1107260,1953457,746105,1398172,1139976
12768,1649409,2025834,1072299,303814,1096757,862873,1305971,309564,494910,1504106,971696,828573,884993,1078445,166052
12769,379733,1589204,83847,583581,623895,494905,1120615,1003644,272203,1236668,790623,2201518,1942391,1780531,103364
12770,504496,196415,1822064,772120,507544,1308920,1216315,1912218,758095,1848990,1399485,564194,1903019,1558123,91610
12771,799773,876278,2070166,1567608,1928987,233637,1770944,1416420,1785552,1952373,1525270,155038,1237639,78192,1113719
12772,495574,2104932,393730,1395163,1533717,195807,1736514,1204283,1514370,313906,1281042,1916688,1703339,377116,1967866
12773,1162191,1169109,952063,817980,1280383,2036685,1920097,1822131,1080893,1022719,1735813,1225202,1653635,574454,1919231
12774,1198902,2036444,915601,2241761,1230271,1280489,1052874,689523,2173036,1325002,1586523,1024426,2107659,1724081,715499
12775,504754,1511641,579709,2043045,1673111,647933,1082160,1901192,771134,1722649,876465,2180676,1779486,1974355,1307739
12776,1226481,431852,800606,1096480,2006237,1036429,2219722,286913,614725,457087,1941749,72437,1748505,482572,1777558
12777,503409,986305,612092,1341096,1887637,53648,1852421,1565355,1533449,1481630,1771937,1861581,799357,63100,474366
12778,249726,1618167,302972,118566,295921,1471588,1729109,374184,2218670,1179976,1353659,861530,681673,1924803,1098476
12779,680704,1343749,1989116,136493,978524,1846709,1991662,2038293,658711,1149389,878897,1522069,707007,416556,1582244
12780,1271165,2008302,2230472,728391,1167978,2211322,907132,33908,1586516,63829,1834106,913186,1724307,1456367,653527
12781,399828,363791,1193506,1524798,1858572,1786119,149363,2187680,821882,484771,1872929,2163601,2156793,2092804,1855079
12782,696178,374468,637488,2050555,1962275,309135,1515830,2066850,595749,1701150,531378,1900309,348910,1598529,1030987
12783,2056379,803911,246758,1123413,1910504,2118578,2138275,1102332,171030,1440738,1217241,39991,1497017,1224883,2192931
12784,699222,1830416,1386262,1632853,1080797,679006,157614,897897,2069344,1612011,502283,847184,971782,1988107,98052
12785,1339770,1504524,2202736,1379195,371694,1179307,55093,2160490,158200,948947,114280,1956691,1961250,1146948,900287
12786,1799976,1415822,1766133,1672928,1116848,726415,1733831,142053,1958089,1206238,2127649,1405130,2132749,1118192,1122514
12787,343791,845091,1958851,944907,581388,2087983,1932656,561477,342974,1093006,1674126,1289559,1368713,1112162,2017326
12788,1086254,1721303,1739209,1665791,810564,313037,435702,1817279,187376,1462634,2240153,788875,1252633,199897,1056121
12789,1782221,1627125,1521091,1557712,1295997,616288,1342736,95960,850335,859453,492328,1638322,2031057,105123,1953604
12790,1054424,977678,1849619,1813578,1348932,229088,1484215,1182851,418822,1352549,2113876,1534303,193330,627854,1455512
12791,1126677,122358,1681038,1171259,509944,38654,1298401,2230101,991962,76910,1758414,367038,580804,649148,768796
12792,1498042,1757840,441780,1677783,641770,1510437,1358071,935372,1776464,1730170,608357,1796781,837918,734259,1958040
12793,1005041,172646,519734,2218171,1929164,2016519,850037,2070718,1035718,2197443,736759,126600,1683644,1796480,2129871
12794,279080,103602,340004,1562853,157096,1535009,892373,1449955,47844,1050565,113892,1176103,482653,1082486,293262
12795,570496,471288,1850867,1349202,507988,1299972,300136,1767876,1623305,1787162,1814728,1196227,886263,804592,1484944
12796,1510559,96167,329819,1422471,1637805,22178,1213771,1969238,2017983,1796249,631961,1332365,351750,2237616,605484
12797,658797,304700,572116,1955547,171036,355874,2147709,829959,1077135,82889,1899262,1720336,123861,1145685,2045069
12798,596510,587031,267573,2181258,443705,2036643,195205,1161079,1725193,1107477,1233109,622012,1218772,2007440,835194
12799,536346,151004,1372284,114095,699731,1809874,692036,2082967,897217,2156550,2193175,1143758,1860799,124313,549250
12800,36940,1768552,1692221,690697,1477911,459564,409054,1924000,622788,707186,886206,200741,90445,1264759,1061516
12801,275974,1199524,2225295,676851,2144672,1845180,809984,316317,1772510,884647,938802,1425441,909639,1882323,1213424
12802,1370641,627909,609616,1336740,2174066,1398241,713665,1740900,1954732,1164939,1050753,89465,1058906,544109,1473805
12803,893219,1959225,178779,717052,453641,810169,1941870,866008,1527672,2034276,1402779,1253988,700615,19563,864286
12804,813507,1970397,443452,943662,1213080,890929,2155912,121257,851203,18080,1363494,1463690,366510,227979,1446273
12805,1397105,841068,229829,2168996,155943,1746755,1552042,665919,2088463,1890520,1682329,890478,186877,457420,903585
12806,1174276,1462271,1428983,1221504,822814,885456,1634021,114689,360228,935213,1054516,897634,2185029,499073,1605327
12807,1878177,1389670,842687,834143,2025328,2174912,587772,450695,1765262,714648,14021,1722198,911529,1495029,412406
12808,556628,1691138,945903,454706,841224,720125,1910247,891614,685007,201298,1556473,2109110,1293801,960419,810208
12809,1905245,1089214,417274,1640469,658993,1199384,1469281,1084675,509326,1755178,135075,1220724,1940742,310958,87253
12810,1275154,361312,987346,1541456,410283,1302418,255274,553645,1072434,578216,46484,63024,1610001,1929244,1017646
12811,1816674,651445,1409270,1006626,532468,996412,1598300,60550,2122475,2082725,350655,358965,688662,773967,140969
12812,1649557,1471220,214688,268100,49288,412607,2166996,2047497,927378,628185,1830390,367545,13488,20227,275017
12813,1003478,1790335,304680,2034398,182025,1424071,1922805,1717518,1377825,316036,116541,445471,796044,2222888,2019122
12814,395323,88325,637233,1807642,228456,830542,1168570,1059941,634092,1354582,339923,1369468,2124886,63783,1422037
12815,2194464,1807959,693634,856335,1692035,1196273,2143641,2076329,1063841,23307,870928,1890474,2044290,2090445,1399102
12816,311048,1553799,1813209,279120,391189,1120138,1908577,328755,505423,1149824,550306,1829554,1972781,731520,364668
12817,2128519,101862,1625338,2213418,1572055,1761221,1558676,182447,1002418,807593,862442,2167703,2159836,413667,1390195
12818,354006,1569549,1646210,309357,869748,822022,896138,685177,1880208,607638,1976243,593972,28742,204261,214198
12819,982781,765989,1978049,1767804,1760266,35593,493089,1803622,612722,1571440,1232870,332536,2041081,1218077,210341
12820,537648,1075802,2242311,1754893,566118,1570146,46469,608567,455241,1960305,928640,1046388,2156266,1361233,357810
12821,520283,1554476,1125130,870865,403868,1874321,158409,423322,1795062,1561756,1766370,1125033,276554,1464141,175270
12822,1395037,1866424,1483780,1374278,294590,1851514,504460,1653624,68289,1211716,214711,1593719,110001,2135782,1814653
12823,1751937,758587,1816873,838172,896948,1149804,315311,1988214,277404,1419326,844368,1297424,482160,1489161,836787
12824,732121,1703297,14251,1084426,2087517,1455273,1086010,1186854,712290,531489,1597989,233423,1216297,1051953,1863947
12825,764761,2173261,1327810,397639,7521,704985,257756,663140,790887,1252956,659592,868956,363904,314028,201938
12826,1802281,41768,1729348,964456,587893,568487,1014669,778115,1360947,52112,1905114,687001,1181147,60674,456078
12827,2011318,161840,1771781,795625,1703206,1696077,2028455,135554,860741,1456074,1651783,779050,518326,1684999,837036
12828,374155,1796367,748423,1751078,1551923,569396,1414120,2129629,1109666,1589480,1046632,726975,1575350,1506177,251437
12829,944825,666066,1684899,1082524,2088483,115033,2232308,638211,1409210,194691,861578,1107208,661407,752571,702763
12830,1492405,1605639,301564,1988488,1902641,351804,1600457,1761209,1899446,776760,807338,1319220,1886676,1438036,442210
12831,1787340,2232894,61438,409338,958163,910401,205324,1373132,699362,1589,707098,775675,2228538,1027346,26461
12832,1954259,329435,1307684,947449,292907,1205165,1908834,97400,127909,1783652,1955569,2233764,199440,878858,1696891
12833,1512839,552410,1396388,1267790,1958330,1441006,1333434,1136244,327453,1907030,1662978,2128643,835637,1804996,1304292
12834,1009678,607433,1917008,1337088,284172,2017886,2021157,663804,329838,1446161,191282,2131200,1347790,1859932,58589
12835,69973,1584708,371751,1760171,2148555,2071194,349867,241179,1688556,1232756,1431433,2030492,783961,662705,1997346
12836,1550614,1440553,412118,1480633,971266,418097,1647032,1640204,1241899,680060,1993176,2158223,1318803,359048,274002
12837,1082478,1313743,1128240,1346154,2027059,1491355,679795,811335,2131624,2186973,1088920,1238856,2230447,747016,2082471
12838,511119,2140001,1247273,476069,547024,1537503,2235160,362586,1789217,2000532,1936261,1318063,1023272,1400809,720634
12839,1900903,1635681,402879,764883,546475,1176877,1120617,276940,1301980,361429,919736,1067999,2079933,857408,102494
12840,23249,1092777,733000,1745985,1829334,1782459,93928,1180283,1734230,2186189,639100,729726,854016,581564,2166059
12841,1846611,1122022,1882361,530612,1369093,593490,1673607,248886,1059742,1062736,902577,1557556,254327,1456028,31646
12842,2156598,880904,1283101,1448116,560442,611429,1575111,2120317,1829489,1171739,689422,518775,491093,2100018,1269963
12843,1658431,1411771,1872295,918156,1042370,899211,1100580,1093580,1819038,2122689,679653,461320,1979348,731586,1582385
12844,338104,1011000,141966,1012637,584058,554376,5966,736319,2225516,1552369,995907,765824,309683,1383109,1514404
12845,284630,844808,319775,878523,97380,998499,229039,2095322,1118715,1303857,1969641,752560,913702,96489,140472
12846,352406,1917091,1627722,1028220,1675949,480302,1367276,1932358,938638,335172,2235000,2193940,1812933,2007259,1391605
12847,1630028,1437690,698909,799544,1043759,5784,1863734,2146662,716812,2158460,276956,2101795,1119696,1414798,1118622
12848,2065853,964195,14362,1027060,1113081,449913,272569,2030511,183760,1267239,1012962,1485703,655244,1066818,935090
12849,1763510,1346012,940883,1639895,1790173,1450271,2029460,1683252,653246,1221701,1080912,496664,1506547,2060808,990126
12850,1667306,1019095,1846977,739237,1959545,2149817,1700828,614579,1327608,880425,886080,413911,637019,837291,537694
12851,1338336,508145,220383,1504301,2110505,1592434,2236436,1006246,1316066,390513,1610072,1927831,1024546,98018,1011835
12852,1644417,1986154,1454449,523819,438679,1705886,795915,1488915,2197616,100569,439203,627689,949430,1894226,431415
12853,1974751,489583,491023,879070,2229914,1957749,2052374,1235756,2242752,2002759,1449745,2001335,1102449,1728394,1696264
12854,1766760,94015,2034997,2148060,2064980,1166832,19106,1534478,1518832,2087914,1181611,1338170,1629676,1824750,600351
12855,94679,409153,1154069,116568,2195060,1429670,1789828,1468863,1833400,1899796,1793553,1423979,2112588,1724099,1723781
12856,1379572,1177227,646118,1937997,1480622,322957,2173608,1611463,1697606,1822198,831114,1390842,696104,1305006,392698
12857,906092,1385937,1771554,1670281,1830864,985859,1252708,456106,522741,147482,1137544,743769,1375420,532189,1546084
12858,1192509,1040861,226275,834819,1263750,334125,1203106,671652,1277808,205571,1472443,376836,1421087,903217,888910
12859,1344092,1651365,1276176,606159,1954373,506719,1395233,2121842,689913,1221162,1669378,99066,1370153,1456689,1079432
12860,1164190,1322515,733466,1302423,1843943,1146851,348781,242846,184434,743944,83201,731388,59930,2203094,1441210
12861,341425,2101060,1980600,1360870,915784,201725,1391091,1359104,1856868,1845261,1137929,449376,1474262,986965,292927
12862,527881,563004,1538318,307850,1560153,1142467,5110,1147378,2096883,544136,1801054,1697265,2194968,691042,1248885
12863,2199648,300367,1192955,1154441,104199,551162,884430,1729372,2192253,23303,289216,2013666,2154881,773631,1149401
12864,498926,1088762,1047888,1925934,720424,899899,1663676,282928,1514817,1389746,1355233,1118303,717901,2061300,626761
12865,1787640,1577026,1210505,595489,1583700,1509149,1711645,586008,679901,396301,1044605,406271,1740835,1906434,841161
12866,510970,700005,297710,227709,2202321,1419071,237406,430039,1786142,1825731,2051867,1086069,710157,85190,863116
12867,368764,1856605,49194,1196571,1656943,1150419,1814263,1740383,1828007,1047896,1553741,857536,438474,2049817,1501485
12868,2050367,1964978,2243309,2153955,617405,1945668,2130289,1311778,1821022,740704,952286,1504729,2174823,1203818,425941
12869,1606287,205009,463754,232175,1646846,1481742,1018557,755643,1866041,294756,1027151,1622517,2176743,2234959,2037339
12870,634352,1495170,2085379,434195,1036205,1968512,1376487,1486772,627,1315703,1511763,1202800,325210,104131,1266628
12871,571004,1576640,1666938,1127240,133013,1495925,295054,1488678,2216384,2211957,195629,1362760,336565,388312,526344
12872,248401,858692,1997029,2069896,384448,1692596,836484,191091,1703417,1119015,463954,1439255,764724,1212923,127138
12873,23597,1168286,1895795,1533710,589073,1214990,1041846,1918202,325403,1294142,1578910,2059101,2196906,1678382,302942
12874,696544,1323250,892607,1537797,898905,443457,86469,3294,2125313,1370628,101812,1158214,1027260,1804238,1775026
12875,1882745,1892468,1901230,2131402,1274592,1817255,1199075,2049040,1143527,1723412,1653694,843439,26431,841826,2221115
12876,1146005,1803018,2162426,1039153,500013,866426,2034495,1778081,716491,943063,1235065,1305694,1647071,2197834,201868
12877,1440240,84688,1075885,1568802,1669386,958893,342164,2241526,1302936,1610783,1863668,1479150,1184674,264290,2241466
12878,975003,810258,405792,1884016,734639,640447,1094619,457311,118962,1912548,140715,237224,1422413,1377037,1854776
12879,490792,2086801,536026,338281,158532,1980085,1467851,1811419,1583167,204780,860919,2215174,1910077,1506808,998986
12880,2152755,1131801,970231,1030778,1968225,1311957,419841,1413192,2014050,1678613,2115893,2215483,475700,296153,2005369
12881,183405,1105103,317159,1359509,284727,503122,853625,1633914,1819240,976074,1100949,998199,1653613,1532752,1900623
12882,1244147,612387,748959,339994,1600143,647873,784796,218553,920561,770879,1484483,1386044,1666913,2073602,2046834
12883,1486794,394478,1883175,780959,1100533,1096710,127819,1890902,983948,1596982,1632302,1388522,325182,610650,439817
12884,403867,61314,2228483,73029,1045600,1955644,1735113,1400424,513929,1467620,906094,539219,36295,1683918,1536652
12885,2026205,624023,2218330,1522576,542033,736006,287842,1645299,1782114,1855368,1444336,1878685,500015,156136,1518552
12886,2215791,2014322,2216042,1930114,1886225,1978160,1506466,1379279,1400765,578607,1067201,108641,1350965,1629694,381621
12887,1049957,110838,2005405,2188243,129093,1255579,1069464,1782812,1679488,931001,92422,782811,288723,510330,254161
12888,2160940,1907358,297038,1971371,1398460,807614,608243,927740,1584160,271581,1657035,264996,1635469,302162,1816624
12889,1413889,2030041,2151512,1831303,193761,2016215,2194794,583400,403215,1266711,1790631,2212590,773080,1641304,657073
12890,655527,1652371,1945013,799648,305131,1551339,288495,2069435,115161,793595,538926,1846473,791134,573095,2145730
12891,1195102,40461,2038088,1465712,925711,1446989,944285,1162595,537171,1520074,1794177,2215067,1618558,1536861,973924
12892,55141,1714387,1258386,281337,1787031,1696339,1801345,1182813,1181916,716336,419443,1179912,511822,2168028,1081268
12893,18085,206524,2225208,1867819,100543,1965635,687660,2096224,1897935,1461596,1979323,1558658,72997,217655,1225899
12894,979601,2153218,314993,1689883,190527,1021184,434056,2068316,1743899,397227,1289307,1026319,1632750,1723774,1914908
12895,940231,1344997,373836,1325760,1718392,1637460,1212768,667045,135673,589668,508021,510898,2127682,1672365,1797662
12896,551367,396607,2124143,1739950,1996083,185789,1863656,35052,145751,1581791,1385990,1449713,272378,405348,536210
12897,1687416,595812,794291,876813,2196689,506545,1214180,814293,1601976,1549912,426905,1777388,1578085,62988,1551204
12898,1335442,1183145,2078525,1631885,1500078,153196,2213548,785685,372600,1280784,966582,1894953,908139,2083093,35315
12899,1182125,2182112,399020,2183577,1766464,781875,707761,2059093,207777,1913955,839205,2188074,1051846,2114475,1028917
12900,1037829,168761,1469925,393274,760184,1481000,446454,2181620,1289193,1573131,981861,157601,1234659,1301915,1477150
12901,1760937,821017,116829,2185081,349829,2205466,1160783,474802,1979903,2013774,321690,473367,1181007,1031245,628679
12902,1495369,2019939,205735,1806483,22743,1818334,1254330,984228,1164409,1243502,1861876,2129846,425332,913962,1136015
12903,2141354,1566333,1841741,812567,121487,244141,163968,2048870,121473,865879,1697324,1380366,1910684,719194,1482700
12904,430957,1880107,1695103,1371837,1807633,550266,64493,258549,1602603,1803311,1295104,51782,1434725,1775030,1282717
12905,1239568,1823627,214091,205292,1399339,1688751,1057686,881682,1415783,1184651,1248180,1152448,622925,573237,1792343
12906,1576395,321169,1464436,1533435,1768314,2090875,1878541,1206534,1788279,240217,843022,1658139,1572417,2077116,1592669
12907,1206199,2141038,292880,820598,1592515,1963109,143217,2179042,1891762,147387,612291,1577905,470117,1538536,677194
12908,1513070,1446616,2050489,376530,2011542,176970,2011087,1321834,477749,646186,2200527,598333,368003,305370,1125121
12909,1848254,312187,1219753,1370955,100678,344365,116149,1053937,255258,678799,353265,1068854,1596014,380549,751571
12910,1227227,626923,1210846,1584157,1032849,972796,365002,31432,1078895,1657164,1105771,31547,1155901,1430616,2060602
12911,1118823,243757,1173117,182791,1375329,107476,1106851,722215,187904,648051,1796744,1957784,938193,1316262,1711894
12912,249062,1244789,1786020,540454,1198848,361855,2142089,568831,652261,287377,1835610,282638,46202,1842797,1084498
12913,759165,895147,1869941,1100418,1911291,554259,1928817,2078439,1455188,123949,385832,381376,1846574,1143356,1907222
12914,343575,2136693,903734,531694,482911,698506,574059,76668,1021234,1289067,455179,801993,1962712,1974929,1053307
12915,1704277,1763791,264778,962969,1281586,873623,511828,1831327,26672,1024978,1345532,1496446,58362,319480,1113605
12916,228916,1029797,454760,814631,2074127,1212298,1162535,786477,661531,20174,320553,207031,1383670,1969231,895764
12917,327478,1866082,1789211,211102,1370693,1479103,1427301,1022277,1089459,230574,1576703,1273413,1251412,1686837,1780319
12918,731099,1773484,1207742,885689,607449,2032150,254462,1726293,1963736,246375,1736096,445939,1405247,879608,950253
12919,64344,1533380,2011884,1783714,1930286,1411493,1097723,1714198,1440431,1677429,341250,422074,1717746,1947191,1815457
12920,2154772,1810486,1066741,2116024,1982832,605375,2100652,1957861,2119277,1418603,1582281,906651,858112,714695,162041
12921,185986,898011,1648283,1964173,1315685,14254,394820,78981,1163801,1463712,816848,1221884,909597,1052582,1951997
12922,1406627,1286532,1373118,1856353,863632,692872,2112642,12244,1739773,538469,1205264,1000909,857101,2013296,833668
12923,845569,616889,625531,773955,2152500,1133546,723915,1241009,205317,86582,339089,1468779,681091,2092660,2178421
12924,1299045,1700267,590104,1586040,596813,309697,313654,1716076,429886,1587792,1478402,1749637,2005592,1044738,848254
12925,1117973,2190933,2093131,2236088,796669,273971,137632,304319,1741373,1203060,336791,1284887,882649,182688,1644386
12926,1919886,1332927,861895,1162537,1313736,359891,326992,1573393,1664180,353053,1518681,1108222,1379055,383335,469457
12927,1498804,96775,993841,529285,1495897,1586539,1225305,2079650,97020,963725,554595,1110812,349637,1104578,54872
12928,1903485,795316,1753983,749427,348437,896083,1326146,1157957,1138479,1488557,1417891,849859,931702,2220807,758226
12929,1817051,1484207,1704071,1357913,1862005,602267,107300,1036202,1081497,1302516,2201013,1618563,1506121,1431206,830613
12930,1342010,998613,121127,1461101,494323,1357737,1776148,1181570,1963662,1403966,167595,2141436,657910,1953326,868464
12931,475089,463961,548312,395401,746863,427588,592778,1057757,1109174,1915537,36833,110992,901708,1898259,79699
12932,1995786,1439605,1367194,1399306,780149,989784,1345401,709125,1209601,1297137,149941,1326793,171282,136514,1064240
12933,2026880,1052594,1418263,902765,1959431,791439,167713,593803,1827950,1935590,1598034,2012574,2071153,130850,1167410
12934,2105229,811338,934515,1304340,1295606,747323,1824613,745948,1164511,294243,120997,1413548,1649274,1771884,1167224
