,iter0,iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11,iter12,iter13,iter14
10732,1470348,854578,1224219,895686,1438628,620813,16051,204463,697197,294757,1397648,10004,859535,1094885,898059
10733,261276,101163,1115503,778908,30741,133756,514556,1345424,845494,1166316,1211603,640535,52278,536523,1058875
10734,1143125,1074708,1340377,1328085,13385,879712,281263,960917,1253199,1368119,402218,1470887,1194746,568985,854842
10735,959633,940691,1226214,122643,559709,126089,1072639,453159,244453,314977,1234699,10257,1322164,436171,1015064
10736,833624,854502,1030255,639586,10900,1368351,733097,513819,119584,1265386,255743,198160,479832,1170739,456031
10737,1419633,184033,616306,183413,1231467,1133635,501976,1432996,271477,175336,1199943,1467006,1284799,1441174,52658
10738,1100639,72415,241314,632250,1454767,477526,562101,1467211,863675,478189,252017,526652,786870,207336,26290
10739,829808,663332,147298,865984,904211,1042767,491838,1370385,461231,178155,218613,677836,318137,405913,985741
10740,318480,1026419,839617,308912,395336,64196,1058452,57462,726724,664306,371698,688951,320835,574826,1418634
10741,1194811,379462,1433886,791849,742083,267115,27206,1135208,1156641,312355,370813,1314521,283153,1265652,1115332
10742,710639,1010421,906489,871739,244089,608412,1361543,1157865,241701,713548,162509,1457391,421964,1062971,223808
10743,52200,439560,278883,176124,1079665,713674,1266881,458456,978608,749685,1281145,751387,108656,1415160,21552
10744,674216,10508,870057,481953,303232,1332100,519435,676696,1305711,1016248,371496,875894,1460652,1239953,1211736
10745,474843,1270135,463878,873380,67858,50787,539132,45697,1210670,85044,900427,164006,1094615,85550,803400
10746,471080,92225,1165335,717128,310759,615120,550289,823156,507959,833459,1361403,1289231,167199,580257,209137
10747,800858,1117046,403102,1236729,958636,392033,312069,1040857,258514,1322560,894785,562414,1224513,351134,1114249
10748,282965,991815,765422,1084356,980612,1008401,615381,784003,852247,77568,570685,285227,488130,1169216,609210
10749,145806,65546,85526,120070,110380,1103328,1023463,883538,1003863,945493,1311138,1021173,836693,770967,411519
10750,878823,372514,800785,766681,240153,1434038,195865,736143,668280,460938,453130,647930,802058,1370352,912456
10751,1173903,969738,1104794,450946,107136,925013,1291101,107566,63040,205547,716376,677575,806230,423246,402099
10752,682483,1108316,643711,1365838,1331820,512622,357231,144506,480530,90818,1076810,962825,435889,360608,1327102
10753,1431556,215177,682793,1443409,449686,1278609,174815,1096916,894505,773625,1261643,591881,1066259,691140,255726
10754,1283765,277285,727280,277723,48692,1170017,1457387,157872,285497,1364917,670744,1084068,1440530,1207996,940844
10755,759555,1261668,1429465,1358951,975084,737522,329843,112954,1403924,31897,754570,1162001,214258,189668,1119943
10756,1035311,697677,232304,315817,714876,832030,365963,905542,873428,965837,1000388,1122683,959339,852758,1301584
10757,1198016,23187,1275609,361988,518156,179887,841885,1331481,278461,1172523,530336,822308,466937,134340,35978
10758,706886,667688,1324404,754499,231666,378388,499978,231716,672030,1356155,1420620,469042,344244,132554,982829
10759,1114865,258302,389636,21765,1277332,22009,561989,820599,189370,1014599,598824,438486,1113740,1379233,563845
10760,1233944,963455,404145,567743,1062441,898757,177095,317443,1211995,1140520,1155832,1109152,214481,952749,164096
10761,326669,319403,589889,1119762,923750,58976,1138223,676864,663466,1428363,574002,930389,815981,128444,648512
10762,605188,849633,831929,581286,792010,266787,316773,495494,136929,551418,574227,1170882,906473,1412183,879719
10763,705804,493598,398870,118897,1083329,308018,1263804,1362783,1157385,1034477,944624,74778,522533,2795,851205
10764,180427,141538,181718,372523,502623,1096387,604779,827986,937893,1106082,1110249,517569,977438,612880,1322002
10765,478679,705292,315740,1327952,830686,945831,632523,375988,1102765,506994,63285,1466087,114093,469807,1091345
10766,4312,858378,1011903,226606,912343,593747,1234477,435627,1466871,473479,822967,1468294,575534,239879,413183
10767,1259378,1235857,792826,1319024,1135155,782984,1009329,1206698,322242,568078,900924,977046,1028738,863619,322801
10768,700696,696917,946695,1141107,847962,1352384,1272915,449316,150749,1442384,493709,10232,1255804,1396338,997793
10769,982815,753149,477394,903746,172858,689443,644887,1399743,888432,27534,962,300912,692997,1200914,172766
10770,1318020,774401,377819,1342004,455884,723170,150905,1138490,381743,625445,328094,513820,1039923,1348619,29846
10771,546030,1403013,92883,1385207,1307660,1457251,145634,192168,62207,340711,967344,1016941,1427195,465726,312924
10772,674057,857140,1172463,1132219,519809,385805,683383,1191924,1316533,1382514,369897,724062,31316,157042,772140
10773,832356,1230657,325119,909637,406432,315858,85605,764376,1161605,1301096,36138,586244,845273,180828,1129919
10774,627055,1069867,326179,985679,1465088,670236,1368882,84844,1359503,321191,889223,1422647,1392461,616136,1316091
10775,1258377,88801,599607,82895,210792,27955,287411,415827,86918,138769,491480,1457202,120296,1208335,892408
10776,549336,1020956,24457,225183,1082638,1394567,1393489,1309780,16419,481064,686840,244122,1125544,794821,917393
10777,96420,839755,357120,204903,1104067,865651,243419,440811,221961,801690,1380725,234329,63323,312567,612821
10778,392056,1124674,611244,674659,977325,934414,322470,1349276,104426,549381,61369,1203404,1046766,1200756,783394
10779,1100976,912675,880999,1309995,373715,664602,901942,170827,342990,1282940,1313647,707009,834569,192344,186253
10780,1142092,80832,449320,1019072,619812,1210266,458254,291044,1043558,398126,1254709,866271,787081,937856,283892
10781,521182,272460,411804,1343179,461107,689291,769350,1076235,279898,408296,743003,693784,1255406,291248,1404103
10782,289751,237639,1248230,874929,1308209,1378159,52169,252172,16329,1284184,639281,799951,1350427,478960,313741
10783,1338344,1272546,333305,1099496,506637,1453509,1435378,946492,947788,1022989,427434,888391,730283,883754,261702
10784,1269984,750792,1352697,586936,118115,1244277,843322,1241913,248948,782365,161039,884938,894075,921889,523448
10785,200264,1398459,779809,952623,1143037,837561,406145,813627,278866,1135220,576656,36934,1397643,475290,86889
10786,785751,1344074,1239130,226302,1408203,1445687,647857,1163637,868253,777677,445923,1096864,139887,773118,36177
10787,18880,408236,272522,624137,308511,1029159,995039,1354868,364323,869196,43516,1392109,344855,956874,659513
10788,194189,877851,579841,339858,485396,510048,1032557,966054,1316860,1019297,957,884407,188246,598845,571826
10789,311553,410421,816997,520317,1187079,211177,752850,321033,982189,626760,653540,310197,1045568,821263,1460670
10790,1053273,892273,767367,474925,371947,114554,1339858,1168125,1469179,225036,686799,700318,944044,1183274,99699
10791,1054355,1030481,420630,1276977,1015962,1319014,1451000,1089453,50679,446864,1300744,494013,159294,1144821,1360515
10792,1462973,527447,63037,298870,917396,526486,34342,604525,14548,405479,887542,1266388,558169,1024955,1221615
10793,560679,465290,838041,240745,419664,1158181,1323732,1075219,96114,1318476,204493,976896,834039,985795,980425
10794,788895,886666,1141239,3597,160145,525483,715173,901682,166882,83414,1434667,178918,861175,1220889,350750
10795,847150,358170,240106,1055400,799222,909542,1462194,1123614,65043,1184895,1165363,1105404,764765,1374141,362245
10796,1186735,101405,843424,883868,55051,497002,1077737,1296952,1410927,53511,738561,676177,671621,418365,20029
10797,1147024,105397,386622,1015343,505658,439346,719394,1424191,497070,50686,260653,378181,484701,1175644,1148358
10798,943392,187594,1279851,355973,884449,101346,1209972,1089771,1274969,710623,448586,1095246,765338,548594,1071192
10799,425468,196081,738025,625713,1270502,1023484,141250,871167,1442140,1081682,876609,539630,1246334,1206515,712115
10800,1445885,733133,851878,84850,384677,943578,208181,1410894,374567,947616,251981,1214805,1402383,225232,1414569
10801,1079888,637899,356848,1231540,749615,1190349,1123256,443653,801348,785371,702043,1317674,198070,1292608,1239591
10802,1222925,1204593,938432,1171383,413525,589681,533741,1465159,230836,1309465,1416864,619743,1038126,1268221,772653
10803,191243,924943,617094,1291385,428021,752776,695952,982468,1417857,657750,1057521,565888,696969,1422238,1144523
10804,574339,1277068,563194,710837,36341,1255020,60547,515674,1362067,776174,463348,656102,295630,1149543,130249
10805,1416384,283023,839529,1447191,123521,645724,977128,1133276,1074545,1096837,266304,753835,64913,117840,1058510
10806,525858,1017394,287105,316767,532051,111851,31024,610267,733316,708465,534456,875400,1303295,390039,1183183
10807,1144767,661107,511314,817934,1092165,1227162,173830,1442768,1357716,655145,44541,931028,364229,1414106,536979
10808,1231657,717673,799199,1281808,376505,225221,416462,568483,489563,1228095,1314696,799590,806342,1201573,353853
10809,1323333,507520,492097,1218155,673626,852646,775770,1082871,723659,289543,460448,1371105,723336,843120,1125955
10810,1300290,1342917,122283,155022,1133336,214755,1452233,973449,1299735,1043342,271738,290303,303198,1250963,1374944
10811,1450392,1245302,926716,147776,1424208,522204,216839,1149276,1335782,798660,758187,674505,721606,1069467,989345
10812,954980,1396997,353058,1051745,669373,556056,343329,809414,526502,948764,1343474,405565,542627,301546,578588
10813,385998,336286,43264,564415,1135342,851237,433460,1443,691855,1407930,1018653,1402785,665844,313888,834720
10814,211069,6408,1398580,456006,690573,417823,950650,134334,638526,926655,114542,326326,1452220,646241,708796
10815,1304801,262199,149322,1376341,1068440,629991,1286438,938795,522188,1151011,683885,1005091,195301,1330421,144185
10816,1337254,118737,171380,407662,881103,434462,250481,451652,760387,175289,1161214,462398,1097935,698450,76574
10817,1327634,162540,236682,414293,1106862,528815,542896,1418774,619132,356332,878875,248709,594819,184643,1460234
10818,881177,392036,299479,1271669,1081855,1222370,1205087,916306,817649,183152,636671,81346,1409219,99680,1246690
10819,1329455,1335682,1048371,464378,295513,583642,157237,646902,1238489,26282,619359,748594,711403,412184,1318641
10820,984734,994569,1320918,315812,1055449,142959,181626,1221485,1022325,1389903,747568,555962,789127,948602,550948
10821,824460,16194,1306492,1234920,1142984,872305,77212,807605,394708,844148,932178,1437670,461699,287651,469080
10822,1206239,961729,662084,173094,1023085,1012826,382309,294050,467514,617684,600522,1365442,650429,1009368,491165
10823,342106,1056132,876918,445678,740037,327856,11720,1253360,46048,366501,730506,386021,691289,1308033,37654
10824,1286696,653483,1165913,129893,288515,1437269,544703,483284,1381509,149393,566480,802752,577907,238315,226510
10825,158563,1174910,1127028,1233818,635035,334656,1153229,1189647,1238973,546650,546690,1102216,432763,665223,1039156
10826,1299032,944575,831855,1208859,951086,1201433,259977,69482,112051,1143299,870115,1360546,69089,1137840,1470727
10827,961779,1412101,1242432,1339248,361241,521439,1280888,283455,845926,207038,1435091,395187,581255,1006321,894715
10828,242592,162477,107332,860768,381705,50430,433184,1151687,826380,592442,1455555,682448,1171981,340860,552119
10829,551655,664595,1205915,223135,1087658,681129,672399,84676,635160,794202,1013862,967749,804082,916997,350327
10830,766398,522149,1425495,363672,1014553,725728,701157,1260162,692830,357268,1140114,1024070,861732,429426,479271
10831,1293964,1421715,189751,1409951,362335,1434125,2424,726763,1168953,62632,921835,591614,1324174,1353874,1293813
10832,1394208,1157799,703026,330870,1455660,820781,768893,237612,1315491,754848,1387530,143170,1296077,1358174,767848
10833,1012090,1007239,1199912,1435439,424349,637626,1249524,170846,772274,830319,220995,198552,1347038,1447252,115215
10834,756118,605602,732125,1438256,1250031,940271,240716,264238,439207,313609,1463576,137875,842032,553766,1335958
10835,1378870,197186,1388147,251961,437439,1231920,1155459,470753,72547,1130634,1269276,631285,1392822,545703,933490
10836,1206653,1305200,933615,1085513,1012409,1315588,282297,395014,339577,491909,1185436,208178,620122,1132993,512248
10837,31289,24883,1184494,5694,273041,589009,1117197,884787,186838,1058363,888955,307551,1427621,794371,632820
10838,752524,183506,1458099,714812,1383797,632201,30703,534721,743159,263241,1335967,88272,796339,1292337,1108560
10839,163035,1209670,1045387,1252418,377205,261426,757205,1034782,320170,619672,694777,1335090,914662,311119,1346689
10840,271470,1048826,1126035,840375,879034,1166312,114918,583875,1072217,68518,1105881,1360352,25617,416787,773019
10841,1387121,1304539,380396,587017,411286,968745,297488,565158,773711,1347180,1445456,137563,62326,840076,681213
10842,24346,1469916,1092978,295616,796858,410734,588897,569236,800796,490355,1090866,1220837,928341,1226993,872640
10843,123305,856300,368464,27190,338336,141855,747971,387579,1257379,749503,924439,1411233,1245689,26787,219206
10844,1298995,480061,701130,269293,64817,545929,508741,279861,1316490,1268855,868260,1298937,917138,576719,1244998
10845,1189161,95982,1434147,142831,304495,202290,882298,25720,1136553,979762,668269,375429,475519,465754,852587
10846,1060255,635108,906471,331323,1422874,1007292,1031969,761376,425572,201233,264337,910614,574378,326424,994035
10847,1186590,864594,575741,356080,172948,825207,1387274,578934,1229987,982079,1464032,982378,963169,245441,352102
10848,441690,1035972,646334,868739,705051,895602,930867,753719,1205115,254776,780667,633359,505722,272880,493014
10849,1297199,1341541,1138151,621553,999444,869042,240515,915182,721465,227304,1292904,1135439,590855,340476,984614
10850,1412597,305245,915430,1251380,1092497,597708,669544,754440,983310,446916,1450170,921625,825350,851358,920204
10851,241032,700599,718980,1184501,99678,1299731,1060745,1245320,1399277,1041747,1055711,775049,508376,1226728,148976
10852,381888,98182,1170729,1173204,889293,677701,489834,1218579,1170568,818164,26106,1140891,172042,446476,33968
10853,32767,1346165,533036,402000,838545,459090,622358,565453,965697,897911,786697,277199,586275,454321,40064
10854,21724,895326,759686,782829,462272,1336230,266788,408592,73799,1427303,822662,1369488,1002327,1004379,872200
10855,1460387,818931,769929,1012722,94155,987143,214494,44474,1119857,1032410,781940,639568,717694,313025,294732
10856,718428,1291471,1334858,736935,1156876,1162075,505797,41308,315776,1308316,1046376,171406,1146557,1367766,1149636
10857,249692,642703,596265,225900,452077,1238873,1041625,794216,780359,848003,296228,993081,805533,716901,392241
10858,478340,207499,232399,387552,409623,872665,1353794,747407,698835,731717,416584,1111780,16750,147825,576495
10859,90717,877624,159691,8099,1013393,473029,1084057,433256,1338022,595947,1447423,1165447,1112548,1015824,1447292
10860,484843,365681,879619,732055,1110747,128672,340920,933693,921751,1205499,651,636517,772026,1190255,653076
10861,354719,382311,326389,588735,773418,397746,752073,895579,434252,1033384,1334897,179210,1436258,1010627,1074276
10862,939504,1132887,379344,712490,1285221,1312519,1011140,754219,943950,1355323,598596,1142568,1000061,264079,125238
10863,874127,1189227,221797,1340503,913220,422822,217062,1458415,407456,201378,1012355,1380367,764399,1233952,1132282
10864,870804,313794,1242696,559205,119332,486350,86921,1000684,1298138,1472102,1206686,1037799,213956,1229714,426149
10865,1366315,1263420,76707,1089811,259505,715008,17670,1022815,306326,1202185,385244,475184,1233811,822646,462792
10866,457562,314727,391844,593085,392257,69073,954504,519660,204787,1266491,836431,745627,351255,826943,801345
10867,671751,301512,993604,977124,1279578,887802,1101263,364168,788081,772163,728988,164956,886931,770539,1185741
10868,1034522,753824,1175611,974658,108986,285359,913075,1318756,1375951,876605,1268951,525686,1165221,1233250,607972
10869,162768,387018,117150,356938,709764,796048,831972,1002131,1403340,1269615,471526,1455432,782172,241127,38534
10870,1468579,1392078,315849,575775,968765,711341,866408,1437017,1193896,753973,748289,242694,19391,1266621,35032
10871,971552,1385147,566281,329821,1156966,1258099,523399,655117,280548,369416,792089,783679,883779,46087,323018
10872,169825,1008962,1007514,1394577,264241,775672,630597,499181,186559,1103550,1406957,466052,473083,1053671,760164
10873,1139627,310863,240216,610715,511400,1217215,844337,895188,478010,645030,1134712,375653,409633,570645,568954
10874,1375123,69964,1361456,115994,194171,198456,24982,484209,872457,1426640,309340,329482,640441,74334,106403
10875,348366,1274623,292605,1195644,1256277,469805,1372506,1361971,596163,73242,380719,1177056,916510,1282079,577916
10876,930529,968272,4798,105234,229691,995311,1208404,292790,1321870,1274072,51632,304938,941528,357186,630742
10877,371187,1442498,853191,800597,92188,911449,1214199,655207,74787,1203038,868448,94770,1210263,391815,648503
10878,10595,737174,496664,1268308,1360443,1248842,175282,630966,507337,1155556,1029134,362028,234264,925306,467531
10879,163690,1139942,1113577,1433656,800602,1300893,610558,1189986,618565,1089891,352543,193899,32802,852947,1001760
10880,1114331,1125620,51587,1143194,1339812,821253,1048516,1065003,386680,1460339,1340741,1274660,912981,1456007,958062
10881,1424983,1247355,606661,881549,1443656,654076,1320674,266822,191380,728537,293426,1028339,1377147,960022,1411158
10882,853949,203018,365504,1316019,1021967,1398246,456786,1239928,573126,185473,226050,1394582,337900,24887,845560
10883,1010136,703265,1334067,1051903,237885,484145,156759,679208,606068,53080,201369,1365144,453263,316950,1307289
10884,100806,18008,861596,998462,1379288,1338688,1042405,978163,1235489,218957,1231382,1340714,57463,903305,1221085
10885,52140,821214,38303,578293,102026,1348883,732989,16300,850122,1218518,35532,316616,687744,1165590,325784
10886,1015503,1452363,948542,637810,623434,1424376,859427,1184942,74313,1170370,455061,623306,988353,1391813,485513
10887,451239,1044330,1327657,498925,789839,671291,401825,1338279,910941,187778,993348,301152,936452,581441,250295
10888,272443,101032,437294,852978,1366993,1043300,1419849,733324,1009513,725770,918300,529912,624344,944165,1191304
10889,162178,425947,495432,1315976,60610,1409358,819246,64456,1320792,523221,564831,146738,1461283,623202,905987
10890,1231128,527736,1272194,102065,839374,1194931,495760,161423,226043,963247,1297007,999936,382647,496030,392927
10891,644297,119544,1052063,1225961,867214,1204829,704271,1438645,151446,1161630,1307429,1393237,39590,155114,34808
10892,315763,430410,204585,25174,758342,1390212,1329488,760275,598125,637546,1333975,494459,1334685,495939,461476
10893,599340,1091640,161355,1461930,744541,767366,134619,771861,286932,826251,847601,1272748,367713,148458,1020638
10894,538216,409544,497827,231177,1133775,1018530,800344,1339213,475015,1196664,1098650,142951,199582,238459,1309740
10895,181401,708759,595054,1128076,1420166,43860,1066903,1326505,1046804,386282,1459401,473458,562854,712911,492643
10896,796500,262336,3122,1396963,1387473,246243,295820,1104331,1421572,167320,379990,1054934,733475,1292998,105997
10897,353146,700137,487443,830120,657274,549578,1082074,1319787,585171,1349288,868037,715895,301076,716147,126076
10898,330421,614044,364341,1317631,1044369,557234,63353,40182,994001,1438910,727334,1331465,501467,1451770,561336
10899,693921,401774,412579,557207,838593,1344449,805441,51311,307631,773210,900673,220253,1176818,1133098,687470
10900,551888,757235,796234,332346,310030,1296159,1454674,1050166,1425428,1005762,439342,1025056,289554,1011413,660819
10901,1127182,408819,416614,346034,1109462,1013032,337231,795205,754411,866857,359606,615262,239041,102925,30975
10902,1425362,303371,644234,1385210,573160,494511,745219,207417,491058,156236,1055272,1104700,1035858,802511,572131
10903,1348152,554470,388669,148361,1403416,1457382,1409028,1014188,508871,252292,275168,237243,76134,198067,823845
10904,1241677,642328,1232860,1073330,1465957,89790,1049317,1049653,301517,1337792,778344,369679,571771,34944,429321
10905,357376,459819,6299,821967,570526,1081287,978700,721500,630803,353179,959286,553761,743305,1118236,613140
10906,59599,1336255,17384,570342,408720,878318,61863,79855,411465,1048521,1105467,1161753,992278,1332469,966040
10907,157000,783870,93766,222982,666757,509253,206928,561062,876014,1454606,96557,465423,1426508,244402,899775
10908,1141315,1192069,170728,270853,587266,1280467,1013663,1054016,1285207,1445963,218997,391646,261229,163381,775738
10909,338001,787397,1062622,212995,1083280,727211,356040,830634,183309,1059333,253272,1331784,763320,1222432,419031
10910,975624,390871,502756,898776,1003442,420260,168217,474239,737479,132913,1346241,1006518,439393,1279561,122666
10911,1309690,1097517,840279,1395797,637943,1051289,1280346,1451062,104542,860816,852697,512459,242182,1173722,1444985
10912,1377559,254410,18110,1276766,825486,1115450,69701,1208243,759596,38559,805864,1254713,47635,1447500,708772
10913,525703,388160,222377,745767,777027,926139,364794,578135,284,606912,432278,471531,96922,380607,300034
10914,56557,101083,1172375,225050,1004878,1430246,76125,801941,1297555,398761,1317880,158021,1192375,976462,106789
10915,1104097,652830,1439197,609168,201826,1043007,34236,232260,1415000,789295,1070872,782851,681283,1171831,959285
10916,1250874,738252,1131206,692398,1321324,1181941,535117,41522,1027361,910208,173066,1311376,1120930,103294,677388
10917,1454246,1207615,408274,1102159,395891,1425975,1033038,854917,1375893,169315,252086,120082,1016719,919561,748005
10918,1297520,768256,1233860,212634,1444370,893800,1371001,1225144,223145,1384104,1046247,961798,607719,731167,173496
10919,699060,802437,200137,639903,446659,873150,1220289,15763,538908,323958,167902,990604,385709,913184,541744
10920,605196,1054645,200523,1438376,1203550,590246,857241,667158,840594,510163,1114081,991716,1419335,1282304,1114111
10921,368731,987858,530618,385060,1014261,1450013,1267512,1209819,1187717,538754,1088321,156659,347254,432929,1091821
10922,629392,140579,780239,110733,460573,547644,1293680,750617,1107296,309554,361401,298049,736862,604800,1071197
10923,579078,363982,985776,912413,624004,1136536,1059884,558455,627905,693680,399593,67997,913215,619086,1264921
10924,796464,483196,831733,1179632,800734,1061693,164872,212825,464669,203491,506096,6671,75794,658601,1058813
10925,1250141,1351170,1076384,236683,1243256,1162298,562872,1278404,626491,92970,637190,1375311,608752,145741,522766
10926,544224,1042934,411790,1131326,650540,732008,668732,988631,939909,409200,633888,1385553,1109330,495390,818139
10927,1368457,898616,1404844,1221244,179065,1116029,446615,908180,769938,728606,1216903,728348,488892,300936,252918
10928,777194,154162,999554,541876,1015019,668721,852993,758036,989426,1076449,598923,21701,239250,605702,247951
10929,101746,985686,954660,574592,220685,118008,130465,95281,56476,490126,1112920,694462,445842,997974,92831
10930,1387023,458999,744576,1155214,1204139,666094,51630,109608,30918,75547,1249804,778336,1141034,610024,1319714
10931,668838,789207,815371,402771,1404806,674632,138571,1335398,1310988,816857,92180,47905,1098850,807063,760148
10932,588043,752937,1375811,412024,636120,86214,678499,820873,445807,1253505,700842,1006910,321955,852600,251804
10933,395411,448824,822638,722782,152826,1087166,622296,923154,1278856,501450,572901,284564,764410,760307,1070936
10934,1366167,302110,1377344,220957,538057,1014805,928784,1340480,1425765,35766,39605,858720,1164724,1404627,1276806
10935,443889,551890,292933,806892,229718,731481,1443131,258177,597775,51004,813088,569380,68139,846632,353002
10936,1312048,125512,432436,1194370,128288,6300,298902,961307,523687,1024810,353015,815792,666810,852851,1075989
10937,1103370,709257,1213704,1289463,1194739,1110643,450549,1385222,1040612,691323,1167062,352224,1024170,194447,1306988
10938,172571,753243,1388270,217556,984030,1118608,464100,418399,238678,1292440,1108219,1053348,1039692,690541,754069
10939,279647,1296611,1102927,269737,1026782,418328,196665,1388242,77159,1016551,1322704,975331,766812,1303314,886023
10940,213613,1093047,931930,86461,1397681,513998,147491,662498,446388,950507,771304,584742,556254,1066620,1360005
10941,95528,1064635,457391,1271458,560388,874720,711199,900770,889354,785839,450710,786033,521402,591087,911970
10942,1319670,953306,103151,567025,507615,629692,1051677,1194752,641473,309429,322257,221350,196257,207131,765962
10943,1269960,162541,862399,739554,274396,217625,862622,766257,1355473,682761,640417,1076456,552442,212027,1035806
10944,919787,151771,237847,50255,1439028,1335592,888212,864679,1309475,189217,589838,357009,1112960,315413,233116
10945,902356,1452949,999276,501393,1274734,956903,262500,395922,1229771,558055,580795,1058152,855579,1011402,324148
10946,1263873,1238196,1223220,253520,1144750,87573,234611,777012,313140,780207,865615,1234571,118977,152579,895565
10947,857081,196312,807027,618422,1120201,950201,887024,664069,415984,73114,716792,758437,118243,652973,265537
10948,1422155,105902,982036,625273,519513,1297739,834071,1197311,663274,154348,865301,1218819,963710,1027999,1403449
10949,337864,326461,1217972,692080,889873,469382,226203,499855,955927,501774,822790,1045654,219714,682681,1055762
10950,897991,846430,1125420,247361,280034,781711,115769,1392597,1008777,50610,1163033,1215863,106766,1036601,408434
10951,45788,1330751,216389,125474,1458753,747458,1021820,1212537,380062,553855,244021,456409,1026985,192467,577921
10952,1248581,806310,786661,934724,691078,942830,1365350,120267,705005,353876,461834,820302,764270,1329550,1431285
10953,1098666,890170,838994,1075312,1315012,1195636,325122,500810,216316,753878,170155,1106220,245008,162708,1246821
10954,1292042,458588,19530,965449,649073,861411,307584,446879,137543,266158,686584,1176570,310512,926453,276549
10955,18768,1228865,784778,321592,190948,1356642,1162773,1152402,1435852,976866,1448359,1059386,688435,684573,17343
10956,665341,65341,893917,786117,561301,376930,241814,655574,1330145,941040,447100,1012470,779816,956319,347733
10957,1284331,292161,594762,275095,821846,1368297,1385617,637089,235923,599435,866737,424334,334771,569860,484455
10958,732808,408218,712622,867557,501646,1461634,140357,172632,833182,178432,512859,945646,1377557,1168518,586962
10959,733817,1409526,936870,934535,1083794,980176,404660,110371,132624,909361,496893,1015748,1246221,946948,226651
10960,770565,807987,1278738,1361651,1270141,968524,774063,619366,639162,579060,745327,423478,438998,818467,1377797
10961,200888,976570,247016,403190,442427,1331557,1081014,769805,444483,650043,44748,418762,304816,1212281,379525
10962,514205,386684,1049055,802120,747128,1176822,47862,1297654,109478,565745,360030,1237878,667823,963410,40775
10963,176969,1343436,314058,995553,796206,85780,1281217,735444,869274,454591,642931,933687,500680,681089,1416804
10964,861917,884485,1204759,534647,1112619,683996,1174853,1177700,1374066,325936,885742,434709,1179271,1200164,580755
10965,338273,1410066,1286577,1138841,179716,301114,815745,1301538,537390,722012,482532,671684,461002,1253804,685465
10966,866788,443474,1275575,1166877,970030,1394450,453174,588530,1117941,330708,106988,54332,1223399,719781,1333993
10967,1051072,730842,750231,1323896,73944,1467876,273650,17071,1095175,379929,98090,1376812,1460972,91866,1040256
10968,870333,78423,777375,285217,1122177,727088,336448,1395946,530619,168543,781445,1393813,668725,89987,777142
10969,530177,210968,162900,99814,104976,921151,442348,1125708,962458,1450088,179928,410394,205538,197568,988223
10970,290358,311269,1141051,584893,166003,626264,864674,611518,964608,680945,1011598,237882,336641,1115419,244241
10971,373059,539190,1002005,261624,1098675,830984,619876,469715,673405,165273,941469,356836,765986,386646,260664
10972,833638,727863,331642,983560,1102013,163813,1066683,1342836,638090,1045006,160540,31636,922039,1188716,1430748
10973,850274,440726,252993,1002344,203226,58536,1036226,1240121,405981,44561,276599,645547,322418,845274,214232
10974,551969,341606,50565,1259122,416589,749909,751827,507228,841003,980255,1305819,1017650,173055,1114734,1381569
10975,942813,1428302,1340329,1376174,513918,788485,600327,313167,1391746,655938,259285,1150432,1200251,1056609,744322
10976,330874,416693,607649,1151823,833212,812386,1396375,27001,817112,1382607,777005,1099230,904601,34535,906903
10977,152872,1231720,1226156,63707,38953,1382743,722527,1467664,724250,1406864,1027519,1270210,101064,411999,824209
10978,1134841,273897,1136056,327971,660020,1223105,165512,1121773,336144,1361583,965729,295016,1224622,373604,708517
10979,1320308,632791,350329,4205,97906,40211,1145026,1089304,402142,1022187,1123887,1383457,521032,1059686,285346
10980,1424728,379935,366304,1237238,1282647,575922,958906,405962,1272978,1042481,624627,448284,530758,644357,1325346
10981,1188649,1045968,602792,458517,1209036,1192193,73906,1255803,411730,1472300,1099375,1444885,1168597,505079,1303508
10982,957352,593159,387145,1295237,1259118,385962,135798,87081,694886,678873,1220433,986878,44590,280071,197566
10983,841989,1404445,121788,255979,491482,1253252,3605,1145110,1202974,860273,414183,472450,1066985,790282,83940
10984,622023,179856,627729,1214743,256866,1290528,966226,362541,451707,1239267,790557,847071,1368959,727852,320905
10985,801245,132585,391906,712118,776597,693742,680928,395770,377974,155112,876345,521107,556396,1387253,525152
10986,1414855,166409,457457,589621,1207104,1450491,411044,4951,1036134,88382,167747,837038,389093,1402280,1276469
10987,828038,1415541,524593,31871,878414,1401200,901710,472796,359930,734244,106978,600547,1345067,1130652,1444748
10988,803749,363427,1109192,1337255,1035140,1423299,435080,1387726,186250,241827,248865,251061,392432,40540,1132975
10989,1218018,723850,389158,1234659,63982,682528,463801,267946,1318816,200239,1063043,1147235,1080289,1321212,635148
10990,309386,873298,658510,131881,196166,342383,559106,548833,462666,651403,1189477,71870,356058,1221475,583217
10991,1197981,1121905,815240,407058,104758,96869,357579,59022,368642,146151,825183,103719,412041,67968,195770
10992,1294088,965056,441549,20134,986468,275780,236251,261789,226104,89365,1273445,1063654,635902,78377,976714
10993,1249003,1174864,653451,537279,1361271,368047,463979,33140,1313729,58626,449882,121493,139513,1032512,870689
10994,801304,486920,324794,910669,367856,398268,1115139,1120839,779726,1446976,109135,71313,614910,185214,1356072
10995,101255,585724,549604,522082,1000581,1116881,714785,1079087,824077,1451525,327611,865065,882826,678253,429259
