,iter0,iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11,iter12,iter13,iter14
5319,1301390,1457311,559565,1212115,546377,858774,922610,23316,1424099,1208936,570275,161184,8957,306195,1125
5320,788384,1413718,747346,1155640,555213,780604,645476,506793,1395025,311853,1372635,32489,145591,1073382,460875
5321,1461784,444155,950968,865099,756529,616056,435759,132877,544993,994736,989789,1321178,278950,1172466,265023
5322,1084353,543408,571914,126011,444162,862756,437829,797160,831680,296156,890718,1182039,29818,469160,499480
5323,1120673,682122,200892,907529,209064,1154705,1415501,825839,1080522,291734,355139,441182,280993,910393,233583
5324,150125,1070209,344812,588281,729280,792597,514902,497773,1013262,1227169,569722,243349,263361,929417,428948
5325,672730,1058268,1402338,94173,637763,1373508,1039272,1025877,1035527,354049,366537,504238,998649,20496,1357835
5326,145173,415266,742057,1421805,361076,1309200,1289144,509128,402517,1219316,565718,73768,760444,797806,906608
5327,187602,168222,659858,927773,725274,314338,382353,135176,380492,1353215,918621,66861,1304483,1258136,1022374
5328,353763,1030798,171512,1179480,974539,758159,237452,511757,800580,1418020,246124,149045,1370054,946873,323034
5329,929043,212850,1377449,708326,1261777,201672,868330,612566,1133385,117503,199566,1038803,499188,1255328,1147577
5330,1398812,558190,606738,319226,1134726,491221,959168,1269282,133590,152465,308789,496897,992176,1402042,1391978
5331,798191,816882,8566,1380757,539078,812442,866800,573342,881267,1081267,1144336,860486,1027623,706212,890769
5332,767877,211760,585488,1314857,1148361,1378861,97489,460831,246341,342507,1373932,630149,664885,1040836,1001691
5333,75299,445842,1161982,744539,200598,462535,961063,460596,418711,297146,695688,1392207,830893,595481,412503
5334,1429596,798047,783866,331862,1066304,241987,351189,504096,210577,850147,8498,130379,129129,433041,688689
5335,49680,5433,1521,340637,1351956,1191941,34150,669848,392706,1327608,1260667,675764,710944,640283,172625
5336,109158,903843,132172,478567,1445423,1034942,994986,555367,1013245,551577,108575,5674,884518,549868,127241
5337,753255,1207444,1157605,667512,523332,565378,251490,338279,1113639,1245766,1218589,917633,1075455,435209,573820
5338,858933,974962,1417496,1262901,700119,941745,548910,741923,1091399,65688,1281950,263609,1438120,584734,1370733
5339,735772,713087,683278,103894,870285,497981,785405,1066302,847578,531273,819788,1385846,796516,851454,461000
5340,33190,1397867,289863,485083,700519,1307222,825416,1471016,1244593,396922,592382,811802,1101367,282972,111950
5341,470296,1350195,219146,1328510,1407174,1034070,188019,1373883,473081,1317181,1135988,379391,456107,873708,250958
5342,1442658,502485,311608,475860,142001,1099906,1133472,1417185,1356659,616866,932728,911172,985098,302921,604693
5343,1322330,323954,591448,1068892,304382,252804,601259,94652,160383,235642,929628,737057,439184,1429026,1367250
5344,248927,217843,1101689,690892,538589,1345487,958354,644569,962716,1355706,767339,944700,904984,491346,759735
5345,1370531,268805,559918,70104,1374824,914175,890385,1133752,184673,1164765,347297,354725,1250919,782975,961695
5346,165849,593375,1362834,1114732,160378,812803,568684,463339,935321,99369,1262546,1163716,357264,1083292,119435
5347,918723,604821,712992,1142472,1312233,1279568,93417,890297,532028,1412631,1404338,1121916,1181496,775801,477851
5348,685523,1233704,1318943,1052598,762627,82762,86490,798783,1158273,1400425,62706,1004513,449436,1001320,335775
5349,878081,178753,201630,742066,188405,43676,17128,441889,388996,441913,1052466,178438,366404,639684,1306815
5350,1437671,794398,1116421,1102796,892772,976800,389329,1065287,260911,982484,744808,1068607,201764,85899,781896
5351,636989,1017710,171296,1034298,1406684,117228,863180,178709,1327426,583272,640555,275879,1177465,974653,714454
5352,408885,1215239,123946,448779,436732,342336,497141,1466514,1358369,722608,1195588,941798,136609,1064472,1418603
5353,343710,129659,1322988,158077,106427,251519,397994,690831,1112203,193658,867111,1177381,143910,865812,868681
5354,1109334,486000,248886,191850,647144,772281,809611,1036308,1146379,1283991,102021,699497,450429,666914,623672
5355,1382774,890753,1189349,346471,1316565,909051,593075,641970,196443,1406686,454997,1005682,1201253,1109565,1463331
5356,89031,1168172,210821,871859,1275336,1057935,960118,713809,858001,1205163,942325,738231,341109,1113771,861281
5357,1189907,107717,925093,346699,157191,389492,760524,14250,1417369,1140819,1145952,392100,395619,139083,557614
5358,298428,541791,68912,1283624,891259,69157,296236,1089558,630077,825274,1287811,1205795,995,751889,1305132
5359,568768,144065,767424,1028697,1066969,1397340,903794,1292528,11880,1201930,641284,1141150,1283215,94017,421235
5360,1161248,355771,1090194,638225,587003,688888,1103192,1457375,3911,1129077,1033961,1034622,771973,39846,1407999
5361,1094212,616012,1399615,860881,737997,1359028,656793,887785,1368348,341546,189891,979387,1152504,1002625,590799
5362,1216511,1399773,949381,1103022,853705,884665,688163,714758,1176688,494391,519973,1329867,1409825,612737,864906
5363,943147,365382,95526,1377320,981508,656768,774971,751232,710172,280535,10981,1072963,1339656,329955,181451
5364,621244,929426,1273197,1113843,805267,360187,472380,292654,548810,1465443,1140165,1389142,997886,544500,1178908
5365,1411397,906198,789505,22995,1186119,221224,318753,1236606,229195,380514,501234,420572,1297216,96459,481810
5366,240812,237593,992368,7463,22519,445187,438119,558521,809821,438358,754791,643429,799185,411869,46201
5367,1181951,84834,283031,1184170,65008,859703,838921,958923,1241381,560372,572642,1383128,710393,891684,1203584
5368,1205626,10610,102510,135509,1120637,907216,874695,70217,45881,71784,460784,612302,189122,635771,977440
5369,573391,157492,1450689,586759,318532,1151302,932063,1112495,1305628,1114416,145851,1119772,922495,1153347,361246
5370,1420597,798354,969756,519197,1176735,1282572,473538,923588,200548,219565,351977,950520,616984,928955,216639
5371,145123,255351,529316,818536,773196,1198610,1359447,680209,239417,321931,843041,854284,158225,261785,439710
5372,269487,991203,778666,739077,535887,1421569,619686,765643,1206961,6899,324121,611557,1187165,1429011,130411
5373,814973,348920,839737,705209,578205,1088794,1445865,797372,1380275,1194073,1429213,867602,637031,1339064,533384
5374,672357,412997,113619,1299245,147249,299271,878439,1448820,1441425,1187385,387600,912283,1246973,912680,440172
5375,1124305,523895,353470,1186340,1094793,1297784,755864,884925,214969,1062556,192469,1427936,1319417,1204192,273328
5376,1006970,1414940,542778,365955,572874,1253008,1055742,1087960,746136,797539,197960,1276221,1351450,1451589,127211
5377,906891,995177,795077,839119,1178125,463708,1442833,14932,1349795,1020355,1044425,124784,223927,1225057,1351083
5378,858895,312528,1256270,1119001,897182,305894,1258715,1454718,74912,688247,212135,846550,170474,504145,325559
5379,1139615,1275943,107581,261709,868093,1417738,1393905,1250845,1357159,1159291,718228,306945,873639,1381060,1389694
5380,600295,266233,1179501,1304170,1196249,215802,1078368,1394203,265288,610173,1335636,1022977,1133229,1361967,1089585
5381,1139519,1166365,1362701,465908,374848,288183,769139,340932,875120,426872,126193,873304,758352,431793,1359245
5382,988642,1394761,1109330,976878,1174497,1248389,347783,722035,286828,297291,1103533,616962,1316532,121314,759357
5383,1151006,1430214,1181178,44397,372697,1217951,167482,332815,417534,412356,1023612,286801,673286,80739,457723
5384,634209,117313,606237,624789,704834,1366209,283154,1321626,818589,451411,1369610,1081205,708877,155853,1333762
5385,272398,463148,288221,1331609,798418,1406193,499000,655494,1341057,324232,473039,931165,442244,494429,919232
5386,10426,657894,1253981,412730,955358,622519,438376,364494,310677,182888,748650,427755,631252,579257,816995
5387,66525,813587,1027491,124229,113354,910703,455783,928718,204080,406611,580086,115625,385212,627242,330211
5388,84353,222333,431210,1151154,994631,848970,1084421,604977,458331,286132,454047,1077530,957290,574242,787908
5389,228598,1368209,474228,1086674,209443,729737,96739,104061,1404641,623776,93418,1107699,552803,584629,608141
5390,902451,55932,581354,1230893,434012,1432338,1183425,1270359,1316799,589192,597827,309121,1235842,749080,1263624
5391,1383783,134887,649312,1456638,1431730,262749,493524,835352,520550,1253495,981433,146797,1081618,667402,42558
5392,654888,1333021,644418,1460833,598444,256778,1455885,1269502,499405,1402270,785834,233108,207329,821883,800491
5393,1160922,107778,1047108,350037,1096849,998925,567271,887761,118518,1372991,1303467,968267,75571,209781,815428
5394,535710,762473,1119113,573938,46393,888778,1312281,516595,752043,1143323,1012387,862509,705541,1222369,641833
5395,1174669,964124,1462296,258086,1256775,240955,277876,1256968,42188,501116,973880,615879,1337232,825591,1374209
5396,1189838,80288,1272728,765245,1360998,1359228,239774,298649,607287,920104,94031,91533,370541,1126036,288927
5397,1316920,1125089,67541,540591,193148,1402476,360150,1082388,1410741,1025436,1102874,711624,179337,324264,700473
5398,1267877,1143956,444309,1114064,1230661,1196885,1179732,1239133,1244287,734348,1146612,1127135,414321,800026,958887
5399,299369,810406,453421,213784,200721,446007,1419761,491567,180804,572875,170042,527612,386071,292430,1190684
5400,75579,570537,844073,184929,25025,1419429,896748,64054,985526,1171682,447456,1207070,37969,1236562,866999
5401,114555,1275714,290172,223918,501947,390637,706510,642205,685767,1418560,1059019,1125528,329979,504399,865718
5402,106328,450653,186489,801421,1127677,177895,170134,1279173,421821,783411,1049029,73995,173151,578668,1323498
5403,1087002,195912,578964,538403,510638,111185,1438638,677228,1245909,132681,852397,655814,208389,180905,1339293
5404,215668,1183487,1132627,794087,677264,621445,998951,947492,466884,540984,1083570,1360981,1118545,1024714,535789
5405,580450,831856,991701,837386,1365272,850610,406872,1332868,765146,419419,935376,1282899,458326,878283,851243
5406,1293337,61781,832883,843076,205743,847797,558244,360079,1247999,337686,854994,360635,1273149,1073887,268407
5407,1237038,283440,135035,670747,480262,448209,1213713,370756,403684,1025612,282891,359635,1012005,1177664,1063160
5408,1155413,62572,1180514,580419,550976,597295,994218,452881,1425166,446589,1366107,957517,743873,21551,301013
5409,170032,1192212,272857,357353,1262641,312378,776214,767686,172234,858963,379906,650811,102028,1444671,1044615
5410,1320554,992468,247292,95931,331075,1197570,563352,1353048,674003,1273955,241112,465050,558213,639784,394895
5411,824059,137736,986180,547643,648264,1215802,231957,668073,1112240,512584,714265,1048083,704684,893555,868122
5412,88060,558880,1117755,571219,61226,265662,298556,1299175,95816,1296914,669196,1408085,1217661,474389,1216460
5413,1388658,197945,372189,529227,194739,1236148,901426,662022,599301,581503,939647,119358,347813,1091818,1207582
5414,648469,391621,1442745,889587,586287,682687,485348,1132836,341120,1177180,6370,563056,498849,1166631,1023440
5415,1427930,532342,1428514,1044532,804664,964888,458550,982800,663388,515755,950900,22354,576103,763745,5616
5416,868139,329387,394323,1390593,121706,1187329,314433,453117,258290,784153,47921,1077850,408002,845354,782492
5417,1335129,1244440,481549,24610,1397688,1310136,1460606,269756,1260144,368323,1378219,118184,1465502,810028,268568
5418,857807,395548,1460509,423586,412120,164558,1023516,1055926,390728,1434704,86272,234613,187294,1206968,186161
5419,714609,853714,56614,1108903,1201504,372510,1132210,936582,1447079,894625,1433830,1217924,174534,130238,611740
5420,44585,1207862,147688,814619,1312177,378823,630711,1161409,735488,420835,111552,347647,1080752,798023,1024676
5421,361556,580978,1267397,266009,938451,908489,1471864,406653,804553,747826,1377880,866548,1423360,1185738,430407
5422,707395,1337171,1194955,1082306,1221953,494760,1241301,315402,116415,1471028,528277,1341727,322483,288917,991726
5423,998125,314788,1300209,749713,282091,1108509,765169,119740,1033879,383354,190172,1421512,159137,1116285,1107671
5424,1383653,1231111,237110,1050653,349671,919918,23214,329138,563675,1393319,258325,914553,1274462,1264543,1174816
5425,1386,99419,263746,826426,521086,118380,1154420,361734,404111,693430,1425769,57637,933633,974282,813951
5426,972475,743824,730831,776189,837109,317931,962373,1242960,79990,1417583,368858,1428764,1395341,654682,522978
5427,1240590,369010,622403,996791,723608,1369696,142746,1157562,534114,393510,991061,262422,135021,1160826,1104608
5428,813026,123988,1125777,472995,1222083,1121630,522253,962461,224063,809366,390148,480147,646845,274206,124117
5429,827756,642509,355310,41251,640483,1441273,1281657,179299,1037211,1402116,1072756,39878,1378342,680565,1444630
5430,537269,921942,1176533,346857,832231,363352,273778,685612,904283,29284,729465,155451,111376,1140479,467009
5431,677719,1313456,50307,1050874,1148705,908832,832850,309503,342185,1013923,26335,316683,1432198,119065,671855
5432,411520,796611,148271,225272,1030603,815845,686838,1424474,588745,952502,31043,652278,962615,675649,466837
5433,620193,183623,413603,482194,1004624,143016,355627,234325,1468935,14826,204192,60648,1266877,476372,17760
5434,1205477,5712,83286,413206,1081807,1150049,76453,1374111,857878,617020,441658,1079701,899852,549378,467435
5435,447287,272869,553771,1178483,1126825,676940,1069070,180437,759230,362292,1446008,793817,488734,986031,1223860
5436,752040,528355,642676,369664,644272,386261,1432760,53765,1279282,923702,263243,133800,889241,1313851,752544
5437,1168925,1242094,442938,1318200,291161,959648,76243,821373,219804,142304,318597,957425,272665,105248,824573
5438,403715,1139058,1385645,1284055,618694,480122,1006033,614407,1177406,485277,454529,951229,1470509,797042,796019
5439,1291593,614478,253889,453277,1294270,428493,1405982,841824,1201938,144155,1121592,1200123,1399104,790541,196934
5440,1441855,437252,1289969,196223,1195515,620846,1026216,94288,143805,37340,1367628,1366606,1386082,825546,77674
5441,1276723,718188,925763,602908,1302657,200433,428000,1105273,334797,454936,874533,1179046,584071,1450977,892771
5442,357691,1420682,408770,1075970,1400237,1021575,216338,1356486,598692,1123984,725970,187078,1453469,705051,1114714
5443,551682,603598,469833,1111755,1090512,142424,558985,876172,642738,1107559,1085761,1454956,423300,525471,934824
5444,711272,816017,1125074,292332,628627,128977,256468,146645,373432,1073032,1008879,293064,1348296,53749,720903
5445,733008,591970,1329203,1115287,995185,1417412,402260,603389,451289,1299797,1259225,74098,941934,568913,1282128
5446,748592,31699,676160,304936,210091,8284,1397840,1448601,890964,1324415,690615,1068377,1007997,1120431,693139
5447,1117028,959936,203658,530921,589924,1426278,1150987,178008,793876,884558,1306219,840535,829985,1340537,555162
5448,1290823,286297,641784,31229,321107,1079991,62624,1116529,815185,701694,168429,719360,499636,401421,760805
5449,1265816,1404197,1391769,232579,731269,458246,1360672,867001,949607,649284,1421444,803851,782319,306251,487574
5450,1004705,789158,1235048,966394,522149,1006162,98552,841292,1015244,333329,396897,1103993,572930,412849,1270124
5451,452344,1378535,756812,795598,909245,556840,1306644,596772,591788,772412,54210,1451689,205660,65272,1268474
5452,621528,1463000,561381,980226,517576,1040328,321049,998860,899144,1198409,1346523,473432,1196109,157427,1232025
5453,1400250,1235974,839354,586396,240646,1013634,349639,243679,1236030,651586,1083173,1097342,292246,259416,1304878
5454,957622,219898,547126,1297156,545265,315669,639419,1060030,455043,231843,1101295,1021580,934847,1371779,78261
5455,178505,1428092,1241519,1204467,245917,1291165,1189810,545897,1182531,171914,1130939,193752,866302,1242397,1124046
5456,950537,151099,725503,1185938,1459161,885184,1271357,201380,459443,551293,1270244,640270,1004574,747080,780088
5457,1372647,478391,347037,1062364,568200,31504,654102,1342149,1179609,37540,363597,403052,986558,1412962,737071
5458,1213122,662413,419942,677617,293093,830867,872171,601910,372555,745276,217756,477140,76622,540738,831739
5459,20116,1249571,709970,287147,77434,1298451,1149831,444386,433342,404811,321838,284809,66878,144138,872760
5460,584858,1256946,1382322,289032,215737,472234,178859,1431549,78730,433377,1432716,524581,394058,1174341,1207415
5461,1255519,209714,829375,964355,451811,847883,394556,302675,1196203,1254022,421057,950100,462455,943303,633486
5462,1268130,862488,661257,1218404,1158722,405872,478600,475321,152242,26001,854672,549989,1088957,448597,65612
5463,835096,106616,815580,676635,665510,853967,32291,923996,1323125,589322,343129,760733,957983,571006,180907
5464,728082,733758,780646,526702,690117,1246602,1413501,294267,1472045,741198,239816,1347200,147330,44166,1383863
5465,877239,1288126,16911,843876,1221818,987139,311321,655562,306275,1137230,808082,87799,429389,644108,87710
5466,1255501,196144,433721,335421,663839,1335140,950776,406468,605088,1433556,259793,979964,677385,216549,1072473
5467,314708,1329249,399271,601673,1348627,316716,998903,950709,340301,829921,1190838,95639,151012,857738,96970
5468,401745,872139,933380,517825,622476,86037,537800,363593,383080,677695,1272141,770668,1273187,722851,289294
5469,249382,275,99321,372640,1407729,1085359,957012,484543,1206861,28197,441671,945771,183017,1107768,744323
5470,402911,522646,1442277,160905,668196,384858,1340685,1066908,947274,768692,130567,1048626,464439,1420096,602166
5471,1111188,631471,274520,982687,188725,1301372,703798,80974,1141833,238059,117233,419582,1225395,1206887,829410
5472,1156269,7346,1147,889261,303190,754050,909006,503032,1244001,1306381,1447652,1413413,685854,281917,569411
5473,228644,23504,1166084,997365,870216,1029142,686319,794819,544113,1095177,1462254,886677,666226,447065,511619
5474,1362275,1108017,1143536,1226252,433026,1062309,899274,974996,562124,1048674,450582,1242566,899969,106926,443939
5475,446823,766745,452471,1288626,266785,963242,69467,91295,148445,383105,457872,1458714,499881,57433,611078
5476,948515,79294,106229,271575,974297,1122914,862097,862866,714522,702959,1036533,1129344,763503,220083,203568
5477,508178,964502,248762,1097276,7418,939873,1251887,611025,1420244,243808,1394217,1228498,699460,561612,165077
5478,1033851,481002,1387837,581570,812300,729474,1396354,490892,33422,806365,902101,807117,329021,941688,669980
5479,356810,896839,854335,1194746,777358,549848,1291235,1283992,722112,727063,899403,1343802,373746,1355510,362351
5480,785914,937201,986859,1412413,437430,32755,650637,145837,1249229,411418,628977,1427099,143310,793286,902281
5481,1219658,339999,451663,87604,764251,755947,919810,448235,615688,1407008,1399284,1380905,1436219,1232316,361796
5482,1088832,855564,1383891,78744,419011,1305101,835870,1304217,168841,157843,309216,412707,1052418,1096250,900975
5483,465378,375598,1195461,468620,299540,567913,473267,1238984,817314,342318,473117,16120,1044575,902800,1054964
5484,1379129,60136,1102966,761222,278120,110311,1026858,337729,904450,373382,172989,200860,1055596,1012199,241629
5485,425679,447648,82687,1408439,193496,1316121,1337864,1030564,741622,1373159,850047,144278,994427,575233,361720
5486,193450,1319316,715067,187872,640885,1429342,1156973,414006,298276,560373,38262,322629,282309,1048524,298120
5487,1431629,207132,1225074,865207,626992,662010,1006911,649854,128154,1323427,926694,484051,1007763,917499,433268
5488,1315160,890159,408498,620267,819791,787483,679130,1016576,35699,188879,658987,571748,418324,1017603,308563
5489,993258,1218191,259079,188042,959751,546359,521540,181369,721680,581166,1337143,270857,841846,1329587,1250579
5490,63918,757574,799333,1377561,480270,1248733,719110,1170409,242609,1137840,1048167,878706,902546,397931,4752
5491,185898,1002759,1289098,917505,1406150,712961,914831,664350,149152,1266498,64286,956479,716796,36088,177910
5492,478283,162236,672651,362546,1364088,1441532,291803,1075737,1210446,1277273,1273459,180904,1236680,1097311,332052
5493,259701,1170084,1451494,1428838,855790,526041,791481,457183,1158742,691250,1112193,1464487,1282515,89956,333369
5494,1337370,710676,722237,607076,717769,934102,555767,544135,1436604,473842,303298,1360444,83261,125152,897734
5495,1133602,1195297,1406797,595912,72048,1170149,209306,427116,867067,1270433,1455327,1311135,582568,415798,149713
5496,269013,631613,701627,1429841,784787,719033,1213443,292156,449126,1319875,133250,47896,1175156,1110958,410699
5497,529964,64261,323107,1309635,1465810,524663,921708,1125197,127226,423365,99461,447320,444254,459583,1381236
5498,267527,422381,401451,72668,679260,1227837,837962,599225,1344922,355661,754363,39737,551872,492945,1056849
5499,1049872,1134203,1291413,1252917,379608,1358339,142326,657215,978612,1285539,819117,91657,350246,1253963,295289
5500,1375816,999049,286281,292425,1319071,937618,594135,949440,960975,695707,1376687,530831,1452154,1191067,865033
5501,793304,899851,204639,1038146,735744,985273,373087,728381,731754,712500,611349,1114662,523463,27078,97349
5502,308088,1163498,1278315,636305,547610,405029,933621,528135,1054558,553619,681491,456267,474076,1022227,677330
5503,853675,1337545,1069753,1270430,217036,623873,750387,1118724,138883,280586,308598,763249,1080325,288579,1179018
5504,1333486,1172805,1132469,916776,381617,1088271,1429868,58824,28916,370503,151390,1068667,423645,74024,278515
5505,424488,740366,833009,174952,1262135,1045387,788972,82769,83097,1003122,1461923,760908,473568,1172858,1302745
5506,977680,1354434,588046,1115791,1046680,116841,50350,1094131,472836,932651,1193478,509527,303287,1098254,910603
5507,318113,506723,1153212,1261963,828675,483705,1379843,40596,1339480,904629,838971,899511,613515,942825,543660
5508,79106,91481,1150345,240274,371208,272592,645238,634897,1229282,1424682,1172378,1370809,513282,1243123,439118
5509,1058721,89110,807999,1268357,761123,534576,1205653,912743,1211390,1033884,794792,564788,338274,188562,1065446
5510,342298,1075515,403218,316865,1146184,123443,345640,535899,1248067,1037007,752557,1026672,437196,559789,282306
5511,862669,287340,786135,205733,1182871,263814,1069688,1014711,665346,1431924,48512,348411,1375471,274148,1337597
5512,1283633,881098,724791,1054017,715633,649226,583897,1388746,836809,541588,981345,1022744,1210664,600206,356983
5513,1148104,724479,551461,284490,280831,1141025,1453191,1423546,1364803,1204133,153904,1158062,122156,1027884,202458
5514,798982,1131606,529862,1399876,58038,402321,1314923,712016,654309,1059773,1252625,656839,1130802,305889,1039876
5515,14125,279763,622889,1139375,629580,1140938,323600,936316,636536,1461501,981907,792011,1091689,904233,1281124
5516,1175822,494229,398912,211348,682288,614247,1275938,1080717,398066,1279927,40765,1013679,197167,1068334,872046
5517,928487,313454,1182742,26156,77846,835415,847661,364972,519717,1265862,602036,198188,739945,695183,1450758
5518,1320197,842935,1136004,181128,432493,817378,508408,185678,1072186,88955,713124,206290,1402575,729257,310909
5519,1269197,326341,1315278,795754,708686,1058184,1000012,769563,885251,361418,1130673,1005151,506206,1260640,161892
5520,323144,740071,1012687,313626,368889,793197,202343,534619,904850,385126,899287,403980,620980,1429535,930000
5521,811992,497498,366279,114272,141391,283517,1076581,1345692,837947,1080575,962543,965919,969156,357395,1305616
5522,1252433,784201,1461678,1227713,1459791,378472,1413083,978496,909621,301418,962633,431991,795519,94384,1187805
5523,974402,1160726,528660,510674,1377290,158582,343212,55767,470468,1305482,1423722,1196879,196577,957124,37703
5524,1058458,555461,67501,7443,498797,92505,891938,1099734,545259,670472,678001,632627,1296608,541553,361676
5525,1056691,456659,1248180,1424664,273973,695580,1308013,1046113,698687,1107531,678488,490260,199887,129221,389029
5526,1186878,655831,468198,1004120,411935,844471,217014,1253301,1238531,273940,282372,939196,498411,321337,1264478
5527,1127089,1025681,157954,768187,211777,1203536,322197,1088491,336603,932911,759038,21568,802289,1432355,897550
5528,253051,596981,1351257,1258213,759576,916291,736129,1055710,628794,875233,1012916,768841,284428,214780,230625
5529,405173,407193,1192010,1412646,103680,771428,373698,356244,55654,937003,1078717,830636,972028,1396447,1220140
5530,1103570,1090104,997769,1384626,844143,836118,650379,650415,809297,752716,85753,462375,857077,625130,1374434
5531,825262,420256,750929,439995,1387098,578222,977649,1461858,884246,820491,1273732,565713,1412014,246189,523799
5532,1244430,1196909,243239,765040,610932,453018,789346,93594,692495,171372,1114401,347673,1249535,952396,1361101
5533,1265137,263414,645577,533847,535264,1405884,1017871,501581,759285,354170,831565,674544,467536,818748,1351741
5534,1388773,536124,481395,766964,150611,719096,1362654,520471,848557,1471621,948795,1062904,1126007,761401,1285104
5535,364926,680158,755888,595671,194915,1378572,645843,1215779,1042153,244728,127843,1106018,1329139,1224306,403349
5536,1257923,434650,1017968,624103,207207,724785,1092868,1093840,35994,432154,63438,296231,952372,698351,728441
5537,150839,248011,411894,42528,1193345,904198,132833,376560,489840,641858,268786,480306,1284031,919474,921153
5538,1253284,214975,6699,640533,1149461,1057648,631841,943917,1022286,288065,285972,1382486,68070,70015,1320897
5539,816087,286534,219607,313417,1254164,1033653,936219,1252963,188186,1342098,571370,1334049,1269317,41914,1107147
5540,1466408,1101437,1293035,1032076,392983,1364967,889905,943128,746615,13207,1348977,721458,627764,1344745,1394653
5541,1333210,1359139,193277,335868,180954,340490,295542,385937,171072,1340951,191666,879639,1269466,843413,1412597
5542,885796,451263,1467471,940917,309360,145968,559651,1010137,1429081,800836,27237,997289,494020,847417,1188018
5543,1309186,1063192,1131759,210887,388991,929053,920404,1166240,454835,259631,830905,997919,630508,108452,599728
5544,1415811,613107,1244447,1121117,103653,160995,1381414,1348102,1116794,534824,1215704,491535,735612,311550,1354838
5545,1243728,715152,1448317,227238,777043,1302862,1017142,1031345,1471999,330836,1031030,166336,1085800,827193,453159
5546,633786,470071,1365029,505012,511280,861042,160553,1369399,686062,750814,250127,552480,570070,82498,1125398
5547,277853,1124170,304154,215390,1295161,704718,1293650,1286029,529965,1157433,611677,350471,1227518,1142923,12121
5548,1429605,908574,532507,792378,297758,1365311,237998,334290,411056,769547,1470903,1077090,1350052,1069993,1132470
5549,982923,308668,968576,1421986,1026066,601419,1014623,1148506,828081,682005,457216,26878,1128043,425922,543343
5550,1202652,1208184,430300,954837,1044669,994965,1299989,1138351,1213012,223154,1084030,1085437,396692,1068483,1196665
5551,139416,364996,32359,1383231,403886,1431655,802560,1378626,388409,1419987,655484,202738,720140,1344424,370487
5552,876339,254597,256355,297544,1418016,798331,1421985,395900,266562,1190610,1353927,1120283,1236206,995445,398841
5553,133313,727267,571453,549713,96919,63154,40359,340998,158179,1162116,76823,1115848,233712,711316,1138206
5554,1320049,1042726,573191,226928,510004,957592,705590,1169213,698015,297969,1294758,1295575,580365,257232,1315552
5555,69292,286816,1390420,504165,1122111,1111382,612335,986767,661328,337647,980131,487934,639418,399103,887793
5556,746066,767509,710760,311014,983784,380918,1258497,755758,263258,592210,609102,910850,956715,1017501,436153
5557,1076792,1394303,1199075,98810,948252,904375,354015,816461,1031662,353300,685097,1233816,968191,1451230,1206459
5558,963827,330253,226545,1295313,1307840,1206453,95973,8795,1454276,1445407,209384,680397,453556,1223792,1056407
5559,994724,723392,1145905,755760,237497,1010964,604324,1455706,25443,722748,833879,225467,201355,218508,1062643
5560,180450,1141226,1146002,1442021,1164905,334385,793549,827502,803005,961177,230367,229716,939293,1351528,661661
5561,109296,310631,956775,707242,357383,325527,361848,247598,53383,1011965,630997,975799,932300,360429,88671
5562,399577,1150215,1068762,1413534,979265,658868,1001521,449418,1456012,198642,1107035,1173815,1300857,23275,238432
5563,790219,1468549,862493,979462,419037,759460,911910,1049608,736971,1356512,173993,800701,142603,1053641,641453
5564,336994,1129565,476382,562197,1026356,999572,725576,294973,1108713,445629,195815,253065,1449163,1259068,944580
5565,920703,278593,1260781,1074074,909615,1418345,338559,240712,880258,592277,1188792,562779,5402,1403994,726532
5566,387170,945517,1066051,724541,1456866,252603,472831,483398,151202,200350,256094,457473,1315421,24974,1022383
5567,1153988,366530,1441550,558149,1437748,781609,522346,331882,1019850,361570,1292029,1323347,913468,119207,926772
5568,1189240,1379522,820176,782555,1042880,982478,699604,1070644,553492,71966,543661,844739,1097127,757604,1395621
5569,486625,917173,1066354,1205763,296606,117387,138257,908639,103895,1149970,908902,1444292,981065,102009,856083
5570,201718,353207,780482,55184,1268751,475822,796047,29672,318482,1188480,1052541,723612,170467,135670,1084637
5571,138422,1131645,1231932,627915,368531,577261,1255731,1104677,630421,903176,806215,570591,584458,795972,159931
5572,670607,193789,789304,85087,1376074,814287,694844,523229,202765,852160,891426,447147,1218729,1297485,781247
5573,64455,929368,635104,807678,338549,28396,378604,1052650,557477,304619,1310426,981550,333658,1200018,139011
5574,1307460,1302021,875695,1104846,897868,591494,91451,1376883,861333,934744,1323122,332905,38577,857333,1335988
5575,699063,260605,1049873,465544,1043279,441895,586280,212323,420021,800970,1006818,26272,385272,12603,120809
5576,759977,735642,1466360,709222,359966,386781,69021,285870,375413,638078,1369991,870111,917070,1187810,259504
5577,1374895,654766,95199,903928,1402972,1158671,103128,967414,1389000,781977,376885,399341,846199,198922,420621
5578,415414,761216,1101140,141021,1367146,1008293,984431,976308,72839,120370,1180552,318971,175118,802609,1383939
5579,365544,285567,612131,575063,317270,622173,713566,42340,632786,1067417,1198748,1022711,704973,889461,805334
5580,191936,143140,1406586,106212,447755,842369,515382,335946,499014,1075930,1104597,703357,1318166,1411059,944169
5581,474012,1289159,777972,978530,118152,1153918,1013320,870305,594730,17899,1432962,519814,816215,143932,681432
5582,1265614,1442605,591426,890324,775149,87056,902094,233731,370682,915145,881401,668887,225747,864883,1165798
