,iter0,iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11,iter12,iter13,iter14,iter15,iter16,iter17,iter18,iter19
774,1288501,631526,698243,1346615,687653,1115916,607458,677140,131486,888565,846530,737611,715974,1222349,616754,669500,789685,971990,251123,525316
775,214033,295249,351131,1209981,875074,55728,885455,634695,779218,1182183,1293508,248293,629738,824613,715616,1261321,134696,1355719,947883,939512
776,591361,1104378,45162,744532,568181,1006370,585900,708448,125092,1436790,172674,776575,956348,202569,1053563,1362839,810274,1016261,764700,179119
777,44023,901318,187987,521073,146917,1375065,1210062,16807,1143437,1365571,1167233,436171,1160362,129619,1226329,993768,943235,1046167,986787,1382890
778,937240,1368275,666730,903419,1378340,268842,792313,832995,282053,540039,603155,1032462,1423250,776981,814916,395564,1054230,404487,1207184,981743
779,241074,795677,223390,1323351,779567,1343516,511010,194382,592754,71064,226296,92596,1278641,1434162,693040,782761,514525,320420,1286517,1006159
780,437923,781882,84592,1087291,237131,363659,25638,217274,949472,1017129,637094,1371517,1190304,1082510,59071,1158691,615920,76971,723711,17298
781,517609,1182714,1046811,851175,274,984153,286410,1325639,663203,514027,1359643,1428429,764110,939146,651782,894417,853845,1093078,1273233,1469394
782,335356,933664,1003996,564251,289106,1386029,504013,844947,922622,1257540,1303814,679182,1274352,319632,46412,1357355,165590,617724,1253718,176883
783,1046285,1421775,805224,473727,723318,693617,519800,1305233,364513,1391245,504155,411213,1206338,778680,1444446,1429955,197165,941879,1175301,303091
784,855199,412731,1428644,711508,965844,625863,1313611,1253585,914770,185068,1209396,253590,893272,1188023,636960,488106,1024977,444964,352534,187282
785,319290,645483,1297677,1306154,1333213,664193,229074,103869,164441,517032,704375,759274,1008655,1193080,169291,1439690,637319,1352007,1155275,1257389
786,1363529,1081415,530418,1129966,1200416,111811,680605,567067,489561,1040783,1087824,234528,807273,898412,1055248,930883,885788,1041207,837432,1180646
787,1006300,1122329,957588,277743,175510,1359252,22656,868746,1442677,911192,252164,59751,71444,201350,159037,226366,121552,198858,85137,1214097
788,711995,934381,514823,126106,882654,1049478,617251,719832,1425422,1004702,365567,1340464,1350994,1215029,683155,404239,665318,725534,1376978,1278614
789,305577,39013,405785,620701,1435365,5936,734378,1418539,121012,1240963,1096675,1340198,528242,214411,260753,903202,713687,65855,173357,632063
790,57978,231459,28654,250122,927264,21852,445299,655543,607210,1388086,186835,788137,558015,116397,1459876,85391,430670,297658,1331697,537368
791,603998,1090746,1348239,251225,1445686,1431997,324731,90151,924626,1447571,949846,1016637,332235,793527,795866,561969,1075403,419543,1372865,1332805
792,1287402,1390619,1155455,1364991,327916,1456181,543676,307395,1139104,1353228,1381726,189326,1407279,782057,586685,628853,602758,1423481,853060,164285
793,437711,1065874,902301,1315433,530903,179296,305717,258625,101189,777268,15303,1338231,1009020,126688,1253385,815944,480375,1403642,231128,832509
794,741849,92413,1051672,412787,335351,666070,1389191,1429345,827651,223341,464277,1461312,1363325,1055405,1263121,956760,671195,1284158,129528,1392960
795,1383827,1077761,1310674,17074,1356053,1328618,954139,474964,1043116,879409,562997,558017,621647,316983,27651,1398444,436084,789108,93387,328015
796,99315,900004,1030014,573072,1219930,467928,479116,648835,1111298,457585,408719,1344214,1032335,432546,296316,83495,21809,601945,1015626,1129409
797,1364138,68010,1021352,1054666,358388,984643,796701,988138,574118,1096088,584764,765257,974320,1213882,1176000,319130,567975,1307254,873719,1037076
798,331394,230568,1373384,1137191,590939,500772,454927,1073822,787886,68812,313723,1119795,65205,812380,1301164,616154,431364,1232638,959598,332893
799,1230761,467316,263038,1186568,1314968,124151,207943,1205686,627509,51828,466026,1249587,206143,1209151,1355231,1190337,602312,871965,608776,58214
800,172512,1178637,1147796,519749,351216,216881,1144514,645737,564261,816929,679913,298106,572959,78633,200675,47145,927194,1412358,1278054,346592
801,724575,501824,405037,171369,322780,1063293,1162097,249674,1018885,271279,144031,109681,721569,507195,652517,95703,1409980,71766,386621,5687
802,1076558,451759,904783,185903,1172036,639936,653783,896673,1073728,955494,1283549,588079,1455390,762740,41886,522807,329823,900435,1227104,133923
803,437887,1385649,455279,252245,180417,363362,448808,746534,768541,220237,1136914,395478,1077089,460314,135030,289463,1311531,589299,783279,693163
804,342297,808460,836072,500261,1401798,605131,174555,962176,1195969,1029724,812792,1436979,842590,814607,812451,74646,374438,155946,279471,750113
805,1382757,1068980,598754,275489,301604,1423567,307902,633140,601744,1059696,1276185,29518,895934,872837,1012262,400174,1444012,16464,1308015,861479
806,945939,562992,444156,927592,434739,1339723,1241872,783187,358070,596212,136699,1158554,156253,166719,631612,1342461,1088327,747466,342400,591200
807,1209921,1017676,859437,275912,719033,27159,1284939,618502,817557,1081725,1389194,330691,90256,458047,1166602,139853,499357,1362150,260059,143093
808,1456209,1132709,870069,309267,1130377,907551,1264938,1260460,130643,1081798,774475,1465533,815147,837541,489124,669752,1346962,821335,1257397,3021
809,1178562,249163,92335,804566,454707,1431430,191638,1080333,165744,1373586,697769,719151,382112,1251736,1341108,1017210,1013673,1205605,332547,1455096
810,14506,79565,767313,1233836,759899,1277909,571716,102734,467627,1126307,876860,12602,186488,426853,1066983,588559,1296581,842003,1221953,913220
811,1325766,1077339,1335046,624710,975526,674248,991392,1157261,705295,1441882,146444,298792,486162,1148327,236467,417082,277434,110321,463090,1137728
812,1313218,149682,251994,1039973,504866,967538,751925,326593,965204,601968,841207,214853,65187,1067240,1058838,1416553,768389,585600,1040107,1062079
813,293703,632999,710126,959276,650287,451015,1109523,1285662,280152,1028674,267614,373849,1121629,363760,800127,186487,383898,386406,546697,450956
814,642401,1268996,1411691,341707,200136,879171,421810,430698,256088,940774,1328562,1216951,945492,390301,639916,571433,1254149,484398,616902,1463095
815,720555,773994,995598,330280,613734,316686,538636,618820,996791,632712,1310524,934716,109644,1386684,1032650,839314,125693,1070273,571847,885295
816,420844,817703,307303,85427,629736,1114658,728206,1420642,695964,1146595,208334,132891,708784,178674,1440218,497775,491169,240866,496689,1174469
817,20921,1332564,1244323,112567,148662,776746,1361193,1261096,1219129,68892,519409,154204,815210,193129,1129464,655340,971851,1073953,1126148,715971
818,353917,821127,485291,616880,795755,848606,285771,780084,1199990,1377808,106760,597772,668647,574113,57629,965605,739870,1145365,1346198,870177
819,107405,1042907,286259,1336074,392924,1107112,670346,259127,688650,270392,198722,732112,638594,1190980,1017906,450560,1310520,861459,823909,1351838
820,1135990,964681,393436,53570,690517,1356643,945379,512005,583398,979149,46734,284771,707700,19159,1031532,326187,349283,1098395,314833,392366
821,676050,951226,385039,247019,646937,34774,63982,1297943,181496,136022,951208,507225,1151508,877469,1369039,1405731,676094,888205,1101957,374680
822,1391140,469896,1183351,294553,943371,536308,677492,601472,729520,1398571,576861,757384,202628,332056,45457,821229,558199,1429701,978415,819526
823,1114153,457874,644158,883498,313731,1384867,1138098,359994,1147693,349864,658160,1442639,1147802,21458,861188,711910,1222090,984256,616632,582782
824,1026285,1163344,843903,768007,1391767,905374,1030466,469357,1094612,551036,606558,1329554,232610,206690,721957,268208,37346,800171,75557,1094460
825,210633,470295,335480,787495,1053940,208188,701224,268516,1351599,1120170,684646,671275,203742,621737,1264175,357953,1225630,998389,1124692,399392
826,1348144,200348,529933,964406,1333287,1252833,904559,185441,1287323,173729,674114,817613,292670,825596,455865,1113730,401846,1011947,347647,908609
827,1379722,864031,667571,270034,644567,57399,1027331,766931,880324,67698,516413,818998,907529,1393354,33348,575327,724709,1095057,901692,556531
828,1106643,127765,734380,1170006,365350,1010116,100814,1268527,376323,1065502,1349250,1376069,158695,1416950,376098,120822,1251252,956801,832461,421365
829,892420,418808,1097316,587374,733434,1333881,1272717,837724,769493,1009277,1034716,719204,845246,69377,1442733,882163,131853,430972,254948,262399
830,169108,102784,952144,1314070,301138,1231276,1217714,1005827,21598,1444850,1446130,546961,1454537,327573,28295,448205,971703,207165,1261977,484058
831,1239732,69441,944959,945130,146198,1439963,123663,1115205,1465868,297689,806402,523265,577726,575596,661819,914799,1183267,570664,315396,1184272
832,786544,578738,581555,1126346,465543,339843,427578,1154597,907527,92615,161452,1228554,732988,631425,132995,824203,254380,299272,998288,701397
833,568440,949060,661683,895251,341277,244322,469336,616588,99424,822613,67838,1136677,207317,893910,740412,824900,291950,1169752,1069805,1111628
834,101290,1295602,1182529,1067891,1366747,378703,47495,1441089,571979,79797,746509,934780,449130,1287911,780755,18810,583896,880732,407038,129910
835,1152153,593072,654371,613676,49521,968999,1231354,1332953,46118,758727,858196,447015,1103810,1198165,1333283,190455,1362515,755729,1319426,1377161
836,632457,418237,137030,342588,727591,837158,1038609,1285464,2282,1293695,564049,742228,835679,269931,495760,424041,789931,370269,597189,334082
837,361124,253957,1055753,849707,99462,757353,1208286,1045205,36955,1066262,1454444,512521,730272,1359091,786738,793083,1068687,1031870,44242,553833
838,567778,880021,181422,905351,358200,309492,3936,618345,210895,1234367,145352,639741,1208240,539195,1409255,541731,327558,1274748,1370580,425613
839,290957,573583,1470949,1314421,1327048,588696,710267,1142883,1128788,1284639,703068,1161309,872661,399373,478028,717958,369897,693583,1188948,1115083
840,1276947,564378,1146895,823827,380379,252462,1262479,212458,170838,1323545,1396784,190309,747514,632101,1264642,1111420,737072,1043175,687626,37740
841,1198956,504474,1358393,991287,253214,554039,1121881,662998,1005002,1106065,407191,401009,48276,985623,499965,649649,462468,1071614,879413,722171
842,769685,189769,59361,138561,1183649,1082417,463362,918495,691561,1321050,165904,1106793,284612,1022039,227022,495333,334866,930287,525636,801579
843,1211270,899437,1374300,1407642,1113674,570458,1000127,53006,387920,16341,956066,823255,1102482,1175297,1061077,101890,1051201,1010377,1217136,573423
844,27185,722959,396564,155153,1247068,687498,1056329,1190697,903701,427135,1326814,383930,461133,1132834,559555,1326477,1381078,1019914,499284,723204
845,239820,237926,1038831,803781,86782,1086273,685195,926829,204106,1098593,1367287,202890,986388,550479,166879,431372,68193,693283,850729,1069406
846,1121258,688056,596949,196755,533770,397849,356739,276902,909978,571754,484185,660265,373351,1189704,1240298,161584,330209,1298487,1328820,286863
847,535670,1439937,928549,826949,8202,1121988,686853,1120033,980966,888275,256460,844887,292882,1352954,635765,740676,970637,161982,678124,723360
848,279649,280108,893379,1436828,955076,1277051,412935,1332754,31562,128628,393899,265318,588714,978582,67540,410225,1371743,391846,1258808,226764
849,1388262,322429,724360,812679,463637,444942,1305389,824970,216837,512747,199951,115373,407491,376733,148544,792006,836348,1413947,1377596,1324861
850,34548,1157947,933495,1060382,644349,904164,875800,477583,1376310,1169861,1068919,1010162,1048460,1195643,1251086,514149,84199,128096,434550,1468992
851,605413,1224634,1357865,1014020,637661,633029,253986,1281440,464173,443840,529302,957012,964775,1196001,26949,806424,28995,1177207,1302282,520470
852,95648,246068,78780,1137553,957751,856366,242308,577090,811456,307578,455115,536095,581918,418563,477155,582719,316351,1125657,1412544,777251
853,1222204,560854,280284,815444,868732,1009136,336925,570295,1166045,996776,946398,698051,1340231,352993,210098,1036829,975376,1067004,1283621,336829
854,784353,998633,276412,622297,1041880,884566,975853,1019166,538331,1117464,116398,543390,533371,510525,1051366,1223742,600693,917384,637785,926568
855,1061605,657025,111657,984866,983372,1147301,110537,1456411,1031910,1339698,998834,1015729,1394849,1436982,1122239,1198924,1455660,581043,1000161,442701
856,1008300,1175328,840761,379309,297969,989701,819075,819017,1357012,728840,1188805,887733,535910,747497,859689,15954,588131,376793,665775,216253
857,683404,340146,822798,756658,1380880,147682,189936,1276128,1325073,214155,333885,764141,379984,454828,802039,331353,287555,1464733,1442487,1290908
858,889931,479687,877682,882086,384147,53234,550543,79523,804374,955499,1280414,718256,626303,914256,1461005,1451210,1079059,651242,183049,392019
859,235624,365737,270108,1100052,260373,1036349,869890,1045041,959754,493919,367966,114525,309143,77857,174176,763267,204706,501877,640102,471897
860,536848,924362,882580,451703,482229,912391,818550,1263396,699132,490059,80747,1395133,1353758,359535,1002493,134963,1316887,725166,1286932,942103
861,293763,140356,286961,282235,1084278,1141102,187425,1337755,423964,1368018,1292821,640462,625280,1126054,1363307,1347084,975538,780811,335867,63805
862,50777,957556,324829,279576,153320,1098068,1235225,452903,922858,673630,1013786,18678,1243930,712902,1216983,805357,35021,335427,1192128,197841
863,99617,1071992,626261,218098,747130,644174,1185525,6597,784168,758764,549082,456735,867747,909149,1322147,824231,910927,645415,532147,1035173
864,1584,1247940,333072,441695,742172,129322,791035,448762,673376,671305,1403574,638309,1071049,1000235,493351,154820,1072834,1041125,285909,31152
865,1385646,137763,1172147,1173679,117999,1363170,1310090,1042966,1342327,604970,993207,1282391,679184,311690,788442,266955,1230512,115697,395197,1470520
866,820825,1399947,1306237,9550,866316,830174,686278,231263,566115,809092,1089249,37439,1468880,496366,984686,1213328,1431167,348021,850666,720427
867,66552,30869,385583,404126,561629,261381,1249781,934914,840110,720583,267096,469280,203038,735560,1329303,153099,718730,1311493,1250863,1267689
868,990035,1402610,136994,458748,1367320,1045412,1067155,972205,634169,1394178,469349,1268571,622114,577675,1327279,596156,1201538,909977,441912,1163934
869,610844,373332,383973,620666,351567,1093176,1422024,707150,885810,36186,1255341,608126,934734,355847,1335216,1360599,719780,425338,1064559,419228
870,1403578,1372459,932575,1374734,101097,1113492,305996,157143,547429,661973,432212,57107,269276,301416,1185391,1289267,1430277,709981,44926,147021
871,1192648,79532,122171,282501,838150,455458,1368923,751859,620922,673572,238020,1101480,1206224,1435539,537306,713303,697369,1387485,241398,1218548
872,1001342,1282264,234219,72281,548784,360206,519333,1448226,547529,659592,561975,519129,1402112,1300593,1062822,1106395,872539,1432335,974811,300624
873,1429468,1107086,337058,225215,809599,366077,1293386,862183,626386,1222181,1051248,366834,823225,33848,1336672,496339,999704,715110,413858,762122
874,53428,1242750,917957,678272,1332496,436913,1044198,1213320,472350,1206108,1201809,9450,1239277,1407302,696952,452090,735603,409783,1060083,715124
875,37420,1244348,1236632,1442931,286228,1047097,1236055,1379431,790205,965194,389008,764070,325961,557301,668180,402839,67416,154199,168958,907773
876,142447,612180,1433808,396328,165834,1236301,55891,1302905,1430875,617846,550004,1285614,453292,537938,122345,981728,317740,1152372,1249138,273566
877,1000689,505753,1445851,1432107,1075387,53378,63268,430404,1052849,1229549,68765,736079,387467,946980,85494,1096529,1130957,195959,890897,583921
878,1063834,482458,1246192,567246,419682,690946,636067,847284,76076,1254588,968377,979387,461499,1359277,689789,1178648,133580,1208036,1327146,488358
879,1344654,1367282,624474,1391788,119944,1080312,465625,892590,1053793,811248,220104,588418,568165,344180,204951,838144,810447,1302240,295185,554729
880,1000036,925369,61336,1046804,345341,6047,790023,501996,547556,544005,224462,591739,425843,954550,240501,473858,278004,477901,644933,893364
881,220812,1253634,1304299,1367322,532989,962870,1457688,1295885,121919,128563,119948,299855,220435,630948,1061079,1311057,1040978,535217,751891,1424774
882,107473,1208071,1209550,1092250,1345198,287692,1150155,1406360,1461089,939979,445694,639908,361892,1368940,294515,1193439,522294,806494,733843,885129
883,167204,154048,13777,1054144,1343323,1335725,768587,1004722,374288,58126,1049841,1024429,84027,770824,1173487,775454,240978,359002,462831,494159
884,1187984,755862,172144,1159674,365926,28507,808666,546043,296487,1415975,844635,755668,958150,550378,461001,770677,484933,1357593,228315,310950
885,1203532,1397976,232528,99482,1331933,166313,925197,298369,639805,1215081,416166,578597,488576,1409094,421465,229177,22129,202341,1035164,1111080
886,904610,1053073,345499,508331,1249107,1230171,653167,344730,1279314,392489,1345917,406249,434060,136250,1239544,206737,1307716,593489,709328,876715
887,344307,856426,416290,1319087,675641,181409,905160,158607,1259721,203251,928989,478457,1460421,1427655,1312738,184882,302091,1036276,1150975,1213447
888,930417,5510,145178,836544,1168598,744534,1222574,1356926,437182,446773,714305,948839,262795,417363,597838,1178338,1138214,770830,936219,84993
889,1343722,903386,888932,1283586,1146556,545614,1104704,1056870,485372,635941,559753,1099784,1202172,86571,186685,805894,722878,1001292,1062972,782080
890,954348,1374182,694165,946932,989189,1115141,605364,869840,504313,1436511,521694,944544,418862,85917,31689,882771,873579,119206,1463707,625234
891,1001029,576638,468189,293532,219324,824334,163301,481414,889686,887506,191312,507378,1393667,1319275,100984,865777,53296,1457782,673184,478402
892,591350,559025,397751,302200,207513,481447,84344,1003981,1007378,1021620,994447,948968,193225,678740,863538,381823,410924,500845,388725,674176
893,686553,557465,93403,1010755,1425752,182872,1314036,871242,458842,292126,503332,707956,372866,1245505,39738,1385447,326420,1328374,763242,417602
894,1347189,1148666,1151003,196264,989705,1032184,806228,1324011,851564,52545,474509,150967,707464,612489,969769,1078217,1457763,1447434,996889,827283
895,1242696,1356340,300959,860756,931840,1073741,1402092,5284,3556,1194876,1215500,377432,830454,1122491,879630,1185255,1151380,1075413,682232,627800
896,686839,560645,666125,126651,379889,902466,475101,194447,589374,1148848,239779,83342,528653,28445,958239,1110824,1035815,645350,237698,700238
897,311990,926464,298536,1339718,480234,1070239,1370690,971738,1325041,849863,526940,212576,399571,770845,175569,1356476,110508,340418,655841,1177871
898,1264535,428945,1112961,908508,1362836,1048737,1449071,607650,895297,424051,1136209,1031481,122351,1310891,833918,310860,1232845,134575,715843,48293
899,1469239,981992,176398,1035451,43460,652300,542282,1000815,225011,1281120,1317403,1159972,524583,670102,494771,1391082,728567,1014747,423897,120013
900,228957,1146677,1179090,1215967,813306,1347234,147685,340512,181670,1422431,1047099,1180589,1422935,1083819,614842,76497,1002773,155748,577592,912472
901,189458,220757,11355,755299,401667,388096,1319561,1251813,1318504,921870,867719,1856,174647,724372,322776,164406,477212,1151612,1172759,550712
902,873104,921837,298525,729078,966234,458493,1422816,568667,41689,259041,1156500,1376764,625318,193336,108728,245310,263107,470684,896038,949706
903,708174,1013191,173746,1138698,323455,526910,85222,1344499,578276,19406,513722,1045736,911196,1214299,458692,1163539,310440,51041,907337,232297
904,537984,1327073,190710,1371153,1441351,389567,1028662,937867,1460788,348713,546590,35481,446525,1304868,959516,185290,1193552,1318570,981060,1114141
905,1224841,990362,671438,1192544,43881,21003,739920,204518,1249749,613242,306919,1448575,483755,659081,1076375,264957,508120,627676,61577,1202044
906,1131770,1172941,68048,955130,844064,815328,950028,971194,220710,69732,328644,313104,665431,1158472,251179,130665,1368199,329742,495484,477623
907,61382,1349071,1012642,1145572,530039,1299171,790218,147367,579166,205996,65160,13655,1091777,626363,640331,772145,46873,338776,436589,292927
908,255988,1046514,240324,63170,1285824,402893,167344,690439,856302,126736,307180,217170,645247,1053065,479018,1009290,867650,1375775,629464,425393
909,1087872,1185256,551279,580787,448539,1152233,552458,106749,1463647,756446,1113750,237226,336926,225663,158536,1324716,857082,1421943,1398126,351368
910,1273868,829103,931061,219502,956825,786891,1031963,736999,1345219,41950,1300286,1412941,731575,1373744,747820,51248,655696,377818,4937,70434
911,254863,555082,593638,1425073,876591,451644,850215,359232,39740,1172270,385,2920,951173,24914,1114420,1316073,1111740,646991,763572,530634
912,941777,1260976,820616,758524,325094,921167,1267148,867073,274240,1017122,454065,460783,1243185,352484,1357723,1470464,196826,1397583,1163140,1336006
913,562700,1230824,375520,1259620,205470,334772,838955,868693,1112642,857995,860803,1267,1074296,798408,697076,53464,380439,1146623,371368,7609
914,932974,640980,1105748,987744,1434502,1327349,396661,1282887,556353,235002,547285,692976,1075430,905770,336351,1171622,1137571,1276339,918353,699688
915,408676,937880,319424,392479,1211628,676722,1091695,517164,269498,854482,1083721,623861,365049,1172132,491887,930595,563669,1293648,775631,67382
916,442279,539073,520493,1374754,858448,1110320,28108,970236,771768,1040210,920335,74992,1432768,702321,557121,681593,683216,109280,1140312,947053
917,874878,277046,346719,1529,574699,318116,1064090,967728,184115,444707,593205,1359985,1310526,123595,714836,302401,1189532,280039,71708,1467435
918,138791,859243,1037502,549990,1096166,1155605,205659,169945,145287,906397,399791,1234394,711685,638165,228803,486132,159741,1329369,916147,323785
919,1059079,508109,643942,119425,321110,1075335,343897,621160,1260627,329173,1172888,957640,1119208,252139,907736,417832,791098,912025,581666,1421071
920,1281191,1008836,449484,1108345,1051381,755029,207362,724639,713431,917270,1279103,723723,30458,229069,161349,326321,840230,1187347,477332,1053378
921,623731,965662,805871,1414033,508283,679378,351659,953272,31768,1202660,891538,271519,610287,279474,607491,1440560,1320552,62866,275757,464001
922,359183,1348721,509597,1107719,873408,893737,1418045,858210,398283,615821,276557,1436878,483113,799201,153398,1394053,954692,107488,266411,261737
923,180716,930743,960715,566059,380556,987010,101440,855276,780050,493341,455882,317279,223191,951412,1134625,1055628,1449944,448714,614507,1331675
924,901676,555763,961061,1196166,1443549,887902,846324,1467827,940849,1104708,738933,426661,457905,1269510,1063946,15561,641898,946854,1285115,1038329
925,324492,414517,1131803,1212356,145271,191613,1341764,840474,1074789,713609,770119,204153,391115,30958,319433,156885,738296,1250043,468139,1146258
926,845095,337967,717018,114336,637511,275638,520630,1402234,786022,1403685,1093794,1365463,1002616,177984,1404237,509052,43938,1110151,1110608,608021
927,1258329,955061,1342649,815305,1302596,306220,122120,1376790,1419972,1417061,246098,986407,1131562,841437,1273119,791104,1404200,478853,63768,948164
928,381600,446466,419444,1397270,1432256,528765,494787,750781,1225356,441583,133875,1263689,61876,1087271,1011365,356713,1183448,1300339,1411678,1345286
929,962591,589874,17430,360964,344749,773,451723,108337,333191,104874,160840,70023,1299690,1406937,1313969,56344,393609,565111,1188127,12641
930,199692,642361,194213,1122446,1201014,1300680,964018,374252,197305,606667,1331338,94618,1348003,47066,979440,468223,1424184,238199,464702,564120
931,246933,115761,831870,67711,1227795,1391337,129580,426204,480911,72720,1081195,1310937,853118,61361,623953,1136196,199437,439801,26175,7595
932,1051404,911241,599264,741573,134522,602791,874302,875148,1174950,527333,439382,1454145,810242,879108,1219081,1341233,1024093,1460939,1322742,1268219
933,676454,349698,283129,1175341,1326078,297269,1046258,375076,885031,999624,391359,478404,430416,557992,705071,725467,91674,685501,422931,1319868
934,1404308,611190,371789,1048918,825511,1335785,59080,4507,1336519,1294061,1130883,1058082,511045,1271198,559294,558033,427629,855563,920562,1056401
935,811117,839374,1147655,218534,708964,470614,463768,1287321,601874,264322,152618,808546,555532,1062961,822334,71128,575021,249017,367081,689187
936,946589,275915,700374,926366,496919,1461290,491112,750953,1389067,554849,749707,1178217,564173,522324,212315,110039,172397,894910,1269660,1419255
937,532261,781126,1038134,357153,754905,929982,1068382,377456,433139,998670,817111,1208735,602954,1305384,425466,114020,158878,396336,122963,1346648
938,151201,193868,1429313,118362,1042248,88493,43774,894060,753264,1443674,313368,245142,984897,106188,112746,915414,963523,1307874,889567,524958
939,1422736,1224627,930349,1208761,376152,18042,819749,427719,1266678,473965,646832,1316290,1399337,462717,1118448,609817,478153,1037503,1207040,773218
940,796810,16502,496535,566555,1088490,143218,1215851,1185881,17934,1267607,1053435,13900,241987,420016,1458639,1131619,1062417,1155712,1290149,779498
941,585157,1141726,319361,879208,1289792,1342922,261581,1234451,907526,843023,1300424,375697,784318,970022,200863,278572,359676,1342309,954090,506826
942,1301523,459969,448466,342375,502087,983849,282925,1156257,949359,411453,832321,62982,1074352,320857,970554,1047321,1062946,931985,345975,1253056
943,1183402,706112,467566,1349608,172379,1256992,1312778,1102198,1020941,579288,1232226,884398,1419412,24168,935009,207619,1410929,570020,911053,1132644
944,585337,364555,663532,346072,406073,621495,802164,5221,1086367,1273117,458438,589765,1397597,963714,1152448,1225762,259946,356994,153938,10295
945,152431,669784,287033,230488,331438,1456316,1176503,1437549,276684,1108131,1088580,414987,1015564,1419965,917100,446303,246909,342059,1100733,135597
946,406871,827498,808131,1295288,1297966,86727,329949,778475,720752,905289,1023881,1133024,124488,1210885,193344,1343605,829950,1078976,1158521,571409
947,1060567,285991,1199297,252928,966079,632594,743505,749100,1338540,244847,674596,1087759,1325891,1281065,257247,348846,964642,875663,27685,1125877
948,853990,775873,530763,545269,1192662,1294310,745154,709460,792883,309079,443532,153183,534033,133439,32290,1067719,852444,396073,211217,976188
949,1090757,623621,690411,163915,818339,293215,465248,663984,536966,89948,1124212,670142,680972,199559,1189036,773053,978579,1290994,332388,541475
950,1214447,89139,56706,823761,761905,516082,313789,1420266,778682,14839,1357602,473785,1090238,972063,483984,742307,897247,732882,299390,1229669
951,1099866,280017,712645,504440,1166609,423882,1023036,1417423,1000885,1200610,500056,425159,591425,1450673,1117955,1193806,1119579,889418,580183,523989
952,728783,1331071,353046,70155,296076,949423,821,342493,233993,30884,219004,542958,1236867,937689,1245633,714487,934701,35333,1075143,1216372
953,465855,1450190,1159996,628506,349732,106196,809917,563769,390164,1138116,197571,650425,1379009,790885,1263252,206672,1417616,1201172,158492,1140940
954,139389,932467,340791,612245,807373,697241,121983,291292,1278821,1323986,1328984,1405467,138177,172888,232685,507604,788581,221192,131878,1037250
955,105723,1061984,603511,839511,997912,778059,535486,664872,1015768,1408467,1122913,752854,13340,1316773,315322,160559,492773,114476,599546,704725
956,204222,1326682,1385437,1225127,467379,106830,639562,697935,900860,1016624,472353,1391005,648198,1470205,817937,156033,276746,555605,337623,1203199
957,223864,93919,493603,1386281,602682,667883,1114053,806123,469186,1410630,962014,1066873,84515,697670,236332,421945,523055,50924,275209,1019988
958,864447,338623,1410786,120123,674207,941087,1060039,326461,649886,1453317,32664,203020,113651,929343,811182,1427530,1172872,163711,179368,1398523
959,91331,157583,975012,989045,10746,80554,1190815,83553,995712,578957,40589,1133497,1046070,1437085,246073,1071144,1300661,65438,1149401,349976
960,96319,482073,1237739,684923,352424,1259327,936140,386764,1143391,675018,97382,1462583,407459,209054,992511,875078,555659,172261,231347,52953
961,516115,785800,52404,941870,1247872,110348,624830,1387135,920129,647865,806609,554380,354932,746361,172753,610698,1375260,1418613,693792,533142
962,1135438,1191994,493389,919323,975272,1030979,1050268,369152,980274,647363,737935,124005,1003941,513731,711174,11801,1358850,957565,339645,198794
963,429253,925394,188804,681807,1414719,1429384,901357,1048450,55606,384864,889613,772945,303053,9979,751521,1250684,706945,963300,757080,213292
964,260425,299934,1303119,1315782,1091143,1187199,419314,950869,802853,513895,1438979,1163860,438164,133777,497942,730727,1286663,1100581,560106,1290517
965,342261,1271897,555156,626249,898647,920074,1280746,1354810,1186710,1276942,266132,882325,873465,1270582,732735,779311,159934,1108435,1416833,547746
966,1077375,990713,1267233,65083,1114120,29294,294460,825251,1358884,1010764,1364778,200047,801573,1227178,760306,130835,252823,942354,1253345,1090887
967,1250626,656000,1096123,1177533,282101,56347,346192,1398064,1130801,1293072,438615,419149,819177,750442,840756,1322255,270639,928748,1256520,977323
968,694823,220531,239497,351233,706766,494437,618233,161851,184233,88647,1423099,408288,653009,883772,550668,185556,628024,1293784,711760,7330
969,873296,1042387,247256,1248237,1055282,20303,631460,983967,1049430,461653,23161,13272,1000747,211504,166796,928067,544761,1093293,1003116,948668
970,202897,539287,993876,573245,561479,1199446,444276,393763,615959,508805,561649,197281,585018,1228342,1345487,940942,1217125,126515,820162,1418213
971,613225,208879,174241,300464,392783,746155,1343358,685935,255970,1017660,959265,64663,376938,680197,494417,562338,468963,150102,712980,161036
972,1201458,648771,1001713,1028927,598265,739034,803241,1352001,198085,1257714,1159559,651912,881368,489508,397529,818057,1158204,118213,1025984,699294
973,896761,83726,1065453,1462503,373254,31211,1394822,1234774,1466174,608693,82333,75791,776292,227820,1073723,462357,246164,1253498,962554,579817
974,119434,1393056,1169383,1136125,1099887,857165,690100,529766,654714,430851,1251898,1392465,1226399,914502,970256,1084927,875870,220671,248420,14621
975,1450102,831611,812740,651238,753094,1075925,1080760,514142,1040627,376311,966908,85922,638206,638879,1305662,1327147,1410023,1072036,929402,765034
976,1417388,313753,679037,489940,514791,388123,106579,1330733,1392,824279,577431,504019,712347,991975,239324,1150455,900859,885270,158610,1236746
